0,1,2,3,TOD
-144.99685472177458,-57.71371493200584,-106.24042529280297,-61.31062293673471,-3.33556692877411
418.16929143756596,314.80649449058257,-51.00303857834817,-101.38648721898754,-0.839253719086909
-123.8330879081976,129.41498010496417,21.538105088123693,156.62687956858903,0.458468272734064
-152.47926148127743,303.15408568325324,129.4899256092698,-75.80180245570116,-0.552569765555599
-140.17012350662802,43.04978831565249,78.29851232528802,17.325137480974636,-0.946564987391368
-162.5886584620411,126.24000323823782,-145.9930124834252,178.26339170594053,0.584929333839201
-148.73397235897252,150.34076543828252,-10.548934807606972,89.51911078769477,0.933069430133357
-158.67772462975992,196.11395496159565,-32.712892162956,66.98494007146795,1.16298914923932
422.9318093796541,428.9660652749155,116.85399876475581,-136.7721660752732,0.750610688492847
424.7132653895008,195.7592440312408,-144.68798135711347,87.18553073772173,1.68746124857948
-76.0726412775654,-140.53114492605948,123.10330938913978,430.2131554709652,1.46717689965213
-151.7875094906838,-69.7743265708491,-250.87141584944337,200.95287174992868,1.90189828659735
-133.49804105871678,-155.14536571550514,-58.057155889506745,-75.20728450835742,2.27083487674283
413.21033980994383,-15.740796291904793,-259.2481010484617,-103.45314409434624,2.29796221875781
436.46838983267673,-66.90371465054199,-276.1905355600953,69.08288038082935,2.18307450301212
510.49561195591747,-207.3093070241157,-17.27681839890699,77.87970791697992,2.18673876833911
-128.65915806545544,-282.43641858822224,-43.88987823448429,-64.19605953542738,2.08856392307049
-169.66013442825223,-23.780486295045044,-157.55842927503954,-4.278372916933351,2.34020485222729
-151.10521072957286,100.74895244143624,-41.74892008700873,98.17386455071454,2.45122491326154
-155.71929953650272,-164.70163423201862,-214.12753837568349,-61.60224541102444,2.37759728821484
-162.61220824178008,72.98214153357341,-89.63201723992198,104.85825461366339,2.30516343750525
-158.37066100635485,-237.1252191606213,-273.676932865865,-60.09669860750116,2.37964604173184
-175.52441893718742,-91.52230697668537,-127.0233328764352,-155.81013590657733,2.4291236317457
-162.99866687234092,-168.0643201179483,-154.58714562134412,-118.66261749158306,2.42026018433576
-149.66129928011196,-61.439518482419025,-58.59869811179257,-49.024769399519656,2.33206780874885
-159.92384476196966,8.119083035707378,-117.82072462690317,34.03930468396314,2.36055933695408
-81.4544356234914,-403.4606185263272,51.19906392598918,112.21107189755494,2.38513735077248
-172.52186782983298,-86.38390732592228,-296.047860561964,11.398514472936988,2.55893733673506
-132.5597152404557,-135.5681781213246,8.24315405457457,-95.48533770859643,2.63291498419013
-117.33323666103036,-81.58317949145012,-54.41639435349305,187.85054147775426,2.62110718548498
-103.9197758961427,-113.70285975748189,65.45368030556146,-25.10094413876502,2.59335315627419
