TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76
0.0058817646819554,-0.07391461511177914,-0.5247288432423619,-0.5489514459355446,0.6005676781987449,-0.4159057692725295,-0.5099687464199449,-0.3154786365336139,0.38881289146486825,0.7168471349372381,0.17297305983212416,-0.23764492935562934,-0.2539747295909454,-0.34112559993704916,0.22456116049323854,0.909290742229668,0.5750869861015531,-0.017673305649407195,-0.4048398978776779,-0.06265746582508037,-0.04142103069320578,0.4851084627796752,-0.28998626982505754,0.4348291800565523,0.010262014308962012,-0.3701048440247294,0.4778178935119467,-0.16477918449691417,0.07480220047425093,0.16500203549622794,-0.14978969711157564,0.6621115562045781,-0.4547215194618971,-0.07203554666851611,-0.08843455430953985,-0.08330970302304051,0.1922317738796525,-0.4373451664530086,0.24993832687372222,-0.05544627705525142,0.09570836548217783,0.1644439655883238,-0.14275281629504735,-0.1196405810607983,0.1314747216680112,0.7011670709578026,-0.2365524094344801,-0.1516303375781883,0.028535019191363427,0.21325143838667107,-0.09115472493176414,0.017202635792375968,0.0412228314064179,-0.014261603777361794,-0.2745859231213368,0.16065062605633787,0.06390200539879287,-0.1311676699394348,0.2602752515890632,-0.2988623539978564,0.013407522363032982,-0.37781621205180016,-0.026256432687037853,0.014429083928237812,0.0753535438261565,-0.12382783222958244,-0.029114403524966373,-0.04305375494134776,-0.05742765762919506,0.21478812069642783,-0.26645949770570426,-0.18484382228099427,0.042881767637124084,-0.04106163347373917,-0.13107119628213007,-0.2616331391300162,0.06543463094636143
0.0212814643068469,0.13387735507967416,0.39671838345650645,0.5740892349403974,-0.7142527451574228,-0.1713130113849032,-0.6055095037507174,0.05740082539505533,-0.453953522455483,-0.606485557285221,-0.1616057109775933,-0.41583888902461835,-0.5005586294572751,0.5087658775155138,0.20475873222113863,0.3434050394176768,-0.4217246505533837,-0.1249806982446079,0.14651058908216086,-0.517632749836072,0.5827760193064927,0.37940919012872754,0.17021543988189963,0.019262122656753748,0.17828578574498036,0.3089124661951226,-0.05590753056365971,-0.03378114560703841,-0.17875482641759685,0.34287161593089743,-0.11370468318098158,0.06843318178187272,-0.10429722728999291,0.07166158796238283,0.07472203134224906,-0.07852535085245882,-0.09405085174510729,0.007422779120698241,-0.09047532165860057,0.08549211602327556,0.5572135614878555,0.09163907787577041,-0.15624246179945966,0.03404896302262342,-0.3569013842483076,0.006641695470288071,0.12770369842304288,0.2028622063333146,-0.17728494920721674,0.3981793717054497,-0.07763930647645273,0.05443080533905468,0.29606055708699175,-0.22453349808838488,0.06682688508442108,-0.05335148761418882,-0.24947754102925968,-0.10387804030967214,0.27486959242945364,-0.04135567414055206,-0.06987396172564993,-0.060358867934180244,-0.059191178557019976,-0.039291772398414075,-0.1803773391997388,0.1735007033835229,-0.20113151837839535,-0.2428428009073743,-0.1156204682737617,-0.09845694674768032,0.022935317155228584,0.07010141739932337,-0.1192952275127917,-0.20711255422735314,0.04458325825094538,-0.16890437132449432,-0.3103737906850195
0.0794990334380914,0.12442389138475295,-0.6601624072380817,-0.7143307590437105,0.15366205942857156,-0.09424531345222271,-0.4854198250309306,0.057578288322071215,-0.5666748555276071,-0.3775903989581695,-0.10972462473011205,-0.7141996147024406,-1.0180981765751296,0.5755870264245782,-0.14037610199846404,-0.1420759901954446,-0.11957164605487136,-0.42109383387984956,-0.712611092714429,-0.3139414844423179,-0.04991218198413273,0.20934345349712075,0.1024942704519858,-0.2505829593156646,0.18982654159846002,0.223486578755556,-0.015674592033055056,-0.2647477372132173,0.005762954128665953,0.08044843385643655,0.09466135750116367,-0.0296884047213898,0.18384098916231392,0.018597917089087743,-0.016588547179069015,-0.19874475658585966,0.15576955907192555,-0.3207204309695783,0.5436148505382628,0.36032305279704824,0.03195341861307807,-0.33850751073886737,0.06400441231966178,-0.3080664967297903,-0.14114157087585633,-0.29244257628989,0.07488977156601406,0.0755556979011518,0.10492954483423961,0.2742486508084165,0.09255283603111511,0.015384098425630937,-0.21922048179969136,0.24548681764388128,-0.1624235577124334,0.1770289513086461,0.21138082481364248,-0.12175555208391202,-0.17806496807223166,-0.041314297650822326,-0.16869858881980046,0.19363544482363332,-0.2938661516184602,-0.09113726495531571,0.17437628132890454,-0.1854830617659049,-0.1411984996916883,0.23842749354243678,0.11200198464619185,0.22999458761578748,-0.07517542172001285,0.15066763796976343,0.046609415741535654,-0.19076289048231754,-0.19617617724266578,0.08216976099785357,0.009040450613054462
0.045072197488958,-0.3441771440752459,0.5181437217930057,1.1479165044570574,0.3211570008608446,-0.005917831830628635,0.2549199175359685,0.0697166687260921,0.21710272761237545,0.013905376440842856,-0.13854477151136652,-0.28980699450562936,0.3307710607075835,-0.1721663094288313,-0.009712149437731042,0.40058673381942866,0.006929871286949706,0.2674234574582291,0.18191112294163525,-0.05195888119103542,0.10769530208011824,-0.30482560887084653,0.0006746451205257457,-0.2583177823742244,-0.01578485306143739,0.011916429072446208,-0.009161991675907774,-0.26663007959343576,-0.1092167929453901,-0.4278944215127205,-0.42610664562271505,-0.2606349386416888,-0.027484461358538746,-0.03567937787010706,-0.1621439522125944,-0.18210033270276677,-0.10101315318394179,0.04757104638213154,-0.31973730138861417,0.020779127416528386,0.09876225431307517,-0.12595361134005542,-0.14456068586316947,0.0012472622142913133,-0.05458135534964421,-0.108200366640825,-0.15747435630979373,-0.27054800621624747,0.08465644883088708,0.02671742601614957,0.02746931921569702,-0.3211498241798731,0.06772086577148274,-0.12316989252126719,-0.10046650853029725,-0.23283859883997401,-0.012787993336149082,-0.29047780793675615,0.07948470088656494,-0.058715387971627654,-0.10051070427704449,0.09615536787685616,0.2561017197344214,-0.04117978766717478,0.021304236624443154,-0.010439271145821308,-0.06578070734980632,-0.24911248467611968,0.12128505532762161,-0.0908319449890502,-0.2888061095539385,-0.027440487472758426,0.050993410859205994,0.06375597032987725,0.0331898488769698,-0.04991646141345066,0.016957594318723287
0.0,0.7218823991909417,-0.09735713151468314,0.28149712618678435,0.9865150004105456,-0.6318182933757249,0.03506766766641562,-0.34955834595491214,0.1970947482121964,-0.09958399320668497,0.22136373255071054,-0.17978918499193297,-0.1506244872398334,-0.1176495518166951,0.06425589405635271,-0.21316852468938893,-0.04655197612949507,0.30155973760284277,-0.25863103661851994,-0.028799939211873748,0.24717662274643656,0.0984706231465753,-0.22878490124846032,-0.4524011855986057,0.07854029154027278,0.08715580889927048,-0.030740335297459256,0.020758989841866422,0.011755132745568412,-0.14442697403571492,-0.16890427499440303,0.2069539555219138,0.1141274916955087,-0.2870763097433446,-0.02386789966815598,0.0320997226419853,0.18822260982724018,-0.11024049691411988,-0.0791586496657424,0.17645821612941212,0.1656849237540538,0.05143996671136995,0.1627183579700733,0.31751338935961854,0.38484390728723333,0.056312836455263485,0.1454052610583173,0.04317511679577784,0.01851704209819178,0.18474083715628595,0.012135169610298539,-0.24361365438584928,0.09922387751715404,-0.07998267345310682,0.21810622870515098,0.2013051699430191,-0.19100129224545517,-0.11241048778538713,-0.11603050818131891,0.06199199485674069,-0.07891896821277164,0.13543445758700728,0.027419779471364668,-0.39643141659331566,-0.032599093794539916,-0.06562653204848541,-0.15064234046078892,-0.24763016385236383,-0.03552150988853543,-0.18861778263334616,-0.0782681750741081,-0.0267347188776254,0.17254873772645793,-0.23331186988961067,0.16066834919569653,0.2447512668368402,0.11253933019567788
0.0169665814343902,-1.0502426270819263,0.8242984090718325,0.8399526966244335,-0.253373171444383,-0.41583879429909243,-0.33852752695171945,0.037138916808756334,-0.6488284410775554,-0.20279337561032074,-0.08005071949160535,-0.2492641803803104,-0.339858190027484,-0.35503548511926936,0.19275164669190428,0.39529676167876177,-0.15869606824139748,-0.14757604785786774,0.01214561964995324,0.07441491616645508,-0.16918515547718965,0.003983848049287934,-0.047641685021257395,-0.41634228407901674,0.03315562425256607,0.3190176663598657,-0.20313326855516514,0.36879366814207726,-0.25641522610562006,-0.07011237750094329,0.1085869042957807,-0.38378129209244893,0.3397187318408878,0.18678607348582893,0.15287622802417417,0.04917566632139959,-0.4747436842043792,-0.37183101421690595,-0.03472786287039524,0.326561932856843,-0.16063688628489292,0.28590586403501733,0.060824282021745286,0.241631493434478,-0.11886189107213496,0.09392098293393362,-0.21054764330323938,-0.324210720212225,-0.02740077959824402,-0.22765362027939404,-0.16875609431608446,0.2694219623281562,-0.06266459420251354,0.03335743086462773,-0.07846961245536682,0.0548735116995805,-0.34154609182463497,0.08036894616663691,-0.015650242636790934,-0.1913070087782728,0.3163119006673522,0.002341215544156877,0.08535524952534274,0.5097896370559903,-0.029581510334222908,0.014068973018048044,0.09567397312290069,-0.0792770609966832,-0.09030275649901084,0.005325868338933249,-0.40360044868896044,0.0757269103669521,0.043284676056181776,0.15503579976856535,-0.08755526030747138,0.2072603605566346,-0.04482121979943448
0.0661673237451101,0.8278993820015043,-0.24423965706080822,0.06952874205405368,-0.7150194687009641,-1.005453282528675,0.32485628374339437,0.31374221911649336,0.22248228298501396,0.15537858204147761,0.08205136106583148,-0.04251663332783589,-0.3395145331204048,-0.7269371971791562,0.6959225389021102,-0.19861920708663144,-0.3654842688570105,0.41898783402823075,0.11380584222605244,0.3557953750248166,-0.2458365656372625,0.013272994817367696,-0.5991673628314018,-0.04667129763359762,0.13600862857219173,0.003680606902820079,0.10572768470956911,-0.16024939399829083,-0.10053171660271117,0.03189742345187715,-0.27377755953434063,0.6301015708918389,-0.0736886513206012,0.1187556994595311,-0.024960455674657774,-0.41365037572684127,-0.4008387705204648,0.36425723273811283,-0.0014465194661027678,0.06580480006815108,0.03249539096516587,-0.48564101347182237,-0.27765028103737754,-0.18446113843984227,0.18457394048770698,-0.2994647527004263,-0.10136704823718681,-0.06267332412716133,-0.1809679864301883,-0.21371672936224795,0.2712669014124222,0.05097039250475783,0.3216748660558619,-0.11869977813094407,0.06725520368604801,0.052923258584339126,0.06147693299352604,-0.18942577127987603,-0.09820336220985919,-0.5547127991471346,-0.07780821201128611,0.012623000045504608,0.1831772628654089,0.08128349465593698,0.005673124808579547,0.03497013332307097,-0.13332969588586627,-0.016508395812239063,-0.08946994074104819,0.1589660204225425,0.027554965066595872,0.09545855598003451,-0.27046615795986867,-0.1243932718845275,0.11318710846635584,-0.03550451702292631,-0.2170096689711652
0.0231052980216988,-0.7939852647253057,1.2601293653007808,1.5666198012752899,0.5803338475770117,0.08822853563981758,0.1403630939628395,-0.04768004065023778,-0.18418572076709613,0.10050993862513706,0.26882391303203884,0.04213627208003591,-0.14052153719990332,-0.28531877324229665,0.1275085213064489,-0.09240720234201805,-0.4435018033543776,0.01704524499712971,0.141467800931511,0.13577748705649773,-0.22267016836122563,0.0712483866591795,0.00866427730521469,0.03865946295101286,-0.02657841526055009,0.05173062164738267,-0.00949799157559679,-0.2834136312515604,-0.3366257622697042,0.4627463843965381,-0.2056151690798143,0.28398550170331005,0.05082588268230913,0.04131080161917946,0.15751980294454698,0.07554599335344049,-0.1568060767733191,0.13208886167092088,-0.21162438813826695,-0.08100681642304973,-0.22545565782525248,-0.2640728819763324,0.04559379897714111,0.0776640849802183,0.08381510812599648,-0.14850913075196473,-0.22697912694808065,-0.37815847200777386,0.030048792870518957,-0.018993795336511698,0.21124915518610252,-0.17828508788372777,0.2325597777439098,0.22474746949694094,-0.1114715983390594,0.18467217997941907,0.03239241660231674,0.27323537573358725,0.19025731917856506,0.18906104581234529,-0.14741490752316633,0.16230658289043856,-0.07461017740692634,-0.10791613232918562,-0.29382438396553723,0.08447632676399398,-0.030219399883476106,0.31402248967194707,-0.21384913301688574,0.2695037265152912,-0.21386735930517592,-0.14041721545442484,0.0835283350106003,-0.010396092975574702,-0.47686366774364936,0.21513514411539036,0.12778427832782177
0.110809375423727,1.7193085971427542,-1.105083846771504,1.130017579749836,0.40203744254740176,-0.32518263932142,-0.7703195317639611,1.1155430870178609,0.6005751642714549,1.111109477918683,-0.5322847599626639,-0.7530680320167619,0.001511267419705404,-0.17871488575033168,-0.3106048757680032,0.7602787269031203,-0.7798968491140831,0.7837449253018114,-0.24067386423687004,-0.2813571853538558,0.07030862091371011,-0.6983467812592701,0.04146369082845216,0.3243154974614229,0.048296926804637486,-0.22564875020757488,-0.24476031198378637,0.43225090063956295,0.08890595165421311,-0.10318022333604059,-0.3150190405214868,0.13642021075098762,-0.09906322453620492,0.2008545050005858,0.019186699822002256,0.5140313444168249,0.278922766911497,0.4419877940737065,-0.05195386204702633,-0.04231910448468456,-0.08637677181828834,0.052621803980631626,0.3235115627711972,0.0904755748882891,0.3085512162568598,-0.07610747339537723,0.07293324675160846,0.5768647501382289,-0.012283320292802444,0.037334744836874593,-0.003684452200459972,0.14442980546747647,-0.11527927495060888,-0.12150575781569667,-0.11737926014774629,0.04630556081644956,-0.02221151565600185,0.02124109994426336,-0.047805863369955466,-0.12498315933398234,-0.09646455350491082,0.20216855695018246,-0.07877799706661665,0.20212530386287483,-0.0982957797144794,-0.048125475354311414,-0.2172166903951448,0.0575934222622546,-0.028038889818560276,-0.012181747693399242,0.08786409723829114,-0.04883256664438678,-0.021438910772503744,0.17048154870979335,-0.11411191717777798,0.02893447095164788,0.009095731660058825
0.134258874730075,-0.9024326609672806,-2.817718088782425,2.3188605999080214,-1.5507327628744452,0.6681369049580733,1.4777118046297302,-0.3438783661550644,0.43896817712091923,-0.43208144828187994,-0.7989780340469548,0.18054217783848628,0.39171839037294026,-0.22578351500616717,-0.27480253741110616,-0.634075102876427,-0.17217453091840382,-0.1132649158345253,-0.7825858634375186,-0.28340490348627034,0.18405192166401038,-0.527889093181404,-0.020692062549509734,0.39596831922609027,0.7256154506261807,-0.03580999071674624,-0.07081456121361253,0.3745037920602188,0.0409997039540193,0.030762193576242262,0.19306026503007676,0.34739451670483557,0.40846802536583865,0.043872668743776995,0.11817632026403008,-0.36085548444280224,0.01418724543088021,-0.2153583314464327,0.1095971007792518,0.1260221712345211,-0.00024249703328930276,-0.022435262608985318,-0.08537078707378233,0.0005022380112234096,-0.16728333782476104,0.0013896000706303032,-0.17314112555600783,-0.00884678342569175,-0.229945868377177,0.07964870131226473,-0.23160012521558473,-0.15381897455686114,-0.16429584982463533,-0.4861017943079618,-0.0683061340633563,0.18703952791491646,0.019452567902169485,0.08931111481658122,-0.1219287782388655,0.0924180261457465,0.121080422773489,-0.020073263962234238,0.060546962238210225,-0.05497391926327688,-0.02757137088026468,-0.021547769098934858,-0.11004409474540652,0.21702297582933966,-0.046183301085000204,-0.039109696567853965,-0.11351346331596748,-0.05649080126862502,-0.0038045622034897793,-0.0482500873923422,-0.0037521166915298458,-0.0773235087979143,0.02908914933191962
