TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
-3.33556692877411,0.20690573390560746,0.06471208834050433,-0.09831703168410277,-0.010455152777261714,-0.030872034110006125,-0.19908461518348025,0.11703412691579036,-0.03413273104820714,-0.145562269217402,-0.032556061278004284,-0.05001899658769038,-0.0004513530238000328,-0.08004413162224182,-0.034277613807651236,0.016582855317087374,0.023628205866779637,0.03245977290727188,-0.06267330059512759,-0.004934231766272997,0.07885695874315628,-0.0012551836545173652,0.024567100076174433,-0.020944528775831646,-0.018029263670637338,-0.06443738526969002,-0.032897190434132716,0.05801138628974599,-0.048340219578343314,0.028569346884709364,0.12631620457382367,-0.06380274374709342,0.034275828876386354,-0.05014619007106479,0.0028527210660217565,-0.013582340148837545,0.07866303169583073
-1.75430895079149,0.1658056627383636,0.4712387965664267,-0.019270420339911637,-0.04832348145899942,-0.1026147449058435,-0.18028999961112435,0.15436262334358317,0.07971430209131004,-0.06708639482377436,0.012276580946260567,-0.009952710768130368,0.09708923798204594,0.0038054530111539886,0.0793344075895493,-0.012357116623510349,-0.2968629217535269,-0.024935618872235686,-0.09993941914694816,0.09923466753963466,-0.04747739046496596,0.07191162570006072,-0.017012998533634947,0.053818832001392106,-0.04311022136068955,-0.03928367949063125,0.06432748736745372,0.07222354955527402,-0.03729548838658649,-0.08594599494746595,-0.03076652636151378,0.1060261444832484,-0.05069166844118628,0.12896515677833997,0.05067812223877368,0.08365133639884925,-0.1408587314708921
-0.946564987391368,0.22903254272488113,-0.24613475686846756,-0.026296803408867923,0.08149209232508142,-0.14335141739025692,-0.052183206549747216,0.04300210589178547,0.1562741571780973,-0.12843931355427626,0.04137965029642887,-0.007664131312214079,-0.048117725440140015,-0.15694828830517668,0.05543305348586354,-0.10031271675979155,-0.05646398919517359,0.048006953223778744,-0.0875669609578441,0.04127730641649805,0.1623494372634664,-0.08407760123844815,-0.047753597339359195,-0.02393448102628242,0.010522364534194806,0.11360663337508695,-0.0975793091579895,0.04092046119249319,0.09976399458577524,0.05076962595801671,0.0367529504991404,-0.10855256963942647,-0.021263166132227403,0.07811453003828493,0.004235887620407832,-0.0035846074645436705,0.025630390811497226
-0.839253719086909,-0.7840135120628808,-0.36093970955903376,-0.07915143566989948,-0.3133254471094248,0.01173995345033954,-0.007020466900360248,-0.0023397239941284837,0.07807365577073978,-0.04520975549087821,0.029296378374657584,-0.01809571753113118,-0.010360456431145817,-0.12346958831124236,0.02263126017564275,0.04250403829259377,0.025137704319499122,-0.10164260607356403,-0.010362628973446543,-0.036096127173464714,0.11428912565338528,-0.03029761737205422,0.04197623758251286,0.13497353603098705,0.07957599522555867,0.059372087136656364,0.013065159675090098,-0.05208562125093681,0.05337426164523463,-0.007020609690457188,0.028095453225788065,0.046975443736351104,-0.04595744982648783,-0.05763170167465213,-0.014608137161600166,-0.023736718385045645,0.028935131215197248
-0.629508410326847,-0.8156553996840097,-0.24752199774449324,-0.07758400360419178,0.10017862554666858,0.2341897804183046,-0.03609628923600908,0.041258865430813224,0.028049901602581234,0.10535762211450306,0.1389176744192072,-0.05997274722048697,-0.0172128085120379,0.10853329970816827,0.07277760803802413,-0.018031821695205525,-0.13889021472450605,-0.12806295717098373,-0.012984009516026922,0.03952906868733102,0.025403690398543538,-0.06790824435567581,-0.0935836877686238,-0.018811290289558674,0.09412784552095464,-0.06535223919877879,-0.034288965459826314,0.06883259016875364,0.016818702077771024,0.05241394160576469,-0.001178204941912483,0.014609504045122162,0.03421535578033197,-0.09771706464071014,0.0029789214864483753,-0.040507068135890986,0.036773782895095246
-0.552569765555599,0.2252490235281252,-0.5238787560948014,-0.01149201418061866,-0.3248542020013378,-0.013527015189679088,-0.14791627513447164,-0.12711063984750068,-0.09080925705745144,0.007692859512321276,-0.031128140730750577,-0.05302401940839858,0.03081145354379937,-0.06768163453926083,0.07889628184387283,0.0741191143238709,0.031889977262389714,-0.008641353609963673,-0.06339485359889001,-0.008718269215579406,0.03969650879952036,-0.05549562343481812,-0.0423545020005246,-0.1532081090813048,0.08904961530265977,0.16240997337873986,-0.0339076966404199,0.0792893430710942,-0.09547869125217615,-0.005883635613084738,0.05858626402716772,0.0690259212359331,-0.04267979383826751,-0.023131699831232276,-0.07879323942706959,0.06421203796050617,-0.09125492575576007
0.750610688492847,-0.7309767518931631,-0.840007450980657,-0.25631440840148273,-0.13715385507215194,-0.1850475049634857,-0.20160097296104781,-0.009821409057005848,-0.04381194402083609,0.017300478332987635,0.03230098978593547,-0.05880834433550595,-0.02171337939681437,0.1458616189014179,-0.003580975295175762,0.10170905256892673,0.025837572750188848,0.05682157368209036,-0.09613262984046003,0.015774397258135592,-0.02420960991730181,0.16092136666564427,-0.14009118748367685,-0.06108098368620577,0.01535022034353568,-0.015331914357463023,0.05585515064262471,-0.05539017385289606,-0.037671793770357884,-0.08614484964723228,0.0648919673669203,-0.05722613968843808,0.04083394160423529,0.05406178974993,0.02927764165734949,-0.019653839490972887,0.023688198475502346
0.933069430133357,0.20669572317349624,-0.2051403961113543,0.0502034142411987,0.08063306045726124,0.09982300628017399,-0.05422992653916234,-0.12374107584717693,-0.07019224561247255,0.23008461501765187,0.0747098150136979,0.01708129950313144,0.03094918792508203,-0.07714332346015176,0.0254832898174881,0.10894688718238336,-0.012265107620003992,-0.03969175695570263,-0.016283689813897485,0.044698864886771855,0.03166918612838365,-0.010218887598286892,-0.024328130193837626,0.07921239344903001,0.06912195572598158,-0.03197423248505049,-0.03938674495733296,0.13022942092702888,0.08566407648522692,-0.03353962108418539,-0.005432189099968645,-0.05642195608854775,-0.013029495087683052,0.05223719540648747,-0.09827133271244388,-0.08956206916015229,0.0917736253911865
0.964985078500852,0.18594572250567462,0.06993751289666052,-0.01797006597537007,0.47115376334652137,-0.18936573078219876,-0.45997508818946164,-0.06738120896749648,0.33776221674121243,0.1024933456784685,0.14457241217521077,-0.060132690318294234,-0.13637915531828942,0.10827371372038098,-0.11284738320459689,0.17626954799082217,0.04162549348301232,-0.055550894294640336,-0.14781440407583077,0.07303029870472545,0.12468217408975053,-0.0915296630031538,0.16699368829630545,-0.10116221092211587,-0.1837411369292898,0.06338450295289036,0.08484852130643546,-0.06896610403570232,0.04736740725791402,0.02819958300800041,-0.022261203843082798,0.017563673236073364,-0.008432036183870307,-0.02932223014343708,0.012220560919120434,0.03280824996112141,-0.016578794304615944
1.15457215880067,0.15427642683023865,-0.7901998365465953,0.783523329172849,0.4111234442517941,-0.3354179341195958,0.33747122125766144,0.1136477182526655,-0.14491389222690257,-0.09321521467733301,0.06594722207871144,0.09439117138073942,0.0011932935027261725,0.08503237715963358,-0.2296123161319201,0.08270484324688532,0.04158702010786302,-0.21080484647522307,-0.02785170941674162,0.018035256367722696,-0.04170365441014511,-0.042363134744852794,-0.02143195297659706,0.0114499815911416,-0.05228621370070302,-0.03091960621144421,-0.05717934639010798,0.10143029084372132,-0.07442983125461797,-0.010345986971756151,0.06989674789645542,0.04672692636874978,-0.008527259163430294,0.02652140913886305,0.12441227498478782,0.026630285993814732,0.049016102803505435
1.39767420290358,0.18335663369170838,-0.0823039051411545,0.05113495260910744,-0.03617116857715741,0.17733494241317965,0.11110495904934935,0.09545204259722972,0.08359537889494448,0.15469224822458613,0.046963224749591116,-0.06268095835297513,0.10510875029003322,-0.027629633524354217,-0.013006652830167753,0.16667947737316247,0.11325957187893039,-0.11862525672607228,-0.13784476372502535,0.003725106235032233,0.06896742471312545,0.03405767799198094,-0.015721190405188684,-0.013962622761167578,0.05739743623422303,0.05614226517250583,0.019487656273996148,0.010226986549838148,-0.04521463829843457,-0.05382221231475958,0.018405754334397277,0.09497386172518262,0.06352218537735586,-0.02679698800293038,-0.11185140804668349,-0.0692843816232776,-0.024101515023720325
1.46717689965213,0.11381769167520796,0.1785195697698338,0.5761080679196655,0.1731491428116747,-0.6828987288639901,-0.3216043603692322,-0.22332195731294538,0.322063931666728,0.20515239338252247,-0.19192511620705308,-0.1444313958295422,0.17673109679986476,-0.04405935382128694,-0.04744302962958287,-0.22097463653708152,0.12158560023010037,-0.049376397832064114,-0.03495437069498863,0.02486005254429392,-0.1123856734862589,0.058180202585289685,-0.01386487653069567,0.026524714052881693,0.17923822483607657,-0.08052959375268007,-0.06506499824189985,-0.0595590577497783,-0.07122096173003352,0.1372596765959498,-0.04704312246001408,0.03494175634736477,-0.03721157588678404,0.0012932361314706962,-0.02662771933947871,-0.0031983871035752903,-0.01962977237546519
1.57934041643112,-0.8424211195163763,-0.023355822293607848,0.009488905438046999,0.5162914907339586,0.2412091268658714,0.2613837556843783,-0.10490873980420415,0.14050655698305584,-0.23228258342023597,0.30230092369138645,0.0025870470401150023,0.2085046461759417,0.02279583807798368,0.11770088591587205,-0.07088545622772106,-0.026034809016503176,0.0060302830479719615,0.03491954593528836,0.029594675134478297,0.033690715896883654,0.057447885706065016,0.11846331499080144,-0.17978777811916913,0.09579042746566567,0.018295912663031343,0.09456359095834935,-0.06887006942679415,-0.1282897598933521,0.11422700068904823,0.058680012976366026,0.04421874432511359,-0.04150267240706143,0.06161371928548454,-0.07678110351185857,-0.03833763800585383,0.016916453810023994
1.90189828659735,0.19568529651318306,0.2720891406098275,-0.13386586601610467,0.32287490832176663,-0.11710328551554908,0.05181973209470577,0.08803810762605604,0.06825385485655415,0.09738523709691105,-0.056315352537281406,-0.17424612961149263,-0.08861654105409916,-0.17072209012027478,-0.2516786769497851,0.07397059420343664,-0.17428902238769522,0.0916100359707786,0.13860049672614538,-0.0987137754476988,0.013180474091631577,0.055218398742455425,-0.006663873520137865,0.09271912625947683,0.14372309888653353,0.19829696720886977,0.09743289804211634,-0.0012253135069012937,-0.008099161853576954,-0.08498785450332476,0.030503066111796963,0.021214307481198055,-0.04648123499564141,0.04080168390332048,-0.06341412851620155,-0.061950788407785506,-0.012674220799973995
