TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70
0.0058817646819554,-0.08125163847775008,0.4376480519935112,-0.6511848525947288,-0.8604554004363332,0.11504650389479026,-0.22976411720834827,-0.4740535631687554,0.23979334760267548,0.6385628619071388,-0.01999181471378185,0.4329881636407869,-0.02762041125068786,0.08116266071455501,-0.3980220918996541,1.0477931970082313,0.15842115702635548,-0.15346972551105637,-0.613108024753209,0.2773321337969801,-0.5475391809224247,0.0010369276131276318,0.37694463000309786,0.0816506489687406,-0.6479640873315381,0.4813078863852586,-0.23284602833627763,0.0011155528155105392,-0.09571878879795105,0.29754111996089144,-0.5306092235531148,-0.13003135293944265,-0.025883380227585403,-0.2390692489477505,0.019697118040598902,0.04356701227025131,0.40672579792508096,-0.22012988034908731,0.08600550763516183,0.1404109916489398,0.25489627846036034,0.49083858685143433,0.4828383793808869,0.1372730751620338,0.29299934966207214,0.10868592962344667,-0.0868270487333714,0.2513817607874226,0.15433026372557096,-0.17364125042868542,-0.24612369713530322,0.015542641517153134,0.2408673361326928,0.10861596032376143,0.11088492603495882,0.22046326678943295,-0.25076432742089627,0.1506431808195171,-0.1123516097861736,0.2890459656016643,-0.05600832364686023,-0.11171618106921934,0.0847320153052731,-0.21479143455408597,-0.15073472356052786,0.31108214353204106,-0.16402917396036945,-0.0708134120921297,0.019454259240163186,-0.20633080035753879,-0.02237233682364796
0.0212814643068469,0.10904966957138405,-0.24661615018129615,0.7071082709233698,0.42130650480501997,-0.4115628120919841,-0.6509130458576745,-0.22757563088274413,-0.21140574316725333,-0.5600029695399033,-0.4966894563069366,-0.04455387444698895,-0.6057740215224504,0.6333137695393538,-0.186171913349747,-0.3321874948558633,0.6414243659998914,0.1361927152737354,0.1796654914079785,0.4393573404702532,0.026418178995237525,-0.36886629188443104,0.19391208911749688,0.49342247586755716,-0.33334930720477524,0.026687954585669044,0.23046816301853507,-0.3509169847635929,-0.022777861760448756,0.26855877758168906,0.04543933417802908,0.014334628657120367,-0.13240847768961408,-0.15144148284243708,0.21813625793679006,-0.057186299117858705,-0.46127170096211534,-0.16802028155851048,0.10754646365394023,-0.12342482047423442,-0.07552849129911586,-0.32815782977766234,0.20912928930292518,0.009954099448223598,0.6348344599387729,0.09289583599304892,0.06007357675046211,-0.06938011571613802,0.05691152704846394,-0.12697159680686435,0.1899073345099829,-0.18081588085252595,-0.036381041817465105,0.06407891341670711,0.09638704651625994,0.29807331268427784,-0.027767988650651432,0.07140948380084207,-0.16338149899707874,0.017214619416456817,-0.18394530029608658,-0.014110234095004117,-0.2249362866169935,0.20830704507197187,-0.22104795424723378,-0.006867164463773128,-0.08679272581988097,-0.10830607197942389,-0.08707486812786927,-0.16675345803578628,0.005583241007669549
0.0794990334380914,0.20383081663903327,0.45638790270373825,-0.857686663090218,-0.16713038844381958,-0.005001919297927516,-0.4906453764633972,-0.19172356782529956,-0.4704767057275212,-0.31318420193051677,-0.6037186201299024,0.013693118349779527,-1.1995084926267103,0.16708463913841595,0.18375144725356668,-0.23377472133235142,0.5623372163567123,-0.7894239476278666,0.025728632188673838,0.3447409295970747,0.05588568303652025,-0.33449011794004435,-0.28072383948959223,-0.039025560991744326,-0.17596333106359163,-0.32144869577963636,-0.035054116088111625,0.2188211827316488,0.025843991784793876,0.14240624457476883,0.09093992335264543,-0.4616305663661893,0.0009395454728573176,-0.058509685671471585,0.10158531319595936,-0.07344512908683502,0.3812177851664159,0.2371894609309842,0.12762107087327113,0.16509405143831435,0.2597962701977151,0.02291632375431623,0.1669062814375203,-0.5927885401887134,-0.10900687450050267,0.03887932237316961,0.33099879564967194,-0.12956457339659816,-0.06554995996484952,-0.044740555494956154,-0.2824006799188496,-0.023022118709401396,0.2219382063672562,-0.031107114365182324,0.14964176090121417,-0.27990729082589016,-0.20853051347112397,-0.409807316633293,-0.1171898657193145,-0.10548818548292972,0.012690048653113255,0.0031856539379675575,-0.18308357044105683,-0.026146566434209415,-0.07189323299858175,0.031887862310994254,0.2074328839603065,-0.16704653486728196,0.10143556027545352,0.07222349914086773,-0.09258006946653345
0.045072197488958,-0.34908425163137874,-0.20970409379653426,1.2948397287452422,-0.3660589979753776,0.11892097306045077,0.2546529108133922,0.31283623549079925,0.08313994080513326,-0.030326866911313786,-0.39444312615005456,0.13674585586216556,0.34870443214174335,0.04700357268565066,-0.09623763402257603,0.20651322268658184,-0.0133456533346869,0.4044376943393662,-0.33730904006809886,-0.2700231176580299,0.24450750613854794,-0.07166334884105507,0.10222933537129181,0.16406527380203692,0.08904330766413181,-0.30601880569096623,0.014005847647895829,0.08590866923903782,0.29448932424007845,-0.3371236302508467,0.09537707249041444,0.14981135674755236,0.3667377746234447,-0.09613231556214441,0.1938774202973678,0.2642135824317326,-0.27723073722635266,0.019140462821146998,-0.12404392403259341,-0.02201222881526702,-0.008739853023739225,0.2829852902018435,-0.16960357433240253,-0.14213391344243567,0.1276243953755419,-0.019921877081765144,0.06829137036551378,0.1354570542339763,0.29317107432751494,0.1477390502575063,-0.08824689802235927,-0.07313420889429484,-0.20134637292002452,0.028885830686205816,0.3517246003797215,0.04217583152366874,0.022301852267335148,0.03223106904503805,0.020274940188420593,0.07055136352656591,-0.18650932363308564,0.10502397837251279,-0.10292659139068379,-0.020683328291246444,0.11563985180834699,0.20717157850898624,0.17343615112632715,0.09928398449429847,0.2690227982415779,-0.2575058909841249,-0.09346637001728081
0.0,0.7665141011515625,0.10444844270522592,0.1461921432291098,-1.2493919363313322,-0.05167775282032212,0.26989486694112785,-0.03851263678388007,0.12603659703359635,-0.23412504649154137,-0.04448018114454364,0.28513014528465463,-0.16310597485062442,-0.11398751179595126,-0.16967572732709849,-0.1807994873268316,-0.22280666970531576,-0.21940776012829893,-0.32192365103447745,-0.17528533272109265,0.11131985910412999,-0.5490912930472536,0.010168099519934805,0.16094006204242242,-0.010565537016853577,0.17610449467572897,0.10305221060479677,0.30233173638272487,0.23171147029791395,-0.07216625740560124,-0.20600716742832598,-0.07195750556998176,0.15893862462554986,0.20703536518951468,-0.017492032231176,0.07871954523410979,-0.05901499732273803,0.0706431226993638,0.11157299959370087,-0.18358022452983616,0.3852491856545893,-0.222439004143976,0.0617028722194682,0.17262801220598883,-0.07618229097021362,0.05382043226475177,0.17913073224831996,-0.12290143735571542,0.08459426812127457,0.16596049793284368,0.35584407325831846,0.15980931060437478,-0.047720183256497024,-0.07617157537644753,0.07594570638524048,0.21251083722579756,-0.23095007718000252,-0.1420327810524862,0.1523014542649546,-0.21135836426060303,-0.31685592733780266,-0.04887577573312774,0.035951542135519196,0.07704900617150164,0.040687913958452115,0.08380150680432634,-0.0924030106501729,0.23313547161007342,0.34547886077839784,0.05392589487321823,0.24300603351557715
0.0169665814343902,-1.1138804062184386,-0.4639085488605431,1.096780589949113,-0.12688798014755748,-0.4863276901191981,-0.3308748391322114,-0.23316448701058962,-0.5357402993338136,-0.26023740942755624,-0.3001993175024697,-0.1518312251417275,-0.30883818394695006,-0.014195532291403164,-0.4810610339482661,0.13135220910442214,0.35183060035914737,-0.038083125958532305,0.06734205181651498,-0.45680301861530387,-0.038399208377012224,-0.1389097816520975,-0.26232295683422735,-0.08942284259267021,0.4287046592344512,-0.19584916954724796,0.16890149101054489,-0.33001916067904385,0.19096855869988116,-0.04911840648441572,0.3830015534078731,-0.08731477418766309,0.004835831885807149,-0.045746961968300824,-0.2656894694941418,-0.39743646488912976,0.033955211368098336,0.2883875399323215,0.3138420813526071,-0.024122450507122122,-0.32551969833936445,0.2915801854615529,0.072899692292061,0.3799663616597493,0.1436475497830331,0.20396784856333408,-0.32988502332642183,0.31649382363745326,0.03387959565670798,0.07088223589186889,0.13562000695111065,0.11407985108564211,-0.2575455781098754,-0.16001178692224197,-0.03297187645770084,0.36497489966839936,-0.02804108288697371,-0.01533878136073438,-0.2112084554484639,0.14888804325102425,0.33936227164945953,0.2684408459048707,0.21056893986100286,-0.24658720674702891,0.16977726645361602,-0.09053972880959915,0.18984738934336579,-0.1755818399671828,0.08470814011403777,-0.014312465110952702,-0.27329727502415957
0.0661673237451101,0.8387323050707598,0.1974120552957994,-0.04628735021160568,0.22884073046898845,-1.3366626505576145,-0.009923807335499331,0.20148536622899657,0.3507337704594449,0.22560571365613064,0.03392740910181707,0.13743633713765424,-0.005480388412020966,-0.23506126492834356,-0.8762316248592351,-0.30967594931840847,-0.4047785678148068,0.029435388467906602,-0.3910120749348478,-0.697722261248858,-0.35499592462096824,0.009451228333354275,0.0778731139758882,-0.11856995238287209,-0.33471725068860875,0.02841118080928263,-0.05214873865045525,-0.1670337289157621,0.3713133426236239,0.26376610962557084,-0.3415816688745227,0.00724891180868145,0.022097941106362068,-0.225703342848031,0.7183589859645085,-0.16421374600977864,-0.24717108823605097,-0.1843917680678278,0.009985884757051516,-0.006789792900305617,-0.23623933827277424,0.18316170017275715,-0.48923848976153933,-0.12618493274541506,-0.5113053108099809,-0.01921426453937812,0.2205318712589127,-0.34815995020420126,0.35631465090487174,-0.16101633707841823,-0.2672168886593686,-0.07466941112422056,-0.17842415616333204,-0.07448704385462519,0.08185164510147108,0.3688100540311582,-0.2711177218334724,-0.03828390127718697,0.012832574366757478,0.13135166619086092,0.003048201929601931,0.13143200255263968,-0.22297720068939939,0.059479048300041394,-0.15020917294882177,-0.039218667015208555,0.0656895757380809,-0.19689594276801953,-0.0954682640517487,0.19316757221809044,-0.15178807611036563
0.110809375423727,1.948965077174597,0.9889387938154516,0.8417537811369623,-0.5661932226196046,0.0013401869195316385,-1.2108098668066887,0.63630577668624,0.28478902684608365,1.5623844832031237,-0.8540669582932116,0.724514300405589,0.4239469541573311,-0.16742101459640427,0.00436099635419433,-0.299582906813122,0.5816282797159092,0.5703555036175585,-0.9364497598081926,-0.11278351334850122,0.43104340098103394,0.3663053611369088,0.00660699934639055,-0.17907090240387608,0.10598410618728059,0.06924598087092063,0.36565845655518114,-0.022090494951881347,0.11270299382487628,0.21415494563601395,-0.13053425938382435,0.31243030346288564,-0.36169590934217405,0.20738229948173917,-0.19239197647402745,0.29503262822192805,0.052299246649485695,0.15876887058053574,-0.023256787126939717,-0.11666505921625835,0.13280733286513663,-0.639675078564974,-0.10242931544401718,0.14106737020411342,-0.19643882520914094,-0.08083424771805052,0.049197882628868095,-0.010896804106020773,-0.22852061472877036,-0.15017703235412955,0.0585413141621893,0.15726511783749464,0.18664119460141895,0.006573516119343758,0.09177256051422006,-0.016145897810930617,-0.13497526182599504,0.08738514874944363,-0.29595275436530977,0.11105970269257064,0.2892890993905951,0.04842526157837036,-0.21422496614511038,0.042507248298782295,-0.022015734477580033,-0.07173730478409797,0.10641796392490721,-0.010500447284153018,0.08737832503082853,0.054289595603194366,-0.034254124120105686
0.134258874730075,-0.4499912606646713,3.4975474296897198,1.8787167391368769,1.6027265460544897,-0.3002968177217713,1.19483250239676,0.5376283443072601,0.4252608326729735,0.10596381129745747,-0.2624909463790422,-0.7005787157295658,0.42973072432222414,-0.6863903617241783,0.23910205177047242,-0.4868214820111071,-0.007577226722310906,-0.5630173766483836,-0.048482358433921596,0.6761960549082091,0.40392762117336684,0.11433315179440225,-0.9042318465135517,-0.04278834185759227,-0.35604259002822103,0.01359381780394714,-0.04486483380798621,0.15782645922202213,0.3732076220515184,0.31315226939766017,-0.019100485055602787,-0.1270386305209296,0.019834479866841788,-0.10285698298813885,0.2005560848116672,-0.12155535782529728,0.10207766627932867,-0.09508499250466348,0.13328324290942073,0.00796353948041138,-0.07542751310631408,-0.09657638040863993,-0.14083058700428433,0.06102138604750909,0.19982305690881683,0.3267912768306558,-0.016794308829010448,0.24145332071470754,0.13610200107481063,-0.1680988944726626,0.2718902345273898,0.2626045810176069,0.06376110312417489,0.1823989076069517,-0.13409439691834546,-0.15032730428133467,-0.08279527801424454,0.07841346513432787,0.12860905267756548,0.1114829595660786,0.06285976625634454,0.08713794980060117,0.04237484992544708,0.050465933886345106,-0.09473713442222362,0.17475146056326885,-0.047486881255211,-0.09465277678223971,0.06697091828313696,-0.1117390974140079,-0.019954659052348098
0.139558348672852,1.2423779562980177,0.40834737671359933,1.6349120712074188,1.0592794439129831,-0.03452645033097317,-0.5568539731066358,0.2567298977060277,0.18469715727087546,0.4310021596121737,0.3371836431278256,0.3471703949785557,-0.6477302939374412,-0.5394616597807177,0.2664567711940185,-0.23135722085958746,-0.6590874099943134,-0.0015218725446216746,-0.22103564380224555,0.2837348746617481,-0.028514439352630108,-0.4096451703827092,0.302365913479825,-0.13201851292299796,0.07026188380243233,0.02391095388664868,-0.31784188299740795,-0.20231920734001116,0.236836697177305,0.10708603691972407,-0.22609118199431244,-0.04054196713622321,0.04619149443187144,0.4629563030180594,-0.3540495043239379,-0.226987058289767,0.03015207612732561,0.03797179151617286,0.21809008242872926,0.22303879644017321,-0.04875824748339776,0.2217189081271026,0.3609721133408645,0.1023899180723097,0.3243405425455261,-0.1515139927519306,-0.011167201481209926,0.057784821080275384,0.21236858569034472,-0.022406874788636927,0.14116689026614376,-0.21310957662606644,-0.08995412004178868,-0.07960383231745767,0.12454615673923897,-0.27906967766992635,-0.265462520843186,0.007218565730124326,0.3117217359316777,0.03531587763953855,0.03213394633586521,0.040209689077434004,0.0745953124868213,-0.017038391660144515,0.07600531286462124,-0.06026720851482409,-0.23547974373945157,0.22500724062971936,0.02228855111291608,0.17651331938974654,-0.16184693495186175
