0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,TOD
-0.0018680629556405784,0.0029246054137733193,0.01708280181105881,0.016981191905928707,0.0031183821653159205,0.004554896217552277,-0.01192070220697786,0.007809669242929116,0.009653578222472245,0.004349575084574255,0.01402308573723213,0.010062509679697329,0.00746238156667484,0.0011794163443702565,0.010019639966353529,-0.015912356501430244,-0.012659658136241323,-0.011399667261857286,-0.000423762458663828,-0.006420985841170472,0.010461496691800475,-0.004811598586734345,-0.011087318060053674,-0.01195851851840342,-0.011443648840845321,-0.002730130133475508,0.005646942494449635,-0.002796342096976496,-0.00035241388097822406,-0.0029000073740688,0.983816384903972,-0.005232612670609762,-0.005318103903364618,-0.017205979438322295,-0.0028316372407372805,0.003701876277044278,-0.0010094824745118449,0.008887836459648042,0.007510704628858463,-0.0022181623811370335,0.012890057946028516,-0.0030470149487333955,0.014084977777748454,0.009931561612112736,0.006574998423838321,0.012197282254546886,0.009994425493277448,-0.00519121276870957,3.7136921419846e-05,-0.0032489403693828343,-0.0016519337068563711,0.015415216774642602,-0.0022412437383769685,0.01003777362124057,0.0029472291770124234,0.0019691045882679844,0.013060302911181798,0.010547491502288715,0.009849777271645531,0.018391918060053393,0.013287225457561006,-0.01106663318897104,0.011524456737282526,-0.01288868045719183,0.007205020201141354,-0.016075558617585483,0.0013683969562153933,-0.012176757172308839,0.0014037197916338493,-0.005076708292830223,-0.003492666267414064,-0.0015878725867352183,0.0009643719951099928,-0.0013778385074936315,-0.014915747555580831,-0.003120706851520251,0.007252910331702012,-0.003376344702564627,0.002256280562970188,0.005798726669220665,0.0011865673890334044,-0.013243403270354795,-0.004086808302368881,-0.009307032870769045,-0.006149551071958941,-0.008355832177411615,-0.0051528862084968645,-0.006305876543793308,0.0017505203858159263,0.0
-0.01822865722349118,0.009776771954634913,-0.0016396695046353728,0.00033279808110169625,-0.010515750333860189,0.016186474940613274,0.0023179802374960153,0.018256645962926737,-0.0053957759940165394,-0.011388851610099518,-0.00457130924760489,-0.018432620435388777,0.0053758890848558,0.015162747130973266,-0.010877000905046352,-0.0054923963890489815,-0.010527531973132146,-0.006201927059283431,0.008320510123580512,-0.007740122479344965,0.004060154298997102,0.01148522598688689,0.01660834915579703,-0.006068149907853402,-5.4280222002152535e-06,-0.014282222662914151,0.011636076683472107,-0.020327904692046716,0.014275478787010909,-0.014265413460073512,-0.003169237093281343,-0.016263210807911637,-0.0024281813564414096,0.008625589642880776,0.022116314241869117,-0.012429970042200846,-0.010787147758596774,0.016980256472695805,0.0098101191302964,0.02566130223089759,0.008083759411910103,0.0014215588608452972,0.012353427837281095,0.008575224256958683,0.012088241392388444,0.0026834367812989756,0.008801069918607024,-0.014960442754895808,-0.01967515481301642,-0.009741214283999886,-0.01457165825834971,0.006908700203403692,0.008243765018413526,0.014186216646635894,0.00900258527076983,-0.02041222987332782,0.0038159220385177803,0.005932470060068231,-0.013605090390475198,0.0066930258511917196,0.006077485748654493,0.003138658039335377,0.0018584060142987292,-0.006787100028594902,0.013366870281825434,-0.008049741194099451,0.006879777809696563,-0.013089620145595803,-0.010029531253570695,-0.010947923958559088,-0.01644288233831954,0.9782448524554627,0.0068608394702676925,0.0027778738471191675,-0.009869081790294132,-0.0107793295113576,-0.007488480578921701,-0.008707674713755418,0.01800423515641779,-0.0219160783501054,-0.011893580420443304,-0.006231735253144816,0.007093453197105016,-0.009036949017763874,-0.005208584760822468,-0.005715283061265151,0.004199394538194422,-0.018078531177271463,0.005800763924961108,0.006021438863064
-0.006601360066940501,0.011041695678722067,0.005565509135340028,-0.0011480346003476252,-0.007563503795354689,0.013876982525087938,0.0020286047155670117,0.004393031256761783,0.006591359985961244,9.39673978188222e-05,0.004507392610071337,-0.016143916622034037,0.004143909970833717,0.008420188646375906,0.001019244234857608,-0.011287824138400083,-0.0011961448072154912,-0.006178440994875172,-0.005740576838029979,-0.002370017227527263,0.002235257074571459,0.01090746518522618,0.012191780591049648,-0.005147276900226234,-0.006787034995700335,0.9794956296938122,0.011346092339511614,-0.018133287482268428,0.02037369483057479,-0.011371056316658606,-0.00350710805297972,-0.009277817892663616,-0.007994363921775433,0.007158174932272633,0.00912184478137647,-0.003172403235026993,-0.019100887324900107,0.008166769430299075,0.0031143405386443827,0.015262699050443746,0.011893105016903915,-0.002404838447712775,-0.00035547390011014915,0.0037675341619319773,0.017072936523147134,0.013239616735767734,0.0014861395026383895,-0.005831732148260138,-0.022116935688358298,0.005331423214037767,-0.01042287744035995,0.00676355748729496,0.017250480147503324,0.004504079712919999,0.009192526790944764,-0.016169255363099478,0.010508358970024197,0.007025622055992439,-0.0077175671970056495,-0.00023066756760909551,0.0022668069093285184,-0.0005639783197665095,0.012912098859830048,-0.00301128493296984,0.01197977054037786,-0.010909233049558638,0.01252773808380535,0.0004494454379330691,-0.013974256495036877,-0.022829989715376784,-0.01577424153940025,-0.01313707336067321,0.02237721321152062,0.01876493708629861,-0.009700837236112758,-0.006549403703347236,0.006905163151403969,-0.007606609239681949,0.004280981307601946,-0.013785838482491826,0.0021632217069111202,-0.005810622032995372,0.006595607813534356,-0.010192177083936835,-0.009251464131798174,-0.007954496694714033,0.00424265330440488,-0.010659469606064249,0.01303234674831599,0.0154433843788352
0.011431625199488198,0.09225455006055187,-0.03969911001781321,-0.008859165265501134,-0.20627045005095357,0.04234998252273855,-0.04980448512325239,0.01179342713270008,0.06236904560687921,0.25416157165525166,0.016648601735945952,-0.3966074061660673,0.0665550402491883,0.09381860950297942,0.06977371498651605,0.04338562101809114,0.0031848721003112567,-0.02333836815329533,0.18048086409646216,-0.06958390109157911,0.04200905027154249,0.23472282386132504,0.02503539902003655,-0.019638939220679722,-0.038138075018343855,-0.05891354311479568,0.05340108146885852,-0.026748512474490404,0.10017749992405385,-0.07229032613370635,0.009861764548179523,-0.04219740002935864,-0.09876988668228119,0.0010915104475728039,0.12359503168283788,-0.2270359759398121,-0.10049249277859787,0.0037581456206074062,0.04956365489617798,0.07021924918248611,-0.0076453686397294105,-0.1744480548176046,-0.034493124724243186,0.030687539565997526,0.03193616340993131,-0.0007616221239464151,0.029283465764451615,-0.051432528569796014,-0.06024635144739196,-0.08122008202803475,-0.08728482331863142,-0.018048275766237833,0.18269188462764732,0.008055270452516423,0.09852401724050429,-0.0957610184891825,0.005001110683940369,0.03109181595621248,0.002560655402504765,-0.05198368603995284,0.008845373957498313,-0.060690901830132676,0.010478702502385261,-0.009986866876416778,0.030404432957433333,0.05072052151752955,0.12666635956132646,0.016293509454785565,-0.15406271021962223,-0.03776121175128009,-0.04906956931154608,-0.04976118587256596,0.12415018084202899,0.2408908951834537,0.03235370145860031,-0.09179847305318606,0.08834620595386623,-0.09670087055186727,0.07330126168360936,-0.16569606288722882,-0.1785464598501896,-0.0066625243964440195,0.06278527658185702,-0.0285248416600475,-0.0751328918243446,-0.05172733486685203,-0.1651886326649593,-0.02129763063975808,0.12533750198442634,0.0173694865991158
-0.011044026034676179,0.007647152146796223,0.0013804100790689687,0.004351940925040487,-0.007869192996831418,0.01099503701960435,-0.0028517316488552717,0.01375892582970659,-0.0008099195980486543,-0.0037990848434031163,0.00014039637426839277,-0.009810205971828894,0.006402872425661012,0.011220547450032902,-0.003473311436003025,-0.004820316449838361,-0.009925049429653,-0.00670591007438722,0.008640094150322587,-0.00804042337546228,0.006032635616869633,0.007625929470812071,0.0064334249378134615,-0.0068106558559363406,-0.0027841142831026653,-0.008612254355987137,0.008868078904388812,-0.01210610093314405,0.008530931086365197,-0.010296569847252003,-0.005375998376710237,0.9880981844390072,-0.0038018004939466034,0.0005392644070905455,0.014998957566512228,-0.009643711637845219,-0.006735296591521383,0.012429414481678462,0.0092118012296243,0.015776438201752896,0.006657184280551384,-0.0020313544380057575,0.010845119384355506,0.008465241401705879,0.008029816128716658,0.0028294581477563588,0.00891331193340797,-0.011729952390944357,-0.011196216296895463,-0.009602996262205394,-0.010565040367325593,0.007001967440086309,0.005034359166054574,0.011542580776664528,0.007483559439573715,-0.012767260984860185,0.004388260189081956,0.00637930278756798,-0.005055501889273744,0.00779353962555121,0.007279489734929005,-0.0019397507374380612,0.0024520616095109232,-0.007582454414054776,0.00978587690095308,-0.00641057240928787,0.005448062536676189,-0.011335941678661853,-0.006847343949831175,-0.006078580593551475,-0.010761981488556777,-0.014159524618865448,0.003717627988441468,0.0012000476194286187,-0.008002651239127676,-0.009017452356235378,-0.002479706955741654,-0.007599724025127453,0.013628985897234824,-0.013707602660985608,-0.010462731981501425,-0.006807433253057445,0.006902096829997787,-0.007634445941640827,-0.005370154959415479,-0.006016295840269342,-0.0016014774696033074,-0.012618868547276297,0.004724429132176813,0.0217868349329398
-0.01990898378564919,0.0012807126088716352,0.01284318519410494,0.025512409070958676,0.0011237138840671543,0.008625047416378933,-0.015230449935060685,0.029700301857650907,-0.004549247219079283,-0.010685677493685592,0.005612953786442265,0.011448129678404905,0.010745028243095657,0.009779191888172938,-0.004154859614821746,-0.013252464037570157,-0.03052537896712794,-0.014696619829456517,0.02120061661108105,-0.015139098293863763,0.015874272137705876,-0.006543825170600794,-0.022769407952960282,-0.016744548278799752,-0.0052737073294921106,0.005499359134504724,0.007209590991111176,-0.006274237866913084,-0.009726122129926719,-0.006967058272096625,-0.021115752163671883,-0.015817760630149398,0.0014853718565386292,-0.02399643954695083,0.013277803465599265,-0.007004383874759469,0.010915326454465022,0.023668339387287105,0.018603723575870233,0.010594423525871591,0.011773461445213636,0.0022815111380580693,-0.9609832908904481,0.01937419035876841,0.0015797225490081224,0.0013098930894576528,0.023280267758607986,-0.018732113000621116,0.00420281730436682,-0.02872895395429167,-0.006920156836677492,0.020697217238383196,-0.01657430858334502,0.026679117436543623,0.0026945000430901277,-0.0023092979243899267,0.00788548752088919,0.011947045127696256,0.019513035506661305,0.03637707075367575,0.022929950343769417,-0.008925863643999053,-0.00034869266309706044,-0.022245679202596846,0.010958432782998628,-0.017595314755742785,-0.006799509769392774,-0.03727511563430531,0.008197649199207374,0.010912077364856181,-0.004992222743271579,-0.013164846341940305,-0.02342449382544381,-0.028131090860039894,-0.020137033722457773,-0.008918965143432232,-0.011421311330085795,-0.0049869070635492055,0.021350147144291856,-0.002538475438806408,-0.018334856254898103,-0.017905739082814804,0.007555217870545627,-0.010280611224705931,-0.0018182470322594293,-0.007307794975535109,-0.00623058581455203,-0.01803513531673931,-0.008450910026270617,0.0236539792007251
-0.015028409848164243,0.008748789679024253,-0.007923644197656808,0.003823348136860149,-0.014610026097307612,0.010508104322067743,-0.0056392700601985415,0.01954714704286572,-0.005828543734069604,-0.0022779353481721895,-0.005793000963404744,-0.01318930439412538,0.009297208499176687,0.01710079883910319,-0.006874462371977516,0.005310851936822428,-0.013210940347141247,-0.005727443860584332,0.023838520103341837,-0.01367902457272913,0.008273486176362569,0.01248778889335208,0.0066397338838064465,-0.006295331082583985,0.000874528566730468,-0.0030489393373310716,0.00870284071377081,-0.009380315348541536,0.004968801758902598,-0.012485722164368857,-0.0024903663735988415,-0.014948664274654475,-0.003729616731583932,1.950571645456974e-05,0.024767222488935467,-0.020792213502149135,-0.002408542809261477,0.014005552193872893,0.014200089591063881,0.02052047641685585,-8.021009966464093e-06,-0.006264006334809286,0.01435475577672622,0.011083036768893809,0.002338255959506305,-0.00737130198758543,0.0133524794423394,-0.01735318456187659,-0.007105681630482397,-0.023001339706639114,-0.014340936063660076,0.002923063071318988,0.00272826834230605,0.014864817821494293,0.009856043545148565,-0.015386173586897983,-0.0025213661808448306,0.005154161820921739,-0.0034796847353788106,0.007140075128958513,0.00824638757503049,-0.002876693032190596,-0.007084068530321173,-0.008409244751609188,0.008525578088153338,0.002474683854621232,0.005122740416656194,-0.016487242776541546,-0.0076533972672343815,0.004634150031611165,-0.009381311048706084,-0.017475637008334193,-0.005376635464973318,-0.006099733779160822,-0.002196531114652565,-0.014033049451439423,-0.007784259171518483,-0.010958955044043617,-0.9767744579869683,-0.020681090142225765,-0.024816680889065048,-0.004920382097745819,0.014785184865067165,-0.005403941598255809,-0.0047178063735499876,-0.0053138718145712945,-0.009348259854367269,-0.014100547841538158,0.003409981694189417,0.0912510183968422
-0.01873880002630438,0.006715331433068762,-0.007732183022172907,0.022144564695330927,-0.016830920676484815,0.005132863079080099,-0.024553459106401155,0.03275727700078075,-0.0061570388688817574,0.0060367381026745735,-0.002362663857177312,0.003280686613067008,0.018727974017566398,0.021126771530038325,-0.0009076444294339233,0.011401553786719068,-0.030538344886698245,-0.011721130549884062,0.0552345276596044,-0.027177606530379084,0.02102651299824164,0.00818708490291141,-0.03253647388571479,-0.014155032210693091,-0.0017630394149204308,0.01502554996421909,0.006866712349092406,0.0037876447554639333,-0.01312555410749852,-0.011135340756920522,-0.012293426340413608,-0.017924573837646608,-0.004996439647971681,-0.028036567761489512,0.029979696728807393,-0.03179027826434901,0.014283118797200716,0.018911727982346947,0.027055619651439832,0.014619760507142412,-0.004506184876532301,-0.015297001081784728,0.03676393211676266,0.022338531260194104,-0.009921633202043603,-0.018034727484729902,0.029260673768401066,-0.026507866656499162,0.01318450471646722,0.9431757370305944,-0.014631252979964838,0.0076536296787127435,-0.013137460018783242,0.0263725088836825,0.01082656490336717,-0.006578823752599125,-0.005878376599756834,0.009535817922854241,0.03255210720386864,0.026710623914678336,0.021660663526453218,-0.016229131430501045,-0.017069276308409435,-0.020578806512598077,0.0059008719010946505,0.006596067203838567,-0.0008625288982039314,-0.03928812738359011,0.0006473974649082462,0.03024554466789321,-0.0006707266416830809,-0.014552208067301552,-0.03402996334657459,-0.03359906040187199,-0.001856477534827275,-0.020310174186517465,-0.011074893810364498,-0.014706924108918672,0.036786225754760295,-0.0158267662417102,-0.04908853894186495,-0.011512753025380566,0.024309792573182394,-0.004920706985255491,-0.004792131674315132,-0.007965810424696199,-0.03060274691139581,-0.014748573675291003,-0.003802798113579059,0.109828407190697
-0.0015078388999440475,-0.9890385565973683,-0.00043817054127984694,0.0013644539620233898,-0.012838932735468971,0.008741681656141967,-0.00566998898500238,0.004724266944194825,0.007489931531940524,0.010646208201944578,0.003917745450371207,-0.013281620660040676,0.008272302791841938,0.010760406780584014,0.006319263064561393,-0.0007944411938586735,-0.002687617932605401,-0.0056579693780705815,0.009631175311025073,-0.008205406301905561,0.00626168328687588,0.013515553152702739,0.003945872446941801,-0.005176230550671665,-0.006497696116056582,-0.010818394991975986,0.008964988850220271,-0.008079449772600063,0.012914560386645638,-0.010196727640885167,-0.0022955254246688865,-0.007979282690225136,-0.010365087838327076,-0.0001964746238721449,0.012059858789835688,-0.012210399170714783,-0.01259544369020006,0.004704411142550493,0.007179352431832048,0.010722327456541185,0.0040571259801547785,-0.011170491190313943,-0.00020567508977060512,0.0058976189682454876,0.00831512740696877,0.004293098917121923,0.005348000884525859,-0.007974403720250494,-0.011185585298471655,-0.006846497028204741,-0.010801325349326641,0.0023511595000294404,0.014050692554583648,0.0043777900027704205,0.010884019238115205,-0.012215986981201672,0.004657328486242965,0.006394958876408928,-0.0008300680666748934,-0.0015225018753044495,0.003766128358229256,-0.00681609620467383,0.005152195822070285,-0.004030675785373851,0.007467196063551441,-0.0003704064096207613,0.01227500012740005,-0.0012422730192229584,-0.013256525389153635,-0.009445398938170754,-0.009518263612653234,-0.009196177058138435,0.013479709911072647,0.013930666554201786,-0.0017360935827784238,-0.010206955619438936,0.008497100244680011,-0.010526039189713825,0.009068165318614098,-0.013657740695098591,-0.010673940827669978,-0.004232615993585417,0.00601906264992905,-0.006869004026930344,-0.009618499287925748,-0.008024820335142915,-0.009679954668390842,-0.006611137626454223,0.01225589905819735,0.113440764064444
-0.008437454393784547,0.007274012082264385,0.0060305239407122185,0.005177056490393771,-0.0047066955251913855,0.010688925022339705,-0.0025029703816794847,0.009984821409034934,0.002795228064796702,-0.0025609946129115774,0.0038864314485258025,-0.007572038448581058,0.005406686914396978,0.007950707357405589,-0.0005165377246218496,-0.009613126385759327,-0.008004560560125154,-0.007410043256434046,0.001422320496214321,-0.005459535939070606,0.0053825315104883255,0.005342825749150119,0.0049141917405198954,-0.007273606739780469,-0.0053779233312741155,-0.011114506646549262,0.008840743723914662,-0.012505689283803292,0.010152318013439554,-0.008912970336119413,-0.0071089175365137616,-0.009784833485506732,-0.004664860688833115,-0.0005475104563323339,0.009335677525401645,-0.0040949048952076605,-0.009040670624274277,0.010812901156585479,0.006705363031293865,0.012188532214056106,0.009881091389644598,-0.0011590555576762966,0.008603604229286412,0.007182473986244192,0.010667872928789665,0.008025799299769655,0.006693736816949646,-0.008464339450456528,-0.012486056882548313,-0.0031237686120002047,-0.00839505091210954,0.008983570068009771,0.006645371601169333,0.009314323616904367,0.006544426886718193,-0.010716203418857677,0.008106980652637439,0.007269994935021434,-0.0034643344931908782,0.008019056530405664,0.006947198870146436,-0.002610381464381553,0.007469720481450331,-0.007262998020279315,-0.9899406152184755,-0.010447734812301665,0.006130385846561757,-0.008270891320415669,-0.006721432791571705,-0.011192855793227364,-0.010922163153487253,-0.01148484437832988,0.008490712919743069,0.005421276060288561,-0.010524399663354778,-0.00655582702250722,0.0013239057706887964,-0.006176247041234433,0.008232291801233856,-0.009473246477290856,-0.0033901549636801333,-0.007880132657230983,0.005309045838706933,-0.00876221005621643,-0.006223824967561884,-0.006758790210271138,0.0008222778849486559,-0.011042283613427689,0.005994995595836203,0.137447118292763
