TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56
-3.33556692877411,0.19020786809615345,0.048500150864715444,-0.09042134502692571,-0.034255947188708516,-0.029979792183652706,-0.20532726988324665,-0.10145527942758394,-0.09082023317926359,-0.10401768903419216,-0.02364080503308788,-0.03745656640090013,-0.03133770327725805,-0.06455564587029014,-0.08475612218990752,0.03248480075743586,0.0022631883252211852,-0.0018523573306938662,-0.07021363904891786,-0.03311218323177911,0.05368636720098781,-0.00037224252440999726,0.041028916787232625,-0.013254348771940117,-0.008792662200603192,-0.01616982557598936,-0.027996473786345843,-0.044444459544262044,0.057426123053601,0.04846597670763988,0.07861758975560587,0.055452309281895915,0.07706888504607882,0.007505518407617982,0.09237451274801706,0.03710431586278779,-0.0561272042925071,-0.034309224943437584,-0.07499556621663414,0.08024728601629816,0.01755819081309547,-0.10141999133740928,-0.0033929784312293626,0.04238285414117327,-0.04582755545069712,-0.029390918906490277,0.02781959508180171,0.019433931347390694,0.002062091396445083,0.0256974832045078,0.036163380396410046,0.07669393709190093,0.024939659909817093,0.02212709216567684,-0.0158977057117991,-0.003324433740158933,0.04134949355147868
-1.75430895079149,0.13604358449881024,0.4571386792455848,-0.05904731639615901,-0.06936938605594087,-0.06142184800965731,-0.20180950481577656,-0.1732660029165429,0.03629272828205694,-0.030560062461338085,-0.00480879767931846,-0.014637140683112813,0.058011167489429104,-0.09689321481044709,0.036486910196970264,-0.11785930286767263,-0.16895866790347963,0.13520599749859175,0.09328737285794494,-0.14077691524198613,-0.1477225292426979,-0.02637283702955063,0.029139904789927232,0.06033325885418831,-0.10285539973559572,-0.03338012929500792,-0.0855574789975853,0.025542111228304933,0.08151742939156108,-0.06276886196857309,-0.195483693092062,-0.04794117039520632,0.05212527618785752,0.02373953627582782,0.04356371062509028,0.030180145300534842,0.05400214405093574,0.06599801266143111,0.055794707681779396,-0.06801653858292162,0.02048837399375539,-0.06914460349172613,0.011460130298128911,-0.0952335110711253,-0.04655431861863458,0.0424674093828882,0.06560563212311354,0.020722971495283994,0.03856444365297655,0.05342476125371927,0.04548848294630378,0.008218294872909402,-0.0056305303963427285,0.09402063039826827,0.039697034007820216,-0.03104375521632789,0.05630362002731921
-0.946564987391368,0.21930628912566266,-0.23450934765128428,0.0121806991783264,0.08328428849875728,-0.14875759522235615,-0.048659133487710324,-0.09104071852688006,0.1035025485475422,-0.12038613096139056,0.02581324861550314,0.005450994553163062,-0.14127094818553163,-0.17592334101765492,-0.04078135229506579,-0.11264049636444082,-0.01780583311314513,0.08589234221528064,-0.12068671237921857,-0.020776161101234793,0.09151067271263559,-0.061176416277671855,-0.04146650180193459,-0.1078603173016697,-0.0375696199091099,0.060402816350066196,0.05539955233250873,-0.038644283122845936,-0.02204532603420553,0.06864065369667789,0.06000491876440943,-0.05389362309965412,0.01351324010410617,0.006901815515700963,0.03144071584346603,0.032477667196052294,0.08747791842329351,0.053344596649828546,0.047014573479957994,0.0816521986853229,0.019487118079572464,-0.0817860290539326,-0.0033394996578264666,0.006721799894542315,-0.0019772052930709778,-0.023178248499357713,0.007368121271160467,0.02836102945762009,-0.0693518736433016,-0.030003154543425944,0.031519975778475234,-0.031046469329302596,0.07917985414745814,0.017243037471630127,-0.019212893370931548,0.001537094625582766,-0.020259341784175766
-0.839253719086909,-0.7895763311006363,-0.4002014981680078,-0.028446156517499214,-0.3075528654318377,0.004920112206629009,0.033536618642878935,-0.03329547862210761,0.07286484312864906,-0.051164524880131707,0.03963422561382359,-0.004834736706400377,-0.054233893843453486,-0.11120747037646453,-0.03514939207359695,0.07234490203878043,0.07352615429490957,0.09495187743173963,-0.008767709048108599,-0.04674349383453408,-0.02247501404663235,0.09311313799922691,-0.06323959164680083,-0.0311923068096909,-0.0157258550075973,0.02309783436515119,0.02508439341997128,0.04820867077513525,-0.07959564945067013,0.04303503481029803,0.024054265693656953,-0.021919130520992862,-0.07406939642299405,-0.0034279960666436598,-0.02839725414074102,0.009494348311438925,0.015403394299800734,-0.02094571216473573,0.021307715465314573,0.021029828787191274,0.06391332149649018,0.10918095654573917,0.09046559206343227,0.049259536436977926,0.026961268751681092,-0.036894976693529924,-0.0010895222589876832,-0.00868812109616624,-0.01829330960808616,0.05539575768654251,-0.11568228949042653,0.0562724179559314,0.026478537180563172,0.009309193782438541,0.02200746564989553,0.008433624306900565,-0.03670016219418294
-0.629508410326847,-0.8150542759105769,-0.29716284112654406,-0.1280842442643182,0.1032248350174208,0.22286914781761186,-0.010799084478331404,-0.015121130798682627,0.037825024877586,0.09383365779363743,0.10422147842951228,-0.0894845243346918,0.007452203763464288,0.027565972430472967,0.11953955573609099,-0.039809335828580976,-0.0676952008001921,0.14712264100651148,-0.004846835078820392,0.03967186999853829,-0.09676998858918968,-0.10421877857311097,-0.029668780338908202,-0.05872884347856156,-0.026295011973871057,-0.06492923365361074,0.07602971036169942,0.046302520656781296,0.10547688340887804,0.028164163399031734,0.052255062687266624,-0.006135767921370438,-0.0585875417671257,0.03176108828304224,0.003165556892036709,0.07487270418187382,-0.07844030435457874,-0.08721517005722387,-0.08276093527752433,0.09396173356845706,0.040238294441901405,-0.034117451918912946,-0.014548648871036796,-0.061811775023234504,0.040829962005115024,-0.01634964289309852,0.05928137216342123,-0.008155427234214932,-0.010762942141127066,-0.023267172065091588,0.04263655397625942,0.048043014517139604,0.037700268940462425,-0.04311597899185522,-0.04744381893506652,0.021997651176098657,0.004200319274428049
-0.552569765555599,0.22193189444944098,-0.5285301298792353,0.107090584620096,-0.3133957056440833,-0.01615713632534843,-0.09946837458737676,0.1333362627241411,-0.04979829828829121,-0.035044327435148834,-0.049558710909665266,-0.022625398992603164,0.012328731557756704,-0.13185469942744613,0.06120047149748624,0.09643178338928686,-0.015093463704306411,0.07591317443938884,-0.1328710461395055,0.02462879477477702,0.022504629977935266,-0.06971757967359375,0.006807113008010178,-0.04014104181177007,0.09300272113793198,0.05665953704037495,0.09371319101174451,0.11756535091006098,-0.016082370232980956,-0.04092178200094175,-0.09317768138088113,0.09419380367542764,0.035235773061145476,0.031072291606814552,0.032040359932170914,0.002814568434502323,-0.010536174478479732,0.013427152674179677,0.05616301312804763,-0.024418695992782773,0.05304601248113466,-0.09040734805495707,0.08828157123164042,0.01934876063315077,0.08771577136855258,-0.020495493820344848,-0.04937061980684952,-0.009400987546737329,0.10432635314536812,0.02480815683544315,0.03454971921799594,-0.06155417381156902,0.011114535027314581,-0.06336216865128572,-0.014241916180498955,-0.02419485265734881,0.038869148762217635
0.085024864095449,0.2325524543346821,-0.45661396138249655,0.06604835824000588,-0.17309390886493603,-0.030012723699713754,-0.11194029977803846,0.0459161293475537,0.06643312835231667,-0.0143054906959231,-0.038581513032896586,-0.10241874246517037,0.04007432344601699,0.08327912494688024,0.07309501308596754,0.05922127974894354,-0.09343469561185025,-0.08563695153906364,0.02923105389893241,0.035832645638916416,-0.04719846698496874,0.051341812259725325,0.019077342113105817,-0.043331657526033365,0.025985236101121918,0.05187523951531431,-0.05657765241971183,0.06027241528434893,-0.11394990551233856,-0.011810583318288994,0.024376814351305395,0.011468377583204258,0.030457115112366102,-0.029209654547832593,-0.002815313928421939,0.028220815495548404,0.01522941288043499,-0.034888653247277496,-0.031629559712489555,0.025739519560555372,0.0022498908217349414,-0.06365969309747621,-0.022998821092822128,0.022969867864597038,-0.03838577061150416,-0.004920652006529207,0.017609288774581747,0.08071946124379482,0.015040373949567625,0.04243306273269327,-0.02364368214914054,-0.047451507145043426,0.02293959476894805,-0.06327689107335972,0.016202719171286833,0.009502221293191143,-0.06384086111589586
0.750610688492847,-0.7182889204709498,-0.8891954659350797,-0.13034055432037622,-0.15029235534807808,-0.23579295637771716,-0.15966468624866825,0.04439018210834017,-0.03011931557137667,0.03859787830940533,0.002039689075983655,-0.08262101902198692,0.050356113220995403,0.11221309237261808,0.05809336426245685,0.03676655538503161,-0.0663606485950387,-0.07947155672401214,-0.10622298404683406,-0.026862401316311207,-0.027027531327211557,-0.002368311871024194,0.1515981055623325,-0.0888020402354296,-0.13310744928152476,0.028572861447635996,-0.02150694528967428,0.022297215717403694,0.05928332639030023,-0.09881566717835244,-0.0012878232210980895,0.05542075917269313,0.05160932535711099,-0.032247649871597804,0.02402376588533461,0.025861895742241216,0.006799743004352148,0.0400569558091871,-0.010798207988391846,0.02015398537925683,-0.020723330555340428,-0.0069872711067202236,-0.09629180440387373,0.039733025911681805,0.006458940488560664,0.036258728916499346,-0.02765210962280082,-0.015748659349299168,-0.062037761056143205,-0.06331351561219152,0.02790463716667014,0.03727870567650693,-0.017647820026633898,0.04094554290790588,0.010212904552642703,0.03561913908490458,-0.011272272436549583
0.933069430133357,0.2031516923120902,-0.21581449351108187,0.04739758803912408,0.09491032600532193,0.12003467388069931,-0.0404660594102884,0.16910621336083095,0.014774337825487092,0.18520548317370056,0.08475311016329223,-0.004011233287876479,0.036053704282301445,-0.07892451915641381,0.013390402693655741,0.11370197995749606,0.0062404696819700674,0.021004662569178757,0.006767544108547725,-0.09027262857073219,-0.038314889996291526,0.023636669897418507,-0.042770843067644504,-0.04355032772401714,-0.046579842379941595,-0.059547270018409884,0.07927214177498958,0.012966321196737903,0.07129870915173898,0.0819009309874697,0.06528157558308667,-0.0037811223373238776,0.013650321413046824,0.04843027671661405,-0.05971099667767775,-0.02673705650114864,0.17409828794903187,0.019769071133702795,-0.019379788831492765,0.019165146890576287,0.07186668764671338,-0.013370723978074844,0.0866526710662426,-0.05220808207552962,0.0031921571978033667,-0.030015385344666436,0.04062241941932741,0.0007689830551615688,-0.029897578481135643,-0.006158071596056555,0.01811531526030963,0.03225569007433261,-0.052779195579150825,-0.06193986181456633,0.049745157815747336,-0.011599829889634023,0.00140245671144999
0.964985078500852,0.16962301453355755,0.05361239282924688,-0.049331577053384264,0.4366634390058444,-0.1645115446560627,-0.503046219198652,-0.0008778085831291591,0.35848286063631013,0.033442643770253966,0.16070453563631898,-0.08731649331725716,-0.08564260055386237,0.15910106641334856,-0.01389912518166105,0.1498015926914077,-0.05181315485626415,0.09785828573249906,-0.12292135609023701,-0.12114263143493363,0.04144847128617843,-0.06509073656391448,-0.06790043654683545,0.0033358380451884296,0.1427466183237098,0.133351586597976,-0.14816930407806286,-0.17336364635080115,-0.010394843214991943,-0.07077942934049039,-0.023657334620880804,-0.05461695640912913,-0.029444833261685642,-0.04565495559279179,-0.002115094705506346,0.02169390915177032,-0.045386903037220844,-0.01755342013392082,0.030401125535596152,0.039067173684662816,-0.003148081801423273,-0.04419338145082705,-0.011978866901202027,0.0120329696287395,-0.03783599747434503,0.02150015437483684,-0.038878635254111796,0.02160876871891714,-0.007845530207285706,-0.07481330501239442,-0.048186263704794105,0.009839501389977023,0.00011688218479913672,-0.084495303960722,-0.004674640829792327,0.008780405021154193,0.03497464205332101
