0,1,2,3,4,5,6,7,TOD
-16.09044998812714,25.63565906208262,5.138878938912566,-5.049771683868342,-3.616086612490342,-11.511971271770477,7.015468306458039,8.48695853014552,0.584929333839201
29.487647628125476,-11.304843833252324,8.63036891158844,-1.4552663707236468,10.44519126871114,8.43857666486839,6.4309940643378205,11.412086016272083,0.638245310984327
-18.29943594704549,33.30825233102634,2.0123539457567086,11.56487364084414,6.771090628226071,16.026434722756697,1.505829280570856,-2.039283370526154,1.19285899045282
28.088527169243378,-8.051748196980947,-10.949986254650874,0.7956095999840105,9.462832228776694,0.3513583360678971,8.569466125532243,0.5201253173937886,2.29796221875781
29.361884258694676,2.2510500519162524,-5.610293504287611,-8.689982203355614,-0.43882649038603105,4.1509891267209795,9.615066858597942,-8.200761597052114,2.42911438783746
-16.74975505826982,-15.537384582458998,-12.47767288194184,3.190572938447722,9.955587427634828,-7.857741814517424,5.185208474544167,-3.868475781397758,2.4291236317457
-16.646571582855696,5.775732824489811,8.593937227028741,10.904216527996356,24.504802185685307,-14.969955077580295,-7.739501874359741,1.0334826831264508,2.45122491326154
-15.54439583511526,-2.230913049457411,1.859466380670476,-5.619228297309498,6.241449980918882,5.424544496350275,-3.468010324741532,1.2112238247191378,2.63037099195316
30.79896253286783,5.941397974274897,20.22524101742721,-7.3100924659572,-4.909412998886774,-15.652661210810603,-6.801295597174434,-3.9921887200178605,2.63174551461424
-15.377590784189943,-2.292255552332041,-16.73067545540134,-3.129581935275073,3.124854344771929,-3.728119295139628,5.749546044879949,-6.25822080991582,2.6328874323846
-15.7825702675519,-15.527803261056661,-11.35228279223693,-16.088326964881798,-8.939647574553627,-8.086004249948866,1.6743991372933267,-1.6300208961267224,2.63291498419013
-16.340298471473172,-4.869373857059413,-1.8832006243840256,-1.43653172410693,-7.087123123323983,2.5068848845627505,-7.211456429306036,4.504067890314587,2.73961932801773
-16.392149180563973,-2.41077552352644,-7.7822480029080205,-5.40032890949011,6.172320769096489,5.188249683257591,-0.233895678482391,-5.754711214082175,2.74010038968903
-15.581902992392799,-32.38678348894378,7.763903228623052,-5.75482213015304,2.7414306060693594,10.91024550789699,-12.315297670372843,-0.3459748237186933,2.74960823450338
-16.322515681266925,-6.596491042706906,6.012449884258961,3.9294961813260243,-6.720972877466842,1.81823668490285,-13.811144702794047,-7.596957039851338,2.76127856056312
29.711360962717894,-4.101875262571624,-5.980763183431012,-1.2959860962582117,-5.359733138318725,-2.149893298586295,-5.38367184091956,11.346940671103454,2.87886410871315
-16.275971232188276,-13.982439546367422,-6.4592830946696855,-1.7333741973780863,-4.5194609216686095,4.229816745081975,1.83270169138365,14.145962866965071,2.87968817556872
28.840843191603902,-14.31555071385192,-2.1860472859687556,7.815094909712036,-4.424283498597272,-2.0079940015193007,-2.105304565655044,-8.719882434465172,2.87994143010178
29.245721536851985,-1.5738403051900292,12.359335925814495,-3.3881348006706697,7.287083441141689,1.0292269230435602,2.4407753646629775,-1.8780248462226772,2.99047348030753
27.82397162626489,17.048411402707266,-10.700560286707967,10.13497334471444,-4.846082626745913,0.18741847126473313,-10.095407703327563,5.894010234096695,2.99415209022166
28.15212514705409,16.24259746721395,-7.720787278132023,6.4788115565869715,-7.016921194267208,6.448189533830788,-2.45248684034746,-6.378100088596827,3.08092020077745
-17.770457117652875,15.926247270034564,-16.625805317861847,6.940081041236493,-6.866123469332593,-6.7818112316205434,-0.7546694442842741,2.226949725557279,3.08445314739589
-16.94080104185939,-24.54035578968462,20.159682874943464,24.267286266024268,-13.661631029277833,-1.9834680765106307,15.219419255845107,-0.7149384337860414,3.09030469127879
-16.46044551182489,18.179188784085547,5.868430218582487,0.30238509230921234,-5.362976430111859,4.433126238844283,1.8228073629750146,-1.7750630065656618,3.1477933861841
-14.935733361067,19.41389683760584,17.83555740896089,-19.971973319737156,-2.937360895616579,3.5863215084375173,5.310460704704009,-1.6292046973939776,3.15279730168262
