TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
0.112012722518823,1.561057464741922,-0.7393416988779361,1.1629928555400573,0.2929628193061856,-0.6928508575027501,-0.164853770502134,-1.1999233503605689,1.1151461558849505,-0.6090992386973302,0.4747106534592554,0.11238828672428453,-0.726490475476145,0.8481060667031114,0.4296762784610399,0.9967752958389244,-0.18712869489440784,0.27697117078657973,-0.12466812835830768,-0.2682861069392599,0.006013190037188286,-0.15344704326334285,-0.531710117548441,0.09791643501391306,0.45581295682331235,0.14034741918001123,-0.19260566898185918,-0.4394498709191569,-0.2575986791298718,-0.4054355371221121,-0.0831757001827032,0.10018625209298068,0.05926608770619343,-0.14138216313862165,0.3945814412374104,0.20206874739806155,0.08805959163364395,-0.24969841826947273,-0.3957513907868867,0.0020169097437016804,-0.23304395301980899,-0.10282159436402122,0.017682924162443197,0.08498587526977819,0.0717172062603462,0.09014450328900005,-0.06821669398513255,0.279244789739837,-0.024943185576981795,-0.3032142382617311,0.11060720661038076,-0.22117023966966662,-0.07930111053145812,-0.03208264386291187,-0.25280376817141625,-0.39953781709998276,0.052536163800479596,0.05415810983403663,-0.18594297079235744,0.04006004540863601
0.1357168743468,-1.9353945918082593,-1.8593089353674161,3.4204496004931566,0.1872682234560816,0.5368132519615265,-0.28098669428894174,0.9716923657057063,-0.4181337900031804,0.6181697847776436,0.730060820723123,0.7481644740791198,-0.2639075239586533,0.07130511005193436,-0.14801576684221915,-0.4139870276566271,0.34874669377641354,0.009367828698449291,-0.0679582903668156,0.019128806708105545,-0.1910251246004205,0.6864506763268367,-0.4566185740887587,0.20835822978371915,0.27227658222380546,0.011648072081734653,0.3520548800409386,-0.43078930916392966,-0.12585907469069502,0.160153066644713,-0.004930824120202864,0.05555661234493944,-0.13758462277664008,0.224831320599899,-0.352602510979645,0.035597621793737384,0.16145267179114098,-0.1219256402195688,-0.11204507178903743,-0.19091630352216665,-0.29219686981580784,0.09635558379157445,-0.25311529900865765,-0.4072347406737967,0.017206985316744302,0.24390666641935776,0.065552099545898,-0.10866267608848619,-0.3452344773383635,0.020210586341441742,-0.054867883452785676,-0.0804767773619466,-0.32637114183849175,-0.041046622112585696,-0.07087454373906656,-0.18808230169544546,-0.025295175146566165,0.15798332989632408,-0.2166521366969025,0.1762282936920172
0.136877038960935,-0.11849566757680267,0.4396820599711062,1.105709762126623,-0.19827461898688956,0.3093697789560419,0.3250314429760696,-0.24534329356235013,-0.051618536174878084,-0.39190656584657324,0.4357743338906572,-0.407894129874829,0.11631503239893398,0.1999207862508604,0.2734960578336675,-0.08094618472035647,0.10907849003641058,-0.4702693387580203,0.15870641234416707,0.17710726085316839,0.06383421316123769,-0.16557557687028315,0.06339087416337233,0.09303658557364568,0.23191072368786853,0.18015723574363737,0.11674904433847558,0.15521456268188769,-0.021227993152524723,-0.13094486019076546,-0.23523446705213388,-0.38114795019153047,0.2544994695910162,-0.2678514937852146,-0.2030358952425502,-0.07037461832867394,-0.2577267606862901,0.01651989991127247,-0.0888293819239528,-0.28017983887043524,-0.28626771307430887,-0.07083134895455294,0.2575945927320396,-0.2640862760087565,0.10988483664364715,0.14681857606322268,-0.005081986811390996,-0.20303832504080271,-0.2284309933022928,-0.11352785128100266,-0.01970224602605661,-0.05065521764611593,0.313885303160919,0.11661940440795146,0.08169967308613582,-0.00010617444936522204,0.06150705138155383,-0.1012526959411068,-0.044695738974140815,0.10617530480827339
0.173489764909878,1.1721965612035985,-0.05825889931931115,1.5273681856192463,0.2545854076303933,0.34865238085475014,-0.3016401499764836,-0.46044557528818447,0.07854573036515826,-0.20492336430051275,0.945500655661312,-0.12854004943419867,-0.08330292334694267,0.013535122899759843,0.16643697760313536,-0.29410938862942504,-0.3513513568548237,0.2838664675260584,0.010871234038523487,0.2124473152700655,0.33516527011396335,-0.8103840018874255,0.3424877403718677,0.12683301561952987,0.23285661833345425,-0.3325190325632871,-0.4222729897909301,0.08656596560239056,-0.01698464093764196,0.2611312094889255,0.10466306604016322,0.01874478479667699,0.1027827360734208,-0.04592920457898089,-0.1081777710007441,-0.090640040706561,0.35541778588995926,0.0872512277676225,-0.09186187700801003,-0.09013335603089065,-0.12788853745593928,-0.3379063255819659,-0.2018689286847421,-0.12161591901814955,-0.24834466043858147,0.031130766185054868,-0.028949792158156067,0.18023675779335518,0.17824668060026586,-0.1834355743483416,0.2311976404179633,0.07580356825997961,0.3224206697384184,0.0687095648474423,0.048934023053779925,0.21081348695845029,0.2642671507627209,0.04774541039192901,-0.047002733466165465,-0.05581619987025355
0.186087516297864,-0.6911102444087037,-3.1151884252758326,1.5504769181972635,0.6943111222471425,-1.3854966607059889,0.47946099255307806,-0.4376162208599674,1.5366659161723182,-1.2205257845923465,0.1939732596806253,0.46291923932563644,1.41279067658062,-1.3049437411818277,-0.2916730162913065,-0.047014298206429536,-0.011384656634226996,-0.24296240173099218,0.3849720048614673,-0.10874555016085971,-0.026015607756225866,0.3832078841003759,0.6639574351636174,-0.006331750781059962,0.012991795091169833,-0.04738586285168601,0.16394634376782377,-0.058372397344301455,0.1729277079861842,-0.5067545779893848,0.10971552572564977,0.21631668068961943,0.19290441049795778,-0.14943804913695788,-0.09436316803546214,0.08091298784575426,0.08385446130939285,0.15108504791385982,0.14469212872605425,0.08061612303438397,0.07659900791854632,0.06489441509249876,0.08289776897700721,0.4047569773065846,0.05089550803274841,0.08456357162664534,-0.11038711001578534,-0.02376635259248563,0.039970321646375144,0.008269793869200416,0.023955449965163047,-0.06448709793521362,-0.03202688372320218,-0.00851723672493852,-0.02965723784350112,-0.01691544882813256,-0.15891356890384503,-0.09921488397602504,-0.12337635746558161,0.016207868013791992
0.208358096598653,0.3132673444025535,-0.91314458137574,0.4250623771135409,-1.0558104125484682,0.8357533742745904,-0.34802584220502086,-0.6094487717743172,-0.453938534858567,0.031795314345992864,-0.21593509045181594,-0.015764930100017508,0.16555955247783602,-0.07159513804531743,-0.00792894962974996,0.10383575582736608,0.22876799129795958,-0.018805306321611842,0.21461325708284798,0.08884734608658805,-0.5665470102370617,-0.14483013640794584,-0.012562453637514317,-0.0356214896186282,-0.22430832766399153,-0.009112532899862977,0.1911116910289786,-0.06146199252732683,-0.3180715960133411,0.36258305514874056,-0.08353697812387575,0.4023834065500098,-0.10957269646694505,0.1611268640140478,-0.21927726659366772,0.05051066802341147,-0.30671523529287764,0.038420183498617894,0.2240321591058114,0.1846131654093286,-0.05477623505785352,0.14063309632114238,0.3345167310798783,0.19402137437314892,0.30239647127564945,0.19953740684648516,0.027087790884957608,0.23213406511165213,0.1938823159803275,-0.3230174947966838,0.14141011357309968,0.1891184560586824,-0.1665581994143147,0.2948908333090532,0.1823019201697589,-0.39480267569983474,0.2115440113040154,-0.1526683196161057,-0.37087974147143854,0.18150354075279806
0.232324745975762,-0.028336568426233746,-0.12208714874601449,1.183189807186607,-1.0031589761130209,0.42458821714574907,0.2545906851346473,-1.1132887635142288,-0.41546783732269804,0.020647779525631352,0.1964292469908682,0.04674355980483688,-0.008362861184507657,0.35339068979851945,0.3162922436652964,0.23500976115676028,0.11483787497540797,-0.020064530111006222,0.34969236707984513,-0.06518031779987725,0.11085379201279298,-0.3109319522479949,0.34661399133267123,0.0975456002531717,0.0853639374855894,-0.46160818390927244,0.1017580417309601,-0.15300109379438745,-0.29809653816377407,0.2018362509840997,0.12172538766239119,-0.06668144475650323,0.03599256165282299,-0.04037091856230348,-0.0238491181577875,-0.3346013963844525,0.49972236294820427,-0.19714081792156254,0.017748213366872566,-0.22338172783028146,0.1642187384372486,0.0825742498969102,0.09329580683255945,0.13252732361447428,0.14633540499329517,0.18534158231541048,-0.4335388901801622,-0.18708697227172294,0.05849840359582397,0.2499010225939874,0.0943134989342697,0.19678852221121393,0.15703539587992835,0.4145321227497211,0.16270700947192948,0.25748977090572694,-0.17215782934641916,0.05121992066724903,-0.0016687433105901331,-0.003245468809536096
0.288256771986777,1.748182210573818,-0.7694117496448574,0.6213224817177762,-0.9233565530705911,-0.09817023134879904,0.17396345046992084,-0.11342962405689042,-0.22393786151869155,-0.18922205193415292,-0.16661720089869161,-0.1873851061259398,0.02332523632809875,-0.4216750270257728,-0.4443309077787564,-0.17126677194893725,0.3692568074310463,-0.1943701339784818,-0.30262161412980443,-0.10735563362997227,0.11135162746845959,-0.24851849365720896,-0.3295008149427652,-0.5315522759501332,0.4140337308125631,0.07750870824999145,0.03535238011170709,0.5513336252340738,0.19808250962117688,0.23173901577963524,-0.08194695210835275,-0.2197573586485639,-0.044035979525908486,0.30914472906907964,-0.166299012527295,0.7608991211505038,0.12734818578154605,0.1935453889217472,0.1335036183336304,0.2333597270235742,-0.25134103650245165,-0.10298903863930749,0.12756658530415554,0.2175905871920576,0.20653190130163107,-0.21258170143757632,-0.02672022950428169,0.1150703983278692,0.3503174311222596,0.27204629043646344,-0.1589853127717558,0.10946875129680089,-0.1094491414105097,-0.10748136813969057,0.15609592143711207,-0.05875471251372462,-0.29629070743426134,0.3752989856331397,-0.1800525704276499,-0.19692778649028495
0.317286445659928,-0.3473209422224515,-0.15180425876799689,1.294348434807991,-0.5236995526124946,-0.0006280875904140704,0.4319827399091165,-1.373944661451536,-0.7862724612741805,0.08004078614682587,0.3445834373138125,-0.3430599712912296,0.27522620727714936,0.2645971961356402,-0.27732671303968,-0.21973450158635205,0.09326667333757496,0.051732626140999126,0.16866490231933529,0.0496379826474375,0.3399404572968763,0.39293665483295614,-0.4284402466398659,-0.436054998595624,-0.34568679941372726,0.25406901396278264,-0.5337701065100552,0.10364554310192228,-0.13660118039875807,0.07561834676535412,0.6173371616099571,-0.3672407592448857,-0.34791273135473433,-0.0051213866567693615,-0.0020560927692631742,0.052373675702440656,0.3286400108650185,-0.29600854247764274,0.09345595760215804,0.20014829507678192,0.04720623308907627,-0.27307484697585815,0.23210333214713927,0.14319018683131254,-0.019166339531243394,0.11559468713381171,0.19789158057655834,-0.28418126390294907,0.01121209449845694,-0.09867582952100101,-0.046372838937801614,-0.12607287580601909,-0.11797240531139949,0.24164351578418672,-0.015312336874272772,-0.0345644486271861,-0.018660255527824722,-0.10774419009556789,0.18205343039216051,-0.31580449784695364
0.347730071197644,0.7605860105237359,-0.5571478215110615,-1.0991574064496092,-0.4883171924406134,0.2783366894053782,0.9553681404609037,0.09653229865768347,-0.07914400026298203,0.6517160132026653,0.31330638304716046,0.04204164971259671,0.1788971229963518,-0.06405696671196946,0.521724098838332,0.29670178934060054,0.0972457319425984,0.2926909794715972,-0.13176329379216964,-0.06692206227034048,0.18028676564174412,0.045597164446199975,0.19524193942514106,0.007460772285767169,0.1724224054501685,0.5839829140960633,0.49915910376828593,-0.16558727661601297,0.6460579861696397,-0.13339018033065858,0.27511087128175804,0.19416376988575867,-0.5515569027267508,-0.5499236982038178,-0.24952042277324968,-0.00544407386217614,-0.24916072403334566,-0.2336313132023461,-0.1591126233693129,0.13536718929058753,-0.4550933322163496,-0.15184121274464862,0.10243334612658336,-0.0474208007400315,-0.4241216946291972,0.3990123105909701,-0.4240325638372202,0.0286345163103476,0.24869737417364182,0.0857663428577131,0.01526256206726335,-0.2705889409238033,0.04725137387148602,0.020104773406001534,-0.0656790938939095,-0.13565486274901106,0.06944909037928645,0.41390058662168977,0.0001364863546865043,-0.13303595638011795
0.354586988903071,1.2214421543292298,-0.5944015379868722,0.18125303969738318,-0.11676242407181003,0.006587862143762476,-0.3997507054160512,-0.05770855919031354,-0.07127740501316424,0.40831261046926043,0.3667736785388964,-0.1659907411277173,-0.207973917762138,0.30002466967211633,-0.23280175161541874,-0.2815600941770074,0.2401182490134481,-0.050663912272151404,-0.38082109976256295,0.030172157324145132,-0.174705401439327,-0.05202294681488786,0.07199248024601307,0.08391489951541577,0.09265357765550669,-0.04302426463634633,-0.07424574677449264,-0.03369942319441992,0.05509018230487488,-0.34212211825486527,-0.3137230227869093,0.16863499988339048,-0.00400551580236352,0.07154820486139697,-0.14057943865669878,0.025533661148299476,-0.06846049562796498,-0.05210070953730949,0.5372891379929493,-0.10634589876500562,0.045404316423315445,0.14312842517497826,0.013687194368720618,-0.04466639846295665,0.1125222985495373,0.22174110087676932,-0.21493510079367842,-0.014606772422462434,0.09253213266963058,-0.00824892596480719,0.5182768557378401,0.026169781486393345,-0.19216601614106538,-0.2571292165924447,0.001541732359757444,0.4273542760680146,-0.013137867056139224,-0.18085083951798697,-0.1899023898920534,-0.36368742753233574
0.355153517828401,-0.3534895826472021,-0.6898914158200746,0.9855682774056875,1.4899090871692962,-0.11772250168928193,0.9194039166856494,-0.04943875954496673,-0.1756864048309255,1.3207357372444375,-0.4915071168720715,-1.7470499040073297,0.3785972600145971,-0.001743171050037284,0.09614530443227516,-0.5872163403723575,0.38059005832371856,0.058285656276744126,-0.2791571493460397,0.1908042745775248,0.10529384226472185,-0.1597514822465179,0.5186284458477718,0.27873329047200185,-0.045413916467032064,-0.2570406704202805,-0.28845861262282907,-0.04235877725337797,-0.3566165564034379,0.02279618058311551,-0.442678203571937,0.14764634450875408,-0.05878875440314523,-0.04153872273714709,0.27920213698648566,0.1728620106960928,-0.06511105632927726,0.3213344863948334,-0.5254580960659562,0.016326188682512646,0.3556681538823926,0.12745597579014964,0.10592963457306619,-0.15610230564350625,-0.09336453572468024,0.3463393014804609,0.25734256712981307,-0.10066238606244848,0.10943968564875627,0.049288672606771014,-0.04403421725191004,-0.16923695741462358,-0.09929055877975512,0.10575557408188396,-0.08871397108437168,-0.2464980521696324,-0.07960417704329915,0.057436749068253204,0.04415176708222768,-0.058123373235785786
0.382349986778477,1.0634923236237523,-0.3253511840324646,-0.16867313892564245,-0.9781303779465631,0.46510653348357905,0.20049383649832098,-0.812016385340719,-0.5529104467212644,0.43117547186786076,-0.17200457496129853,0.19554645490122655,0.5990971586094821,0.149684795004054,-0.07855577501423111,0.33559168690534535,-0.49348151667720624,-0.05470391065549655,0.01751802463734835,0.3732905750131916,-0.10113552781296681,-0.12041847590800511,-0.015579982961705575,0.027257265386903626,-0.28878445963124616,0.07446796506190301,-0.303275087986617,-0.17822102544936733,-0.03459556579282454,0.16460500092852817,0.017532109451363673,-0.019787441586687635,0.19220727425444045,-0.2171926184609601,-0.021762888646593773,0.059816171297411305,-0.08295739279463037,0.020252818660938823,0.03221357097708675,-0.3949754205521943,-0.35515586845666597,0.38227253453690574,-0.24461485431154525,0.1877013613707293,0.0984137771873889,0.03389702112437773,0.3612250479653103,0.07745768525610824,0.16157981207926317,-0.17342777064695944,-0.07984604265085689,0.08924091628297479,0.03681183295701604,0.09926268015240727,0.04932043631084941,-0.026921105328887113,-0.23551399146637608,-0.209846134071743,0.057035390631523415,0.30871766604081996
