TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63
0.0,0.697199744274826,-0.20677076438035014,-0.29252698962772355,-1.052851923589102,-0.4075043029517169,0.2687405595241958,0.18595959694841024,0.24397778559528865,-0.07665511288185899,0.20730174137033325,-0.23426393023385134,0.2952754495286031,0.21083490227938065,0.2537337167009449,0.18423445937483598,-0.04169360176710767,0.2980079516931007,0.3406796144478778,-0.11062515526570303,0.07771933850635278,0.21711380391858012,0.16908526202869423,0.2489285138247064,-0.15320403162905183,-0.03899596655492418,0.10794708830607665,0.24646983681276058,-0.10626813992318188,0.09102981671102803,0.15872929709669925,-0.0086156303092109,-0.0646928186431702,-0.05506046571438981,-0.2125597386920284,-0.16652220996669784,-0.23302183076225108,-0.28006436827162345,-0.004047587586842115,-0.4926641880372226,-0.16619889352065312,0.013201619950777947,0.47349054183128997,0.1291757504180647,-0.056094330118296905,-0.46277250046001844,-0.09631365142997925,0.28525636715888575,-0.09853521053382105,0.14046602706270514,-0.16801765120336815,0.10070060344400437,-0.025286689318982914,-0.42193838818164286,-0.10596239913167287,-0.0679060658967706,-0.12286480361972103,-0.16414198704373972,-0.2683797714833689,-0.08654993579676784,-0.2099797420233376,0.01666573918786437,-0.4538094661722796,0.23611775928728965
0.006021438863064,-0.1609896099038013,-0.5190346118478164,0.7400904428618054,-0.9084728087033681,-0.24247695272340772,-0.008144370449139158,0.8471596976715497,0.09114829378521798,0.13351378060685112,0.27599693155707805,0.09560914508886639,0.4103762756019382,0.7460744452188923,-0.8423401416771092,-1.0213774942929192,0.0044015810249806294,-0.2694420219530684,-0.0619943820975444,-0.15030197817653945,-0.3974566385000137,0.3629814209210068,0.4259974024418469,-0.3109471088992791,-0.23304176525522646,0.0720831176626338,0.12578577400067303,-0.02441217176881227,-0.029908202533304656,-0.18906232201703574,0.04801686178947248,0.3027843950079716,-0.19137606104604882,-0.11936306265267467,-0.039492756387527174,0.34527825925560307,0.5226574011504758,0.9680936223471419,-0.3127950937006685,-0.24464941709609797,-0.1732315090940427,0.01795268118193608,0.3753663357178269,0.11797697374385721,-0.07556434512256152,0.18020897626335566,0.05127530336207815,0.00612185364393349,0.12859931549398634,-0.18752441321152746,-0.09172333342040107,0.17147152236190966,0.1849242625840226,0.0536684342733819,0.07574581518939709,-0.09067829310441924,0.048485502714682084,-0.10484696774371316,-0.0896723361880172,-0.17380379430150164,0.028844577858237058,0.01643719815619346,0.2045626815553633,-0.21031130005517257
0.0154433843788352,0.6608585700403218,-0.5562000268209288,-0.7628591287572454,-0.28955974664725737,-0.21966548066767327,-0.18586180902476188,0.17880726662431046,0.4768629951409847,-0.09722413922282376,0.47729114015208285,-0.28188224283965896,0.5223296998961399,0.9218686998042829,0.25434615237873065,0.0551042687372001,-0.27419801484483947,0.4132796638865114,-0.01827761741358415,0.3118558871827898,-0.18916007975204052,0.21817562776582822,-0.2168072060828698,0.04990372445915878,-0.4248394381887529,0.31425583625663744,-0.0027065834027609273,-0.2883793644965859,0.09123957376129278,0.19859561291878197,-0.28593325003049114,0.26345321891587753,-0.2531533559784811,0.030147715905115374,0.07827921016418861,0.1270513480671444,-0.27207582188973406,-0.19362229434130251,0.2984948288900035,-0.015077323482061747,0.3015198582694417,0.03908774356930612,0.04341756975721792,0.1662880808840251,0.04506899779696348,-0.2222953789282417,0.2428219470864818,0.03218723754138582,0.10134824356935947,0.11701002435535193,-0.017145051703254834,-0.02193452301527383,-0.14154776206404204,-0.054235649634462944,0.005326897441067803,0.16460303677369845,0.20452381271852865,-0.1525022470734057,0.527898060761748,0.016571264359641173,-0.18358282455551603,-0.15913395401279865,-0.17422183267406277,-0.09117584932118568
0.0173694865991158,-1.1284600295514435,1.0209879167799776,-0.7850919852024014,-0.02999502433901298,-0.38069524144399386,-0.30478645525876624,-0.2434826704107611,-0.407852976612707,-0.5469300979462706,0.04519903607286353,0.37522070525777607,0.5315052123691087,0.30397126435987054,0.15693227552919864,-0.0025016735599889335,0.11172912776524765,-0.0841726000291058,0.09868236319746433,-0.46054224266411264,0.6828843597679128,-0.052156388363899,-0.5232621587305348,0.07871367623737112,0.3506674820337539,-0.41959173920538806,-0.20642754992907553,0.19053225415391847,0.06099904053213577,-0.1003097408516559,0.2904862800678305,0.24065681741511788,0.02721684918651685,0.013210120064940668,-0.28119057875589454,0.17817546699595388,-0.46959771879431994,0.32764824144433885,0.0332903089997115,0.34519399728418587,0.20180376471751493,-0.09668514777744024,-0.28249033421619874,0.4118515523522939,0.07685874046828728,-0.028205767664038178,0.0837392784199247,-0.2589010023039957,-0.021327955191427352,-0.21479638829522224,0.23881454579543085,0.29965777617951544,-0.1334158200871108,0.3957677226281789,0.15892130883062738,0.1103986835394123,-0.19343189737168712,-0.23080401242660872,-0.0567789411858441,0.11513277403110812,0.28495547636369883,-0.08230592443334461,-0.07828604789246331,-0.0497613634831578
0.0217868349329398,0.025486196362882702,0.4677629384080779,-0.47186559642530723,0.7114527313371297,-0.267273104234829,-0.27938182812129364,0.1567062963092338,-0.40469776640577315,-1.0426355012535964,-0.08541163323525479,0.7365468521388854,-0.16097851700925236,0.42869126437255206,0.08956375080009528,-0.13481273155329673,-0.34287956198065617,-0.1698302552885105,-0.009302551561780385,-0.5781809930653483,-0.11999962111462999,-0.18238812648035221,-0.2798288543672756,0.15567419939911378,-0.33541284930896625,0.19324407668340549,0.4869435835267727,0.37052561665084754,-0.21312191168926,0.2618297383566412,0.30459640611454647,0.22327744337684863,0.06009054501704637,-0.4796339823281167,0.012193498773077509,-0.013487000718846622,-0.24681456609109179,-0.1332330214266143,0.005364809842798855,-0.20784691751939774,-0.34995765748064744,0.2289734220273375,0.17932433281786264,-0.16275961317998994,0.1905606158223317,-0.21275996280192394,0.2964149548331278,0.20161166868721261,-0.14456678887577978,0.2138610901261374,-0.3662843870173046,-0.22900250551779822,0.12871807783317193,-0.1185833587594807,0.0021326683489959935,0.1674549631137879,0.06720931543144702,0.01527085380234126,0.1115722929148056,-0.2966133761512461,0.409930778751116,0.13853558809012495,0.10714350882696141,-0.16320850559034536
0.0236539792007251,-0.6004852006794212,1.2864618639689251,-1.59504718814267,-0.4978653492374741,0.3368401888295598,-0.18084213513454991,-0.07248937298822579,-0.1378621752419851,0.12273945956319401,0.1270836909892403,-0.021251864807404233,0.388208502642859,0.1618922880274019,0.34577876576987293,0.1338903147024521,0.13503269485205455,0.16056348975912307,-0.03250742948717134,0.07768401060765318,0.16772246397547375,-0.0812428709722183,-0.11843003246305135,-0.22126407969731038,-0.7383012491203764,-0.3371192419260408,0.06553210859685636,-0.4821303218870897,0.009676172941658177,-0.034696526596113574,-0.12321472185581497,-0.07013625518969457,0.2018005046287789,0.40725936338784025,0.2541141903564079,-0.0516395763835244,-0.041062962307531536,0.20686266223493938,-0.33197865726921655,-0.06405349702440187,-0.32169869988257827,0.08607078472202603,-0.35270420498281535,-0.005516392910089976,-0.411466651220997,0.09368111527201263,0.44914706925576137,0.5362408462749115,-0.12766118765310192,-0.1781027463498769,0.35259039024912026,-0.07727511360499435,-0.09143255793610185,-0.023772388625943698,0.06040782179524384,0.04417855152082713,0.009395990771766458,-0.10138367567001298,-0.05919737395321694,-0.014879708191739111,0.10080571739589873,0.18723598963736282,-0.09680221941171913,-0.030314858892926993
0.0912510183968422,0.41725990742290336,0.31171240288881635,-2.2866814665942337,-0.3445884294819736,-0.6601564645104563,-0.21308050873092083,-0.7576871975428862,-0.4311608247768973,-0.4894497257355906,0.05201935445267969,0.20728718901465681,0.08613760515883556,-0.6699511801493989,0.5101049413006292,-0.5680382414785494,-0.4104330375238638,-0.39239639514046737,-0.10658051611807598,0.5945972111261075,-0.05107540642217169,0.5139227839816946,0.09676600378088705,0.04130744757907709,0.06045697633990685,0.2531356442110179,0.18896989506733827,0.0617337339460128,0.34121001938840895,0.26735816044034666,-0.009571435603323845,0.19550389239117993,-0.027064473251643417,0.2461091817219091,0.31174529566885195,0.009722359903667101,0.08304913674931277,-0.03971831924229322,0.06994139000790524,-0.0794677633849685,-0.2853730993585622,0.08186530394050573,-0.10195349785815062,0.08897136466418448,-0.22424156137257945,-0.24730852099156678,-0.22450515858508727,0.02571143662149118,0.3370871277228595,0.14406832715366266,-0.3055584517748175,-0.10124849467441081,-0.26728130185114374,0.2475351469934618,0.29884985542480735,-0.23341190754814053,0.09772801328641532,-0.008389040588770328,0.04744672082669593,-0.020668244160252352,0.08512731033410144,-0.04732792179283151,0.14739879805010486,0.12150547777854354
0.109828407190697,0.12260612302455583,0.5100273459065797,-0.9093576142356873,0.6037217372176403,0.41374908919384573,-0.1480870683193894,0.4629757800015125,-0.22614337147248503,0.16434061211500348,-0.18763466749586893,0.4235757822920449,-0.01657091269169219,0.45668598390466525,-0.010067092951041993,0.19975749445112914,-0.40706787841615016,-0.14751484863122272,-0.07021104641885925,-0.12217771628169702,-0.020296932122824324,0.21108300901770471,0.17158931460857185,0.5737748053560872,-0.567260880451754,-0.002852356408317876,-0.03855359356469553,-0.09521618565214972,0.2148796964060197,-0.10181900344947731,-0.05447629677926786,-0.0232906690547973,0.1766239610902332,-0.2324956932945405,0.18808741468482237,0.11704001531865514,-0.04922713248871081,0.02162381433084749,-0.09533383241824749,0.35344742519561734,0.24510325113522366,-0.06082500781574112,-0.21982571173758977,-0.16006981579184684,-0.08060050022728259,-0.06011607479672761,-0.04698185746647233,0.11034786114861606,-0.011072107626545882,0.30765939258261066,0.28831294989762973,0.06939040926414766,0.4854595937177945,-0.11743329050749769,-0.13688837002642645,0.005924533699056409,0.43837296030980105,0.10525614702431743,-0.09251557654806533,0.20079827294324568,-0.3538067762108376,0.20865456824305562,0.11674015925265142,0.023400136825146557
0.113440764064444,1.4961305340901394,-1.4566010996079413,-0.9555839311860208,-0.3359284097711239,-0.3710729161782222,-1.4033475407633669,1.8217362259220866,0.24542142354007465,-0.015437616219655392,-0.1380273932662123,1.0031912244116086,-0.09526845914436272,-0.16069502075953765,0.6794927212976015,-0.666788047289917,0.42103511759227236,0.8232904506483225,-0.06273860066613249,0.49961873273248464,-0.31204838061199114,0.15687103159354038,0.20984386219755438,-0.0965371237834526,0.41066972695644843,-0.4860950197965156,0.32524172434340115,-0.05108972498608876,0.002734245781640959,0.03754549507805296,0.0767738382603124,-0.18587936313570877,-0.18980391656734333,0.08905115716964825,-0.4128168280679647,0.2681906616033203,0.26491152889546915,-0.341092042242781,0.35636957230375194,-0.04331804696744561,0.18823979357973492,-0.22684580502137516,-0.01628078739110698,-0.04139761335288346,0.003970604162757322,-0.18740525376311512,0.06068939266036082,-0.02930956502049255,-0.15658713346870706,-0.12720236399970944,0.25834477503629083,-0.1319481139374196,0.044545374113190234,0.15758542513803017,-0.21537610821925543,0.037637605330790184,-0.0682646062384267,0.03259292171167417,0.05806102426576941,-0.06347535894474245,-0.05578802706422295,0.1458622189273769,0.16584135210835954,-0.09042463592612573
0.137447118292763,-1.634218952451463,-2.9789970742044423,-2.1982650525353167,1.889478141423384,0.15370884906632287,0.9015449268585191,-0.35511374157832665,0.7675512644844205,0.4097388137417424,-0.2809788371422602,0.45206526025758464,0.11831630082682207,-0.8983364611582507,0.31601174476703986,0.1891699047974743,0.2953232206613173,0.6495094338064521,0.3966792730718245,-0.3819301693251221,-0.7016382077698472,-0.058822933070862275,0.18423999326022739,0.37650106564425895,-0.02823670746427431,0.14318126574511258,-0.4068387226397635,0.14806826883332774,-0.013078684132903215,-0.2546381161960754,0.4893941130720586,0.3463847324704874,0.4371960416229025,0.2198788411783708,0.08072454749177273,0.09414189391882025,0.09393315213705598,0.31520543401772677,0.021837552380106876,0.04247828936019025,-0.03846821429018892,0.1644027494285662,0.16558395194932887,-0.11275655972131553,-0.015726017400030646,0.10839051015184957,0.14299549939016712,0.04208176254461653,0.1251639457543308,0.21245729273075703,0.11495380443525553,0.22536247919274632,-0.0623770339996756,0.06078074370896361,-0.016173354263891146,0.011353346682591922,-0.17440599837687468,0.05217409314380837,0.08384356025974936,-0.08602195710082829,0.02237077165227962,0.08863882865005644,-0.13006812234114729,-0.09343659793476654
0.175701572519407,-0.3642380919104108,0.7403519305213824,0.021694251194140014,0.9441863535914233,-0.7552955705233496,-0.517566064727173,0.3209008405832557,-0.001078950534625198,0.4042071688821343,-0.031731470198718144,0.2787892520751741,0.1021512668858658,0.07360814699115699,0.307423037764709,0.14145672104064227,0.056895398271953834,0.2302556869807806,-0.1276218114103616,0.015784437922919545,0.2062548498803906,0.7714565538408711,-0.08962117775801977,0.35160616072006257,-0.16862859737431138,-0.49260170273034365,0.16687197356543323,-0.13975976960520928,0.18861657968913292,0.28139315096021583,0.29715693236846746,0.03299609746319971,0.18341300590329154,-0.3336255958102516,0.049293901335442473,-0.4697765448781502,-0.1868295093045699,0.50195495030907,-0.09636129614776452,-0.05460645019583201,-0.0255959753555037,0.21214229843204707,-0.0986077587279584,-0.37444737997463745,0.37988123868305745,0.07752927589657715,-0.24049780437289928,0.17660746479606312,-0.21748087608851568,-0.46913375049752687,0.016535055309095836,-0.11048935478727591,0.1831298393065602,-0.12246892656691076,-0.004989679517557753,-0.11184217817038752,-0.006231098813883155,-0.24614087412346658,-0.10535185580850208,0.32627931976183355,-0.12131185791936774,-0.07828141062610312,-0.1757745527508278,-0.023215411179267023
0.188459931666573,-1.150250884306124,-3.171122241684739,-1.0251950439623185,-0.9260623068821943,0.06419863517615838,-1.6964786342110318,0.609491971993589,-0.28802263019341284,1.4588381201238705,0.4465453939959605,-0.9008050371253683,-0.432320714332679,-0.038339712076756724,0.10075570463642605,0.2996532033774768,0.7545995994322594,-0.9651327285661565,-0.4921798740392038,-0.47193741527542993,0.43303738259016994,-0.11557642444625761,-0.24120819425309217,-0.075633197404805,-0.2438582586757241,-0.000302413548482529,0.048390739486872,0.23138475258178956,-0.38592123544402734,0.5704785141521511,0.08905057366513272,0.2843291631360507,-0.001111237587253934,-0.04149017616070039,0.12330838066173776,-0.01922636890397847,-0.02520369022853119,-0.12009935865435298,-0.08342245480312671,-0.11993586307293924,-0.11673951546733338,-0.07360416547375168,0.09296500824622324,-0.10356768310573358,-0.14496420961164683,-0.11315114030011589,0.15584536712074348,-0.17693163448341245,0.2410806754399415,0.0033997887070481886,-0.032247668939639484,0.09140398070636938,-0.03444779190304299,0.1008873059425807,-0.0647502126362613,0.05337871052857688,0.03878104156936717,0.02086542792347028,0.11520926142359533,0.21405372913835782,-0.005042745812552006,-0.006191262192560961,-0.04141447669322366,-0.012972045998518365
0.211014437875058,0.3004597120743135,-1.3135597560899102,0.489411502844696,1.7185451778570824,0.7974138165339864,-0.16305058266754524,0.3756953975827597,-0.2021965406748429,-1.9054465348243699,1.6616484954974704,-0.28473068744995805,0.06400959251903349,-0.22788524882052932,-0.27697324970009995,0.038342702533630146,0.37248102578917813,0.3373349599724576,-0.3415212701527906,-0.21623532744012572,0.15747300002836534,0.19937562543900608,0.3215818985542895,-0.4436186979015557,0.11758718918277711,-0.3436439507353777,-0.1462678159819922,0.02093728734979162,0.0952142051171465,0.2444225482542697,-0.04257959067834794,-0.0013403409663873874,-0.0903994886974604,0.2664972991744327,0.6859506117005109,-0.20293405484990754,0.05103237976976067,-0.2571827308459335,-0.28355724616327166,0.0038183263538130604,-0.08715359563820921,-0.08054316942487011,-0.03718483584676447,-0.34255646432658315,-0.17562679647838852,0.21033984107650805,-0.07239906997475541,-0.2613392671851815,-0.21902131197215566,0.08119502654250224,-0.08398385767287267,0.21402823684059324,-0.14603968790332048,-0.24308031331782243,-0.049963299634807674,0.20543066766842788,-0.012721285237607339,-0.0452872693812124,-0.04666493436255564,-0.022522084778583716,-0.09851547496187209,-0.12227497556676425,0.02825887250346536,0.09040516866317952
0.29193173530297,1.0706820063686127,-1.0377746983231255,0.525760896646102,0.42353825083562735,-0.3085077935123494,-0.39668773044708777,0.12931865653825728,-0.32203397799454053,0.8339028063514397,-0.272746506207463,0.31131509907492155,1.215216277925756,0.02696586592243618,-0.3795290091293822,-0.44687447251497014,-0.6969771824629167,0.01607122708003303,0.19245417713168192,-0.1750256922701512,0.36513604081142736,-0.18681158226403202,-0.37506383793379133,-0.09535428402922719,-0.23330825779374875,-0.20750390895626084,-0.7924824755159354,0.030436989716763858,0.6677362940044212,-0.3111481081944931,-0.08697307415371981,-0.12447563631411504,0.10726548999294874,0.05965781781504834,0.553431398625067,-0.054746792047189685,0.04594604287814336,-0.3073611489952074,-0.06738675249828267,-0.22483704200857804,0.3590433583843575,-0.16326751481315194,0.29108264124942934,-0.2391375237587087,0.029020349847753975,-0.20267051811126552,-0.14627050394130856,0.018633340517818318,-0.02124072819614851,-0.11922016086846096,-0.2660473446328572,0.05536974001097437,-0.16568762585431115,0.2047141113935425,0.006955092938838637,-0.03104846049294309,0.2091988017212398,0.03583447581916602,-0.07559854530666087,-0.02239635059269339,0.09387561535650214,0.11332169756569717,0.11641199447663853,0.18398342401957385
0.321331506043033,1.056177061320162,-0.9999492124080479,-0.2547956654742618,1.104041045397806,-3.896569617679775,0.01478631242928166,-1.011391591947344,-0.8989199198353212,0.17572582359845798,0.7509866385076117,0.0067065520218931255,-0.5538305333205259,0.27281265956749146,-1.0252470979527182,0.19456071671022718,0.018448202331878237,0.2585765123329824,0.10610726119900807,0.1421880869107957,0.18362483971925578,-0.18923395063579765,0.09957524361304126,0.27975542564963646,-0.18055887512496976,0.027291699293486158,0.2060200855602846,-0.07930371860827456,-0.16438166980269422,-0.020900078573744735,-0.06726329793620003,-0.2991121899779385,0.04724005537097842,0.3110972400275823,-0.3586235796199698,0.032119636438488884,-0.13776739486955836,0.017214301208985736,-0.022568242384869732,-0.07434367324432685,0.03689118936167563,-0.41857804159658696,0.0022277397180081706,-0.10224161820442546,-0.16006470451923654,0.26754327999341715,-0.052784786188610835,0.041687130371813236,0.09682571341425449,-0.0678217895500112,0.07265182533203768,-0.09795123065784428,0.023183254694771147,0.09066839464675489,-0.20909384696308522,-0.03784266858523351,0.0016775101111146196,0.0823255946680926,-0.06681128915618145,-0.09165808260678705,-0.020731944162443318,-0.006947636646610391,-0.039875854237575344,-0.014695134322275538
0.352163255010744,1.5402573955816448,-0.7451237290599397,1.0350987550281676,-0.820908453708352,0.7134873682986906,-0.1238520670513309,-0.8367260560351749,0.10527917623950797,0.07134103319960601,-0.050286459754063546,0.07164479186893473,-0.1823277362320027,-0.0113824526176243,-0.014639058040720063,-0.0001854237095286058,-0.2613234383581014,-0.0867993540489834,-0.27245753707799747,-0.2719917444090296,0.03406010263821453,0.5751292650753548,-0.0928512598813628,-0.15356837427921424,0.2563610069422266,-0.2716462289192399,-0.09003558170401284,0.4623750472795208,0.11325789798594094,0.03967223945532433,-0.016372725717618164,0.07451078579314395,0.4957599032899965,0.46703316458616345,0.014759267331418113,-0.3147016100941099,-0.1712832904967165,-0.003997685224463468,-0.005834881939508203,-0.1645195488522458,-0.17380794159537538,-0.07950503164368135,-0.04444469752361418,0.23621601106392418,-0.2617931779166659,-0.08857953652649675,0.09941041437058078,0.21270191062901153,-0.33083307962042735,0.0644967630705095,0.057103834082541854,-0.1032369468150795,0.017747841370530173,0.5333920356100303,-0.1247517084545158,0.013530400136237268,-0.08579122877527527,-0.10195467905798347,-0.23197185528196104,-0.3253897591042197,-0.10777825883363497,0.20508810690179294,-0.18357870859542116,-0.21208210560960725
0.359107591030253,1.9681629421277538,-1.3606127699045119,0.06443889899298626,0.0058385998701890865,-0.10644393076336359,0.04378086828823538,0.17685340431770297,0.7843434941092132,-0.5877640831462916,-0.4061671960488276,-0.3065391122449309,-0.09564690274563166,-0.032711532928070636,0.3401056110979606,-0.12472643996218706,-0.5245179247990979,-0.42072233110120805,-0.2606871260966703,0.09220211960490589,0.5719290001404724,0.21805062185462395,-0.3452548410440706,0.5764712932813157,0.48330850529622166,0.020373296998243806,-0.5270140548804068,-0.16762241915258522,-0.11570592826092287,-0.04928617341263391,-0.22040479704531452,-0.2244728652308581,0.15305660193508852,0.1884182407847306,-0.23207094156859043,0.5945235089892633,0.35188624273993097,0.11068845466050664,-0.2262371748848392,-0.10534754238028728,0.06367920448381224,-0.06038405230244828,0.16541381090690585,0.07051102118718465,-0.25764022408804665,0.468030746498461,0.052248351835933904,0.16912481197195206,-0.20784694325302977,0.26844306053919786,0.11286126061124675,-0.07161983915162588,0.2322847238190785,-0.4231830942450122,0.0024359159397832645,0.12939021504648118,0.023065930072734143,-0.31476005254574624,0.031549616253230064,0.26188520790637476,0.35102140446016666,0.14381328108518293,-0.022827239200650502,-0.01077027972069122
0.359681342589083,-0.4675390880322629,-0.8135896985892921,-1.3460608548457853,-0.0077775066801921405,0.3197061298911598,-0.5009505095477145,-1.2612189848954027,1.6205684197737737,-0.6326797278465135,0.09356578198928234,-0.7169609115209469,0.4313093814875069,0.7125923593627905,-0.7107054375388775,0.3629001332650413,-0.6013195485933812,-0.10174822679797337,-0.24617901679939078,-0.19572738816430732,0.5385455236039904,-0.049092303927102246,0.605091190502357,0.2788220498490089,0.23526495894064783,-0.3928036337878684,0.14129007326917345,0.18706542438873555,-0.16811034218983578,-0.2873617391931643,0.18118691844495544,0.20947509805910614,-0.40334385327789407,-0.17830739044530122,-0.1745635079580763,0.08223175367229782,0.2846760772104073,0.0771743753678367,0.4680795691918112,0.0792193093373014,-0.09680802461226892,0.03570747098921025,-0.251719223466754,-0.01822457321345031,0.05010989876007352,-0.41927022285903187,-0.0038363226476985394,-0.08058549044744946,-0.007139558508048278,0.03359022753003774,0.04848862204661516,-0.0022312673061557404,-0.09999217484211738,0.0685212605491955,0.06878224055367774,-0.18898931293198404,0.07830322385080583,0.08778046684608912,-0.24411464698963983,-0.05973615363130537,-0.1813029499603346,0.09046568564676091,0.1061940618896376,0.010625874911529921
0.387224537220685,1.3339523081937494,-0.5382108292888241,0.9194863333132819,0.5937200232218387,0.4033412371468217,-0.20678729310466887,-0.3646033460264122,-0.28033786141308,-0.49658808171363317,-0.36731143964018925,0.30257494848116157,0.6803082424469694,0.09271599813869467,0.3432013472737801,0.6382757954590363,0.5973398637684422,-0.4267541910415656,0.6308434746994366,0.145169711483099,0.2462640353337089,0.0866789210117567,-0.04895058994378622,0.03434006968755439,0.01952597597563197,0.28886152845617713,0.16286359371002393,0.41026456610696255,0.1204436492475825,-0.26099783931144227,-0.16698415029150393,0.0027061483862360967,-0.07626770997931845,0.007962615851593097,-0.07048964466216819,0.2880096447408399,-0.018875474114113347,-0.04800677540411662,-0.03623802329069903,0.30165538101477013,-0.1493643286090553,-0.15076374533274362,0.3558446997405731,-0.0019276386475655862,-0.015583867382466202,0.06653492262188664,0.2617305764578509,0.0674349031584456,-0.007430918208263225,-0.21358792871164595,-0.06593902414391865,-0.12677031904725927,-0.04277355323004183,0.15201657254078157,-0.006368091148798986,-0.5041443407360261,0.033960428383286605,-0.07289058918724331,0.07610001963123139,0.09218676260498226,-0.11278831254101719,-0.22693515204829678,-0.03652531628065521,0.08379943534816287
