TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
1.19285899045282,0.21262840259056126,-0.5202271201847662,0.4886319624693297,0.04994423078823914,-0.003155959991815444,0.13544757147264622,0.057483659073215614,-0.07649479295561734,0.2637025361499694,-0.2750632158981921,0.05805148323712913,-0.11130842063101998,-0.10516833720953751,0.04349275854983936,-0.045689623801788176,0.16145515971727029,0.041615052055002655,-0.05668716314267466,-0.026416578811862882,-0.11595545239456204,0.029811021554184917,-0.11973901607649783,0.011594144932207262,0.03563703548269762,0.00917034479572738,0.013569308296351501,-0.029581809770053525,-0.04000360710922812,0.06851403681802547,0.086953503942537,0.0429013184508684,0.013259963732099764,-0.013033859880603387,0.04949285032229013,0.014759919100165836,-0.013755245465575421,-0.0232454171153695,-0.037118542400517825,0.012890272562485372,0.01285016749565526,0.049558997213318294,0.021711820333693253
0.933069430133357,0.2487215145535129,-0.26742365880925256,0.0934026298321132,0.009295087978147532,0.04972781364157474,-0.018538127019002808,0.06942914513835471,-0.15049418367816497,0.23863164139311213,-0.039248099287030706,0.016766790360400484,0.02682631960741159,0.015221956575358055,0.05068385052704413,0.02562571425583838,0.028566264040059085,0.012197706428432247,-0.05364102129005014,-0.009922717730414895,0.014858720486575633,-0.021453018377431753,0.02686814750715717,0.02112551602972303,0.02666680457832598,0.0723885594386878,0.05796580684211534,-0.11306058801761205,-0.06309905309250158,-0.04319299490725846,0.08727927281283047,-0.017919619998047347,-0.08258433674543894,-0.02092693737344943,0.04790467527158459,0.07100268524086426,0.04718309038990114,0.03706920853761177,-0.06790386170950531,-0.027564223756064102,0.07777582988053897,0.05853031545441577,-0.031923303948730976
1.16298914923932,0.2712425001294879,-0.19656832403402846,0.014577538798454645,-0.09339934402684813,-0.19105501257923557,0.07362074143073805,-0.04312923881443623,0.1102925040040749,0.14080198198773602,-0.14278598018853228,-0.03796232940097663,0.02854133204543229,-0.026822596047898987,0.01225189623247413,0.05079282800964693,0.03196035841117942,0.04236620836078544,0.08088835911967096,-0.07969802870386922,0.04818251529975448,0.07527987006769256,-0.1188310721369147,-0.16853126974850002,-0.03240090425698142,-0.05727439658180133,0.015865481868350694,0.0145989444184115,-0.04283498514103909,-0.024860610903056257,0.04130994636858368,-0.08349258156025582,0.018450448834114227,0.07295783237914633,-0.012424597632301181,-0.08814850093094635,0.08593912035457105,0.005875375787748896,-0.059959653049747694,0.01568114412134825,0.06849672264590997,-0.057688069572694047,0.009455254679965143
1.57934041643112,-0.7969184833664452,-0.011971072990200244,0.44669721600714213,-0.00011830084450299308,0.08594980329338957,0.3880383628135242,0.10250975893188041,-0.009946476190347293,-0.21295832516762755,-0.3300373489635715,-0.08817097230128776,0.08924850384373714,-0.02425092579264968,-0.04960820268298342,-0.15768151416846873,-0.12228332685071608,0.035644375232890636,-0.011725050991176543,0.11368036565366393,0.02743256554752553,0.10038288833234704,0.02997314635966274,-0.0595501390679247,0.004738984708072211,0.012447810769300287,-0.07239922980991707,0.07023296090190928,0.12616126197838398,-0.0808650389990887,-0.043925423089075974,-0.14795730599751014,0.0870877717614983,0.023402225155849186,0.10375612591203628,-0.04251378781627624,0.03683758518242784,0.03698350356495244,-0.10696828733547127,-0.035571649515810336,0.05596553605038543,-0.007185407838315859,0.034597631835843384
1.39767420290358,0.25025346931175935,-0.11937921964602573,-0.014940060509998755,0.00015784577114895363,0.13238582913728436,0.15939165543518824,-0.09366278121445822,0.0506042752180398,0.2108379699049592,-0.15323577941509064,-0.02708335675207692,-0.030860697203836097,-0.0674800512362638,0.02652338506671654,0.04809692429882451,0.12915859026868828,0.09704161917934323,-0.0759829450049795,-0.018908524222620897,-0.0008226153142877682,0.002743645185028296,0.022550660056032654,0.04603017849038138,0.014468101440513298,0.04026251691390243,0.030600221462842636,-0.06186553548480768,0.059031823453318866,-0.0007066547620523473,-0.0630913080468421,0.024821144763985614,0.02524965199042881,0.04407808619202092,-0.018174530247445846,-0.04232920382261882,0.12093820523356331,0.061983266076373035,0.021054276042514114,0.06964882430725346,0.007783425821508461,-0.04694849442971805,-0.0360461193551021
1.68746124857948,-0.757182367180978,-0.30025370774686877,0.26142239114726734,-0.26691520874476915,-0.20137399033382392,0.229057777982852,0.020596857032546257,-0.06890065068692855,0.10851318856995507,0.011659129203543513,-0.18532175504414133,-0.031555420527473454,-0.09200078104926708,0.07977294821154897,-0.026185273791231853,0.0555805273177854,0.02699428211363081,0.08540439517149336,0.021760841844268575,-0.029874172987130587,-0.04713083671671333,-0.03946482261303216,-0.01706310998923063,0.049609982055406995,-0.034472600349738515,-0.08723332320076796,-0.06008204222155844,0.07055792525767514,0.06968203495451243,0.04052655342054502,0.07961165773382263,0.0725325184498935,0.08542161058186636,-0.010281077076949963,-0.03634269081370238,-0.0020569371687826207,0.009676764556904706,-0.02549879117454131,-0.018798576496553743,0.04190036244017568,-0.017627680828855574,0.022837586613804983
1.46717689965213,0.22391727470911854,0.1676617030251726,0.14720832812025342,0.6447004166050474,-0.5840612110662338,-0.3263522435718559,0.27034384483492263,0.23785599235635446,0.25135963450946097,-0.04250392690839978,-0.060747253567057055,-0.026403406922601316,0.07619078361885732,-0.2752489702171336,0.08273032138520404,-0.13285307389840612,0.04443692084803667,0.025524993375663205,-0.029511515600688553,-0.10577271241897344,-0.10817097182605816,-0.044510238270088605,0.12006509045129589,0.08708329183586017,0.023919515215219282,-0.1847702399356974,0.1680560457960536,0.04779978046214696,-0.08235485074291733,0.006123665052304447,-0.09961977112874011,0.009905277879033876,-0.02583882173380648,-0.062044121459515274,0.010544745141049371,0.07846107507566766,0.07060535017154261,-0.015574855844185127,-0.07163396489843113,-0.04653770300140335,0.0898054229296057,-0.057229260549103184
1.99736532572493,-0.7535926468385337,-0.3876165864136505,0.011105308034151459,-0.16385171458840456,-0.3804576037224142,0.3701002446117292,-0.6012742338070495,0.5573807609434906,0.24149957136544226,0.15277821126822774,0.11976767851463876,0.016260132800508646,-0.16714113217272894,0.014029184468131636,-0.06276582007700333,-0.044569866876253604,-0.09768851419222957,-0.10837850725989087,0.1740549627032234,-0.08480800321762129,0.048009054105349676,-0.024925322818254693,-0.01828520064922193,-0.05103874073920019,0.0632662670165451,-0.005762932678247115,0.060190272422296895,-0.09636554618305143,0.0415002281050492,0.0016473663139882902,0.08991053343518608,0.03361274204604517,-0.08814425004929255,0.0005856126224202911,0.0034559195553229517,-0.037747792989167514,-0.0019725893167641096,-0.02010241176521113,0.019291132600353283,-0.08747548449928444,-0.005198856153753255,-0.03620150309297867
1.90189828659735,0.24519440603562634,0.21076988666474308,0.2745040637540969,-0.20289275023176898,-0.21191426175775285,0.054739070528627504,-0.008072983628322922,0.04863972547720104,0.07532138277992503,0.04557289602896511,-0.18128857599240322,-0.01979125441754626,-0.08410886791657748,-0.029339415085263453,0.23702517312789276,0.003869320305912674,-0.27501672751548856,0.07991398499245603,0.0020477217692125454,0.019036946660442502,-0.013289786709683416,0.0778271968765404,-0.04742982310149011,0.19410990787002913,0.11460230454139106,-0.014786680714641749,0.01027260923514811,-0.020629324796048648,-0.08912686589039732,0.012639771943392658,0.14446579472559223,-0.13164940506791487,0.04589031656645092,0.0029311766003144273,-0.07236407594613335,-0.024692296858750143,0.004097913449610766,-0.06201595061809522,0.08102982002053691,0.024471966694665795,-0.03125774831811062,0.03837489823145412
2.26578497197039,0.26927120742183674,0.2615876774093705,-0.12464450400975757,-0.23807749490909946,-0.14478746094676956,0.3731493428144351,0.14150277628967953,0.031196809554865767,0.10687549767146333,-0.07465605847972484,-0.023489530195342983,-0.02635620306494784,0.029498242651913916,0.14680738383011524,-0.06924584828244804,0.00039254993547649457,0.05200215039294745,0.0639767439303528,0.014926286917843413,-0.038936866641075124,-0.06615558572532514,0.07125716083138742,-0.0012749159030849611,-0.0386561191041225,0.01704986577533852,0.006627962017726194,-0.0447258473850374,0.10414654387650941,0.04429098234747184,0.04760002030049427,-0.0063847210773954,0.006122789748455034,-0.005311689540344688,-0.05099369832819502,0.02213625436843593,0.004587143240796565,0.04117304736992965,-0.0037329097563132403,-0.03093451454218586,-0.042123604382088495,0.04205841689414103,-0.034563364611241224
2.29600929534971,0.25850685894395126,-0.01744012117763466,0.24483048029626397,-0.07176333855529912,-0.0533814623495336,-0.12213266779930818,-0.18653717652386403,-0.0024256762769017874,-0.06269862949660442,0.03983570733864734,-0.04375517694251367,-0.015682592386155957,-0.04290548280846095,-0.19360000219052612,0.06362952653783832,-0.2617217479892679,0.0010675857828265599,-0.15762351803611527,-0.11780922568958876,-0.0002816066918234811,-0.09162248428016928,0.026666332081894322,0.008202831132323537,-0.14427775910819393,-0.007460259174458679,0.14168202601203217,-0.07043543477297783,0.017591267344483952,-0.015150902325484598,0.061972970236848494,-0.030534367088174974,-0.07046964532778753,0.007644438752847196,-0.00645278408232706,0.012655872499365207,-0.02020363874402569,0.004790898654475848,-0.033734768749812294,-0.05606788659228716,-0.012127208095646099,-0.06156706575482192,0.02820573905959115
2.10800584058625,0.23027724921021078,-0.0016727484790744174,0.5497069592326884,-0.1231382778204434,-0.13692176275351634,-0.09452057586466289,0.06707290042458937,-0.01676744760650483,-0.23538369603842557,0.04480510448984905,-0.043866922453751844,-0.05147875968647755,0.0367549546101425,0.0322784587490338,0.02839862715505809,0.128681540714756,0.0953581089480186,-0.020156314885045983,0.011537995584800991,-0.027657978343697917,-0.012220258591729552,-0.026500042578650993,-0.1773126006433662,0.0237597697917139,0.06505930618420083,-0.04758927030670238,-0.15089450741659477,-0.047099394040847,-0.19830476458996082,-0.017537039598301513,0.1010559912359352,-0.03306235451167575,0.03412661526122292,-0.046520201431593536,0.06392268777116163,-0.005957677449369105,0.016142067191698858,-0.001965474766254004,-0.08899956468047221,-0.14619039848966595,0.021404715652465673,-0.16333424490938347
2.10959538299129,0.24865914364260122,-0.7228348241550532,0.1529795010927767,0.3100967127589971,-0.08813885049868121,0.14095224553863267,0.06782714222685046,0.12317317285797086,-0.29293299889753,0.012744858550372924,0.06619935099169423,-0.3981486309111658,0.08068554457937396,0.12587128409911474,-0.17880952851081894,-0.07113998599050635,-0.09726674723585141,0.08034591371738374,-0.061020886915474824,-0.04310592699752837,0.019012683529113027,-0.031078286178057263,0.025192782840968438,-0.004434688470465495,0.14479195284095206,0.007501092629394775,0.017054167566131727,-0.014440229498750994,-0.04925952430505328,0.09191753936764571,-0.030723174482105257,0.06041667473086319,0.05797747374966018,0.008129019392391983,0.1017869368911485,-0.010865696761306172,-0.03379964457883022,-0.0050232994413669735,-0.014724569302332005,-0.037058898310266104,-0.007993506399338306,0.0550032333510305
2.27083487674283,0.2760382949977997,0.19698638167784097,0.004104829909829011,-0.24335072481671038,-0.05077088380486662,0.21126370289722207,-0.03939954167414732,0.028155499620297845,0.04670955691423832,-0.0037848984969087833,0.051365154153351585,-0.018644870345743334,-0.044024991609432865,-0.14073459805484198,0.10055839604376984,0.09649643560651804,0.14021625394058349,0.05431687247447111,-0.05177208308002975,-0.03855461519788358,0.01529013872088777,-0.06319383168195569,0.127430978036356,0.02072454866806034,0.12788837833207278,-0.05069880660377135,-0.021630165425055678,-0.09973660551670756,-0.029196527062383078,-0.06368307630966978,-0.01131847985278267,-0.046339094657543226,-0.04606850985118484,0.161073979427478,-0.015850946001782946,0.08355898616748836,-0.028432444400381743,0.017922598414545635,0.007561927967482849,-0.06281461170342861,-0.03191370693122974,0.07461834086197089
2.29796221875781,-0.7217470263103888,0.16470586816380434,-0.17062570217395082,-0.2789820513686308,-0.06485179680045874,0.136960197100846,0.171548060942184,-0.05864977956052207,-0.0030532950304350383,0.009816924943446928,0.07507026125495367,-0.04413928375803918,0.0832665740385702,-0.030970723252918973,0.024052550025446335,-0.10482454789050166,-0.017184134125046147,-0.07127881732362351,-0.012300852002675356,0.021992657572743393,-0.07333306366531722,0.017200544148327584,-0.002741634670599988,-0.030731524043971215,-0.013822819449258878,-0.009382203873959542,-0.044612812656249896,0.03974659734292363,0.03014407083359994,-0.06836995873903201,0.011501700882649681,-0.06659196428468576,0.059225237619986035,-0.020117941009759326,0.018672445340165524,-0.02967261502522796,-0.01849899116618787,0.0029824609548386944,0.01768082033553031,-0.04170096735984551,-0.043481230522071326,-0.004643268649603987
2.18307450301212,-0.7584945146650541,0.16921292088008882,0.2756249122905373,-0.29715771550511016,-0.11343312529141199,0.15935077801303146,0.09869296289154499,-0.13379705905938352,-0.03216561722600306,0.02400481212218758,-0.08979589177877594,-0.09453011041083309,-0.1061480658848655,0.1899557024767319,0.07404939403164114,-0.0897430823246478,0.024558815566839465,-0.06024173477262296,-0.008411178124755656,-0.050505268761840506,-0.0623068133097321,-0.04872357685306632,0.10309242091574548,0.10742544071041653,-0.09141711341886903,-0.017628007092407007,-0.06494042288720547,-0.016040677812643504,0.035481116914592,-0.04084517460364918,-0.02151632023331285,-0.02430314880036495,-0.010584081270714203,0.014798805361262678,-0.0034655806032155676,0.051906480138180465,0.03673366184685517,0.009557214223936397,-0.03543418013940261,0.00825468696865747,-0.038079745315018544,0.047863275530630245
2.18673876833911,-0.7824280548708594,0.44406538860826134,-0.1986863301345669,0.3805844216380429,-0.19520503814325216,0.1347976295997899,0.03669974019358347,-0.15672018310979657,0.11750294493650464,0.12654954567515694,-0.012826773926363463,-0.0003378585018584405,-0.0355746762369326,-0.01964470139868854,-0.0015542013180755848,-0.0434033699889695,0.032170463949707455,0.06403559946237002,-0.091017792150318,-0.19779486033875643,-0.02825283084079166,0.15700747238295648,-0.14350343860802325,-0.11537433162024144,0.0542996091348043,0.0021487824676906385,0.020783380156936048,-0.04136486988660889,0.015990550813871636,0.056776107350178864,-0.029004443079827833,0.04378708800328129,-0.05299547886860076,0.04532307443822764,-0.16644666952794884,-0.09938641610913082,-0.036532871508647334,0.10533800359286753,0.0023410928530745068,0.06010218137112109,-0.09298579276346104,-0.08166710858375376
2.33585780652913,0.22151290572516397,0.25824439422548345,0.08564604984103313,0.3367999849501005,-0.3142702886481874,0.12045622747869664,-0.10498610737759205,-0.07706711014576657,-0.07617655159271872,0.07049177194717274,0.0020750915385032874,0.10456425835915943,0.03194221313211333,-0.005212742153735795,-0.10748683949324021,0.09087362089613335,-0.053681889042483937,0.14645511077377557,-0.11601668836497063,0.057533154330089605,0.05580144339126435,0.10458591597764078,0.0650935873456797,0.04581433733124158,-0.1604208858990981,0.03271437951649557,0.020199167479424796,0.0017237384587304534,0.0027497278123807343,0.026754872365960865,0.16502763989304048,0.02245611908622419,-0.06210387881941203,0.06644547819364686,0.04685770553561094,0.016582433015420128,0.015481317451415523,-0.005829008400839287,-0.06454926905512653,0.07265779024395254,-0.06996483704025289,0.017071618122199747
2.38923433712149,0.24268014824941794,0.38453039265394384,0.3557674387551452,-0.20490746267426274,-0.30676594258663736,-0.06495477354005587,-0.14282902009759024,-0.09598668707625638,0.09609090802712465,-0.014568837443733844,0.09772564637199013,-0.012620456610858134,-0.006695869230429626,-0.038538154393689995,-0.06998742322320081,-0.19140536662848978,-0.013378940786884785,-0.009572034653959066,-0.15836517485425175,0.09970123547859516,0.040389119424173364,0.03890165600079478,0.08185389374414406,0.04707222499454089,-0.04508347016098995,-0.01322361583565025,-0.07378078092017128,-0.030249371804862358,-0.07785134476966497,-0.08679124384391676,0.07600745910655039,0.04156471451791815,-0.015661010547224432,0.0676167094212131,0.058451363193116494,0.043693592896837295,0.0057670848562085784,0.07132264924135527,-0.0721532982834858,0.035859799584158907,0.0429533340748673,0.06689451995897394
2.33281406790127,0.25573100844738306,0.1804366089126921,0.07597281242159025,-0.21586715094210573,-0.07833322693205709,0.04421339877213379,0.000584372619489905,0.02923005715521952,0.10804127830772067,-0.02127018478255153,-0.23915473062463494,-0.04379488849197685,-0.03403878629314137,-0.012130711905836441,0.09922879942087033,-0.09555023602740055,-0.03401857410905316,0.05951272153704079,-0.02602446758735028,0.0915117939728041,-0.045891670736399826,0.006404553887343237,0.05706295394917833,0.02221131627559674,-0.033262889382579985,0.005500640346317758,-0.0347659317432917,-0.019487145074778042,0.09500194644806964,0.06270527962883755,-0.019214696301162296,0.02565205140013631,-0.0700513834338263,-0.008088504615031434,-0.0765220243457788,-0.033180275310732914,-0.014677223695464718,0.020947193676956008,-0.06131819241375967,0.005431262372987212,0.030802335923481135,0.04197550795571217
2.33867288492065,0.2554261025726475,-0.06332229037158808,0.19402537689946742,-0.20539464515468492,-0.07607960102435046,0.1015318142896274,0.18484554234105735,-0.1423351086616773,0.1519821548049553,0.02112698159557874,0.21060082791962642,-0.08502009625638886,0.07364397806124472,0.06587615293715429,-0.016786818314036098,-0.04546844468415286,0.04968626268093475,-0.07488150913429101,0.07441575747850314,-0.029377128804446536,-0.08356187400800584,-0.009783464568036106,-0.02838869300279043,-0.06529516766836047,0.057060381223882406,0.029679546688317158,0.07746777645196982,0.0885397934503036,-0.06877752188855468,-0.045300838956016845,0.10091920005853008,-0.05617333916672206,-0.049969800058971676,-0.032504621142884195,-0.021224425060026742,0.055757989028810934,-0.03842773786268608,0.028806736804749166,0.0012040864053299866,0.007967863988291586,-0.006319485662924945,-0.0648713651720854
2.42911438783746,-0.7547418205567352,0.13161745662260166,0.131892544284819,-0.27516964104610353,0.04524293922692547,-0.06138082317638394,0.06146416411497856,-0.12065584227507116,-0.006474028361089123,0.06786867308147804,-0.0003434628959979735,0.053727162068633406,-0.05112076329999108,-0.08336422691494434,-0.09737544197127362,0.03759129384968882,-0.12170932503750032,0.07953646610729219,0.01861275671317511,0.01592252343395439,-0.03657459779112255,-0.11132499795745558,0.0015621641172789964,-0.11226332911312607,0.059634209537692245,0.07642894150175943,0.06333790112589123,-0.023966045931606696,-0.0068995475761216745,0.06055562755765875,-0.028248427951878968,0.015025633456455696,-0.08096442017381783,-0.024530730227124507,0.023180964899436413,0.005655192154083666,0.0611161979683509,-0.002298687534916948,0.04465625808693415,0.04517132927453607,0.08265719729972588,-0.011334056417819567
2.34614583171231,0.24778906713816043,0.05714595580443489,0.1677759421571008,-0.1841664630844363,-0.017879219967123706,0.1007862966163773,-0.006050412715042601,-0.11069180454255037,-0.10129737746667589,0.07555274203499354,-0.093408302028043,0.022932756414643984,-0.10900945870711658,-0.1276669559306797,0.008588859508204231,0.1909123002258007,0.09969475770608036,0.01951790118755351,-0.04634115670523645,-0.01993243689904357,0.11219591177675228,0.20576239862276965,0.002999085472214065,-0.06313968420076281,-0.11377207012214613,-0.014542629349774726,0.055792061197113677,-0.1661887469763744,-0.08252608038392155,0.18098491545368575,-0.060192874678011585,0.0024397331713462904,0.05568282970573392,-0.06603759280925972,-0.005726655096841879,-0.047583224505236804,0.06078285135719096,0.06319626999167624,0.0038180799393446275,-0.10153181686791815,-0.07586122675937809,0.004812213949027672
