0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,TOD
-0.04320861241224551,0.014513615549122874,0.038006870500156706,-0.0010311899052450643,-0.01898219357672562,-0.009795464768650328,-0.0012373739673028979,0.018951116044013106,0.043136387287389576,0.005645598066610791,9.83317083778716e-05,0.062223400683759665,-0.009523488136003446,-0.02101733870459,-0.040493635364375793,-0.009440430746101078,-0.035257466630855716,-0.01583447840260409,-0.012088280147963397,0.040196038966028726,0.003661626412087665,0.035976811378889036,-0.023809390822445865,-0.029609868276948465,0.018116382164110215,0.04079388155467867,-0.006060444682080316,-0.012923638557983452,0.041186056558330165,-0.006654101189862226,0.0001199442612852055,-0.01466584956847971,0.044712902712184144,0.03423005454337526,0.004487706587591081,-0.005232450106023683,-0.025613804305482737,-0.010365744883352925,-0.008362571443370015,0.018923424338721823,0.026549849497661326,-0.015583718674213829,0.7253365805783258,-0.021153737191258556,0.03112849128443867,0.0048676204503407365,0.040028983576726775,0.0005954067120052251,-0.013566202686006997,-0.030852780516033105,0.00446843654767772,-0.0044602501553089625,0.04111947799438654,0.03078957615531423,-0.024795058012814713,-0.015388607167400628,0.013343393485563307,0.00818359183588399,-0.015096455752056337,-0.0025998014590837494,0.001653904302671373,0.002535856944041804,0.002624927908010287,0.020912391514416685,-0.026703597040028212,0.040462702150967214,0.06541853360412539,0.013122906936819683,0.041964776739847984,0.009726881714893242,0.032287868830592086,-0.008172546034866066,-0.00860514593904777,-0.02167130369898689,-0.05640963761006848,0.009531553253169964,0.006952033273343443,0.08079535847015572,-0.027351613079737814,0.01979335644320769,0.008950154413797625,0.03367320078432557,-0.018940524874044778,-0.025586768013290535,-0.0030445278780427366,-0.005317176584149001,0.0012949149035966039,-0.029176281533997813,0.022376450430915292,-0.02022803361915463,-0.019478380604682294,0.016798441582761697,0.027340814486409137,-0.0002817399494602294,0.010575467351976718,-0.012169900558194575,0.173026771
0.022905465173658903,-0.06579608888240582,0.09944151724903737,-0.02329681562521552,0.0016311621574296154,0.002472369666819209,-0.017365360031288885,0.13436437418569555,0.007128286915200264,0.11750637710941907,-0.05691179901156638,-0.05438588372821732,0.0007635736787632845,0.08723732840341195,-0.026979472920545557,-0.020999427035903972,-0.0027491220371947773,0.03539566703717577,0.031154121842021237,-0.05211780432936388,-0.01225269535952826,-0.06954047049386754,0.0342898752749555,-0.031492614187852305,0.022280310568445805,0.02801460954677755,0.05114053758933173,0.0236426707133895,0.014229717701045218,0.007956566635797913,0.03335331712141713,0.0131883528021628,0.07084133288889329,-0.01834622228184478,0.013397961615504078,-0.019484214511698645,-0.005036745182826359,0.15405145692146735,-0.0810772594073481,-0.042841137577460976,0.026173788334166326,-0.051984703489636935,0.0023978158552562558,-0.011713708386704595,0.06101954015986704,-0.038541496120376925,0.018704733779971405,0.005493060561226905,-0.001445533088739548,0.021172149719199198,0.006383657489470258,0.008437822255348662,-0.04560034585627524,0.0070532419038010375,-0.03710899706357205,0.07835413564803058,-0.07104329478179056,0.013954723293571137,0.011250584824185221,0.05354251269195426,0.008543442631036784,-0.01073623177043668,-0.01784675335330955,0.27502848950693637,-0.06843586660886268,-0.0783535480340654,-0.0014850668843066123,0.005449590875868224,-0.025315789291781406,0.26505537717361477,-0.07622240296856014,-0.003994304235324877,0.011991921526964006,0.030232553790416637,-0.010392210662745762,-0.08155029722188503,-0.029286470027454367,0.025203519922885484,0.01939060390935782,-0.012674677180328194,-0.021091927118187512,0.03249674945860149,0.01972314236604142,-0.0024941344429630537,-0.02315627788486646,0.06342279812141463,0.06568446033139841,-0.02395304151971433,-0.09002953028657303,0.023019332716651537,0.07447451166771595,0.12727492005574004,0.06591049465344002,-0.053440663800760006,-0.009256295233687708,0.2756363330819645,0.532853682
-0.008305946392130274,0.02521033886087815,0.6890409187089482,-0.053711174722061744,-0.04855896072361595,-0.0024689782578355985,-0.0032082138223746824,0.019121592710480126,0.0039017154299101683,-0.02037308084957237,0.032087349652593855,0.045994190054148204,0.006012961043383876,0.015723142207091943,0.01845003463859069,0.00328092457435137,-0.014214601490325132,-0.04002166389593078,-0.02925591614322875,-0.011147802788443118,0.027538454374640187,-0.015466326494138923,0.04214992597619134,0.021322064600638096,0.018574324192266428,-0.0026003178572789813,-0.055960111365776076,0.011453128933031732,-0.07299298806383249,7.996138885882578e-06,0.0038997333622849497,-0.0070156419030027615,0.03600996914782589,0.010416720343667567,-0.009054154148548687,-0.02062091596663208,0.03112537808409446,-0.03990867707526476,0.026082205345105126,0.018163885767232577,0.019113154618704824,-0.00023801879180151102,0.009419363425333602,0.009891803645326767,-0.021755691752497995,0.042192853266539515,-0.023883706710827027,-0.005527379524351362,0.009781170860519111,0.011661284781313003,0.00018519967722066587,0.0440467536182865,0.03363848990930314,-0.023133552280991353,0.007641522753549611,0.005742676241481848,0.0406086539629752,0.03500214310702868,-0.018693762520400992,-0.009057635924635658,-0.007233957522407351,0.029814175534238166,-0.021588476177925815,0.006885697998323419,0.027402368767528752,0.010394047325978407,-0.04706895526062199,0.01894188813478066,-0.054496287724939745,0.016519557782480696,-0.0014138937620590546,-0.004610607506010419,0.010676046247139123,-0.022481363151511998,0.017669525681097226,0.012586739774100086,0.0006270685445753832,0.004871284389308619,0.05491945679982229,0.026228086641429782,-0.010524566204875567,-0.01709306201244152,-0.010566189712935943,-0.017298973834405654,0.029222013357371686,0.003314902498721561,-0.004678544864513809,0.009518516879796374,0.014378585429450601,-0.053987808588983374,-0.06411816714633571,0.048958607079400945,-0.0033884473930310987,0.008593418657171378,0.0023788687950678494,-0.005787207838833402,1.893156063
-0.028468777663628708,0.05021049554373287,-0.14822447155254234,-0.01283438339969423,-0.040012299081984025,-0.0028085852908666296,-0.0663459211573503,0.04073008402619472,-0.005100142369786406,-0.024016143954151796,-0.05596941290834023,0.031016580303353525,0.02384578060244291,-0.013610144735779955,0.028483942371956245,-0.08013667937907186,-0.11493662861591511,0.001532643984595068,0.006058907599251081,-0.005727227568506402,-0.057145972430778735,0.013276726442947012,-0.018763434080249466,0.008050130608367938,-0.0033307373803664014,-0.05319742326793121,-0.030663269729275484,0.046320389630995315,-0.036113233321050923,-0.12643554267826007,0.055033276135782586,0.035986999405388104,0.03253047409685174,-0.012400231289685128,-0.0010001093211712158,0.0007537309764431842,-0.016578055117153174,0.03447720527470076,0.019974425745816454,-0.009258064909258188,-0.02287021822666613,0.012429065580897148,-0.04003222711343704,-0.03412996443891251,0.07420883758081324,-0.024035767081281946,-0.02313286839564398,0.03574729873359071,-0.05365222070710709,-0.3448029921738288,0.10750305365957773,-0.04709766082406187,-0.031512032258838286,-0.008723655351423115,-0.020331264238396016,-0.026281335347810946,0.023023482207339185,-0.1177126740021598,0.009188814603432066,-0.006751717390194344,-0.009714283479650738,0.003967592338374063,-0.06946602617465072,-0.017840067790559112,0.009752821851071,0.0967608574869319,-0.026579678054243924,0.010592064196797457,0.18154876442769513,0.01693879049584745,-0.010340396778108232,-0.03452742011889001,0.023659069232667633,-0.11541634427676258,0.07929316970240134,-0.02528694779808127,-0.09861935262112034,-0.0012368454058815552,-0.008976056859905414,0.03183111877414575,0.01423101214984707,0.015231020260105026,-0.049690372421622366,0.03992645167877358,0.003082582990886298,-0.07282473380187304,-0.01316454329330605,0.05067782615365962,-0.013601075803156048,-0.010055477385082622,0.014055016087928446,0.009668780793712313,0.03984236331251377,0.029799386393913458,0.019723471984816606,-0.03172984122363268,1.088744137
-0.02470631350618891,0.02700459398783379,0.0046496387883234475,-0.019120055155718966,0.02119312914151138,-0.026956785894857924,0.02292506771611936,0.06360055496055415,0.08225186990125424,0.018188782352870202,-0.031236238433843228,-0.01609316063393352,-0.01752193002543722,0.04987144320687408,0.10280018700797311,0.10765576285146225,-0.16265263160170404,-0.038497203289768585,-0.07575252877248151,-0.05125169783633771,-0.009373298937757638,-0.021646474653905453,-0.01568140732319101,-0.021863138609180856,-0.035485382494583044,0.03142712832473482,-0.013305981719343971,-0.023826777561769638,-0.04248756712938566,-0.035866394044644825,0.10647302940428967,0.012430850925774,-0.024493011594857155,-0.008698362526079093,-0.02683269554085365,-0.017069545982335947,0.13060709677541749,-0.04315348830680979,-0.01569920432338946,0.016104886226543352,0.03412330508117266,-0.029446054190845405,0.012222902259596933,-0.017942355087798397,-0.013988359242463198,-0.0454677321216075,-0.07226957560161959,-0.040363326735058914,-0.011021688685693467,-8.341010317621843e-05,0.02626663836803648,0.014104656225115737,-0.06934426428753832,-0.03192584883364788,-0.008720991148057543,-0.04944136413596586,-0.04048670741842613,-0.1071604158662078,-0.05811266188710473,-0.026286618079222678,6.597834575893668e-05,0.01284333826404556,0.03339274068195312,-0.028263778866763994,-0.040247584074507986,0.0438051352937316,-0.1431850516501587,-0.055582663738559454,-0.025840956535408615,0.22785740444214553,0.04959212473133135,-0.020732465213514666,0.03452523578368059,-0.024567651996878735,-0.03218177081019891,0.07053152594055866,-0.023948737677774858,-0.06090742176978348,-0.0063853905396126405,-0.08915366527622919,0.015486981539130881,-0.07241494869073253,-0.01821608079459338,0.09445659879787352,-0.05312105719223743,-0.1175006943857279,0.08823883107466145,0.03991688962615315,0.020861424025943067,0.06425133116319402,-0.039381012434378804,-0.014057317696731266,0.010256312740044153,-0.015399227943752994,0.07810764916896316,-0.1521824149512751,0.035594401
-0.0002978842200522399,0.009020067307176001,-0.07327399659746205,-0.007861549017983227,-0.006283429148143113,0.018952132717121855,-0.027728365183609886,-0.007839033542984953,-0.07355741948331677,-0.00174286668964463,-0.0193008576321686,0.04348262461488883,-0.020483436773573328,-0.016235946986417237,-0.037393422095058484,0.003548531583458163,0.013940735900310655,-0.04459055055418288,0.017634172891804592,-0.03207925685151537,-0.0029754694898210562,0.07730623829010287,0.02302547865777658,0.04986323834328231,0.041299398213393915,0.0029120290917238204,-0.012936345016866661,-0.037282872194622986,0.0125298434546027,0.0048152947681538985,-0.05681818616917394,-0.04661609488057348,0.047337668860587316,-0.01161267652422996,0.0020625131413780917,-0.007941204108253549,-0.012570443364329683,-0.006794856236923723,0.0625389772735728,-0.04643197547900853,0.10778774552563238,0.012839232705200517,-0.06314259121608695,0.00042573724103738486,0.0362450382598069,-0.036392182086419846,0.014476192211449674,0.005611183148139721,0.005853482659092595,-0.02945094453398647,-0.020520768498452444,0.006475317377203909,-0.5658624766026326,-0.05634663769915365,-0.0005843354071461467,-0.007058618947403418,0.00617065537440938,0.007429342842219381,-0.02773150803355194,0.008768620018903155,-0.04215153335799299,-0.03214981874937729,0.020984288371130814,0.03383555459908926,0.0024742703871606796,-0.014486113885646879,0.1312137268513781,-0.06494612005650224,0.06470507558040557,-0.025903797065672283,-0.042090063574421376,-0.01652496550168491,0.015736729218382022,0.05544783334892663,0.009517050341209596,-0.03895804152845176,0.005794133966342225,0.002292863392864175,0.04560980706792187,0.01042601473039354,-0.07975428218040156,0.009315708717305865,0.04537403400035327,-0.0702734667518315,-0.009610993486745703,0.009381440859399815,0.021987181564539573,0.01490499073408909,-0.01401240466664153,-0.050790292817049866,-0.038061147220328884,-0.05082793682716687,-0.006045987910588414,0.05941476741945703,0.023369260170182773,0.062145850651135204,0.432032821
-0.0072619952966341975,0.010023733469389751,0.0016017289248042973,-0.004598527682965372,-0.03248375726035503,-0.0014700321304855167,0.03144578004842602,0.052605190717090335,-0.1315790319455734,0.013529060102399324,0.03460657683535075,-0.03630570802384177,0.005530936012649978,0.016929295114424387,0.0016775695936233092,-0.03283529871469781,0.0012191555534566709,-0.04416248703741341,-0.09174977688622343,-0.0119482796553988,-0.005432353554256414,0.015948116347635443,0.016627464620080315,-0.044103141116795454,-0.0011016842657760753,0.02921823842312012,-0.0497945685332629,-0.011095935078845213,-0.006043752502007135,-0.011002837646107122,-0.07296028794430139,0.01517579206284269,-0.018671499906753652,-0.03302908067695211,0.0031857992646656358,-0.03418926846178292,-0.013777669501102667,-0.017818228672255087,0.014103323728202166,0.01616453782782323,-0.024733690169223485,0.015600651520587953,0.01602572382309642,0.01691672785825796,-0.023657712619117113,0.03166137124914996,0.004429628320073697,0.019359973116909828,-0.004979774983069081,-0.021782774003989546,-0.017498873314596302,-0.02959229810736981,0.05177214670460207,0.04906001782777038,0.0012609024891013828,0.05694412404747791,-0.04084554512262184,-0.6631791790180616,-0.0720196441890415,0.012931931856509376,-0.04698704337181697,0.008111190642660223,-0.052671057820233944,0.014497463798367046,0.03817738800228369,-0.04602050490865057,-0.03500260894934081,0.028425152694195,-0.01864310838701901,-0.029707031397578063,0.028228901938752243,0.024348854068955875,-0.025729402647763657,0.005698682765690376,-0.025453756284763224,0.013163420465638526,0.018030105852958132,-0.012299542700402547,0.013058510274845564,0.019772008053314808,-0.03301965489005847,-0.0028888795455760305,0.09508835482762429,-0.015820634425990965,0.011471265861529403,-0.010115050974568374,0.06295996682552366,-0.002204903908166422,-0.032429269152619025,0.013249377871936604,0.016183079140915664,-0.008752524725349866,0.00016814118233252849,-0.01772727311571944,-0.05179306789021748,0.005570885660885819,1.581649473
-0.0172342127873006,-0.015049321053062621,-0.04528825502502765,0.013525886476699013,-0.05690766512613993,-0.03490904202101893,0.4121280827349735,0.01088845578916689,0.025193334828563438,-0.07724723271573257,-0.022182708973613033,0.020160896469311115,0.010632062391601936,0.004589881006652681,-0.012567966166877793,0.009349947738317859,0.012892692602967448,-0.01681104915592593,0.013365717516322964,0.020735469213381392,-0.06653070956347384,0.05798565798962958,0.050889343186720094,-0.10561644020323956,0.030591228341840936,-0.0519550671304137,0.03266863462077167,-0.012579092874446956,0.015888917014594835,0.0033669970900020436,-0.048673105778988646,0.007473939353155937,-0.042669632930565124,-0.051075200490692606,0.2050502159471956,0.015962850396673008,-0.04427757328264124,-0.035382868919194246,-0.013951906143856614,0.008948961568417122,-0.009248577378928575,-0.15125583903398973,-0.011698655241998174,0.018152874265704957,-0.12416060855447364,0.04068580226573761,-0.014439909850727172,0.014152946061585821,0.06405232162298938,0.0030917474394916286,-0.013987265787182476,-0.050831562566122014,-0.19572091511747985,-0.08954771969841187,0.04268259985615221,0.08320738489997848,0.010399935962521291,-0.01974714435256885,0.027858562444768756,0.012141756640689115,-0.03384224944847571,0.16244684438960602,-0.06937033748608368,-0.0073892146427727776,-0.03286314582565519,-0.07608609067675735,-0.018540156022284926,0.014419071943054158,0.027047035331401886,-0.011662759964051113,-0.0032900185864603907,-0.029294217117831454,-0.026160867032760843,-0.015692870588978294,-0.0215085966331124,-0.03573476767195851,0.024061114665654977,0.010973009650572945,0.019692006753835298,-0.052112011604443204,-0.016967218232925917,-0.0016154606073547106,0.0023279850019991243,-0.001244410107089476,0.027345824290308032,0.1219381827480426,-0.042195459179069104,-0.025982208809654975,-0.013479161389727209,-0.028854103797414942,-0.02015766807472786,0.07955702714923467,0.004454815863275158,0.017302192798439087,-0.004339175826305554,-0.1338085217722728,0.575469088
-0.11288853263149987,0.019773483007857553,0.08465819432765054,-0.027618525105570422,-0.11985782741679629,-0.0365886760581233,0.016721086354397643,0.05843414192218152,0.03100094876509326,0.02867247144730351,0.07298783674419779,-0.11983437407941495,0.05051213202917661,0.039132080476291436,-0.06742252925511749,-0.03166581881585513,0.028047646009477907,0.008695168599288728,-0.010885223677639307,0.049123245585433135,-0.03696654946833522,-0.04379630030730352,-0.031033876019517542,-0.021318133862240154,-0.01894480758535212,0.00876730582505941,-0.08412156971388925,-0.023104274950226166,-0.03450454514353883,-0.034666353554116125,0.014252692196270362,0.02110820226018833,0.02147585073519138,-0.164825739413609,0.003542365305798096,-0.004300673119655956,0.0005804992309794248,-0.03735617719393359,-0.08954910906097723,0.046025877207134636,0.08814413454394282,0.026859002271083565,-0.0047848525967677125,-0.0156064917407112,-0.050002303498848606,-0.04735193855086999,0.013582242480558627,0.012362778472652635,-0.032347435179741466,-0.019852146967605358,-0.01411639527302127,-0.032987021029148064,-0.014814289156761097,0.05554121947016981,-0.08905670577452801,0.11633592037445441,-0.04075588257843676,-0.029386329366837046,-0.05802479435145192,0.1374729997341942,-0.017237461205639844,-0.028256026171772964,0.031432415210902884,0.03324265021727365,-0.02415174073360202,0.031082231343079882,-0.0017179828633832111,-0.13834369471839353,0.007419671321910555,0.053312253902431335,-0.010045590951636674,-0.042130394331160496,0.0159787171566118,0.04837693879867581,0.025728852347297194,-0.016545658960443126,0.008045005512061113,-0.0083865265750641,-0.09164749257443099,-0.008527340429822573,0.12509552453897124,-0.03140023458374803,0.04759275771341537,0.0028126208670758773,-0.025050145543766323,0.06486923265898943,-0.026488818602511947,-0.06478720683784797,-0.050773440529886985,0.08354665174802312,-0.1131966152410436,0.019183385806610546,0.04821913646221831,0.015324191666566766,-0.04775331161484828,-0.18420537099746784,0.388071768
-0.018362023942088163,-0.018525378915976717,-0.0018109881906657633,0.021075696223924432,-0.020218087711285547,0.012570355224581818,-0.017659804857927563,-0.0082464184114676,-0.08299638435895751,0.12076274816670766,-0.04689245293556654,-0.04810577117538771,-0.02025184700663479,-0.028778241496234598,-0.06010437333142355,-0.08998826065883483,0.08140055627166767,-0.027644035216682947,0.08327445668263796,0.030569354419876973,-0.027721608681329044,0.06752807078040936,0.025713948125371987,0.0009241392346508239,-0.07011458978069555,-0.005551210017085759,0.0023329655876976056,-0.026781036099561478,-0.05280436411660186,-0.0714285188503297,-0.07264845827927062,0.09110014641911336,0.03636325592514685,-0.07753034682665827,-0.04982202356093097,0.042733775931814266,0.006745344824772209,-0.07263524460271056,-0.04184238569037897,0.06263708733659225,-0.004926775924421364,0.05365920297759163,0.04506494310028708,-0.0018953611189144186,-0.03563169210844164,0.0048577781483535535,-0.0028781367718942754,0.04675760544070657,-0.0052126782453292735,0.020058739833152987,-0.25347752510560784,0.026616476452898625,0.2244761025505257,-0.09736011605553865,0.05231060330181226,0.08926830402862813,-0.00755265353046453,0.021838058551330065,-0.04981267914780194,0.04650831054344713,-0.06912479578100797,0.08063007741204102,0.008096132169834475,-0.0905016147683104,-0.07722642173435434,-0.05424024300306259,-0.009625444966357515,0.0025467834008159472,0.03667230139213752,0.007810152112561888,-0.010689021720785672,0.036872621216590566,0.14299702597786224,-0.007828634175150442,0.020703989647956746,0.006192829072715629,-0.015278667130950397,-0.016298454005198023,-0.024880224883466397,-0.06608680199480091,-0.022531031854389306,0.03635016301179497,0.07128859280691219,0.012130840672873764,-0.05284823106416169,0.01397223383983199,0.03950422213838313,0.048264069548877436,-0.018434574260122846,-0.1073891700337085,0.04814140212572737,-0.005707873941726078,-0.03610420769370158,0.09199812136376719,0.020358727840567668,0.060919178079065564,1.794864145
