TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69
0.0058817646819554,-0.1960493263068373,1.2068874332446986,-0.27440371337399394,-0.2993077253813551,-0.6862818879452506,0.10203234927203476,0.049244530229772744,0.36395527285290097,0.4028442406264979,0.2048152095855705,-0.6955003063336682,0.36523624908064795,0.29082490537534056,-0.39041985527161943,-0.7767431319881125,0.058678511001172606,-0.2874826774045591,0.49326045102800414,-0.4079785500466822,0.3438565255247719,0.03002808028835068,0.2891023997500607,0.34398090458496117,-0.08095919666244633,0.46616152774477265,0.15459441910398797,0.09434486079460781,0.24399178702561583,0.4215032578839579,0.5397060640296572,0.5431902044194608,0.05096930774425934,-0.7519130417615818,-0.18650019355149577,0.14541888258902816,0.23654101176614026,0.12076953857685363,-0.29926770794955904,0.015378533249501367,-0.07877480171298284,0.11374273159716107,-0.2265429885740762,-0.31993714195779505,-0.42141574618706756,-0.031055650222841256,-0.2944408467931794,0.04717150223082771,0.01005598498535716,0.1738391475367921,-0.12247527531484542,0.22830100343416831,0.08901254330403359,0.011557708022432635,-0.18529008592262347,-0.2373301427562112,-0.06495613487680611,0.08446879745722079,0.3453197411266633,0.030768134012825375,0.03540291816759216,0.0811325267765063,0.24618264718549301,-0.06434834134917312,0.05863621553604342,-0.10154298143365705,-0.12568938355128867,-0.08320109715971022,0.05333148527865057,0.10685753162325609
0.0212814643068469,-0.5122761584630524,-0.5204948880606528,0.4668483450225501,-0.6379448134498734,-0.38549958581492844,-0.08282228328107606,-0.5950935539133521,-0.36098351825850883,-0.2687504307335038,-0.23390479219708782,0.11835553723625536,0.43015892567904773,-0.5654222516573982,-0.8833439613832126,0.08920355163159058,-0.313586458642226,0.36859748841740375,0.16377986479860962,0.16500641080008513,-0.08365873471730692,-0.5556047250345021,-0.015893496150053803,-0.2326308311382916,-0.2797959705638778,-0.11773358178541236,0.06235895723349351,0.22468801575471922,-0.4833224740182249,0.4602048725338841,0.6438829116206256,0.08620364183302165,0.2085107890030398,0.2436453554732833,0.08751978252793784,0.11195705855940727,0.10223399335661412,0.4848647825681007,-0.0768595208725728,0.3226828266457359,-0.34999605556596586,0.22997234380823556,-0.29712270873363816,-0.23700011366447402,-0.066672857060985,0.26736023499801875,0.021052046744042287,0.011372973768870788,-0.1423440035807908,-0.2936174997346265,0.016928172740248316,0.1793744160320557,-0.22839306694240114,-0.3236184889731992,0.02566452177095495,-0.11262682656360268,0.3627354244290508,-0.2886127847708534,-0.024197571145587397,-0.052931246905639884,-0.19447693127272947,-0.05932115389740506,0.041762019737708114,-0.09499379800525003,0.03564968369701318,0.03672703168229544,0.0714444327405915,0.2476368487671486,-0.20128565448167077,-0.12668597648071778
0.0794990334380914,-0.03410392692460672,1.2322699669552546,0.6317121670084609,-0.43771818246736843,-0.5303557105350415,-0.09554749707881668,-1.087072740026887,-0.47073883949534173,-0.30066658748981157,0.0452872856245551,-2.511375083326909e-05,0.5623738512431667,0.0871163817713895,0.26782532824649213,-0.19810151530121992,-0.08228797030471871,0.116048544754678,0.16349007314102879,0.25161407451596757,0.09237649839406517,-0.20656599273738876,-0.4062749663317304,0.2587749345630607,-0.753155597014509,0.028350134125341278,0.9073030054831319,-0.5024627398418002,-0.0661156981358383,-0.33182913723584,-0.15231364828036295,0.2544791224200505,-0.12372082162586444,0.21199078361615054,-0.1855019556070081,0.10024473930243535,0.20351714372865504,-0.08377844963088729,0.40974824105963165,0.2226448017848125,-0.01594996558815282,-0.062129332221744486,-0.2655288667616376,0.13538886010023055,-0.1050599713974699,-0.21380794715852675,0.07423407021412494,-0.0773465082841763,-0.03081983729339118,-0.3366438488560555,0.06648619897456702,-0.269628693695269,0.23978008709704451,0.3855794186283316,0.031382498780424296,-0.15165431126589596,0.2364955038998799,0.24743777313192847,0.22830389054398395,0.14046534584914935,0.2159557662734164,-0.07649472327091972,0.02564864578884283,0.05219553714818983,-0.007214526350637044,-0.23884534575209485,-0.12538945145357416,-0.042129540226637445,-0.06570980493074632,-0.05105689556542804
0.045072197488958,-0.9981734501327566,-1.1843638325048869,-0.49736238417686934,0.10045070041938049,-0.0023402054416981613,0.5286897758795406,0.03086197975102447,0.13079866219461106,-0.12653079942775564,0.14794220965337845,-0.15926464400193327,-0.20218635738677754,0.30490561120080356,0.24872843678923903,-0.2829804250701964,-0.2832046099908778,0.5516293166235762,-0.05211099428010791,-0.6612047443764695,-0.02802978449919139,-0.036443153407991306,0.13064055984419348,0.07319565421330136,0.14443425216024322,0.07902749486663838,0.37670313848222403,0.028882153763044885,-0.41044709146955727,0.04108808920323297,0.5244994103577435,-0.3127384495659802,-0.12440058210924966,0.5218616968870213,-0.3009535070707957,-0.29706797150976033,-0.11604013586842302,-0.08329846393634346,-0.19372586603417985,0.037292457884373235,0.505003386057023,0.06904821445204319,0.3676743308104509,-0.06877959669809491,0.19976422529711996,-0.3463645664642567,0.23418083844071724,-0.07720888760304011,-0.4515983995001745,0.12325275068809075,-0.023766051203685,0.10183275854588102,0.24956722421819386,0.22520338329148598,0.2365667061222041,-0.28861969653642305,-0.36172970291620743,0.15639090482888013,0.1874576063429403,0.06235584999768687,-0.06457857190337007,0.010886179805306203,-0.03818915997189079,-0.27198021896933766,0.1098436446119823,0.12249240324725344,0.15764081546858666,0.029336898800460372,-0.16426854226339674,0.09716055178295717
0.0,0.9368789576960954,0.28537218246664553,-0.3633133839323568,0.702498427976348,-0.7017926300690952,0.03332175925291074,-0.19079601754343914,-0.4369643774984347,-0.09102554293013887,0.5897665142335524,0.11492152860230503,0.4757213926278595,0.4478533393128266,-0.19484936088813357,0.05696616057898139,-0.02886656292168247,-0.05563287998192295,-0.10272132991864392,0.06938570601693315,-0.16510972049431358,-0.055601949168082636,0.2237839369780314,0.25586329516877754,-0.0929231859274226,-0.3081702912048192,0.2737616255560848,-0.38835730570267335,0.23839572709557985,-0.052709510896991385,0.2889114992438064,0.03822096935256969,-0.21788875728308868,0.04505684097343352,0.131561197074867,0.12006354129333194,-0.27963739141467997,0.16153681975707374,0.2148646327168819,0.37535093338205117,0.37970695353724154,0.13592335100094452,0.10959441730501024,-0.08145377710490949,-0.11116420002629337,0.2216082805207428,0.15576032806381865,-0.07715989108573613,0.16880174128486322,-0.06534849617746202,0.05399537305606451,0.2688752548637092,0.11832700682064583,-0.10099566037898829,0.3090330861024546,0.09799507314148824,-0.124881837074119,-0.06468572842831001,-0.354053236998943,0.3162624342124799,0.10274172412098985,-0.11752022774006793,-0.0766451568085303,-0.04166834970145741,0.006407935899905629,-0.2766926037303781,-0.13365971935468135,0.09523907921091555,0.5038232180013859,0.03959597357142585
0.0169665814343902,-0.3535287082739025,-1.1291765471054473,0.13854711144555354,1.059630408259722,-0.32522895846192235,-0.15998731723338883,-0.9807318325339989,-0.3018485834615639,-0.025795762651819085,-0.24133733440805097,-0.21454088320687653,0.01690022347409762,0.24847978738251278,-0.24589074848421516,-0.18696659551763462,0.31452683367085493,0.09266698406591145,0.018849085114411777,0.06388899661575924,0.29791972373780456,-0.13838973964786044,-0.06673334111812615,0.34996044844887325,0.0847202215166213,0.009020865193860085,-0.1570480605918137,0.009028419897738537,-0.03918162062961601,0.2576029487489284,-0.27650329472111485,0.16975893418090612,0.16685032155789745,-0.13696231641496115,-0.07790334522011871,0.04828616815689544,-0.033072907010249945,0.06317794601567077,0.19175056907330904,0.02501121280548158,0.020371373731637103,0.2742376103361475,-0.1303946602685931,0.2787844406494687,0.08993317377548028,-0.01399365894798345,0.15356518778945638,-0.23099867967010143,0.10983309102982547,-0.052589220723697844,0.11141741593110753,-0.42093197436094065,0.14997619405408982,-0.1106773505538798,-0.002364314077948145,0.35675156580749123,0.0013144593994903358,-0.08934596429123823,-0.04157444953226005,0.014285812353694588,-0.4066316634763793,-0.06755770747640402,0.01857107587155896,0.031499244637343334,-0.17114241476879574,-0.13209529133888478,0.2313734149798415,-0.4176860319396955,0.09062701816501378,-0.051023354766573936
0.0661673237451101,-0.4507929932528728,-0.8007411682948312,0.3468570969185113,-1.1111838366657485,-0.2306507848522605,-0.05324288465293816,0.09027979418124897,-0.0701625921245177,0.23773913272465702,0.38154874989782794,0.22658234217253656,0.3663015223849626,0.21676243970517117,0.32336762735418895,0.45775679564248517,-0.11905999395672924,-0.06557997349880784,0.2765923753091837,-0.2798205866538518,-0.2678507701717999,0.0720963494830591,-0.02918680994300997,0.654845559555529,-0.14154868261283582,-0.48729102234516547,-0.12355054978570794,-0.3402875674380383,-0.11521914582660606,0.03527859276331829,-0.4335279411510287,0.2903161199722571,-0.19042503918699685,0.2822552655538613,-0.14901032793014615,0.5668568695746755,-0.035626872460499295,-0.10296121143004805,-0.38799785975705614,-0.22490981557198236,0.14571304750851738,0.18664661667463528,0.40083747778521345,0.10359295354020188,0.16933147352914912,-0.10122553351187473,-0.6533816915855598,-0.3566451378186023,0.07651483323744669,-0.14937065845555172,0.02192141097960558,0.07254371464516474,-0.25412449331500686,-0.28016448165307256,-0.07475292772994876,0.011935093286677993,-0.06051573518317191,0.04030059211457759,-0.015203756206402257,0.2409429116747625,0.18063556266325745,-0.15596593384851593,-0.0405574610709073,0.10467921557838383,0.035371718740855776,0.10084669276708491,0.08117158685440913,-0.18171339091452288,-0.15707293243224374,-0.11113534950655385
0.110809375423727,1.4991220369403104,0.07752515269875698,1.2570846532679587,-0.29225121123583164,-0.8572732502604058,0.05150542032603496,-1.030225559429915,0.9392852720565422,0.2935580775968141,1.417546673450961,0.9237896213125819,-0.35179879364395716,-0.8115784022030706,-0.2019938536103107,0.10233559389810301,-0.17849492619075472,-0.39192114648990894,0.5411865050035126,-0.4246910570944495,0.004553556544783729,0.6071261653887013,0.35298012494563624,-0.2632834969596053,-0.4225592818964783,0.27053944904319177,0.45881304927836625,0.21989321921109076,-0.18486585202906988,-0.2602403498041678,-0.40640915598651123,-0.22863006568300756,0.3783663297343525,-0.047508650408380884,-0.16284585917204725,-0.047055356380982086,-0.2837934585099393,-0.032911267364337506,-0.10038476129703928,-0.2615887009500931,0.18948768897739895,0.13796749248655912,0.01966533681338829,-0.012509344684808679,-0.055521381874048016,0.3143724166271431,0.13492748573928842,0.06547481758962004,-0.010002864483505593,0.1484708726031654,0.03786533902867418,-0.2922962215551325,-0.07462637191595473,0.021536962835521315,-0.004212298737751436,-0.17655364893356237,-0.2146671890790362,-0.2956748805607535,-0.05452499339321154,0.03405024925517913,-0.19555720208920763,0.08496291852109282,-0.20350487451410001,-0.005015839585105803,-0.09677172052089358,-0.2170905758985345,-0.13062490154159914,-0.01949526193203269,-0.013859385001510216,0.0760914592824822
0.134258874730075,-1.8567741373976538,-0.9326142818862903,3.9539795023684543,0.1814735639705287,-0.07926980933366728,0.5462501733237589,0.9426153953064722,-0.8196195619678008,-0.8871923550654962,-0.22411012509751854,0.6091791313046568,-0.25128325630080256,-0.25787835833715206,0.2407427387694955,0.06280092420167997,-0.02228849417548889,-0.47953688669239264,-0.597973249301869,-0.3504566215616817,-0.6630420597306532,-0.006359369575112728,0.13651697911972946,0.38644551694723434,0.2804169600669778,0.018141323698543006,0.4560404657687481,-0.2218180581387034,-0.3568633223114334,0.14165619657037276,-0.0837143292364389,0.016843525853654867,-0.16574003832720827,-0.26745816484715523,-0.04977074299629546,-0.21722890567169026,-0.03273187759757232,-0.291925331256831,0.07833685879403866,0.38046793686008423,0.03138747209799559,0.08418816232733621,-0.0538219705717172,0.02749215637129854,-0.15107526213981623,0.22506450918673082,-0.1861935541560401,0.18990166474251488,0.06643776608399633,0.1996399402395082,0.12188989338494345,0.12466042046768436,-0.03760578022414367,0.040315842846305724,0.004185111919180275,-0.10499145789973917,-0.05104902321873821,-0.2257751855252235,0.15828452895568035,0.012605144727849274,-0.24242356911296864,-0.03836250176303777,0.09995256790296163,0.11680055067618593,0.04644409334346903,0.11542332069197722,-0.020340782157529273,0.007911564278909076,0.03842840297226452,-0.028942807258221567
0.139558348672852,1.1382614592787794,-1.5576877174380315,1.536862676031842,-0.17247353902703605,-0.24493888768162628,0.5906697757244472,-0.1395766168299733,0.14094960456347516,0.15278246735577974,0.32047648581291704,-0.8989159332665433,0.06376120453146786,-0.5072130428423459,0.07645580220620582,-0.06282354051241892,0.41927281513685766,-0.18806722980411214,0.3655369704343069,0.02266727379633639,0.15938136462980623,-0.2839930452411555,-0.10140009234287814,-0.015206628176862589,-0.057191059553659246,-0.17896270823256086,-0.656785298146676,0.4030233628108422,-0.3337410502826772,-0.23882601438884954,0.3163430916340897,0.12418770797627016,-0.19288350171211888,0.26462339558762854,0.5712210154417937,-0.03827429466514635,-0.025032552512299078,0.12285251226314023,0.06229588458639384,0.37675920843163013,0.1512093419241773,-0.13612922010597098,0.05755283835798235,-0.20885698762179863,0.13398865252658612,-0.21925024473773097,-0.22886482403468575,0.04861083962107999,0.024164591693669715,0.09206819531793799,0.25840243262885565,0.010793385156645262,0.09422588585968651,0.1596478339086914,0.06141080680211285,0.07624206245586236,-0.002818568503989332,0.033933293833356346,0.13254959752748277,0.09451584852182995,0.20770546641077126,0.0062402036556389534,0.018555682759163528,-0.005836009656434811,-0.046429594844206196,-0.3093782544533182,-0.2914871511399917,0.06269091048204185,-0.011172621592782324,0.17746876240324302
