0,1,2,3,TOD
47084.89701696861,-17992.455633512644,50523.15669429648,100423.08882292033,0.0661673237451101
-11397.090212124796,-144201.328075367,108989.50669172668,-85445.3261239747,0.0231052980216988
26800.849309134617,17085.45594366203,48169.558615676404,57792.212107715015,0.0150851573643769
-176559.2234435784,-44822.347771905086,141725.58913162965,57824.889402895074,0.0752923830556955
-53364.831795009835,-66918.380146639,93386.50994840289,23908.333018573518,0.135406575753586
72856.68194150359,-145191.05635917734,94622.22641964206,-123863.98830325343,0.0891343463588538
121019.90094508,334643.40462525876,378509.03208498773,-37024.1542529933,0.184088387385226
-106889.70421980217,70640.8125507982,-66878.31350238247,92013.50780350828,0.378242419927555
69194.47432889027,159128.71010839043,-40528.238563035724,-91096.98703381022,0.379636535122511
-39304.55616787461,79207.15631373759,-123346.07758036682,21288.656372239104,0.343994424374285
-290860.3176044662,109175.15935027131,-96593.66382530038,-43918.6485344476,0.460736050960286
-84729.05826480739,33628.63684416441,-62928.30830486636,-33113.96309396355,0.484182793335954
-279370.2554606521,82404.75252968755,-93818.32823804778,-87032.0419086916,0.479896784923484
-61003.95309654732,-26829.236970530863,-49198.775400982886,5722.271278526938,0.439257571006539
-114018.10723832765,24977.952974921576,-6675.421287519799,57202.05844716655,0.451996710124293
72296.04541027884,190881.88533670033,-34033.93120108281,-20858.67942942704,0.463281442569216
133899.97511546567,-22008.130414815845,-70352.27786813084,-44544.42205884088,0.53862780485368
62698.07916495865,-73566.42856841607,-71033.02783462571,14556.833518790281,0.593956528592839
-258609.80649689774,89735.97883232983,-27281.462402546495,24269.07082907438,0.562589779560688
-61821.356709669824,-47545.52236463912,1106.6138947849365,47269.936744740546,0.592459922794371
-197246.45470086712,114338.73628495653,-116637.42520254252,-67554.33666618438,0.524067924013543
-297079.09050879756,83332.18321531368,97756.98857249571,40127.4065515442,0.528450835128453
-204555.95049432642,69858.90435934809,-16702.721371393796,31153.25828861114,0.583380487053031
-109661.21830065569,434.0163202570464,48621.222518908755,38658.40394722311,0.573155116156676
-32699.525413730764,-38949.27749058439,-24760.27573293523,4376.172963092688,0.6613477531913
118508.00088990736,104606.86890947924,-57000.34560767578,-52346.31896937406,0.615868893619095
-401.0296340823591,-16223.523984646537,-62794.80020746542,-4875.440398837944,0.617344676497918
68722.90905043238,-84038.41679418377,49088.73961033828,29980.48622352678,0.654490483395439
-214736.02540311933,-115480.85762655854,62544.09333028189,-155551.4090715485,0.608946292252553
112003.26711721372,-74336.95782046672,-39996.66156937881,36778.49662680204,0.639985637085333
-60157.741047396434,-32310.792318765598,55720.01756912117,75422.31566961852,0.644765141610408
-4050.321816675693,-51836.04250117262,-31971.869367058884,13219.651606928233,0.675535859502616
-34205.65572319996,41807.44728807693,11852.89093553156,47681.19233150877,0.747736128202406
29606.869840627845,-72492.78326284738,-840.7947123673813,-19515.142593280107,0.711239224373346
88024.83556752525,-63008.68739747281,-23619.931789881437,4442.446966458291,0.688238740774931
316354.08318629535,103250.56570741136,-36308.394856978186,43352.77390988965,0.743344997310101
-40287.75156042189,-64419.35450374182,-45282.42277810029,-18697.254367542766,0.708228372152003
4521.241679357473,-69095.87941377064,-36295.90347714776,17625.702218021805,0.688209385099622
313037.8590841848,90871.73548507248,-31000.110756736733,17067.287420884095,0.849937607927801
197009.72935945092,97640.82803587898,-69954.2177677982,-38026.60332698839,0.821174261430976
72634.2054663174,-51492.38683874543,2724.5934199467356,-163324.43096752572,0.834529330866635
-60664.70960661455,2882.05203024009,-53628.21848030827,28478.2831439619,0.831597626239955
109935.9833514641,-90227.7740826499,-48952.3395607217,34882.03204783788,0.816266354757549
307085.8481472686,69787.82983916301,-30894.17166568365,35932.21784614591,0.939327720058725
95126.22977955415,-82490.1345430165,15067.100612343918,-16811.858420509096,0.92448548728436
140644.98155518822,-91387.96658566596,-40703.50164750094,60722.42660236565,0.887351482017123
-150643.69554973816,-77998.82294821864,112608.15116824443,30518.31693184527,0.91996911287191
-69888.77872276476,-113122.73695134491,3131.6392839718974,41594.1791569409,0.933838364986919
95412.63201958843,-133795.55302453725,36196.47855738368,-95500.9637052521,0.916967103902241
61699.23959042233,-22692.900014361065,28604.54581181739,197901.50427938235,1.0
107598.03015330307,-119972.31413399639,55021.596648018,-81457.77616378266,0.969984756266566
57892.89128476965,-46211.64035727687,13591.618977077855,33103.42907046463,0.976803852985145
112536.46883699425,130338.61601390914,450.06206393299726,-84729.0967589709,0.988429803727533
