TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
-1.75430895079149,0.25795140867859523,-0.36318044502910485,-0.13691712295733405,0.2836890896251521,-0.15956340922359083,0.015288408359900852,0.1173184911545782,0.041846394261080076,-0.05255693529275992,0.0073015422899868915,-0.23777880923004258,-0.06782227489645087,-0.017114356401112356,0.2230582556337904,-0.07430148199827218,-0.004882760749130668,0.04206143273243565,-0.08404858292303354,0.03722666536024435,0.018339304765793183,0.032507698694690154,0.07077605550383508,-0.024453195095792263,0.26750216899990975,0.054116651723200286,0.004377562803939366,0.145971924312921,0.13388690122647584,-0.034233074439861344,-0.006497948764254771,-0.09168507720756643,0.03805021571521536,-0.023873728375075058,0.06835196321411767,-0.08961998887381975,0.04038789627031611,0.08723342453976038,0.028356626827102993,0.04398737651510817,0.01029013246518739,-0.035541452695311816,0.014779083610297233,0.05193789150618675,0.0006182185425030458,-0.01690535192160411,0.026829986632643958,-0.006903196466704536,-0.014621545318822418,-0.024613291232198437,-0.009345026445451711
-0.629508410326847,-0.7734960568030388,0.05264368934790898,0.05280847016718098,0.08041240893025564,0.04442574298432081,-0.15601198687218018,0.015396608213765447,0.026925730494629693,-0.054523645013311965,-0.010101403096125446,0.012176398068141105,0.10876590012081308,-0.2407535295626477,0.0026610284497617467,-0.025541360390985455,-0.09648651420357175,-0.017088590457998837,-0.08511591595180651,-0.0478589535578186,0.022222948309935805,0.06350445780043476,0.08371506461932222,-0.03246148615259758,0.03470096273173148,0.030284685807580727,0.1469626995943963,0.002919782483586056,-0.00067893499210204,-0.03015973895584223,0.03335347554248094,0.013338933327188761,-0.07609779710202454,-0.04180164046413446,-0.0165467072183903,0.0946978940175314,-0.07415037545578738,0.07350109927635606,0.0032131892116221707,0.022601681878709035,0.1628026650751283,0.009257254372269152,0.0071031587334811986,0.042497670178216554,-0.0022081326836883874,-0.07640949976251352,-0.013576624833439061,-0.059036891045921504,-0.04763723476701432,-0.06761039122425473,0.043643442590137964
0.638245310984327,-0.7379906337590632,-0.38843150526726333,0.12114278291489872,0.11959962722765928,-0.25612995823366447,-0.06449106548750975,0.1324793435268465,-0.004321319243546804,-0.07397988847453603,-0.01280198676349498,0.04014510859718861,0.026754712312889825,-0.07129459248282084,0.015380724507788606,-0.023719957817198833,-0.039633289438132845,0.08693169837086438,0.008305252127532442,-0.02456579765297379,0.06880216312641799,0.06298368974213275,0.07847259070547255,0.0843840470453851,-0.05063546206911489,-0.017050320251275085,-0.13445385760368372,0.04588714575546673,-0.043867393485548765,0.008301802757725829,0.03248683882791874,0.037301518434748035,-0.013760695437698282,-0.05445498154329161,-0.0007530558769266729,-0.14521707976987439,0.027356719744654395,-0.08167881296525799,0.04645081905554166,0.09066243723498468,0.11396699949268704,-0.05213437796549689,-0.07184462019967197,-0.04767880254628801,0.03335689945520126,0.05355934995424141,0.019296784743844424,-0.0999401453497118,0.03700733452076077,0.046378485894543166,-0.05663460799403637
0.085024864095449,0.22143011926827863,0.3310452915085494,-0.27714694686631236,-0.22350277119137524,0.05593972396236024,-0.07204197936530352,-0.01841617287201959,0.11390456839486705,-0.011674113803605647,0.08403438919711329,0.03300712549355003,0.016320533290958016,0.08558162787239391,-0.018977218717025172,-0.09582837464264592,0.20869873037238373,-0.05801389278502832,-0.12243221752498124,0.02725279573752547,0.11488320006147351,0.003865944666391675,0.07124072610048267,0.01503016397285108,0.10456094150158234,-0.03373704506409746,0.02153915379240901,0.015391493531429655,0.011046549188887544,0.05775593263984281,0.032614097797473936,0.0373333507131049,-0.10251412267150879,-0.14336213403798645,-0.12082211185482455,0.06386408892389453,-0.00020821178722743353,-0.08933945514828479,0.12745075192638747,-0.015652178746080346,-0.045731133129639646,-0.00015955382054907305,0.004739457943893925,-0.02638192748512992,0.007943111177772192,-0.012888145820602069,-0.0033562708989895106,0.02567271852032721,0.04895865238710464,0.023708713804449933,-0.044028140387482984
-3.33556692877411,0.2703631887626126,-0.20891873324804092,-0.03641894294809048,-0.12504861833761763,-0.02939741110216912,0.13343560908310972,0.1340207603260646,-0.08460847793214409,-0.07618882912892037,-0.010041018977279012,0.015684913957519978,0.055378631423627526,0.015336028382503138,0.050126788192877796,0.009755452292694661,-0.1104204683808955,0.00808568493606202,0.034852574417514055,0.11828828832690119,0.09145027610312721,-0.0007059002123421596,0.005031126706039129,0.07091082235989407,0.04512378822824559,-0.029982368018159813,0.0304733463083269,-0.06551496574707472,-0.011757181323045922,0.031682561711943676,-0.04403425007815925,-0.0857455080850628,0.06830721198189386,-0.037720751771402675,-0.007431320522806206,-0.017835746303423473,-0.04846900925082745,-0.12058933952829412,0.08869716840900616,0.004951237606304229,0.03163961041838913,-0.035671140605726126,-0.0511482064674105,0.030120467537014643,-0.06898399397381566,-0.032253447253450036,0.016704385488471626,-0.020609032029018835,-0.06780849560208958,-0.006647691440433509,0.019281729760452625
-0.839253719086909,-0.7818305349142854,0.32099336785390964,-0.06643736523114167,-0.30450909292847034,-0.06551029384318502,0.17397686822292593,0.07986615137255232,-0.07861189382972937,-0.059475571366362764,0.007784181119135462,-0.00856994879330398,-0.01861809586939099,-0.08358576083251407,-0.024025464958646145,-0.06169096008744744,-0.0543863724234055,0.015860963961179263,-0.11563825371798651,0.08440395540724759,-0.007450218542804252,-0.05646627409000194,-0.025954801676281107,0.058829938252324646,0.056250525812277685,-0.004684624871858263,0.0054867986757464625,0.034878216539662436,0.06112394998840758,-0.0032808280286613393,-0.0193796731423704,0.13120476179746385,0.009493087324272053,0.06841923686409362,-0.02441690690340611,-0.029635857738078312,-0.0004631410966461983,0.014788925944634521,-0.01398062705047923,-0.02628257315276316,0.10643423067510345,0.00429466559101664,-0.020460665211002906,-0.021068493242244864,0.03278226058440273,0.016123764027311815,0.020355982153721554,0.05580101781308032,0.03978698754293806,-0.0016731958957423069,0.01709038782847387
0.964985078500852,0.2394477927899524,-0.03590117905975965,0.44422539694216173,0.129668812404436,-0.23250760961182781,0.13100060392907753,-0.06646474398411446,0.21170974867618908,-0.4978121911410237,-0.06676573993974212,0.00481948398606874,-0.10837926075974609,0.03964750912349077,0.006599649171772585,0.23735335572030153,0.09559216398728357,0.03639935906761657,0.07655014414202943,0.011389866571178263,-0.00266291718645546,0.007032928832640716,-0.0033538161594584203,-0.18732310220575835,0.0701855664200193,0.06741245031935153,-0.030515063642765725,0.02949247592661566,-0.04441331794973129,-0.032995296262501285,0.029433951466943557,0.04528658545209534,-0.07570735166878724,0.05231100191406261,0.0025688940415886127,0.0105540314418096,0.022402230787428874,-0.03370259100482108,0.028639415853564307,0.0526219829091596,0.010339696628287369,0.021284467231210052,0.028326310881500425,-0.013527621580294488,-0.09899326487732883,-0.026115231886030973,0.07191733020609625,0.0021090704931335785,0.03586680253751442,-0.011936873592627184,-0.03308710451677502
1.15457215880067,0.1517978727026963,1.245894194812951,0.0320936783846605,0.23478771364312664,-0.4133358794919587,-0.33160968774584954,0.16583802738446235,-0.16640165870896317,-0.014360190058127583,0.015616205244867794,0.3079134298989641,0.019052260267680438,-0.02269482200154835,-0.18822554661070032,0.11893041930319839,0.0592407896046868,0.01649952424827758,0.018446957224564558,-0.0158770649815406,0.06579164325941496,-0.13958239127873753,0.059175582995898965,0.0024279487770347634,0.07181297426064338,-0.05376741648345887,0.022335805983984106,0.09692980761894245,-0.006163709319665537,0.06913341405579608,0.008914093705321716,-0.05360155908708893,0.07322316286927749,-0.07680612145551478,-0.002897715288593545,-0.03088888389821926,0.07723311237211031,0.014879272397777237,-0.0962540828945857,0.054176904251865346,0.008966578666189875,0.00950338931352575,0.041812790764657146,0.026505466014166285,-0.02237523579784505,-0.037376771550218485,-0.0514711457187633,0.05719882654220848,-0.0014120941568524208,0.0033739347261181846,0.030245651567294918
1.19285899045282,0.25291686921671314,0.36153531192544847,0.39142963975360023,-0.10601979080629509,-0.019587326272013844,-0.16209616862421394,-0.014668441757014802,0.055487647505023496,-0.15174167809732067,0.29594238899835734,-0.0790851578769772,0.16593438730190305,0.008316130328636444,0.03841614560163754,-0.06957787618042308,-0.1057540412872264,0.021915753182808348,-0.04126649170978043,-0.05254642729566758,-0.18566695866682906,0.06841592001478851,-0.041063070507794806,0.02566656831130978,-0.017910683944020296,0.06126501924917537,-0.029766678640953604,0.005031533179058662,0.08874944281015976,0.04396136192812568,0.0029707926937486595,-0.06650991404053852,0.020372794222694415,-0.0562493483391183,-0.05015833766391466,-0.022346194688295747,-0.014240944767805262,-0.07098357623852868,0.009265184881978495,-0.09282635399795011,0.04328807212076869,0.0689326489959668,0.08092294519787033,0.04477024729545406,0.04009981846686989,0.015599047578714251,-0.07240891762223055,-0.011403390847908675,-0.0215211642961555,0.02470217483139404,0.015133101854371446
0.933069430133357,0.232985816917063,0.24198262563520953,0.029757379311685813,-0.05178668557115656,0.12255201478673876,-0.1105131126089463,-0.043027346541981086,0.032312292923417245,-0.16741127981427795,0.13203645894167942,0.02654565219004283,-0.025811688548317252,0.040425726065764875,0.0458549575936375,-0.05409550237532897,-0.057241963175013025,0.0221100149588759,0.015869509925081873,-0.10649074003096519,-0.09553463669482215,-0.060258815161880835,-0.07654896285405695,-0.11134803220618948,0.03143474218692495,-0.01817726696416967,0.02512519759907661,0.043786891893685474,-0.01631280992379172,-0.05166381260812074,-0.03726415846576748,-0.04042608469584806,-0.018115061569001258,-0.043026707030330735,0.023860671689198674,0.04825193796431455,-0.08365474576411196,0.05742194856729997,0.04382296283276586,0.06154484300646265,0.02451253457323648,0.028556009509297223,-0.09876508424846371,-0.012470231894428089,-0.005004778786228031,0.014640410470277932,-0.06457565778411253,0.050663760468181857,0.03443276949230449,0.05313257000263484,0.008998016676749836
1.57934041643112,-0.7612152245884267,-0.12167534584782923,0.29534187473780293,0.20662485612757517,0.04182691425496404,-0.20462843298000488,-0.11899963866260843,-0.07591521202360159,0.050336151851240934,-0.1274945091630669,0.07699579470254383,-0.020748035457493517,0.193676504364864,-0.14171511296977504,-0.04773461598209626,-0.01561262916249364,0.04984363865136076,0.1052417446274545,0.02359260543360049,-0.09399824837661533,-0.07622083146694414,-0.006684749414810497,0.01676665856182508,0.03481407916597236,-0.10200472968145857,-0.033510689908256855,-0.039840760862355586,-0.06369930102212287,-0.030261757477242166,-0.05305301011498852,0.013719386684156502,0.017071136129782147,-0.015504306175777263,-0.009863323119876461,-0.02429718882566547,-0.01668853336168125,0.013217615423709042,0.134724501727942,0.01915760231639952,-0.011837932635896673,-0.0215021845769627,-0.0958553883492996,0.03322557027152981,0.03017262454307462,-0.10155478785828796,0.027742179093033417,-0.05024880209287268,0.018882596066609594,0.017107217555859314,0.008437542867338655
1.39767420290358,0.24459095181002788,0.30608893833712514,0.3239367945410862,-0.10704345915451943,-0.1058341246715484,-0.11994225534773827,-0.11477787482364618,0.0726407526480163,-0.23450292205835307,0.025314481342084725,0.09353752613525985,0.21257329511794343,-0.060222792335700735,0.08562620203125222,-0.09113717252764997,-0.027436067177029767,0.01598052974186155,0.0018708501205921299,0.11511593430087241,-0.0718761773296697,0.08454802121221662,0.06491840786827645,-0.007356236730209475,-0.04782219141032239,-0.01247634709610042,-0.04745273314759116,-0.007450497856951801,-0.042780259534036656,-0.03470460505645754,-0.009111119359962661,0.04591662621637041,0.029496835004970284,0.0687753327330052,0.04397085063213131,0.0700966087681761,0.03752288211859104,-0.0711803882587641,0.004040597941441241,0.04577182719881057,-0.008621455190757046,-0.0469945376068967,0.015497918620156889,-0.014058826385132865,0.07845397153201909,0.07095320139042187,0.018844248788323602,0.10202621412261757,0.04976236064400857,0.010983344011565092,-0.02764643846611079
1.68746124857948,-0.7675519554937859,0.19917175644822077,0.19469030940090332,-0.043143006336075894,0.05340810535493445,-0.25092030261685727,-0.12674409701478265,0.13570443230333729,-0.05526890341390461,-0.11171163733630639,0.05698185127309432,0.04706596251689941,0.07233531706355895,0.062211102914944014,-0.022208302869937108,-0.13035717688549212,0.07904814883704757,0.06050737558082032,-0.03555118146326906,-0.06610114945858486,0.06889809248845279,0.08064609030724146,-0.14259025700128072,0.022547059056083393,-0.049039679628020943,-0.020345600182438656,0.013761877296564017,-0.014355121825107446,0.036459149483992544,0.05411682004576004,-0.04875691292502363,0.05025410424014502,-0.007615598610070183,0.03898448627431357,0.03489122306541732,-0.006901517327411451,-0.11058231091193048,-0.03924388347679854,-0.1169550539496485,-0.016545748693970356,-0.0634919387081537,0.03666593267978643,0.042664920993973086,0.022926881054073506,0.00872753505300505,-0.032015318301937816,-0.022851851094251144,-0.018223231416592014,-0.028154859821962513,-0.044236528770872335
1.99736532572493,-0.7691171650240861,0.32143562873955317,0.07055242270752454,-0.2604171452633308,-0.1435826106755662,-0.2813197322203486,0.06324934756436906,0.21147767848094812,-0.08747207476626634,-0.06724865252628909,-0.04534019609722849,-0.09127050252292918,0.11661210486221255,0.020368773163370577,-0.003331215447905799,-0.020050209898707178,0.16179973557368627,-0.12444030522753471,0.11702042863133728,-0.059632533829765466,-0.03145454472250604,-0.07826348252306918,0.05370490269295852,0.041932161264584655,-0.047307448642494206,-0.08594636078857036,-0.12404869387516852,-0.0060778603723136565,-0.07117447640574051,0.0985018443359862,0.025228427360925985,-0.04513161397200011,0.002525999944654298,-0.054086992094502184,-0.033718472059733086,-0.0395012181827241,0.12147307376386329,-0.017482348710663124,-0.0723546430384585,-0.07991425312720046,0.015509008915821562,0.005120135998178865,-0.01132846372357493,-0.058392785606854014,-0.04079349155156048,-0.033225726368965716,0.03085520038000932,-0.0749572588115955,-0.02880820350677921,-0.03455286533254553
1.90189828659735,0.27818060095430397,-0.13564982677572307,0.4053234410909131,0.030712501126157428,0.00018095194070668748,-0.3781734151567529,0.04792939218142859,0.07264797059960632,-0.006401924230446791,-0.021772146593939366,0.024129725990361856,-0.12859257315056266,0.005354625117772269,0.009529568537418062,-0.018621243838653764,-0.013081265511938008,-0.05779845582292498,-0.1016796051140328,0.051885740826428633,0.06437845936218228,0.017930943261798248,-0.05766509704460947,0.1750231488493906,-0.03977577162331053,0.16470912475858301,0.007745236541025146,-0.07847783374085293,-0.011893212863532766,0.02445088146360347,-0.12015853712394392,-0.05196524102249282,0.026534059884611116,0.06410412310698205,-0.04145085566489589,-0.13042737000832044,-0.02535441704308553,-0.02298925105360085,0.01171768428754576,-0.012406961483716065,-0.008782050853164683,0.049025149221426555,-0.0387686567842155,0.01112585838443747,0.0016400532641960973,-0.041076023798613436,-0.06358234582759051,0.028210475873978045,0.029418776621628614,-0.045351039860465965,0.06651738707280447
