0,1,2,3,4,5,TOD
-4.6078502412670455,-15.835664432707397,5.165690963868639,4.62857961070624,7.304053057609913,0.9507405197113321,0.04614252631295
-2.546287662248057,6.123436215972356,4.865495257523368,-15.376251186180353,2.3387041775618034,3.615844068905613,0.0677385982281914
29.796454016284827,-6.671423433515434,19.314538637023492,0.8499939000577731,6.268438559373258,1.3608128004844076,0.077080350190675
-3.4017764721773665,10.869743271970695,-0.8008415294586132,1.969560502098388,-5.487640025416401,-5.868444930316538,0.0813868958390568
8.600420723214784,-4.3243209950845864,4.75921804760158,-9.420151076735971,-1.7462689960556204,9.75509854930682,0.138622073755933
31.74274623065254,-16.392553083240326,25.639601039130998,-8.775654248689218,-7.602640994089757,26.557484355389747,0.142872438766859
15.719113797117762,-1.3250625738548711,8.264865436823056,-15.907203734752867,-14.513408493084915,8.391200145517397,0.235286636213483
2.804953970888561,10.478750403343652,-16.552701093936026,-13.252411991828126,-0.9661207087754222,4.611468419267285,0.422886332609894
7.711234784545611,3.93534318143083,4.011092493267132,-5.49092477047891,-0.4736764539302196,-5.774895759266828,0.433707142691041
3.5905411037323662,-4.7246238143617125,-14.36337218723088,-4.521962473720437,-1.708813042170718,0.9002816880758068,0.434558015733811
-9.995178430703586,27.31906233073782,5.146737080033492,5.6685063746361575,-4.113180303719574,9.332022918000883,0.474282980307062
37.58133834128675,26.74012774817288,-7.354585677465112,3.0901035797510086,-17.533269900317574,-10.963819234526849,0.476236499602718
16.131694491761074,13.074751200733553,-22.426485122254025,14.457445565498277,-3.8508580558123513,-3.5111831012365977,0.491292886956684
5.612007423854662,0.6230318793317884,-2.586530943127036,-4.233026191189666,-13.14003350767551,-4.645104891052155,0.495676078727577
-4.393156790476314,5.351963324686777,-11.78137169734403,-7.224943646775952,0.7322935722567905,1.6632895443286126,0.495680675149135
27.94133538518747,41.376116665562634,0.7620300338665918,-5.252238650679336,52.422277357392666,11.931868196249333,0.506792663111835
-33.29647527595618,12.32612808471417,5.690426960093875,7.82765268077792,-3.413821038994134,-1.7212839735439764,0.594719278519419
34.07428002389712,6.424760275851386,-15.772939524786945,4.302599808294014,-9.687417298703965,-3.07499760274247,0.597234015068839
-1.3330273678267124,4.521616800563614,-8.362336037572991,4.069596096758562,-3.6011814260027903,-5.181564150229028,0.5980403855693
-13.719463624896662,4.020212940093101,-8.024360914711231,-11.8507659959905,-1.8308172680164898,0.7573286425368482,0.600921857173787
-0.7201275100829949,5.729612788092658,-0.4263510496638487,-14.5213495612326,-0.04999809637955327,-1.8565480518387778,0.606529060039837
-11.114531286535444,17.059408032364793,12.742432588690427,-3.773411369544253,-1.766443081879441,0.8185200285950457,0.607365466280824
13.785338461617613,-8.512655888858824,-17.36702516763409,0.6640658629962145,-3.9131600799218953,-0.34336001526459337,0.608061205714625
-18.602896523559988,-7.146605852458437,-16.513273269053325,-3.8411210874519863,-1.0089302557781081,-1.2815503419403218,0.608078002097891
-0.172109332588733,14.246282461690894,-17.076551421833308,-15.793521680777305,-3.2592472378556754,0.14954813832110855,0.666293977194903
8.862991160163933,-10.268394327949185,-8.555613266172323,-0.857550085504637,-2.603244011764671,2.4627336277795733,0.667272737469959
-3.8610775134935214,-2.709682903053416,10.942071934994933,-12.301978416352314,5.906693705803154,-3.6149495460683676,0.670032659469242
-13.28918330573404,-4.212617210638309,-22.727296076904782,27.32879386796092,-8.635869631084574,44.71756649160018,0.672377110140499
-10.348206221983924,-9.58903183118087,-1.1977952436725137,-2.8691313167574637,2.744322725223058,-6.351411918556858,0.676726392896616
-2.8484195526818223,-14.36604913739535,-10.783446307797954,-5.3455058882722355,0.2160326153972528,-0.3325819343163916,0.677052768752088
-32.71419930418464,7.301887033771188,-8.769828312944213,-1.5111680407300627,0.07001203155681827,-0.4909563178149857,0.683535679568054
-16.66895608306934,2.090558194510094,2.4658499079020615,-3.1289480596815307,1.2860834912496046,-3.1744047686729817,0.691577799819437
-36.04436087341822,8.529277054948404,23.7382659367914,21.381737571383297,-8.10254641279493,3.185149345749171,0.760997200244874
-1.1935642874507233,-8.105770875233997,2.721693076601323,1.9539873659844404,-8.740747443903755,-5.385363364406099,0.765492607259175
35.34618488471381,10.43057901692325,11.736859210160446,36.53504286772252,2.185823350969056,-11.582830635730511,0.774346210822408
-9.306709386768274,-5.505882672564091,-1.3140621906952883,-9.67529086738027,1.7057380992331301,-6.51797218601934,0.778065984185725
-13.97421109308032,-10.991023662880439,-5.223389412665616,-6.971003699310486,-0.41402646206152327,-4.835779907389932,0.77870871251854
-16.05297970904401,4.52894989162979,-3.427144037716096,2.0883304461319443,0.5258489536701174,-6.482678433216929,0.778906344011717
-2.2128852865837008,-3.994639298719317,-8.08236667202473,5.0519793636395365,2.3634333512555163,-9.046903587966804,0.851345563081642
-11.034295431401674,-17.838332921454686,-6.974211362729323,5.689222350068249,13.20120312786362,3.804644297329819,0.854346886855826
-1.1121049535754761,-2.037945098850898,-3.7883370322952947,7.953730824072467,3.2958490518603014,-8.259680311194042,0.854501660534159
-1.8540934543481047,7.292560661103057,10.568566780075736,-13.385654135383122,-3.7313154735197682,2.483043472646015,0.870121064050232
11.997989154757024,-20.719850683765284,7.494144161584945,4.040571367556345,6.878279738400331,-1.1839260386326749,0.87333354201891
13.214436127741264,-8.308962959930662,5.286240121814225,-1.6087004454583964,5.1915407516055225,-2.4497825357859795,0.941815606132648
3.1796250952337535,-22.65288066216567,3.7530970106783053,7.992194824875077,12.575491171311278,-3.87335944544459,0.944802523480511
