TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
-3.33556692877411,0.20690573390560746,0.06471208834050433,-0.09831703168410277,-0.010455152777261714,-0.030872034110006125,-0.19908461518348025,0.11703412691579036,-0.03413273104820714,-0.145562269217402,-0.032556061278004284,-0.05001899658769038,-0.0004513530238000328,-0.08004413162224182,-0.034277613807651236,0.016582855317087374,0.023628205866779637,0.03245977290727188,-0.06267330059512759,-0.004934231766272997,0.07885695874315628,-0.0012551836545173652,0.024567100076174433,-0.020944528775831646,-0.018029263670637338,-0.06443738526969002,-0.032897190434132716,0.05801138628974599,-0.048340219578343314,0.028569346884709364,0.12631620457382367,-0.06380274374709342,0.034275828876386354,-0.05014619007106479,0.0028527210660217565,-0.013582340148837545,0.07866303169583073,-0.05275021966178117,0.02338719946855919,-0.08190179835491573,0.037263830370023066,0.059175519837812704,-0.04759495319127983,-0.008299044590094068,0.003640418438186513,-0.03207661272621087,-0.023788370781562037,0.051670697559148056,-0.01810912769730524,0.04478808498498863,0.009611712138626282,-0.011165202967979914
-1.75430895079149,0.1658056627383636,0.4712387965664267,-0.019270420339911637,-0.04832348145899942,-0.1026147449058435,-0.18028999961112435,0.15436262334358317,0.07971430209131004,-0.06708639482377436,0.012276580946260567,-0.009952710768130368,0.09708923798204594,0.0038054530111539886,0.0793344075895493,-0.012357116623510349,-0.2968629217535269,-0.024935618872235686,-0.09993941914694816,0.09923466753963466,-0.04747739046496596,0.07191162570006072,-0.017012998533634947,0.053818832001392106,-0.04311022136068955,-0.03928367949063125,0.06432748736745372,0.07222354955527402,-0.03729548838658649,-0.08594599494746595,-0.03076652636151378,0.1060261444832484,-0.05069166844118628,0.12896515677833997,0.05067812223877368,0.08365133639884925,-0.1408587314708921,0.006265361532790733,-0.1318074817780329,-0.0897187721332996,-0.0051507939076244885,0.013889085825502627,-0.01976071574470745,0.05358628952454695,0.01210174016452375,0.01843509202960085,-0.04885081843578845,0.02847545657916705,0.10245090844355595,-0.03078134220646703,0.0009012329696239883,0.02040982628908078
-0.946564987391368,0.22903254272488113,-0.24613475686846756,-0.026296803408867923,0.08149209232508142,-0.14335141739025692,-0.052183206549747216,0.04300210589178547,0.1562741571780973,-0.12843931355427626,0.04137965029642887,-0.007664131312214079,-0.048117725440140015,-0.15694828830517668,0.05543305348586354,-0.10031271675979155,-0.05646398919517359,0.048006953223778744,-0.0875669609578441,0.04127730641649805,0.1623494372634664,-0.08407760123844815,-0.047753597339359195,-0.02393448102628242,0.010522364534194806,0.11360663337508695,-0.0975793091579895,0.04092046119249319,0.09976399458577524,0.05076962595801671,0.0367529504991404,-0.10855256963942647,-0.021263166132227403,0.07811453003828493,0.004235887620407832,-0.0035846074645436705,0.025630390811497226,-0.026155442681879963,-0.0074776393540988625,-0.044177236708809936,0.039750763477577916,0.010079584703043933,0.011364744839925812,-0.033559218459675876,-0.07241120458954345,0.00850677915675555,-0.0050414241948752115,0.02189066566373636,0.02903234376678976,0.0472379171864224,0.02394735067248233,0.031014167104153792
-0.839253719086909,-0.7840135120628808,-0.36093970955903376,-0.07915143566989948,-0.3133254471094248,0.01173995345033954,-0.007020466900360248,-0.0023397239941284837,0.07807365577073978,-0.04520975549087821,0.029296378374657584,-0.01809571753113118,-0.010360456431145817,-0.12346958831124236,0.02263126017564275,0.04250403829259377,0.025137704319499122,-0.10164260607356403,-0.010362628973446543,-0.036096127173464714,0.11428912565338528,-0.03029761737205422,0.04197623758251286,0.13497353603098705,0.07957599522555867,0.059372087136656364,0.013065159675090098,-0.05208562125093681,0.05337426164523463,-0.007020609690457188,0.028095453225788065,0.046975443736351104,-0.04595744982648783,-0.05763170167465213,-0.014608137161600166,-0.023736718385045645,0.028935131215197248,0.07609157023687327,-0.07379311122048933,0.08209183054817688,0.0024901664478534824,0.016906039716181383,0.08322724479344056,0.016749192805409038,0.0426722909946317,0.02724791898450254,0.06786350910100958,-0.0578181445887593,0.052811965461415304,0.042598443859404464,0.023039517769436562,0.0016070387064284163
-0.629508410326847,-0.8156553996840097,-0.24752199774449324,-0.07758400360419178,0.10017862554666858,0.2341897804183046,-0.03609628923600908,0.041258865430813224,0.028049901602581234,0.10535762211450306,0.1389176744192072,-0.05997274722048697,-0.0172128085120379,0.10853329970816827,0.07277760803802413,-0.018031821695205525,-0.13889021472450605,-0.12806295717098373,-0.012984009516026922,0.03952906868733102,0.025403690398543538,-0.06790824435567581,-0.0935836877686238,-0.018811290289558674,0.09412784552095464,-0.06535223919877879,-0.034288965459826314,0.06883259016875364,0.016818702077771024,0.05241394160576469,-0.001178204941912483,0.014609504045122162,0.03421535578033197,-0.09771706464071014,0.0029789214864483753,-0.040507068135890986,0.036773782895095246,-0.10548734555967987,-0.04003398936200163,-0.038413064700868776,-0.040129355974118035,-0.02570302946995632,-0.007004392479571576,-0.04663629764024655,-0.088328048232657,-0.01669482528499684,-0.021508865721230553,0.0006367723360353246,-0.08369839689514166,0.09913443021569605,0.03303558887080558,-0.0360937981516374
-0.552569765555599,0.2252490235281252,-0.5238787560948014,-0.01149201418061866,-0.3248542020013378,-0.013527015189679088,-0.14791627513447164,-0.12711063984750068,-0.09080925705745144,0.007692859512321276,-0.031128140730750577,-0.05302401940839858,0.03081145354379937,-0.06768163453926083,0.07889628184387283,0.0741191143238709,0.031889977262389714,-0.008641353609963673,-0.06339485359889001,-0.008718269215579406,0.03969650879952036,-0.05549562343481812,-0.0423545020005246,-0.1532081090813048,0.08904961530265977,0.16240997337873986,-0.0339076966404199,0.0792893430710942,-0.09547869125217615,-0.005883635613084738,0.05858626402716772,0.0690259212359331,-0.04267979383826751,-0.023131699831232276,-0.07879323942706959,0.06421203796050617,-0.09125492575576007,0.0007614117883787824,-0.061416297814475544,-0.015477990656765521,0.06685805497517336,-0.024565737829805808,0.0686958859565853,-0.08185785516920083,0.012623137914496003,-0.1256333142188922,-0.009629474787157012,-0.014777542116931814,-0.015134909466073578,-0.021340565365176804,0.014316476406304011,-0.018273731810138333
0.750610688492847,-0.7309767518931631,-0.840007450980657,-0.25631440840148273,-0.13715385507215194,-0.1850475049634857,-0.20160097296104781,-0.009821409057005848,-0.04381194402083609,0.017300478332987635,0.03230098978593547,-0.05880834433550595,-0.02171337939681437,0.1458616189014179,-0.003580975295175762,0.10170905256892673,0.025837572750188848,0.05682157368209036,-0.09613262984046003,0.015774397258135592,-0.02420960991730181,0.16092136666564427,-0.14009118748367685,-0.06108098368620577,0.01535022034353568,-0.015331914357463023,0.05585515064262471,-0.05539017385289606,-0.037671793770357884,-0.08614484964723228,0.0648919673669203,-0.05722613968843808,0.04083394160423529,0.05406178974993,0.02927764165734949,-0.019653839490972887,0.023688198475502346,-0.027823263897244984,0.11961463129169596,-0.032022836902422504,-0.02528742204798464,0.014011629947354113,-0.0076772442999894115,-0.03055326772063809,-0.020765783119490944,0.06491961577871053,-0.0031310660922805726,0.05383473545572467,0.022404091493242042,-0.019316509398261034,0.055910804839688466,0.04420504534234384
0.933069430133357,0.20669572317349624,-0.2051403961113543,0.0502034142411987,0.08063306045726124,0.09982300628017399,-0.05422992653916234,-0.12374107584717693,-0.07019224561247255,0.23008461501765187,0.0747098150136979,0.01708129950313144,0.03094918792508203,-0.07714332346015176,0.0254832898174881,0.10894688718238336,-0.012265107620003992,-0.03969175695570263,-0.016283689813897485,0.044698864886771855,0.03166918612838365,-0.010218887598286892,-0.024328130193837626,0.07921239344903001,0.06912195572598158,-0.03197423248505049,-0.03938674495733296,0.13022942092702888,0.08566407648522692,-0.03353962108418539,-0.005432189099968645,-0.05642195608854775,-0.013029495087683052,0.05223719540648747,-0.09827133271244388,-0.08956206916015229,0.0917736253911865,0.08054233600438564,-0.04856488824280467,-0.03905065225223956,-0.008018181978256099,-0.02353927722424528,0.028226383735207278,0.03843657282643131,-0.016889173121036105,0.03145910822011668,0.017481510216164432,-0.03561786081891001,-0.022648311762588285,-0.02398858472409882,0.015791012584758086,-0.0593519713452469
0.964985078500852,0.18594572250567462,0.06993751289666052,-0.01797006597537007,0.47115376334652137,-0.18936573078219876,-0.45997508818946164,-0.06738120896749648,0.33776221674121243,0.1024933456784685,0.14457241217521077,-0.060132690318294234,-0.13637915531828942,0.10827371372038098,-0.11284738320459689,0.17626954799082217,0.04162549348301232,-0.055550894294640336,-0.14781440407583077,0.07303029870472545,0.12468217408975053,-0.0915296630031538,0.16699368829630545,-0.10116221092211587,-0.1837411369292898,0.06338450295289036,0.08484852130643546,-0.06896610403570232,0.04736740725791402,0.02819958300800041,-0.022261203843082798,0.017563673236073364,-0.008432036183870307,-0.02932223014343708,0.012220560919120434,0.03280824996112141,-0.016578794304615944,-0.06360225298429124,-0.0015894361431519816,-0.06272317211848635,0.0022586069130126024,0.014786318877146156,-0.04132674265247235,-0.07848194746420985,-0.012213511041012256,0.03719806179171486,0.0811712895091958,-0.055160679866748163,0.012583395203713219,0.01235464804843761,0.007627980957340755,-0.0022246856127744433
1.15457215880067,0.15427642683023865,-0.7901998365465953,0.783523329172849,0.4111234442517941,-0.3354179341195958,0.33747122125766144,0.1136477182526655,-0.14491389222690257,-0.09321521467733301,0.06594722207871144,0.09439117138073942,0.0011932935027261725,0.08503237715963358,-0.2296123161319201,0.08270484324688532,0.04158702010786302,-0.21080484647522307,-0.02785170941674162,0.018035256367722696,-0.04170365441014511,-0.042363134744852794,-0.02143195297659706,0.0114499815911416,-0.05228621370070302,-0.03091960621144421,-0.05717934639010798,0.10143029084372132,-0.07442983125461797,-0.010345986971756151,0.06989674789645542,0.04672692636874978,-0.008527259163430294,0.02652140913886305,0.12441227498478782,0.026630285993814732,0.049016102803505435,0.1190133054234641,-0.016551655086330903,-0.016997033533373125,0.0006571006502403572,-0.11734628470314953,0.013272910757065616,-0.03467061685056531,0.005276364121328954,0.04433863301322262,-0.039987817227710276,-0.006034213105049134,0.008526840429790333,0.016557192671605863,-0.020389294159256163,0.05503333480357535
