TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52
0.0,-1.4504312492258045,1.5426811370089424,0.06453113500296134,-2.3888732355873974,0.5239057848166586,-0.4086859256362014,0.07726927789295313,-0.28110515923350726,1.0888791616517208,-0.0926946137534802,-0.22321936922603489,0.5819066693535896,-1.023433172323922,-0.3282484958428191,0.3228137395022393,-0.13075104623786496,-0.3703665723446319,0.2417490910845587,-0.18818521534465607,-0.6539949895220267,-1.1193775148127794,-0.31913214315118305,0.5469869370802792,0.17884726239768947,-0.9655775412800316,0.2502632649011823,-0.5023989605375193,1.412023962206643,0.218440334332539,0.13358780504933473,-0.53025541825392,-0.3203272058730649,0.20618731416046585,-0.1766447064245062,0.05012750290969981,0.4377987932676199,0.14775621711212122,0.4648871796387666,-0.6993303484701318,-0.09132697733021368,-0.43528626889419775,-0.34129033992163516,0.183216307933569,-0.12683236329049963,0.3919987213262212,-0.5863738130581032,-0.04216991138327726,0.01877249735633633,0.04882731817882666,0.13428029587755144,0.08306029747338474,0.0
0.006021438863064,0.3177955554773881,1.4637447695724868,-1.1065677065444683,-2.331816152455594,-0.6852800167471739,-0.7971427664629042,-0.14015732670784634,-2.3083675934904146,0.28081251867908047,-1.1302627756111727,-1.2019355181164015,0.9857893975694387,-0.16166794063000525,-2.1890780197130555,-0.40142020117940735,0.07127037131060684,0.30063644930402045,-0.09858064369920265,0.11785604308436957,0.29940494137491985,-0.5961812970753108,0.7631353396651175,-0.19019818581828604,-1.4564808843668657,0.60026189663247,-0.19616644705811745,0.35398482660302377,-0.6251007167303366,-0.7985139934733342,0.16120345321540575,-0.19487819673655357,0.34640412477604665,-0.613399945578856,0.5232374792445447,-0.7500065267900915,0.08943421313778903,0.4463539649987917,-0.023339804300980104,0.2840867929161147,-0.2570519742638037,-0.0072395935252583575,-0.4409946708175341,-0.4722910008291037,-0.22044495577816553,0.1776452670250156,0.2988744611793704,0.057847472915229146,-0.029428237020189128,-0.12734791371411674,0.09759013233395836,-0.029890563368787787,0.0
0.0154433843788352,-1.9065180273197946,1.3399134640029589,1.1864519744332132,-0.1888863879183758,1.1314865593182821,0.4583825076046033,1.22500595960507,-0.44458763787427164,0.21608117589627512,-1.036432478424316,-0.8527970539931801,-0.4850681067729737,-0.23771304166388266,0.031989187017705575,1.1826251552935667,0.10717702139322079,0.08760191415875884,0.07511683004594812,0.9245853342811016,-0.2848186407600247,-0.08694003982290825,0.04339318698804656,1.408566509104971,-0.5857758877252238,2.020398101437964,-0.6673748217513069,-0.68644128967752,0.42812118519611586,-0.6549853030089363,0.34188363485344453,0.12565416474999047,0.7908044543689332,0.07986420942132694,-0.47967325759223556,0.017521873870844185,0.16607328222690843,0.11194914201056819,0.5964488364384185,0.15947916477534563,0.2649795248335828,0.3258052847698212,-0.2733849030204998,-0.26800536549631543,-0.28320167933088114,-0.01710735052562245,0.0905625986875721,-0.1942055307748978,-0.0815079189896682,-0.1301118678367211,0.14382195420608754,0.0341896568938862,0.0
0.0173694865991158,1.8569087192804752,-1.3344068638918698,1.9679774031360422,0.3363680473235569,0.3155476451810441,1.3102148117072177,-1.8334745424823649,2.1481870444994295,1.1433307873058831,0.2262838500233472,-1.7142666021119783,0.42577086401471687,0.05587440889875507,-0.8278067540951553,-0.10637196679834737,-0.28720179362531967,0.18837499642364175,1.4495643126547015,-0.6622549394163864,0.963887767186724,-0.8011756446783448,-0.8438249736254989,-0.38268354781083425,0.17800108794599123,0.10942768127816285,-0.9944550085183531,0.18345424094577667,-0.15337482844552208,0.17031415453348211,0.18884559107464605,0.2353118702814668,0.03123759967193647,-0.10063508641490541,0.4291484322133767,0.09098719395492232,0.22461746334373567,-0.5039839302794068,-0.29176404792999194,-0.33994184583354475,0.5260487838108704,0.3451265206471988,-0.022547350767754323,-0.33657173107057897,-0.3808635034775427,-0.075841052744093,0.012144154318721973,-0.11108246657996942,-0.02587608218944456,0.021800247320499275,-0.05901008358977828,-0.018939671182314027,0.0
0.0217868349329398,-0.006573972476246303,-1.4106498464628787,1.0422103972682315,0.8383753825875415,0.7216304100471915,2.5034593463896178,-2.2620825277845724,-0.9889269995163152,0.8373723330311054,0.23859124944528992,0.8979484824605475,1.114339604270077,-1.5039206264870106,0.78877331717957,0.2955117500447302,-0.08234066109137754,1.0475010244115026,0.17315341327537548,1.5996110135023245,0.2987320870410436,0.3481582574839841,-0.021404040394627528,-0.0759787353422469,-0.22547141591041078,0.09288443909190883,-1.1628780467838327,-0.04718432925665771,-0.2623115349150843,-0.09817368545283872,-0.5236697684672655,-1.054674071083756,-0.352985776857707,0.17423553453735222,-0.04357918868900677,-0.12823420769193833,-0.3486818843322669,0.5833655670719998,-0.2998418360717263,-0.1481511837979413,-0.239708596981189,0.018089476836655467,-0.24277681292499748,0.4357187318310789,0.1421367051121206,0.10026830096107421,-0.02248926817003143,0.19334294469846713,0.0886286412921944,0.0005413011690796146,-0.2194735308534636,-0.019034075863815666,0.0
0.0236539792007251,0.12671590824440493,-1.612894359163385,2.671129238741713,-0.4950807072421224,-0.14665267100154808,-0.07288788870161444,-0.9019903809319244,0.4239758859565795,0.522570121115246,-0.23062016224890883,-1.258210929129021,-0.1307599860456,1.4664931985587473,-0.33144438030671014,-1.0256382149758345,-0.5201856500369433,-0.12163015909487992,0.18824353197943516,0.21084224149010816,-0.4503173829610359,0.12405889553262682,-0.1195775216464665,-0.061924564811096885,0.5604181250395422,-0.3680454794154435,0.8419407850504231,0.21882562033925543,-0.3286698397137065,-0.14956367235091647,-1.1571006417024143,1.0281802882077082,1.4535248463251598,0.33261991058597357,0.08213104835351441,-0.17846020418928374,0.8968717539576628,0.22460453977296707,0.5796091882759922,0.6379325118386817,0.38854621278155643,-0.2961868458533445,-0.12613692177027025,0.4364464935905877,0.43323316970735115,0.1363050973224368,-0.012159264242000475,0.2262198647587589,0.3116018777262948,-0.1264514318228697,-0.10706802624651686,0.07241018150151357,0.0
0.0912510183968422,-1.0301512973753189,-0.787840123931642,3.3501949439448673,-0.7428270577981655,-0.19017828994847602,-0.4031003737947032,-0.7981234130040008,-1.1426914076247485,1.2764276882350634,0.3070257999296702,0.14206934301886595,-0.9144283003475248,0.34398716001184343,0.4878298218508977,-0.08887855705133611,-0.9277788724679115,1.8082546515232398,-0.6452930693033195,0.4343062862448165,-1.642630868927603,-0.4758862805778777,0.6976262513020164,-0.43332549287673633,0.28198932561342505,0.30907934684911753,0.20258500548572764,-0.5403131441415332,0.6075118240568738,-0.735032344746275,-0.026764991472339083,-1.0372416213175444,0.10863498155325,-0.38537555774689886,-0.9846019006397343,0.6215085389545469,-0.2905010703760574,0.27501516675062876,-0.4670599686144906,0.07228533291743346,0.13342979015517212,-0.21711804228566972,0.10947688721245953,0.4028557606654074,-0.22241175931037946,-0.12182414462277603,0.03700945375165644,-0.02258967954296852,0.19605606106637166,-0.20938613530042968,-0.011284552103326968,0.016300558106283183,0.0
0.109828407190697,-0.46763625164353956,-0.7469531668666882,2.873584782932334,0.8239715018799301,0.11099397769997486,0.6935997339769175,-0.1256689897657646,-0.26603857049350504,-0.8418256449973074,0.6607719901239184,0.2808855377089225,-0.6558103383300216,0.24310291540700985,-1.5630029283510432,0.7486245523180831,0.7481065237333512,0.27267710433450504,-0.1366388824375271,1.081486266408963,1.052900183417475,0.39829940475312503,-0.3406474467904471,-0.5031120090004938,0.32165640115796706,0.1791075315693274,0.06023381506139979,-0.7649929686864525,0.026762389187440304,0.3448881550158613,-0.4514067411230899,0.6679646405363567,-0.01834412636402291,0.0038635191343607093,-0.5242828297101229,0.042670385271402364,0.18017262272884718,-0.26134057588706383,-0.4539803227374384,-0.48521343674287526,0.106058132630884,-0.5591631950887527,-0.1803137425442237,-0.4705676204496827,-0.4197948639886237,0.29088536439661145,0.004893652238722148,0.48873625585477704,0.12525141695905173,-0.1188147533576389,-0.1006572532092684,0.02478473852324551,0.0
0.113440764064444,-2.4855228995599217,1.5151729786687498,0.4402204219175856,-1.5446669085072733,1.8668186229590908,1.454525538862853,0.567581424616507,0.7611439748172443,-2.3312389182074087,1.3391545179251731,-1.6584175060091038,-1.1646122327315203,-0.5472574991279784,-1.4753091730234669,1.417350573730202,-0.2613085721945688,0.15001370918185913,-1.408918956777215,-0.34989469879074864,-0.7804374017417972,0.8691114336158519,-0.8297696799181429,0.7451796273433485,0.731123436057595,-0.10689012853279424,0.18593848878771016,0.5551347659536928,-0.08438827440715559,0.6308163506733169,-0.1610204536752277,-0.16738558100969292,-0.0735655451903936,-0.05796376470332056,0.8975421877562269,0.44549737444639026,-0.5596855306014232,0.37880691177036047,-0.43024657803194094,-0.30773912054295693,0.3067351880248253,-0.5685531306121587,0.07188310823394967,0.23204305227704441,-0.017972278296100756,-0.1848234562937996,0.03868676801700421,0.21909690749730318,-0.1459460710258986,-0.10852118028200498,0.03770286415493436,-0.03614859759998843,0.0
0.137447118292763,1.411330187607209,4.045374224327705,4.037404115596453,3.321607715838409,0.7978277307056343,-0.8963201950551145,2.1795217546645556,0.5766638447201562,-0.14229628655108253,-0.17287680432869015,0.6911928119620369,0.1895991892703378,0.37119996793864957,0.40366314034289774,-1.2475107812596136,0.3885653341929543,-1.4178344605850013,-1.0295920316522913,0.804848774877206,0.3467903804217374,-0.2478498204775867,0.41074963521082747,-0.023505786774565704,-0.19954027214941028,0.8563008552205688,-0.09117746608662904,-0.3791370325482899,-0.7726262401292222,0.17852665363262143,-0.03812991470678462,-0.06381354767821082,-0.598740038763736,0.09106894573262639,0.22656404970550428,-0.6572610999603046,-0.17712463438061746,0.37223831295422327,-0.3174976209603372,-0.07485699048894383,0.10322210570190017,0.0729650279224353,0.05246536135890645,0.003767700962891354,-0.14739874807067685,0.1416652626545719,-0.2089997571831745,0.02275001830792342,0.06408773365637271,0.0012281968277016897,-0.04097269042478602,0.04562632527058594,0.0
