TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54
0.0,-1.291621436725938,-0.9303864550989949,0.4311936400255012,1.6685312143828672,0.8657634529033192,0.5113559596173717,1.6474306442477278,-0.16929049359370096,0.6624950425917209,-0.660448138838207,-0.3380257060568901,0.8884626016417925,0.5395239645155423,-0.565366791686703,-0.027256102618505834,-0.014985990316253998,0.020499497691017672,0.15232089374470337,0.3716444943267254,0.5434104606881375,-0.3202490222082576,-0.5029372875346173,0.283479787543015,0.5648751653955365,-0.468502863839737,-0.7729729901923206,-0.41282349403235646,0.7347655814163602,1.164052704370854,0.05927234703690369,-0.4665003030123972,0.20740580379448492,0.08532133226980908,0.5846656687504318,0.26299531492769507,-0.04762908917232858,-0.4031065558248493,-0.9169256120287708,0.20606535301367376,0.2672761852499155,0.1016963711353357,-0.4147429175977522,-0.0468687719419416,-0.07839420952740693,0.018573857068859213,-0.24772071066219553,-0.07677401222795466,-0.04802520824022809,0.03699431327381813,0.1783244066703459,-0.09695423847879525,0.09254231130956295,-0.07798170802369969,0.0
0.006021438863064,-0.44703569953824734,-1.870688624366479,2.809944886345334,0.915449248446814,1.8325442329008974,-0.3899142020556915,-1.4629610219175058,0.49224365780631674,0.8596118105831365,0.5463938319586605,-1.2873430269540547,1.3381547627746688,0.5216889182341135,1.1001205716550295,-1.6348124197511018,0.7372277622906098,0.3562477257153354,0.5954007083939584,0.09384026677632056,0.8429534131003523,-0.0669757403175359,1.014371430780277,-0.43597921823255176,-0.12969964744095372,0.01044224281656026,-0.09815567133722312,-0.498971457331094,0.3279633829036589,-0.3776013055194521,0.4737423933696334,0.6575865603429762,-0.4914311383256314,0.16692012142393792,0.2791353458903118,-0.3094260046164133,-0.1600028096263537,0.2998605535581424,0.09299413592510918,0.20823688806892077,0.06947353253405,0.30771768708780145,0.11176546813140312,-0.16122124515307878,0.049945588100473615,0.0944795767224268,0.044194956389449626,0.0023251244886305007,0.09616328937189077,0.06989538714706349,0.03434359003988822,-0.003300867511716461,0.00274385709298727,0.023145052437445173,0.0
0.0154433843788352,0.5287348350356578,0.6778731168826737,1.0664027999052346,-0.44401514564540145,0.2783559955901827,-1.644674596792703,1.65772138999424,1.7408318609843987,0.4346558772371943,-0.10026738252350417,-1.6514788214303522,-0.903866728113138,-0.5300178913027599,0.27009666159293383,1.6304354085320887,0.45054810206955953,0.35125610768394183,0.10420965080382785,0.6381180222717374,-0.342127661669018,0.05766656536602702,-0.5798721553336191,0.6503541974164185,0.47160873012167426,-0.12484066826377345,0.10422335509034822,-0.11064691439885743,0.9420941366648495,-0.3074095282408381,0.3625985322981192,0.8765440410719125,0.24373208356106915,-0.6887924765390808,-0.1569414226356683,-0.02793558409231436,-0.5791622870767731,0.11816894585327249,-0.03094596672638054,-0.15351450385208112,-0.14629953539297735,0.29719629636528816,0.0895684063179715,-0.10335652251223498,0.08108713463906467,0.16363254989515358,-0.04945452513593095,-0.028763647737592088,0.02281568691015905,-0.058420895396645696,0.02143025019765496,-0.02977544287796045,-0.06669333327786772,0.04070060718273224,0.0
0.0173694865991158,1.9169426274437469,1.5074472416029199,-0.21301725071381683,1.3302368929207307,-0.35165803307005306,1.6818961377481296,0.8579476947106844,-0.7742039552433249,0.7355437949888916,-0.8164403994089422,-0.3335147067449,-0.25313675614693515,-0.22509886911731022,0.5523465484645371,0.8527062858766797,1.2585973497395828,0.923728972503402,-0.5979125570266,0.10262420399124529,-0.407494179221765,0.39472748592013074,0.11948626457496819,0.16716644990572035,0.34395388046671843,-0.2080432740105762,0.587648774196657,0.6803718113387066,-1.01727000849696,0.02575162172174955,0.3987743184788987,-0.8284477059565316,0.061815446491297936,0.7100475344083426,-0.3866776130961819,0.4136744434192572,0.5110166365808052,-0.08522724380578611,-0.087902786662903,-0.26954769940603734,0.32429869376615506,0.2566829378481038,0.013482395364560853,-0.23658442822120915,0.30440704959433257,-0.05818542058560562,-0.038402207612062436,0.01577858447106388,-0.08549530587264645,0.14944538794804788,-0.18308896893931426,-0.1387049676030482,-0.07480184814686477,0.04282620123428013,0.0
0.0217868349329398,1.3231130526664876,1.409514593737586,1.1079661902884517,-1.3685147843558894,1.3109442619865073,1.8328709056759778,0.3821944156964098,0.973520375492639,1.7683987184863665,-0.6849835352430508,0.7859239281719494,-0.4369875418057313,0.9308500899600667,-0.13838569289346644,1.0026470406576753,-1.150516951178057,0.35293111603462185,1.2639158679175204,-1.2895945663011543,1.1487615255862678,0.8869743526680167,0.8601576045734431,-0.19493290664999044,-0.09570950376245518,0.07995639999527988,0.40084879192461365,-0.2821028980112051,0.35237389601082914,-0.3024545837826211,-0.1300222278348192,-0.10473938175398875,0.17993630779351824,0.36187168863259755,-0.3413726601455257,0.5097569861902828,-0.24743965004676569,-0.13509436290292032,-0.05902504144725651,-0.03767404254434083,-0.06725217994836744,0.10001187662956428,0.0900975029593325,-0.04397540532132558,-0.15655290153665696,-0.17268530323544848,0.10432866219279407,0.03404069162110027,0.05367706747291802,0.07020483357599056,0.00011154081274802661,-0.004044609779909025,0.014353419722471438,-0.013587115415036806,0.0
0.0236539792007251,2.0834161055496585,1.8457285647212236,-0.7526751220233837,0.701351443655142,-0.0028635350317474423,0.2896613749707712,1.7665047277984953,-0.5730394842437472,-0.3602288649428515,0.3825697252649608,-1.233740701409562,0.6551841422468868,0.6443595050271235,-0.33340807688557217,-0.182953886409894,-0.38043247980921446,-0.18369692947536648,-0.5647343068131004,0.24278639414859152,0.31940310359613483,0.25646314556970773,0.43552853408978887,-0.7189967947524124,0.5724212041084299,0.5050567704069416,-0.21129072574825056,-0.21742713010564274,-0.23175394336966207,0.13060474179038328,-0.08669920173798543,-0.11449034422908119,0.9027849956744678,-0.09138967857889009,-0.6296421941398982,-0.5231512983465757,0.4136669628895,-0.5779715513119353,0.4683817935186006,0.4533866664147179,-0.23557167351041197,0.20499605017094105,-0.20788346517970968,0.06876897806143488,-0.4990686486673037,0.27725641417937896,-0.029388998944626352,-0.23367029978491252,0.057129604360485586,-0.13948598011954746,0.028065525427726768,0.34270216023119,0.10501966113854529,0.04341361480282613,0.0
0.0912510183968422,2.9538973785991205,1.6516935085719349,-1.668506587914647,1.1600832056054613,-1.097827248696096,0.8602782939120517,-0.5058022710467965,0.1260073345386831,-0.3101003649196901,-1.3086997975575299,-0.48046297436055024,-0.3794981048483262,-0.6739984208333453,-0.2356982584289783,0.24740670367470535,0.259862993923036,1.1396828302532254,0.16839039355436142,-1.2980042575555064,0.38432187175699806,-1.5829375383705342,0.35331669013173067,-0.020697168130666486,0.08087128937786359,-0.48052442712755694,0.2758542892826772,-0.7468617538880297,1.108209574670308,0.10621625223402052,1.2551703591498773,-0.048242094799155116,0.26480072473676514,-0.5711322606167729,0.47859694054169916,0.12167681561916062,-0.08365576050429646,-0.1812007309656115,-0.09158602195024247,-0.016027255279088708,0.025792452748978022,-0.10015986532393276,-0.045032177698091744,-0.20792282014937769,-0.30037134880241684,0.027591228855213777,-0.02606849585939636,-0.2554905902136424,0.08390206767432201,0.12333996815968075,0.17095411782503375,0.05669525420414233,0.09835360038296456,0.026555220150274,0.0
0.109828407190697,0.8761962988053451,2.3372191030435725,-0.4817274322710755,-1.2071045242119467,1.193586582063362,-0.467332688360378,-0.3290365601877664,0.7338423412459781,0.5307383510970272,1.1930213501425522,-0.12625072054931774,-0.2124260148306119,-0.6187297671045182,0.2791075074215687,-0.2799249213113075,1.3095300143665416,-0.15173650654967666,0.3057647852034769,-0.33050856834077225,-0.6229978122676822,0.09196298137979643,0.6793719526964505,-0.14897798146586563,-0.569011719577306,-0.2779924064370122,0.6782195318144627,-0.996113937544213,-0.6261683576009539,0.2781850140691945,0.19678476055158686,-0.18099190188566286,-0.2776030154981619,-0.0759079081060615,0.3870768465719407,-0.10031833235041247,-0.11498575705908982,-0.3473330312688108,0.4907655638672854,-0.4263421912539048,-0.3639929815956844,0.43489977261948914,-0.14558804554758922,0.11175705239059712,-0.09829099257245148,0.08462120621315602,0.12571547669323588,-0.12255194705561014,-0.02030403350733348,-0.10091992219978786,0.08842807209864613,-0.0841320065845808,0.08037213342372168,-0.11405129982500053,0.0
0.113440764064444,-3.532962740042567,1.3640556652012568,-0.7253236457686221,-1.5009729442631368,0.9561448726689575,2.158481453349399,2.163579589741529,1.546388299140003,-0.707640233186825,1.2412234166554854,-1.0613880752038378,-0.5029026115113931,-0.16028482713794143,-1.0235723853580938,-0.6210532121817944,0.2682718456738922,-0.15290754920091,0.5548941120761639,0.15410786594618253,1.030428184757576,-0.013131929915409828,-0.6912223809067052,-1.238625573605676,0.8674261144531984,0.16492051449647208,0.2567998743328105,0.35502255290899715,0.35797862237567374,-0.617015345222656,-0.80450493052531,0.11574392500956356,0.05680906309827013,0.018143939881668437,-0.04541332482447455,0.04287738684191971,-0.3069376154579207,-0.011561830288409928,0.30325057459458443,-0.018460063934213452,-0.05124559765610657,0.10908212600605441,-0.1268024669864377,0.2725493697178537,-0.23195988971986212,0.052970743056425004,0.0031392512612434817,-0.09652304375896836,-0.0810138804051798,0.028263802985152436,0.020672973297064426,0.04889083351841279,-0.08518207939378013,-0.010974335096418927,0.0
0.137447118292763,1.2143063977712731,5.671072701098928,3.04741990876172,-0.46621244888036717,-2.9620051282061297,-1.1390361939705922,-0.14563490515819968,0.3232367705602561,-0.6927543944307706,0.05039056121224207,1.7723318575733875,-0.09397264109393212,0.9629635966763641,0.13316099655030622,0.898961214515105,0.04647024454351694,-0.41950160395994196,-0.5804099493758056,0.6968519046108684,0.282046519678154,-0.2598585412286747,0.561092977316811,-0.21743114023425142,-0.33273963222878844,0.06604268591897196,0.5111428204699303,-0.8354512899665288,0.37699538594160964,-0.27691474315174847,0.16371429303076176,-0.018268428720782052,-0.14800067319940277,0.06002199768382224,-0.29633278525402484,-0.16926652220418972,0.20925431987117302,0.09897444841208697,-0.3494750182688136,0.22014904183601697,0.28749721212592705,-0.09183026721801352,0.08323569423494925,-0.07323325433904718,0.18143374844208465,-0.145323220955402,-0.0859726312931513,-0.1537129596171216,0.045532932048162666,0.08466604267568059,-0.11440642923285521,-0.0361555886114972,0.0021804271633233986,0.012502126999507299,0.0
