0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,TOD
-0.007611852815525827,-0.0010485626635696437,0.012543981251365278,0.011033077238393682,0.009967487767225783,-0.0002492671312323724,-0.007706343990805935,-0.01585434388804929,0.003730330652122623,0.00484880204011074,-0.009636053726357032,-0.009789819549273914,0.00607002216924341,0.013832000494169147,-0.01489268115576494,0.001455110865491864,0.003785120779235703,-0.0009477765316549329,0.005324799892391917,0.009328086508337257,-0.005370157263254391,-0.014022521488336721,0.00612054287850874,-0.004670629003390362,0.011437064982482998,0.008237039053417715,-0.001747190710425959,-0.004198950113390481,0.007239177638616779,0.9800458560425672,0.0006951426058012179,-0.021947683494271095,0.006952265905760501,-0.008170594647105397,0.007003185336484663,-0.009037999006012922,-0.002456396331580415,0.005357706452080113,-0.01055994136876074,-6.978926508237198e-05,-0.012770337146442613,-0.0049287834893197435,0.008080379660322167,0.01938194623723273,0.008926844971826041,-0.008821823572044809,0.008172649577674135,-0.010867506195787718,-0.0011731850037878938,-0.012949085634622066,0.007322276949391539,-0.009203903233964318,0.01192271071983228,-0.002250974860274406,0.005521539185571775,-0.007105051097698968,0.005176051172947992,-0.0066602360377447205,0.0016192441905924324,-0.015128611872219422,-0.012901959145786318,0.0029157167102500936,0.007392231699645632,0.009603940229450393,0.004145964568425585,0.012891910292074515,0.0044408748104893475,0.0014806456969234391,-0.0066663310841425846,-0.010703954958040593,-0.019250468423849202,0.0056023513943890485,0.0034467072493660563,0.0060666961576117395,-0.01390050686907038,0.009658248336672875,-0.009573962144177849,0.009190354311975435,-0.00014902652581555946,0.011262393832255442,0.020401815879824283,0.01111573265669252,8.3381845053072e-05,0.01480649429869349,-1.75430895079149
-0.005387183476232318,0.01569455299986318,0.005711661459584594,0.01569672212617786,0.024492769688257986,0.0028623748798383324,-0.006607083311542791,-0.007546053688081128,-0.01837552942087419,-0.023548275653435126,0.0060634639505880985,-0.013186911860006761,-0.008768487281938846,-0.003608590189124769,-0.011818818574951605,-0.0010372667045975312,-0.009114472713967463,-0.0027718808637288293,0.008418527971079661,0.028115410507807314,0.9583963748764859,-0.0005029132068809634,-0.0035854968884501412,0.013528833819163115,0.001009039085094703,0.01812883589370583,0.012790802687530347,0.012074522869487472,-0.007078478108894959,-0.010334660152856282,0.016235796934963288,-0.022237532397226197,0.005691221328248455,-0.005493271278277842,0.008792207511728448,0.0003847835889658617,0.013021922123151713,0.016672045641492817,0.0010195567089427311,0.03513477531476899,-0.02270194694584077,0.00024165200957769473,-0.004660677330884326,0.0038231186383279607,0.022333636096938878,-0.012067447266518,0.012722623544779977,-0.005404384543080243,0.030196573638264113,-0.032102980120755936,-0.00317748109210664,-0.011961504883051647,-0.001414738649319732,0.005010815422863719,0.0007809489544460673,-0.016316993522475703,0.010324999350291785,0.005353625525925361,0.0015814711789107641,0.003380343049010089,-0.03489005558019372,0.01106042891269433,0.007254970195326657,0.019536141422214076,0.03131163358126567,0.03692357317761121,0.01172595517140251,-0.004552911071918171,0.004299402462151215,-0.013150906477020413,-0.03140911556636836,0.010572394976084146,0.022265441540878204,-0.02068806823158084,-0.017870925005533878,-0.01850949397009181,0.0015529682824282232,-0.018500134012710657,-0.023630826458623393,0.019892574997299517,0.0019024083787751434,0.005220781391271569,-0.0030860714633692142,-0.019238740017309186,-0.629508410326847
-0.02431607635455862,-0.040113751499956364,0.02256333380385039,0.036003273770020286,-0.020640436511053767,0.013790768976805742,-0.020716078258852744,-0.0009241517250884043,0.025750402813999918,0.038879102167350486,-0.008112250587216619,-0.022033981700573423,-0.04297219077417669,0.01295280074620396,-0.013709052147012095,0.032317743940667984,-0.0030545973829282144,0.017192454215294348,0.010603203931388527,-0.01578421170725244,-0.000545316476350366,-0.019170360746527025,-0.011113270259269774,0.007316899247092424,0.0009404068447284657,-0.0036343300760900087,0.013065938737904638,-0.009729935839200558,0.015050275413739973,-0.008109359584513452,0.021248004637326845,-0.014594644951868728,-0.001548956023593044,-0.016860145545201103,0.012736727628667094,0.01945932291452571,-0.05120578778076057,-0.00613845274164506,-0.014325144753601972,0.0037375772351006704,0.010047495309308586,0.01452392207098007,0.002607024498162284,0.003756825629664978,-0.010030950926088043,0.010905135923973196,-0.022697684660682078,-0.011793257674901981,0.016980277754937885,-0.002655805867322696,-0.000446553831783417,0.006111510961861669,0.010134692473569889,-0.024527097182468524,0.010161280068653774,-0.004085348257018541,-0.018616738851511345,0.9393574881503394,0.0076304190334377155,-0.019583648426505878,-0.006655144305925448,0.019966207423043187,-0.016624001633520638,0.004207129512170105,0.0018789471895618256,0.011374369584622502,0.042516905303377865,-0.012839610344339194,-0.01298024874012846,-0.02167253512448697,-0.005473797832763385,-0.026321540095521675,-0.004539851615938331,0.007329340871067976,0.026770893603230005,0.035176403062246384,-0.011959540777503573,0.02049571464350704,0.019714052810226635,0.026350276338008877,-0.01398746535786798,-0.001764800629571002,-0.02025098259218634,0.030774570957753454,0.638245310984327
-0.03657433493374138,0.09356635744535237,0.02499631485413696,-0.0009831063753962175,0.006268806474706921,0.01603967246756074,-0.09273509313074883,0.053696233382742146,0.03521328912847009,-0.021435363656112618,0.2413231594239137,0.060823015086757255,-0.12700553900630793,0.014651343068540386,-0.09489720146325802,0.03276212176665258,0.07165336720312425,-0.02090135715004305,-0.0327158857632586,-0.11906384159087573,-0.032796380859492436,-0.5418684060327219,0.11451741977358026,0.12143639981483248,0.0884042758980201,-0.0250214869867698,0.016745769135826427,0.006232051401216326,0.014051408013385806,0.0005076729721977188,0.050344549318857755,0.05337504599833068,0.019059933060963135,0.030769939267018858,-0.03188978862276698,0.054311942421177685,-0.013527422624251667,-0.008108975441975958,0.020491167731275333,-0.044397530078865634,-0.08664369916197373,0.08713602171917097,-0.004089976169848903,-0.05023319728109709,-0.02748271379259332,-0.01420515473625554,0.04070616919451346,-0.06230904257881251,0.11969860201620469,-0.036997923709859916,0.0969960753604641,-0.010995718984515707,0.19991041642323978,-0.16673901041883263,0.02125923457374662,-0.1485121363191594,-0.09375135779164415,-0.04025425024285054,0.003825804697124055,0.07520096093316792,-0.07039111260781702,0.03562326627460217,-0.026973386620224225,-0.0027369950272025318,-0.12685862677699578,-0.04241315525120772,-0.21121562497785845,0.005364923694433874,-0.059945018294127905,-0.022404673819796127,-0.07031116262217041,-0.021732469713275398,0.0943842537732071,-0.0683885050418702,0.16736005721178412,-0.01797113628108877,-0.060563354132771585,0.042950002099979186,0.07211489345611748,-0.0039159106474068945,-0.02194964962418451,0.10475772514035092,-0.151316027163794,0.00595437159204415,0.085024864095449
-0.0057189991983019215,0.001090090882854791,0.010362676288317597,-0.005749511273288653,0.021759698447291385,-0.017530423737915288,-0.003616921614535841,-0.02516063007762418,0.013612898053368563,0.006832757717404063,-0.0059320471939263925,-0.0012079213743985372,0.04212398789473497,0.028214222593407876,-0.007574413614108404,-0.011291207738400809,0.003187462007066826,-0.028890549935465366,0.007629208717339219,0.01681469175725055,0.009179164423960225,-0.012319737216904856,0.0413467872339786,-0.014803731801706724,0.031751129412818206,0.008298540292774659,-0.004931756412168197,-0.008746883274788621,0.024261816853759294,-0.030187156456541964,-0.01713839985698491,-0.013683493499028502,0.009836259722975634,-0.009661926695215631,-0.0022531500426565473,-0.016986819439857293,0.022652437588691864,0.012589793386395903,-0.02657225058592803,-0.020014705570025042,-0.026524260323126266,-0.022250650962236256,0.007279513863672075,0.038522871283187786,-0.000918396791618367,-0.03343327596610173,0.03529137141695383,-0.010469543460825357,-0.035937114307307325,0.002231218270592659,0.02179499726804258,-0.00021472938298423906,0.02224306338314187,-7.20480011164143e-05,0.014798091040728522,-0.006534142058693043,0.028686696142412704,0.013817687473427277,0.01042944136510152,-0.014695026245998593,-0.004269719870237674,-0.0003647104092587952,0.03677584460068101,0.01356737103342737,-0.010681712722036059,-0.0003710918218522424,-0.01040379213658501,-0.003034622170115516,-0.015997924261579016,0.011040560780435457,-0.02344127398575763,0.0067671555263300615,-0.00023820765520995893,0.03155163333453662,-0.04226692819713403,0.02142806375645158,-0.017608008316306406,0.03155180774522389,0.0231204395379132,-0.015057998375908013,-0.9383456077935761,0.02364899229590665,0.005839391516474996,0.023399167218659,-3.33556692877411
-0.019982430844595785,-0.008512364033201814,0.020249947587302905,0.01160838382077394,0.022798658314365033,0.016490033647031666,-0.00035522297361517685,-0.03467773052000641,-0.006967843759040167,0.00506527071186191,-0.031988144087232065,-0.03555743619007303,0.0028767320183362916,0.020965332913406666,-0.05739475341283529,0.007059757706189354,0.011156220718816617,0.015976093376453643,0.0109827356503342,0.03466377996308457,-0.019703604956321508,-0.007852335384499363,-0.031440380314070676,0.025660566208640656,0.005545995265633224,0.04649261949972453,-0.022723780463095117,-0.010245295136623664,-0.002315551724611045,-0.03283253644001158,0.016578991956613654,0.9209850399227132,0.02355790919107916,0.001155801528758498,0.02657929195593048,0.0008034387427136923,-0.00916305975902522,0.00918557848977587,-0.007886922283547879,0.02305848427512303,0.004169457703268596,-0.019352721937907547,0.013543215011229478,0.052013036684755834,0.03888880625705617,0.001640224459278174,0.012374457797349124,-0.01441466868008041,0.029492373258533856,-0.05467946130876409,0.00377038781135464,-0.01449444333896788,0.011112406370336813,0.004522093134977343,0.0018611796550495794,-0.005466409593937523,-0.006717223209776556,-0.010810379387910596,0.001516557817226165,-0.0382973811341587,-0.030560790560813365,-0.004029169813024914,-0.008449002093902057,0.019332917289713276,0.027194857553406917,0.037951229502993365,0.01810471539900764,0.023549615903520796,-0.000723123585825449,-0.032664990953958556,-0.024988101768969536,0.007827455915273554,0.013173363737014486,0.002361863611755319,-0.01854899044872206,-0.015858822811067014,0.0008928438569482944,-0.010496735700509303,-0.019955699442606875,0.044733512509237475,0.011658308584200142,-0.002252352081999842,0.004276480580714483,0.02524969769133236,-0.839253719086909
-0.010086885073803791,-0.020553232394070222,0.009416315719097833,0.012457307527602053,0.005383315133229738,0.0026147432609608503,-0.0010649353804429561,-0.017927010174418882,0.0058026360537911294,0.017523282805661147,-0.014344274097039833,0.975530540235156,-0.005098131788790991,0.012719732034810215,-0.011314958977799898,0.013180555110621058,-0.00813061876235674,0.006604324649795476,0.012574058425034288,0.011824113378049055,-0.007620142298730027,0.0002886522089943124,-0.014339796839150386,0.009893088508130018,-0.0016968284200769453,0.016916053145033322,-0.0008961785326242379,-0.006200627016726157,0.010330537821927773,-0.01072890860667119,0.011323122954151103,-0.024873836012787708,0.009450885850682603,-0.009897004581505659,0.01922553431569468,0.006013063476097672,-0.01413873549130777,0.003873366006479044,-0.009116607245300966,0.01698397994741173,0.00871042897604202,-0.01469989881703175,-0.0044986137142562325,0.01564382545818633,0.004027014279461306,-0.0019960375111678402,0.0009847308875288012,-0.003487066627277534,0.005490987177747403,-0.016205357385843618,-0.0034016345452697544,0.0038760391589543067,-0.003590304215522275,-0.0008723059763612604,0.004607228551537606,-0.0036792151820832647,0.0004607124092000093,-0.015023172783453002,0.006538197395607016,-0.022107726929901986,-0.008785228882684147,0.008487747945976266,0.0007682450587368495,0.011057162362955958,0.020819025140883973,0.01990878062401916,0.026722768434787585,0.0013456117207907173,-0.00045001576322644467,-0.013736314463423965,-0.0010347747629649272,-0.010326743615037774,0.0024689122223668057,0.009033721180781216,-0.0103449760956572,0.008491787572578275,0.0034118741177822445,0.003752701825468852,0.004517874372454976,0.022653518702281845,0.0008263893269075456,-0.003208072376717516,-0.00275266156250712,0.01367111761105506,0.964985078500852
-0.007496228250425636,0.004457902011016681,0.008800739795449172,0.0006240589747119327,0.006680149763691071,0.005183285287345526,-0.0035910836238649754,0.0004063289850495231,0.00826630914916724,0.00427582037277149,0.014562815916233627,0.0020525231665021433,0.004581799459920099,0.004647013667558231,-0.014763936038089285,0.005266536967981005,0.012448821301999757,0.002083447445324163,0.0005661002148855551,-0.0002574209042156608,-0.00041433662376817726,-0.00396599743730396,0.018813448694252846,0.01101500112982839,-0.9727718097319978,-0.006308137796981907,0.004805027894514196,0.006870439073508469,0.017235357984831615,-0.012050621327016408,0.004866056377669415,-0.0008117917213741304,0.005939359984506238,-0.0033794769739660833,-0.008372629528569375,0.0007795566438130541,0.005757736520329214,0.0030376923601866447,-0.01353208434988344,-0.010332725160175608,-0.017758324474891292,0.0002522289303943659,-0.0015806036327275707,0.008360063230288954,-0.008799200401147317,-0.014168431159102332,0.014594671828910777,-0.009211693672610564,-0.0037165671240766696,-0.001147536343526668,0.01872205762277431,0.0030883712213751096,0.026817225667442702,-0.0164009758157694,0.011609967055307726,-0.009837040921746209,0.007571713441960372,-0.0035274657134075986,0.010873909363781967,0.0018952920135097934,-0.002138508586567906,0.007091820887310096,0.010155518793009983,0.011738527665888948,-0.017331599443249315,-0.008087709622836852,-0.012707364019088393,-0.007959286006694473,-0.012843395994296236,-0.0007736588910464909,-0.021542822099063604,-0.0024121765216310676,0.009096508298549433,0.006087304298887173,-0.010066460921288338,0.006311171539495674,-0.014039447337668761,0.02328480597135213,0.01459363224740875,-0.007007665548370091,0.020009591214908362,0.02212736404803021,-0.017107888612813142,0.005596470292797126,1.15457215880067
-0.006132780654027842,-0.023063500632876623,-0.02962596842295943,-0.024785801080679674,0.02242800340968966,-0.09221521092965719,-0.007001944249533454,0.03675578259972434,0.005999762979111575,-0.028526523542539303,0.17797459865231313,0.009615021136114208,-0.115283893318,-0.04235301549486664,0.07195012683060367,0.00965929603596408,-0.34256186929407045,-0.0995606971047675,0.040384259890713,0.0003328031226090408,-0.04605805529919264,0.10960777905908546,0.012396956489443412,0.05046250707847375,-0.043264284043053935,0.02495611092959641,0.08711653656628501,-0.042077741626189775,-0.047564687820736945,0.07161144770839235,0.041548553289665516,0.11392556374261308,0.012273460512802365,0.012069301071258788,0.013581492371603505,0.20962677556126502,0.0042591825526591175,0.06820101823942312,0.02338504957520556,0.11814114433009806,0.00016764253146096876,-0.015314089762547375,-0.5223716133788651,-0.06365712627253367,-0.22174831662974812,-0.00694232595405873,0.0025472239031910458,0.017553862956091643,0.11089365629914844,0.026154086795165576,-0.004020780223154843,0.027711726132245547,-0.07180466449478407,0.0030686955174904457,0.020215252228258117,0.00980529197557247,0.03652037784786337,0.03409301954669356,0.0474970002240831,0.05775085824124024,0.031994623149329667,0.022121988541147754,0.03426723489507044,-0.0017810142813975652,0.08136651166721365,-0.020904907633208764,0.028204191948095723,-0.060894464546317736,-0.0090544512481006,0.06502234936840232,0.34859335809903963,-0.0705321101786888,0.04345953364710582,0.011097500768407835,0.017765126973757733,-0.047599867410116216,0.00806538446161277,-0.07681972855269717,0.005001356131008615,-0.0406653590392031,-0.09490786899922242,-0.061503674759381094,-0.009232782253644918,-0.08947673743709338,1.19285899045282
-0.007230445929173837,0.02051690653472145,0.007435894074995184,0.0015253523392445704,0.031126276617177935,0.004984547558094801,-0.007252968618502914,-0.028370715780149776,-0.013229415445174088,-0.015391196275960235,-0.01383424581074888,-0.01980875831981032,0.001280377757180203,0.019806588560282314,-0.04019369922685477,0.0020843355688344024,0.005291721957820691,0.0011627902267220753,0.002309225370669318,0.03100955735262753,-0.03327465707300978,-0.0027308088106649895,-0.01590814918064007,0.029503439067468662,0.0010480136304457034,0.043142094764047186,-0.020579207583933685,-0.00290743488132136,-0.0036283860905936827,-0.01792981652371645,0.015033172799574395,-0.04730746271730163,0.02308314232487644,0.005368088122877856,0.027393100878595006,-0.001808030814122498,0.014618462302682059,0.005839036752226593,0.010949083958695753,0.02620294459759731,-0.004979628864931604,-0.016712578323577996,-0.00066777111618253,0.019696252140626494,0.04127984565953829,-0.0058260081524090365,0.02381409969740571,-0.013365470240607488,0.030879832939269505,0.9405171267942602,0.003339410838544308,-0.02166236213104528,0.002527068522005074,0.002561079734655041,-0.005429478146170893,-0.027884207428013105,-0.008579823780145912,0.00905070611802775,-0.008369836513863003,-0.01711358687242623,-0.04664628374433781,0.0024420786122688882,-0.006313402765219496,0.012470699044751517,0.029596410005010218,0.042674405398368025,-0.0008525518150646997,0.03154222591935225,0.004770925340575404,-0.02727076775816894,-0.013410563100623928,0.009887033965674329,0.027996806049833713,-0.02138094536577611,-0.012845286763901537,-0.029058583653442056,0.009191475196031217,-0.01895189849283835,-0.015317095096634379,0.04178081288181084,-0.001996480651084185,0.008293608934830037,-0.0026332849716137145,0.005151264669672792,0.933069430133357
