TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103
0.0058817646819554,-0.012688826512031362,-0.5401390495476619,-0.7242066928372716,-0.06053204149211471,-0.34682273382367373,-0.2557373083299723,-0.4879659289040438,0.13668087873863655,0.1442975377869437,-0.595047755720487,0.6779656776707573,-0.0792179412257423,-0.09314736575945294,-0.7080911132874798,-0.43535058346485017,-0.038622707997507465,-0.4511846269376963,0.21014114012574164,-0.4007655810792381,-0.3239613014296447,0.22840532050229473,-0.10532667206836493,-0.2252867040504861,0.2955376925260353,0.22336325360649886,-0.05242354606036162,0.15444995420399782,-0.41284048530928164,-0.08808470034445857,-0.357136150464435,0.4598128774766939,-0.0006211567553795861,0.02451329114870969,0.0393732006349131,-0.3165285868929387,0.054444775934952755,0.2434011907145832,0.2278549807085856,0.3031018325965971,0.19021024433835282,0.08738290944679902,-0.27033545226270556,-0.11372536910023787,-0.15595324918577455,0.04566721196315583,0.02727064461727534,0.05873596885184568,0.12429233668199495,-0.06631924227519054,0.10555910458632023,0.08446859144152473,0.33968579990449277,0.08070177930726258,0.07599386254534153,0.24602842870779437,0.1232503714099797,0.19303228555253013,0.6197914208677309,-0.13189481688070398,0.0597088756497403,0.32283214877102645,-0.004225480826022778,-0.14740579782030067,-0.07238342123195785,-0.3077397142632767,0.021916886477068697,-0.11569560725556939,0.05062379442002769,0.12416869042920782,-0.038564404362463015,0.09706548957205147,-0.24205385627185136,-0.2704276336981418,0.18951284853605882,0.01904847600316234,0.18881322321392024,-0.06878575784554407,0.21998520888731368,-0.16863538974907566,0.1024965783917712,-0.11371851283445977,0.11577437255813787,0.0035532132229316084,-0.08094402374275528,0.05202103483240534,-0.06766999771915914,-0.11128209186819081,-0.0644957409389438,0.04562504726893331,0.14132423731937294,-0.14349328063880262,0.06798029209710343,-0.04740170685541439,-0.07062609387349296,-0.03061601519372417,0.002400762552854074,0.05897471837400294,0.0192308110514383,0.013545991744107373,0.06494501451674604,-0.062073488496601305,0.0456535761109164,-0.05756709501007526
0.0212814643068469,-0.005486130690556374,0.3458329852561111,0.4429627196633801,-0.6742862252394941,-0.007654900676592398,-0.705181611942785,0.047952021375219714,-0.34018317416955757,-0.47871136752177834,0.009392621797147354,-0.23775595793181814,0.37164173347074586,0.023881237483933126,-0.28375401809242506,0.7611776593998111,-0.1826947834924023,0.17888750075555135,-0.3115698135023033,0.07176808415549216,0.041243400950696125,0.09807709595004462,-0.040438339039252424,0.5728834034156112,0.2626278317171915,0.23971275005445997,0.2661248162974323,-0.10541541913890705,-0.009541109113002504,0.24829379244097563,-0.18619885319915483,-0.01684306854997389,-0.08969460148563416,0.046128344972106626,-0.16846043351699105,0.10887452396628033,0.31845246369383456,0.022957582904573014,0.000818852467935171,0.22768525023969718,-0.10230561612834474,-0.2074234453060264,-0.09425214858677973,-0.2356408325503109,-0.21598426946368804,-0.07836224447205523,0.02507885525132693,-0.22420858132170982,0.2029907231753899,0.37745585218508854,0.3183446633066115,0.11946188948058706,-0.10488954346370218,0.01170899051102655,-0.22978045551111306,-0.025095046025569345,-0.37654596751842984,0.042937119507781035,0.3092866110104973,0.0650518792355959,-0.17596168406548687,-0.1499397546508956,-0.0956936959281896,-0.17656290010406536,-0.18259909127356802,0.13214914796797098,0.04080561771984544,-0.03323348694149001,-0.0981694961118527,0.02740934682479222,-0.13752095056668137,0.05523857298750129,0.04471990997071289,-0.028749157209300043,0.10173146540465962,-0.2459730878849859,0.11761538797038723,0.1472616755390131,0.08536718172302682,0.09635555486191719,0.027766991507349858,-0.11086052952374373,-0.19716619231315546,-0.013407096329383465,0.04745229119971914,-0.07250392288125002,0.11327703159888036,0.01911254773901262,-0.12750348897457203,0.06322062709884031,0.052550428844628364,0.015231975791671796,0.11426496431784312,0.049676656056709775,-0.23917738866891253,-0.013449652276579365,0.12662880072556643,-0.0674927138196251,-0.04523069520044167,-0.09027556793547428,-0.034148978083944584,-0.03167393845992748,-0.16564495317780184,-0.18312168530516862
0.0794990334380914,0.0912515758844913,-0.7072550501771266,-0.6645663841200724,-0.06761349368428395,-0.0247693495514459,-0.6477184920282391,0.17696162383939348,-0.4237690804333079,-0.5298088990341053,-0.356513284904462,-0.016295228386046558,0.3990639610589195,0.0543354440742314,-0.22116127004719616,0.24301237403892034,0.762741072367079,0.5487541380020431,-0.2553270877809445,-0.16008236022379183,0.26601578933946995,0.32251585607509015,0.21342351359699643,0.21352903937941806,-0.047514298754669275,0.09238473206958867,0.381659009255632,-0.17208232267850831,-0.23505716972776108,0.15810292848820698,0.07160596778719483,-0.2550536294987274,-0.02000535118694698,0.3041237293635389,-0.02584946493806276,-0.060154594573930305,-0.0011954846298492497,0.20169440663907373,-0.03776566771723247,0.1169340849198274,-0.08953872746406115,-0.31891942003148516,-0.020761523392742294,-0.0023878349431841984,-0.008731429679444173,0.0291927583833258,-0.25588963325447667,0.1935185313312614,0.14932616237094723,-0.15500869172137113,-0.35195531079219156,-0.2825713602645259,-0.1587219022386259,-0.25520298398188673,0.12829593522635876,0.41816619047334225,-0.2549096195092626,-0.017497391307005054,0.2260580562936018,-0.1540035459899927,0.07653510605936853,-0.06398988942862621,0.1448893990185657,0.15604681572314266,0.11685962105598496,0.24546240629112867,0.05186390277130241,-0.0440486327554691,0.13950922628837548,0.21662027858141272,0.12499233891257136,0.07010214578226384,-0.1772067067049285,0.06634462873120242,-0.1471723693777757,0.29272463025432893,-0.009506028665380402,-0.11205434190131797,-0.09493370421683432,0.1126917579850899,-0.02149928394581371,0.027863779086614488,0.09236222421356835,0.12259743623256977,-0.1009323570053469,0.21737102412708642,0.06813130064048314,-0.019463772679499242,-0.22268218498347403,0.11606776647218683,0.046299415569858844,-0.1586392637882155,-0.06683735436955386,-0.06352875997079035,-0.17774701833240034,0.15575565482642648,-0.044628101067556804,-0.03834416686521246,-0.03448520286866633,-0.002511873277854824,0.12465181548328176,0.12683425831642625,-0.08712726459022031,-0.0024406677913577
0.045072197488958,-0.2936571916056714,0.6012055690796049,0.7455809834981756,0.17246656630436077,-0.5263666950914866,0.2163276233590688,0.04216038999263304,0.1181981288218709,0.140069706780265,-0.12802067180977858,-0.39793123728805807,0.10944554633088972,0.08377991161820951,-0.1086088741966533,-0.21534806595074693,-0.2812579770656293,-0.21316042088049628,0.09687015753487599,0.08147873215717447,-0.10046394144275994,-0.30765807916470245,-0.016743836816825005,-0.14234934260525323,0.03124513351557016,0.07282536143214342,0.21131129029391835,0.40120740378299047,-0.012588553630698026,0.18519745875113386,0.08718161028184462,-0.13073537483214304,0.05508829800823996,-0.0929967768584957,0.10509049472384416,-0.11652802214247102,-0.04452353931947569,0.22494121539953119,0.1505540643895634,-0.15297997657521306,-0.30599011781484736,0.05076386015261361,-0.02574140375005823,0.11778684160400914,-0.11439621344189999,-0.19012411486740197,-0.04249285159793957,-0.13460053875430478,0.027118332918923876,-0.034026087598953016,0.07829491669833787,0.00218848022712096,0.3494506395343937,0.05938848862236842,-0.29815943809605483,0.042859321779584056,-0.16021387625972533,0.010068173512139088,-0.14656447388568894,0.04533342735613964,0.04830021753130404,0.029232739280808506,-0.09090359929600372,-0.08944879079216843,-0.18921790692880205,-0.18331651311329847,-0.051462361014392166,-0.049265690461873304,0.06596991595182108,0.049323914490287474,0.03424200067679472,0.006076702222233287,-0.10926544917814794,0.05753834861421144,-0.07466735398215692,0.0035986146261301278,0.09689012366795163,0.0006679164067442909,-0.21557828254258915,-0.06215311606169086,0.10461606650796354,0.1803239470074906,0.038524400482512114,0.027125176422505524,-0.047812614556564416,-0.10871759269688754,0.07715784685436285,-0.04032167053057758,0.1414197068675321,0.13917588602587935,0.008309297092260016,-0.08887286880729318,0.13793196244308875,0.07183031062149817,0.3730035155152566,-0.08353278044074415,0.15837137129480283,-0.14863712247202182,-0.04294399461403827,0.12892408932387595,0.04097333527499831,-0.16178243504695547,0.11369670405164717,0.06810730243434121
0.0,0.7138192169191472,-0.2265629788216671,-0.022933677643540002,0.10840827939943581,-1.020272114662787,0.2128922844976643,-0.31659602953876725,-0.10456389731267421,0.037647297994196194,-0.13389862721492748,0.19232218798916664,0.167171686348631,0.1279691047378836,0.07278033324608062,-0.03115001737211988,-0.023564209411309538,-0.019309171851516493,0.32270349365516693,-0.05613278528037059,-0.027407622203547467,0.3716480454736278,0.4106241468301967,0.030347932486103974,0.13060468482626497,0.17256866399680174,0.014916006924216435,0.11226837142224295,-0.12079459915704503,0.043691271623593674,-0.009592976233903391,-0.22719489193380066,-0.1323656445685742,0.06082261485662373,0.1251426874631077,0.023204540780497322,0.3044842224971005,-0.06015001028371149,0.20730664545791083,-0.20534590942826622,-0.26902988513224263,-0.07089084208570375,-0.024888564070165962,0.09171592042234193,-0.06626845754834498,-0.17084372791876087,0.20277327659542357,-0.08293699472428691,-0.02222964480716773,0.02975661493064024,-0.17324375876608444,-0.004528879294136556,-0.40097387059519796,-0.08311204609692704,-0.00907562905877765,0.2502337899510305,0.09362274293149692,-0.06508606192501452,-0.07944222255097204,0.13830126888715435,-0.2317726711894175,0.14679880985278074,-0.14147828994736564,-0.01758254616660334,-0.08727035725828838,-0.06765550068831296,-0.22923612556409148,0.07012350389099772,-0.0580201549151912,0.0021127932385551092,0.00870440342734519,-0.03780355420826418,-0.07647112227905535,0.17726350387249262,0.05767935586790999,-0.1916419482974531,-0.039799035490636445,0.1233585759078852,-0.15046674072452854,-0.01331250321161086,0.056765823540918435,0.12760409588958982,0.0840665467214183,-0.14543949867816683,0.06947388931990785,0.27568788459373045,-0.021217751127047137,-0.05726464934635396,-0.05303536983827258,-0.07307465942372253,0.12245143224647963,-0.05403418924445786,0.13920160083926536,0.018941382325257727,0.2063693653529108,0.06520094562018762,-0.163582193228657,0.06832380013696769,-0.10508975389018763,-0.030474608520622188,-0.07922534125095891,0.053208774208590166,-0.14527039436605965,-0.04745025068363308
0.0169665814343902,-0.9625402704906809,0.9189800045319388,0.4145249448404327,-0.3990828329522577,-0.4544785490393504,-0.4397719556285989,0.32703069509515725,-0.5360387712030319,-0.3011908814278834,-0.09298274266771202,0.07557290097814144,0.37871411957133844,-0.29486240907550404,-0.2687354793487122,-0.21751765632183828,-0.11499003462148483,0.32370181503428996,-0.26988296664422917,0.03144529386977735,0.021345606699624736,-0.04966809125361051,-0.06589533913896863,-0.1080310317685951,-0.1516175248645311,0.27063432020925227,0.17151543816003262,0.01651258598991493,0.15702796248711487,0.34383693298678086,0.381795632202122,-0.12601747131101265,0.12934688983498085,-0.10643858671675346,0.19724552063066825,0.06407885743484086,-0.06007662386684339,-0.10813702100313913,-0.20959094623417981,-0.2435196342023339,-0.06520872505476094,-0.11308460356975761,-0.1891175018747962,-0.15956654631568512,-0.20179541184596986,0.004845632487387761,0.19552513759483778,-0.23405693092359955,-0.25957649090464735,-0.21714036253550162,0.36624292046305373,0.022163729520016287,0.09976986327538943,-0.06797823794308368,0.12287561778664792,-0.21348893402903216,0.34285279154244,0.0063275653441904845,-0.018372993946551695,0.07122207370088399,-0.0458853093666135,0.04621315164355127,0.29664614375593534,-0.32166003298717344,0.20560614183279854,0.13978946171500825,0.030263290529375857,-0.0719341525204393,0.05155507882459406,0.1198092873554726,0.2290918050040774,0.08555476781514883,0.12918026143271938,-0.04341482993290164,0.036372179196953514,-0.12931821436088126,-0.15086994244711843,0.0894334345336042,0.12204620625918709,0.17517362296319958,-0.014963647544271503,0.07256820199518382,-0.004424772689952265,-0.07857133848463499,-0.11666797667725304,-0.017925868161032022,0.15446542433410365,0.09762112198664548,0.13863907887600543,-0.18592438833372557,-0.0886191767922366,0.03151989969885485,0.000584133465611233,-0.218012613547836,0.09171440380437729,-0.03765311418985396,0.12057871500917487,0.14865636180937097,0.2904921510019432,-0.052243063384000706,0.11792317805376511,-0.13002233495164003,0.013760781524336215,0.11211265205802441
0.0661673237451101,0.6070711927620962,-0.44465232033672986,0.13231286172354506,-1.231863868556603,-0.33389920038309917,0.24056386301440325,0.34741158123020693,0.19483972909447472,0.19336064003964057,-0.117386221220871,0.39994447222912477,0.35848408614760896,-0.6038686601780866,0.2648843071471871,0.020120150710011525,-0.2511366709213235,0.26917109695571423,0.303534404238402,-0.18385298014649984,-0.4189343021678385,0.09970860932903676,-0.3149210084353781,-0.26812547139022813,0.227866373549196,0.05024286703825291,-0.3723185410207976,0.19231725021946877,-0.046844849082198596,0.2055640665821261,-0.14813904389720836,-0.2814229515596536,0.08639396642336825,2.454258003052653e-06,0.2748235330332504,-0.2084278330163776,0.36448622176763357,-0.08334456128698059,0.2836855530104359,-0.17447999601221417,0.13980509418750012,0.12018350227540121,-0.4042967198867912,-0.08980336827820475,0.19655760742564818,-0.37953483066593435,-0.022590931224343126,-0.14805599582166482,0.11412952860936018,-0.07255204191930917,-0.17045848652685142,-0.143634693218899,0.20233579201043417,-0.34140612100021195,-0.16630029664475007,-0.13284826985922213,-0.3980425506282653,0.04501618202935561,-0.15509866929413949,0.15593232115343253,0.28243906957350645,-0.22902380307077178,-0.005320464061381496,0.24744822167114336,0.059408346921849764,-0.0058985979651805165,-0.21154069598728725,0.17558373513101774,0.13429469808304798,-0.03327087927823039,-0.03248009852184312,0.040301156025993545,-0.18611677207905203,-0.3714370845555559,0.05493404957268169,-0.04481331876612627,-0.14927276673557463,0.1217510174360609,-0.011898237342516816,0.1667057747777851,-0.01947250999148397,0.19392627873071785,0.011782457727243598,-0.1027058099552881,-0.01887574442295773,-0.14457364369980708,0.0820070294970763,-0.030286667040134285,-0.13859152611300524,0.2187049204833856,-0.05470860208279663,-0.004859939395278418,-0.14466102841125023,-0.0015995565459325479,0.014308631649745043,0.0721178446489204,0.16264295028064532,-0.03307556763737904,-0.003833381142462644,-0.0627399184710922,-0.06616634004651206,-0.049544104468478616,0.18522197635378096,-0.23463853471204688
0.0231052980216988,-0.6113336498901735,1.3150292475368348,0.9546798355518035,0.4562012282103626,-0.6742590446594323,0.2433434140764411,0.00878256000503264,-0.23123114615673668,0.3385654817674092,0.00860013275838631,0.2070006360934424,0.4035510794840954,-0.013198164167522257,0.14079074092985064,-0.1936851079975401,-0.11462774066042361,0.4590044864021893,-0.09621000208828584,0.10899549943025535,0.024032185570636317,0.035107392711040034,-0.26393927692754465,-0.013914417919606662,0.12085723025019533,0.04888154853402995,-0.12818187966743075,0.08771076080367274,-0.012443987889616969,0.21891691229642896,-0.15373844150912375,0.15839242350126911,-0.02810333832543565,0.10620950889803941,0.04902752630390619,-0.08166888932292038,0.11664415338441889,-0.11113981991636039,0.45557798402521726,0.09449982119309715,0.22866732145439378,0.10679515134473412,-0.3157220322253201,0.3194404838120921,0.10003952700635765,0.11476138859697915,0.09407685841249497,-0.143683544028655,-0.2859669036543235,0.01545066152858956,0.07359599403511048,0.2058132656522332,-0.006657860010192562,-0.08342990748674516,-0.16001055539417725,-0.021972531333233503,-0.1283754932785916,-0.11601013648405549,0.0857512605787249,-0.10009977585948647,0.06791724071564857,0.0822171779773294,0.2348661688792676,0.23905803655143268,0.21581897182446946,-0.012446672868075864,0.04886726253920578,0.13453049600011657,-0.10092797558601249,0.06121976618015664,0.2026630253611149,0.018850134571259412,-0.09737495341146565,0.11592283845390401,-0.04492618587436275,0.2204286114677632,-0.024759031969965126,0.21367320895812816,-0.036450098899487214,0.0312897455974048,-0.13658465770890676,0.08763111020613093,-0.25098099093374704,-0.21170400455309132,-0.05968065136133371,0.1950752560763259,-0.12933405353912986,0.1493189748672924,0.23718533932709573,0.022293764598943593,-0.031327680950315843,0.10002718388098097,-0.04387183090158663,-0.0345383428567444,-0.11530675598355014,0.03203626082803277,-0.24415070417332863,-0.18608419875321872,0.11376138804177167,-0.16913024539725524,0.0027987153129762493,0.023834956032512712,0.14931518521390236,0.07538891897684658
0.0150851573643769,0.5876573659864187,-0.4685520345398535,0.6232212465361215,-0.12198572740709483,-0.560380599345487,0.05495549198876723,0.1719570739858984,0.2298026980287297,0.23586164877120888,-0.17399544096643502,0.7631905193707106,0.5427596068121302,0.11336539179114961,0.16226029135059472,-0.011916038387035331,-0.3151393693653454,0.2103304462309126,0.025770996011394483,-0.25152329081825114,-0.33373331908857945,0.08147284274792599,0.2250461556631177,0.43439393338299137,-0.057682393152146266,0.1587184115099289,0.05149346698039727,-0.16473737877883296,-0.027400280417099774,-0.0428555487878758,0.07368796647093859,0.03122350201334529,-0.048583094579830115,0.32052153852657583,-0.14089346317201107,-0.21990050379453271,-0.257915946121943,-0.06672696174994217,0.0782751612632791,-0.2091418151935407,0.18081277955883193,0.3272116396455492,-0.10713205737177625,0.2738693882313674,0.042046815211571824,0.002677885401654266,0.2092192887213315,0.17860922597203271,0.08680208762105626,-0.013788325664251094,-0.12861370359790153,-0.1881069063067037,-0.12427271632080582,0.029960405673748868,0.08673586514142922,0.02524924889874518,-0.24582311012197638,-0.016705920922319463,0.12421318224065707,0.22160967884856475,-0.20145104361728153,0.044653639536580504,-0.050721001641894546,0.06232336233956462,-0.195506424159974,0.1667997990232185,0.12147520065932835,-0.030392205404408963,-0.07665733009353988,0.12787952605642705,-0.008384129505862809,-0.000717701208022988,-0.0929104786061756,0.08160932274046791,0.03347213946006578,-0.045320115786430595,-0.005036141793089166,0.0455899929111024,-0.10347077099244362,-0.1573272976484801,-0.1576570289016241,-0.02067769436501884,0.13358251555011647,0.07726527033998412,-0.11845093292043118,0.05480184680173474,0.2462055550952402,0.12652360475202556,-0.023567870102785774,0.060804088388787654,-0.010682118290840622,-0.12738851243676183,0.01021647291138976,-0.1360924171210458,0.06471978022864608,-0.13595418113632876,-0.08221767041840153,-0.11068341653909947,0.12655048191068505,0.046047283388459107,0.06846695861300682,-0.02130820790960618,-0.08766497261761964,0.077271628221567
0.0752923830556955,0.9550788373669735,-0.34099836842580994,1.0768091971009088,0.06187363420142207,-0.3640407958221827,-0.5735786443045187,-0.5677484664939207,0.36079299504634355,0.2604693010280242,-0.13149679083881516,0.5765812931837754,0.07631295546673213,0.1318463808309868,-0.22804747615682328,0.10715055419908658,-0.4326904794478655,0.31415783190302204,-0.16076467156195626,-0.03902704407460608,-0.2135280745229941,-0.36791288197258787,0.0012048970543701964,-0.06092539093713731,-0.2365017019137193,-0.45270659072883895,-0.20122616723610504,-0.03364172423257537,-0.31530467633651116,0.1419558540879307,-0.16801818331910595,0.004967887874875544,0.13368300822444612,-0.038583523465753694,-0.05351683574248682,0.219851865024938,0.055178771818967805,0.021688213100120854,-0.05512523659081322,-0.015521309354807054,0.012919155886300045,0.2529686821907054,0.11337249771214689,-0.03540815496006276,-0.027203626840238426,0.008583562284127108,0.1660386888520491,0.404915446576079,-0.02595620006535129,0.23583426462055168,-0.2210311231492734,-0.11588946891064257,-0.08432063040461166,0.018645647085473283,0.0290444996459989,-0.13911582418657484,-0.19497004292206044,-0.03902678343370484,-0.19142837763720988,-0.13529703618752054,-0.06433053814342193,0.14128926303544506,-0.09581497170376292,-0.07176148196705402,-0.044712599399067424,0.1301135835197954,0.1180691290005429,-0.014914759141004808,0.08716568323140791,0.0438776744074653,-0.20529067999324635,0.17463676565208364,0.052684645581987086,-0.039009651906661925,0.0019441746794323274,0.306027063606421,-0.19545254049146865,-0.006816544589092063,0.2689749958334563,0.044136425200691574,0.21387479098023487,0.17986687221319023,0.06227163035034062,-0.09233344086324867,-0.07574051036998675,-0.18060465541190046,-0.12870276548962806,-0.06101339917475084,-0.0967829055244409,-0.06627364793338401,-0.05962133663440913,0.08716587648277388,0.23342563550350565,0.01364329246028542,-0.04278683899989934,0.23773595471648684,0.09626657566021055,0.1433151405230908,0.029033929998166494,0.10741569719234526,0.11816920764674518,0.09654699043110364,0.005729350481637436,-0.03426662394818865
