TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96
0.0058817646819554,-0.004896472650051258,-0.5149404557401216,-0.684914000819249,0.06572054481890525,-0.40291077122274066,-0.38191887326328916,-0.5065846647899054,0.3574662815401941,0.19488538004298916,-0.7552212250489604,0.5615780112838384,-0.07058766120503214,0.4583369542636512,-0.617093050937696,-0.38098776274553303,-0.5371181345938546,0.040996688553068115,-0.06126654743763798,0.11891418023556871,0.10833665297499406,0.2804595628817186,-0.2936231247969716,0.2703391922518634,-0.05157934207766604,-0.06717745738809743,0.08251366022000733,-0.42900519438115703,-0.06189834206642963,0.05443653996567554,0.035580993947407824,-0.10446680270225234,0.4587757065792202,0.2620443955539836,-0.5226831232444386,0.022920552595285394,0.12335975110595554,-0.3454819313789771,-0.4121641537446122,-0.051533700397875845,0.005642064776549428,-0.019658282200280337,-0.038154880567479336,-0.01240986472693571,-0.0008453723421272141,0.019584984733131597,0.312352298845965,0.14235758077625327,-0.0928037882054553,0.057180911210495095,0.02874438776465769,0.26899418409298054,0.13843113205997964,-0.016220201643554828,-0.1394996361017371,0.014874415944950196,0.08202762563342571,0.39617534166800483,-0.40374114932391186,-0.5499902197035289,0.16085397896393502,0.013761942144810446,0.2597051563665776,0.05930372560183507,-0.06483744137409726,0.1330363459847672,-0.12137802941577189,0.029473710761197116,-0.1467722078104635,-0.11069822633235572,-0.08763251326815708,-0.04162514071098827,0.03399973856403013,-0.0289433092546444,0.15340285293000394,0.040251397059970946,0.007913372315538838,0.016192407021027467,-0.19588247268476724,-0.023845959382138522,-0.050423407470959344,-0.07696841240265306,-0.023407568825766462,-0.09868937760718993,-0.12370441203637665,-0.11728364706091568,0.07095609953676783,0.3448367911457185,-0.06412889538077002,-0.1117925880851395,0.05049577602779481,-0.07825991846074826,-0.0626535116665055,-0.14413335218831363,0.15938406131287453,-0.06169849529894648,-0.10976236511918827
0.0212814643068469,0.0030862916121560512,0.3815395096735209,0.526445197758744,-0.7382180300916711,-0.10249325088291852,-0.6026491423323062,0.054429971124125856,-0.4433558055033269,-0.48447783407826056,-0.10866040303042133,-0.23725324782195026,0.26341269151775243,0.3144637095222065,0.7154050265565475,-0.15013634680087937,-0.07853975321647715,-0.24952187427788192,-0.21653318425047102,0.12449168981981085,0.23473656636371573,-0.01910620471294707,0.5066331959987935,0.01079007413823823,-0.43505577118519523,0.020369969979192337,-0.17419518626147656,0.1438229348529886,-0.13478063713497795,0.316310004801591,-0.03479536512415614,-0.0692256240202784,0.23609800683495397,0.14004764030466318,0.13091114500290976,-0.019276093792209726,0.2182366161335706,0.05724391071750457,-0.4207774394599035,-0.02556563238964722,0.09588309736319767,0.23558212068144768,0.1303925642187661,0.061906579782880694,-0.039023018778568515,0.18264889720119928,0.26289588480193,-0.09838838049691895,0.00286142052986045,0.2519086302052378,-0.32541333267816475,-0.006329509334836303,-0.18790646529367686,0.227221547286976,0.2932148761830899,0.30332687153861154,-0.19056506974224324,0.18475155623351383,-0.08922447890072069,0.2791829867588016,0.07083178719887315,-0.0041700076754711485,-0.022331373176824692,-0.28293760772607607,-0.000168025297113166,0.061797952228453495,-0.1085239160812299,0.10142497337992865,-0.07087827560340701,-0.01322069752084214,0.018309600634031926,-0.048194830151407166,0.14891701655207992,0.14345658388920668,-0.1284434538314001,0.26555299735928406,0.030245550708340545,-0.010401209820893952,0.05774353323289446,0.03880260800591639,-0.23683877667306133,0.088271392405458,-0.062157960844470735,0.043756898226866195,-0.021951202987628204,-0.05371156014017329,-0.20194855190141506,0.12245395354615735,0.021462557036125103,-0.27197249230104553,-0.02625725863329777,-0.26095736660019864,0.042003233808754,-0.05617527801518377,0.17305890908814628,-0.08717242389130876,-0.02399246525995387
0.0794990334380914,0.08391299732668507,-0.6680455431864759,-0.6648499010948495,-0.08528861820877752,-0.06688054035988476,-0.6898387864405244,0.22551203226616778,-0.5655299454282128,-0.4815977356054836,-0.4832060555461108,-0.0705712856656364,0.280014558860598,0.26220438993929907,0.11794034109406365,-0.21897553594570837,0.8191031116533694,-0.443208396873376,-0.24944204014202198,-0.2427370401640966,0.21761615204664211,0.13989196405404608,0.2655099775664523,-0.009774536048657325,-0.3724729922958282,0.36259424766873505,-0.16629894814848067,-0.20232089054730812,0.08564721097219974,0.004099121647271838,-0.03632787854468141,0.16765684102967862,0.1227678887361432,-0.271411512740994,0.08061154864195065,0.09061380593580516,-0.11337951546893675,0.015870065283302526,-0.23961002647732163,-0.18947620692284717,-0.1521571505254032,-0.04091725711955126,-0.08316532765745743,0.19938929108106074,0.3704664813068488,-0.1332437645091741,0.11956196132509392,0.3995230490628495,-0.14912849409745577,-0.3808543671074932,0.20856626112860907,0.0894178537614652,-0.056357888333795556,0.05838561494975776,0.30007356447632494,0.25618983572477244,-0.05038650359574919,0.04483082701629376,0.10723803769828125,0.1541697362806137,-0.03835066682688177,0.08069667341897435,0.1729264913581686,0.20068711725310973,-0.0028297067675834516,0.1054517321773605,0.16076528303016552,0.13437196464162085,0.21109833527240393,0.17288276269637207,-0.06464831887602518,0.05433750986581774,-0.22412978003713527,-0.10728695910915202,0.0947360529469561,-0.10944239844257742,0.009317723753833771,0.01680580750531186,-0.08891440821390258,0.10610186308460731,0.013162993023586173,-0.002687831702751475,0.062475370394607634,-0.19048340532905422,0.01181921528983177,-0.36391509169199654,0.21391750495871387,0.06811577454125975,0.05104408795982604,-0.13952223018136073,-0.061155964860548334,0.1087003172973539,0.12008313676114948,0.06979246192772309,-0.11318392062812331,-0.14461917227304116,0.08986182462030094
0.045072197488958,-0.2727918826453632,0.6541842090761054,0.8164141764474881,0.344153697786904,-0.3669842731844294,0.25113941341113283,0.085236562822847,0.15847919139723754,-0.023927941456068018,-0.05017461899709886,-0.2779460584169142,0.22512799507877437,0.011106106344553038,-0.19049045636519585,0.046472369552691385,-0.41160354751135164,0.18933901859742952,0.15432091549877244,0.09485710723501706,-0.27428166950914523,-0.15341387672031467,-0.021537776358056922,0.20776498761096124,-0.09781775344342568,0.27776776216034194,0.19037651522079968,0.10459710861447266,0.13748380677556163,0.14414274251538653,-0.13059691242391877,-0.016370564852541757,-0.19522242338704363,-0.10204664248735977,-0.24435613984582338,-0.21883244690969267,-0.12771301462527387,0.2939983046817322,-0.03240969558217683,0.06473212555818578,-0.09884393703848726,0.199332601058541,0.2958969955869457,0.0200985077287564,-0.041845308569537894,-0.011581785140563136,-0.10438592957215087,-0.05468471839571446,0.007767609985734551,0.04011896081566835,0.030855082092006703,-0.07561888464928385,0.20459636597119815,0.18596331766165677,0.19997169645983076,-0.17831854668844913,0.056554700321653585,0.20587207458305984,-0.17065274087404778,-0.04299918263293148,0.013882607247180543,0.027019551864010467,0.10923626242744898,-0.096229935030821,0.11349950811434029,-0.11410367164721062,-0.1561768876359689,-0.05261551721530107,0.09536532602537001,-0.09903954590449777,-0.26638249553606347,-0.03810955375433308,-0.08038739339764187,0.011545915770323318,-0.1792912870739446,-0.05044952799145391,-0.019906222436868036,0.08963595486271919,0.02509923373813445,-0.11051522993337037,0.11230106441996411,0.028939266288528095,0.07056822579902756,0.07300125785072915,0.028055585617465757,0.18362779562038567,-0.20637958556604452,0.2015848345385729,-0.1492142377542493,0.17252203905207295,-0.09843898784536496,0.07479212311882441,0.00911962616604041,-0.16041827507087456,-0.05178537545028966,-0.18978596149229632,0.09244868702880357
0.0,0.7167277720743285,-0.22256848319261546,0.09488509817220386,0.41360663500273515,-0.9011015244349558,0.12526265825119498,-0.3800505175138116,-0.05561270590848263,0.08482097207666903,-0.04793234141015676,0.23752485024726322,0.1864237685951599,-0.03644730798815719,-0.0063320610710315235,-0.05628951566240616,0.10744982378785009,0.005826470503019705,0.23444075189144653,0.2032092940727711,0.2412579308569652,0.46571142674482346,0.14984377947225197,0.11973765870156086,0.0009210434446163097,0.30148812957995114,0.14322560108524693,-0.2443263202537559,-0.007423696338827644,0.06780733019331564,-0.05639129271839896,0.2773521105913478,0.09872453015434177,-0.016412017979455133,0.027384732785633456,-0.09676224679147499,0.1260883649901289,0.28275396794972946,0.019591774062555294,-0.04678939165890224,-0.1467230209006462,0.04344204875377705,0.1599506305719672,-0.055844506492291224,-0.016194708719370135,-0.05077374788599233,-0.12727041499135855,-0.0729644882189973,0.07686090736544617,-0.07386433771370164,0.07752760773414086,-0.10529638904456894,-0.20112299455308827,-0.37699320341280246,0.04401479753766272,-0.15497588037193696,-0.4459154312375262,0.04206927914876922,-0.08914645052584426,0.20122253666572582,0.048610652598175895,-0.22436829591588192,-0.003538190347511655,-0.13065874645528347,0.12564979257348274,0.05519647260064456,0.07658944924405878,0.07031821293826426,-0.013102541856027673,-0.020579640238650217,-0.15394026379389109,-0.17499830332692273,-0.06969574052133445,-0.13009966804380768,-0.19753675654780567,-0.021752432727478344,0.0979937487592191,0.0670711922318442,-0.19126704289239,-0.14144026127328777,0.11193138183096422,0.02535810597605336,0.04293818941870605,-0.14061390520224906,-0.09786037007800062,-0.04347870409207255,-0.20759604498723658,-0.03385779139554536,-0.04130185607389439,0.0801561537566702,0.06916672973558641,0.08134030525248899,0.16544823916903972,-0.055294318100986686,-0.005781952695883112,0.1613485123214641,0.005094450257171984
0.0169665814343902,-0.9152785007478171,1.0194359358418854,0.46137790714150245,-0.31761505533354784,-0.47310156457750213,-0.43508444990960854,0.2629029273407565,-0.625474604650754,-0.1548140321610367,-0.26890156453666003,0.024006008602978787,0.21234857613141855,-0.2012392369891084,-0.047295405946303035,-0.38433674651866884,-0.12371789438141338,-0.2975588839007751,-0.20724850210925866,-0.052955719500027316,-0.13224465337746932,-0.2081346529445282,-0.06843634242681883,-0.02373324165553196,-0.08393088606831112,0.5138584195522724,-0.03575358683049196,0.34339354991219356,-0.23921673757912773,-0.03276650955107352,-0.0798526272859386,-0.12957989380816165,-0.263276744215573,0.032970265483523276,-0.0658919311869279,-0.01713706710277306,0.2006981009641643,0.10300097352224286,0.3325041898965283,-0.09649157184717479,0.2418492016688015,0.4934523644908646,-0.020520263908873047,0.051884163631523456,-0.27724096523890435,-0.08630451375096397,-0.13755485497286327,0.070720248744263,0.2150474966544111,-0.14326991438816536,-0.06218205100292283,0.18731611638881532,-0.001033215136020409,-0.08647665425203187,-0.23621163875877055,0.10435361684339384,0.001875050996432917,-0.09711368746453573,-0.04910467178256106,-0.06553273439677236,-0.2788713249400467,-0.08420098963248503,-0.28352022076442973,-0.028993161460779487,-0.34730723841285316,-0.02428422045138771,0.03360730558034557,0.20512007024616324,-0.22492814190156485,-0.09111231909857412,-0.10768173342726253,0.10167272044658245,0.1830684317247653,-0.1076466052544452,0.17472805386910822,-0.07101842442238444,-0.0142737239577973,0.12959005969947587,0.1274769867994172,0.028654888425100188,-0.16691867681392777,-0.04843127726959533,-0.11653275717700436,0.016828606325987424,-0.014599162879055716,0.17638859196913198,-0.00876430730031227,-0.077223062679879,-0.24222491184436012,-0.04128912851626359,-0.12763728115581607,0.0826434938226917,0.04497807761369189,0.11801805085101012,-0.053193189271106105,0.008452580889995202,-0.04385203652545332
0.0661673237451101,0.5875974988605237,-0.4831727187915661,0.2262545726989677,-1.0524348334811056,-0.5780912313365932,0.2975197313669275,0.23281407557960784,0.25683049562340593,0.15737380830491635,-0.03890743154976819,0.4018119060922474,0.09932654052062108,-0.7001164271536705,0.22552479838054024,-0.6563310057782135,-0.07412090033667577,-0.1279816514932183,0.19420032621919475,0.29928896963229273,0.131331062291492,0.1766177243950557,-0.48186323933493375,0.18907126617440093,-0.006610051484504869,-0.11248174958430018,0.3548769944316326,-0.16357716005821982,-0.15408092548283386,0.35259577764832895,0.08773527101724822,0.004492703324998542,-0.05734473508004491,-0.05240542875268899,-0.22132061784958126,-0.38139058772224094,0.013688143336429917,-0.1840098822013265,0.07438618358499816,-0.2760592010647511,-0.3156324219092164,0.32344866206290007,0.0109116222362372,-0.3928102018187313,0.13407231169248293,-0.1136340435881985,-0.04423400709033925,-0.24800725679182006,-0.037882239852945164,-0.08635808381747713,0.14854484852755243,-0.40727977457244835,0.1889141998200428,0.3645260252810177,0.3022477959990255,0.269512209184448,0.03324876266700129,-0.1531794472121913,0.2505258952065287,-0.01941180087280812,0.16844909565265911,0.043635659363197306,0.1599316390709226,0.15748038063593803,-0.13674641713108554,-0.09519540516561484,-0.16798343948537758,-0.05687381661204543,-0.2131211539614972,-0.06753655907937031,-0.08152961242953204,-0.14156188528237518,-0.15603384103862264,-0.2262016289443876,-0.07349676674122436,-0.003419876153118657,-0.19996535863448409,0.07881156570269235,0.10820735287100586,0.020067202464810266,-0.068686348100708,0.0706203854998653,-0.06021508765266821,0.31573830717453244,-0.2183719150977138,-0.11899693299587707,-0.08366350131067755,-0.016723329998463637,0.040586418444743075,-0.07804843954823877,-0.16448042601660232,-0.09880185691573265,0.19699054742251867,0.07803631838756492,-0.04962878834182833,-0.05184994675429339,0.017507327400321317
0.0231052980216988,-0.5764745160929026,1.407954448796033,1.013071156114158,0.6828345631597618,-0.4031090353100347,0.08996781080463392,0.0019242869672797497,-0.13178033222382227,0.3346260081243608,0.12127556918946344,0.23212396037427904,0.3708368215715984,-0.34178016061937927,-0.03649705852796478,-0.15587224986379458,0.1184295957900742,-0.380971582454306,0.08118077275229119,0.188110717169587,0.05409294988880203,-0.29572085431769507,-0.12446043183503168,-0.0237236779167275,-0.023285297365379206,-0.07395796592624734,0.015550505041713254,-0.00018526543152278376,-0.1837212971782689,0.2325454655446098,-0.14432968679399114,0.0364066003427361,0.19820389266615024,0.003683296752024344,-0.30849523293619835,-0.06217544222642833,0.34648556514777057,-0.29388827269569967,0.10778705236813557,-0.03519530853804524,-0.31917551491741164,-0.07423756754833195,0.008339727867041147,-0.134373127177991,0.10413276638981636,0.11459411778985361,-0.21176059134582936,-0.20835410218523467,0.05991509591107217,-0.03896107019603971,0.035322180484022865,0.08449961238035576,-0.18272721688558557,0.25300350773799685,-0.02476408185226496,-0.0975986396489253,0.15068855307107723,0.04608808783514869,0.102311709381251,0.10079399144071349,0.03898081213865799,-0.19805386179734347,-0.006559085224884904,0.10417266832578313,0.05318590761701988,-0.026054435602373756,0.15857185992444758,0.2429730279029685,-0.18411119743597767,0.1628098621972508,-0.1911944032862688,0.13113650614758085,-0.13157638320012396,0.13657957961820574,0.27409621097014436,-0.1352836212924565,-0.16792623932260406,-0.1441423902605108,0.21972495990473564,-0.3654316931217831,0.02048717477044634,0.30214975874336575,-0.04144597637196472,-0.0970854801803115,0.08725405702394597,0.015193470127985413,0.24475537148378643,-0.11585824345648209,0.17286154648340957,0.048245548860193145,-0.07131378240080061,0.06727104158073888,-0.014012747499031702,-0.2765028320092031,0.1018696209710858,-0.03904827006642339,-0.10640157509898937
0.0150851573643769,0.5392319558568123,-0.47405747013146415,0.6870030866329063,0.08557061766413741,-0.5288672825415406,-0.007763450524509601,0.15516797946482627,0.30807817239030355,0.14975946149670077,-0.061445070649241165,0.8737025502621942,0.41293387131421816,-0.17221672727214765,0.2139077564345919,-0.1929054585522368,-0.09277986802225772,-0.31862463558268356,0.05632586568892222,0.29560161557171155,-0.13828618163769965,0.3819704940725922,0.26843246042726243,-0.22613008859252567,-0.1911258737004395,-0.009959287591412132,-0.20403004132961666,-0.013569465721779866,-0.04880370131651681,-0.16076782019290128,-0.14985840552260202,0.04643775364428225,0.10364581262286393,-0.20470902567024574,-0.14082288031444748,0.00195362835331903,-0.32763324172571573,-0.2622925172951196,0.29312275012247435,-0.22069860753287926,0.06139062205335927,-0.3071125529753478,0.13137095577910693,-0.25374853709600714,0.0933744222539245,0.03640156950124318,-0.13865035799384565,0.07415400056167397,-0.04542840843318388,-0.031979393137665575,0.08150733528344421,0.0427501292909819,-0.076623289124364,-0.08809755981011284,0.02525302028990049,0.08439486814302333,0.024924990588114003,0.30998347453870273,-0.15113121139450642,0.3913176510286458,0.02341912418728927,0.06552248941156202,0.04141657910145422,-0.010598981879483854,-0.0780682047499042,0.033821551593354385,0.026824961049108503,0.050570399991113894,-0.0738839621567554,0.16263609661048178,0.038780789889310795,0.017349802429981746,-0.09354892504696855,-0.02203907158411956,-0.0815894381501167,0.18922426250176996,0.05451984729277204,0.09478016602580512,-0.1665814766435382,0.13570781007768876,-0.0046752960687286614,0.06677260867933799,-0.018055029976095455,-0.03223651282264031,0.23085138144423387,-0.06925963744237174,-0.04096686006898867,-0.021405520954196507,-0.17132582411253558,0.10941053124941644,-0.051540194628133404,-0.11170626376985993,-0.0663268295724391,-0.09939044800621956,0.01935181189943597,-0.07142842041341473,0.043536885165954976
0.0752923830556955,0.9120791238550034,-0.35619710787225495,1.2090678225638425,0.15928031690753336,-0.24094393703662867,-0.64929040961259,-0.43123349745192746,0.5862163031413947,0.09630074366440385,-0.10919861502328192,0.4921164964526655,0.03038773133930407,0.12999201434108407,0.21158350237575024,-0.1933864693585047,-0.18870909070379266,-0.3533456863639046,0.008553997554751057,0.10096134880927297,-0.4744929174537624,-0.3394613288605935,-0.154710987754303,-0.3334131470532688,0.007120565492098466,-0.226386369315434,-0.06031398406615136,-0.44217618412169396,0.2389551420525954,-0.037700232743128295,0.01678070621231914,0.05039336937452191,-0.16160267528780506,-0.06168368989488013,0.2354493803692465,-0.2248422308134801,-0.00030164727886733097,0.12242227906658282,0.09319111138037457,0.10644313640641333,0.10584971487687725,-0.2177721117099466,-0.19271835238942978,-0.11701582063403114,-0.1347396943544106,0.26602043701176475,0.22324153730228494,-0.02644195363210537,-0.017724765916415558,0.05904574080763133,0.10629663382187407,-0.290448748509752,-0.14919840161573455,-0.027350766033303567,0.10300137806699204,0.0799653316868779,0.12502117691518774,-0.0018848328884452025,-0.08390488607103157,0.09511118351816637,-0.2102332317355703,0.10545284549970878,0.06505210140057384,-0.16292009052093787,0.059708260365109,0.23991801517767572,-0.02325046843922716,-0.0025337936550485873,0.2784938498100014,-0.057480289539545225,0.19965250849001892,-0.19606975034287646,-0.14353854782356282,-0.31155788009000307,0.23095044043487364,-0.1631137804861702,-0.044105993312638,-0.10240726801307426,0.05871564010538351,-0.01525407227004946,-0.13702872528933446,0.024622555996903436,-0.049063250637112,-0.05068550304732782,0.07537207901822451,0.21549060209686205,-0.04642195640614954,0.12740916059790353,-0.17672151146071258,-0.06951032735668732,0.018747623639946368,0.044675426366038426,0.16079460558680983,0.19138707031671087,0.04668933064782856,-0.03000911830075914,-0.01652323604200985
