TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32
-0.946564987391368,-0.30750590257910004,0.2153079908091229,0.08442124279492486,-0.11721451734764547,-0.06797784763723458,0.07355573372225074,-0.20593849261734112,-0.07373517112601989,-0.06801961522362915,0.0749432448754185,-0.19474863011144597,-0.028409685600371118,-0.10178247671665842,0.006671862518006643,-0.0003473001687400294,-0.12187484813593213,-0.06217160780580671,-0.3264754257118231,0.01311799249347093,-0.07947960408288596,-0.16035675573672878,-0.05097352450391221,-0.021312609056176875,-0.12041689024648151,0.055250198085042966,-0.09229258746644928,-0.0018667863242499741,0.03218499072081908,-0.15950228221324592,-0.11476104740655985,0.126571468735984,0.18862008605355976
-0.839253719086909,-0.8052689024859448,-0.710936516741122,0.07833479033485279,-0.24181005217934393,-0.016340052257563503,-0.13377694321912223,-0.1512557297634346,-0.059961366919009995,-0.0870197862163474,0.024273666127946684,-0.25625647568474863,0.020068409534734377,-0.023294446840811604,-0.06472025790780259,0.05154182184733087,-0.15088297238391915,0.0015526737351170623,-0.2404117151444715,-0.014556723148734583,-0.03454405832370679,-0.2133076459482977,0.06958338785549721,0.01921227514169145,-0.09039210210227797,0.0072194066360592914,-0.09537835305852992,0.07319855621136301,0.03164849090461567,-0.18096608640023326,-0.0404266423085064,0.05280046461453995,0.1502825585078907
-0.629508410326847,-0.8857097673286878,-0.7224074869896868,0.01595739697329927,-0.23230194525719813,0.23956654715582937,-0.021896387954428106,-0.04799457042867068,0.10431496346515412,0.07030411896158023,-0.05273963382927045,-0.06959745374152304,-0.019016623120546906,0.016309187553059424,-0.1802578040897442,0.045444087444198956,-0.09623548967131783,0.10726128159997864,-0.1176842452556691,0.01910698368657571,0.07564591241041171,-0.19310064182174994,0.13863175414284318,0.07505242710946305,-0.007632989113942868,-0.022545299317393595,-0.05212979660575021,0.10242103802452754,0.0035585353382960472,-0.20798608492536388,0.002805037760732915,-0.012382572667393664,0.05327843549234447
-0.552569765555599,-0.7165234574871523,0.28324363620000853,0.24897784293602482,-0.3002879584430871,-0.08918018885508804,-0.08734479997854287,-0.16298189701681948,0.058257429366309836,-0.01787201828130607,-0.033524878592706114,-0.13023934801239767,-0.08413618313822917,0.002390861164973149,-0.2653996267224573,0.06476026929329885,0.044042791737224044,0.10551147689093518,0.04116109439026706,0.018120788838020287,0.21474364320990927,-0.09883774133247036,0.06909241989829862,-0.061989356471191526,0.11296162874016258,-0.06826722098629838,-0.1100609967280028,0.09844000299762519,-0.006408676410871056,-0.1382881984116674,-0.010018552346340958,-0.11485267477310944,-0.03225831747557296
0.085024864095449,-0.730994208880086,0.27192324514920396,0.402745899923493,-0.3327714066754366,-0.046035105796020645,0.028860806028065573,-0.1897677956555193,0.09361274137038024,-0.03499340762338889,-0.06852642607273937,-0.02769801927759818,-0.07671153775361918,-0.019194941647014373,-0.2765650416536947,0.07963990880523,0.04814875786655824,0.0693832635624731,0.12797786017684426,0.03263161476918841,0.29341199777181887,-0.04454811592736032,-0.0397603355985618,-0.11039513767307425,0.10499382553619296,-0.04969811451692027,-0.04071198715912704,0.023908554446329604,-0.021863659600902155,-0.12748336274989605,-0.015016074293146898,-0.10655726479369028,-0.08561519459013472
0.458468272734064,-0.6290928942959637,0.2287565994674512,0.4764395389720311,-0.1987258977704722,0.12595961975872513,0.09841521545064444,-0.15080775006873542,0.1757456594476159,0.004291047728475708,-0.17618407601279243,0.09815433084582786,-0.04376531600085112,-0.023609101161620964,-0.2613399546521497,0.14079050869436605,-0.006228400798874286,0.07427330838308582,0.1013142131340938,0.06420271152758672,0.19601863302384134,0.004700449964121008,-0.09915480637441224,-0.09945499575353825,0.040469135229465034,0.049384476957133716,0.04854705157751041,-0.025342830179363503,0.02841902283715993,-0.08885758395499574,-0.08490657832544775,0.012720327692778626,-0.08942351650536898
0.750610688492847,-0.7410178842256283,-0.712568344743049,0.5692565693115461,-0.27811361379644944,-0.26931522460485713,-0.09351617618334808,0.04273957271308005,0.0961037131751149,-0.2726331830871845,-0.23901800597366388,0.09562849742091489,-0.01455747624883703,-0.1292531626972163,0.0005602802860235534,0.19346056636367695,0.04741056258117438,0.03979745891379192,0.13936200473697694,0.06150140162352342,-0.006001767938284641,0.07974117977141224,-0.05621897194650981,-0.1312816812255218,0.018560898169023662,0.05387842931822404,-0.06211056532071528,-0.038709759602880256,0.10484309274577552,0.06496091094348085,-0.04109393659183937,0.0804612695076695,-0.0711259838966459
0.933069430133357,-0.5594491660427398,0.2131302097557256,0.7839138611519907,0.3717557110502831,0.015017850527849501,0.014365528679675194,0.14786818958383594,0.20241366845696465,-0.15003919375069466,-0.2983325709793851,0.2534216974958979,-0.07527741321247226,-0.1446675643160137,0.17581460845256552,0.205782913357142,0.13739448513804522,-0.03207663080622308,-0.030390005587289777,0.06499336244604739,-0.01608688893939734,-0.05265295254916687,-0.17501927659504188,0.0026274392838902504,0.01621851568431772,-0.012624826130287758,-0.09304513202373092,-0.07323065242978721,0.11024058933218175,0.038997253540948996,0.05068969765614348,0.07745870452014053,0.05018740976115646
0.964985078500852,-0.4392868633521073,0.17347394022826165,0.8306813237116547,0.6295442907434669,0.047831238944219014,-0.019188348235592893,0.12622765176805392,0.20901019072759516,-0.0015558671303415373,-0.11557522298138766,0.2861853344664285,0.051349366902142354,-0.04988054005136661,0.3477724725899442,0.14670221572006295,0.06413932477035346,0.018256264602872198,-0.06916874391292253,0.009355779320057055,-0.022940917535720615,-0.1913693137491535,-0.19349872016566963,-0.01418389442136815,0.03658721717477008,-0.026851971912349424,-0.053214869611633624,-0.026250917098276556,0.03782341121468904,0.024482412437041457,0.09946664389528466,0.019213293153541512,0.10754804446975828
1.15457215880067,-0.40379526109333175,0.19660092319403608,0.7571879706633692,0.4964629974278013,-0.33301441448021196,-0.275696642436248,-0.14277786982471802,0.07332084144796241,-0.06186157509974827,0.15795163344115293,-0.011442520877834272,0.17999669426096962,0.11815062925967869,0.3117232563531873,0.015335391328646558,-0.06918509666111965,0.19631260308076656,0.04941084932792454,-0.04499359664861992,-0.09515695870407632,-0.16233180426303256,-0.16918026719618076,-0.105743793737724,-0.04823553971385279,-0.008157197054883493,0.080882011345553,0.0626847030819977,0.005947936537583159,-0.04348433786317964,-0.012656552701269906,-0.06531760673511303,0.03556910666216434
1.16298914923932,-0.23188042452439445,0.17745240357858266,0.4997113124750028,0.5357738720181238,-0.4021198332337464,-0.19085387430947123,-0.0052447787996058055,0.11220569333365532,0.05891990698215656,0.14299578341613617,0.1684345795560314,-0.009850136421751943,-0.01717538014424397,0.0760852836575176,-0.02081278288950956,-0.2913485970517377,0.19066606607771122,0.0921059093813233,0.04079573744121359,-0.15112532336282977,-0.10822024955217399,0.045336685919816065,-0.07128817954981859,0.0035317898860780686,-0.01699959992626423,0.0986871485560615,0.10776876356156187,-0.07810334724160287,-0.07187374815554985,-0.042368718272425006,-0.0179448814016113,-0.05977190261017996
