TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48
-0.839253719086909,1.2173023594344081,1.1026930648731739,0.2736686085288384,-0.5603031627677487,-0.7001380103900914,-0.08627113955416461,0.0979752150669521,-0.16784172977704084,0.38093203333463904,-0.1572094308104839,-0.14316220529610915,-0.35461131117782785,-0.12287780380358633,0.0370648592077876,0.13592169458637227,-0.28133444117615686,-0.3849539730486042,-0.0236065352663535,-0.15553468061849013,0.028395681872531935,0.18183280102883276,0.14977389065159025,-0.24579387542477002,-0.10998856092343133,0.1284851407859549,0.08258471601841659,-0.061274834092978646,0.013247995153107267,-0.005797801209480269,0.062091005412051786,-0.02137358777274756,-0.0628441547232365,-0.06967126995454755,-0.019874674430977412,-0.03705972207479654,-0.017833308080345767,0.13000171857413734,-0.06739950773797314,-0.012863026813274451,-0.02360977112062872,0.03268346028938161,0.028078542751374582,-0.038904533715414635,-0.06587691845253349,0.10833897592636078,0.04093218957012233,-0.017411247497816324,0.0
-0.629508410326847,1.2082654380506945,1.1362920880483844,0.3447853600225296,-0.5583855279505489,-0.7175087964190567,-0.13491552066876555,0.07977046837299984,0.0446421402605022,0.22163186229060328,-0.2818879136439413,-0.14768578726359802,-0.061728021121246826,-0.27224872379689613,0.11488109128269401,0.061009933859095915,-0.12933324540364186,-0.17107604174111307,0.05229717717450424,0.16947012805287204,0.15381900039230162,-0.030429535770931656,0.2234166558860369,0.16210281186413106,0.17057659203129988,-0.09288964418659006,-0.006401038549134787,0.14441288414793477,-0.2016717538052781,0.016499919714554126,-0.15309813517920554,-0.010359922736008342,0.12260083295856457,0.1389763326716474,-0.025650324024088688,-0.006722175995931714,0.027232743834865517,-0.10731388894734296,0.04504696135265689,-0.018108458284257393,0.013990379524992422,0.022978060907108088,-0.02560711951210785,0.013746506018628939,0.027412497074023,-0.09207732465417856,-0.05338869870028108,0.015177730882213945,0.0
-0.552569765555599,0.9184034307149431,-0.58835506772305,0.7123607537651384,-0.8795547714261528,-0.08322109685205455,-0.3643415850661398,-0.26402444575749184,0.0481639984113852,0.22232019855009652,-0.05095323366304695,0.21814562810203736,-0.22552806346806625,-0.34794595467158984,-0.073735190501699,-0.09144337966259426,-0.1759623065642791,0.12417659707577546,0.1652565382677527,-0.15195278859003847,-0.2175103004552117,-0.04786824991866988,0.10312825876658266,0.31047914199578136,-0.02336806335390151,0.05771471975561664,0.15119049148246338,0.3370053234710091,-0.17629257862460818,-0.09034770599122714,0.14993787392064947,-0.08770000857116192,-0.04624102534110562,-0.09837962921503672,-0.04275872145469623,0.1074753682667958,0.006418940548596463,-0.14468983664901608,0.05698414326364538,-0.007907885538558587,0.058056409156994636,0.0007788934621281438,-0.03910033551207677,0.06894431092033171,0.0046939660695481614,0.016725634461466955,0.017925465122355003,0.02008711514863568,0.0
0.750610688492847,1.3660666945827171,1.1532549380548158,1.1825625679102678,-0.7961857121059784,0.13654677256575087,0.17381508941684237,-0.4041499267246326,-0.05535648407741334,-0.000520878797518853,0.9298853468240872,0.42508961735052897,0.22915984026894812,0.10369536376711536,-0.03543425053754922,0.13515480177540484,0.11164014551141616,0.14526231650700336,-0.20041640851959444,-0.2193598324337476,0.011675334757311915,0.008216900847597042,-0.10017718192636868,-0.018675937339850457,0.016179602678592992,0.08752277295932971,0.027661364061480946,0.13267970534395035,0.046753823990606756,0.06002360473853055,-0.017892610517419784,0.007917264549589206,-0.05663680968249088,0.002575636165946409,-0.02537769236862493,-0.017690667978210162,0.01945454505788008,0.031179936488195645,-0.016817496929434614,0.04107300489929717,0.004651687152972709,0.004064267048301403,0.018478991889489867,0.003856149513391244,0.028315270213746604,-0.018076099347352145,-0.012462480540425348,0.00409924823819795,0.0
0.933069430133357,0.6074509570588951,-0.5932091890990938,1.2493074198181084,-0.33964066161583606,0.05836805827783978,0.0429517923670548,-0.02560365453344584,0.9885372312628856,0.01794015376272097,0.23321217479493794,0.12650260591016263,-0.14000673991226562,0.36046758488622604,0.08837270292761601,-0.23175661155492472,0.0935293179616455,0.34850045523008233,-0.041802044929571555,-0.11507517335607524,0.04986430429692627,0.19776677757768188,-0.044870642977275846,0.054557912387191314,0.08181487878797906,-0.018534973649662362,-0.15306987694628324,-0.15969210427531683,-0.05170523784910928,-0.07182569405198726,0.06469453261831258,0.14373748400025613,-0.19075871568343972,-0.026230570505342086,-0.002224111477696794,-0.045863708863509704,0.10065347474331068,0.047720028701561626,0.12545456992290643,-0.107562512131544,0.026312034724423648,0.007567104291821503,0.02342809072818858,-0.002757010070302772,0.05691484558012765,0.017439207818977374,0.004112712733559417,-0.012118823104891136,0.0
0.964985078500852,0.31058833811462516,-0.5815410387916361,1.2862059608211307,-0.08616839301532257,0.3433723071229497,0.5167763374841139,0.21573500681684868,0.6067470727345957,0.07190751003754327,0.2996762644385773,0.44229792544409513,-0.014344355064861664,0.055431862627119556,0.3494920879830334,-0.040311721186588455,0.004413120825754056,-0.12987069233709755,0.08526373845600105,0.30872400488077284,-0.12073247971289743,-0.2129552721354036,-0.1466950947269975,-0.12959736689318863,-0.19406376775725503,-0.13285778025162504,0.15288621095587013,0.06628699872313273,-0.014427915319136503,0.07352926606027227,-0.0816189606697871,-0.18052419654540003,-0.09479133698898289,0.01959995127637958,-0.050987667764333805,0.022547676668756112,-0.04762544302928092,-0.07623476009814761,-0.026963209977675127,0.09407166330925423,-0.04279112681828101,0.018571765970987496,-0.026410978229777598,-0.025160318678006586,-0.05501133384063445,-0.021815474651232923,-0.018045482035092035,0.005641840116579832,0.0
1.15457215880067,-0.014520550273385769,-0.5424887595638869,1.6033642960684231,0.10654416299805701,0.6730612335818602,0.13322072096288592,-0.317141162251861,-0.21042031593140453,0.07535637945205095,0.22096276648558977,0.12407112270000387,0.4768478579441893,-0.25708092442358577,0.06221854570370484,0.14535277343222353,-0.17288311919214536,-0.11898557964553914,0.29040437193096696,-7.617145035135603e-05,-0.20573575456869683,0.37363698796339795,0.19002147597277358,0.07418833418612454,0.20639550198891685,0.1867758447932114,0.03117432257785727,-0.06773866421890753,-0.008964025911485754,0.010507625255373864,0.02284969818704312,0.09981377229622176,0.03811175360342346,-0.04142506763369047,0.06855081295199524,0.07629071893628041,0.015692095121259356,0.02097289444502369,-0.03760489801697162,-0.0005486094576406265,-0.010292060804030927,-0.0334408858163526,0.015280468213851832,0.0088893546429643,0.02937540940078193,-0.01646906560222535,0.023747696957486197,0.003757527095379249,0.0
1.39767420290358,-0.5469156045346036,-0.3641548743777762,1.645618387268272,0.46953448539360604,0.19262866595417574,0.148414582457436,-0.4903689831947392,0.18972982465395985,-0.32946143039788234,0.10347699102914097,-0.39365511468490577,-0.016212912329533025,-0.03172878215486329,-0.23179943139202408,-0.036153219909685105,-0.1709730460490547,-0.2748753201613714,-0.008305696120036291,-0.0374331010439527,0.39705146607080044,-0.14605499395012658,0.014378444336508865,-0.0782403622059108,-0.31463389181501544,-0.11616178192403923,-0.02931057366210073,0.017171463371215487,0.09103712548404404,0.022425366730891284,-0.010144351065580983,-0.03485060074756286,0.1492481284545839,-0.019240280594514297,0.024191883271025182,0.07408253926768837,-0.06322078525609541,-0.05065726823609092,0.010348216035964563,0.030688025006024886,0.04177657170412333,-0.03119424240645437,0.037996696358394026,0.030876724750833015,0.020284132728384186,0.006634704204504719,0.023653353726951352,0.0027353845940707167,0.0
1.46717689965213,-0.6454889898653643,-0.23343723599114344,1.289872298044902,0.8025281924138382,-0.1089543363367132,0.10344208700987761,-0.6588050940996598,0.056216585480419384,-0.5956785202050852,-0.4979626578370618,0.22064480337450582,-0.22429647300068709,0.19343141651352408,0.19825358968933932,0.11448701664726278,0.10402978832303261,0.06771793624518112,-0.12811005617641907,0.14781913991303242,-0.17718717711611134,0.05244641016573607,-0.04278053515790202,-0.19208330608004992,0.14158294443057085,-0.05158102071222421,-0.02229497055952021,0.05906205569778716,-0.13328866941712048,-0.02563506378039067,0.04480289619143766,0.09396862164949592,-0.06810639799835849,0.06641816653995367,0.010705387186278796,-0.09247375054756969,0.039187100307867255,0.07149284462051872,-0.023623568957305524,-0.04728116774700889,0.0006529376483592473,0.10470245775720528,-0.0006102658298100863,-0.011727034819702671,-0.056071957141870674,0.02577808074590191,-0.02821062400831381,-0.014524791385682008,0.0
1.57934041643112,-0.5361589271588358,1.791050125057863,0.8174060025421364,0.7443056206228916,0.1247991816478959,0.10874804966199307,-0.40812740372663703,0.4375673418871801,-0.11844616769809796,-0.684603522593806,-0.2722896410320035,0.2627818478948727,-0.4087350637882393,-0.06680283448922163,-0.3363439485396443,0.11791288249740917,-0.12116349581175216,0.0865477572865952,0.1574494819163635,0.11395686062973605,-0.0783843739364915,0.10289577547986765,0.11571167073068342,0.0405014126448585,-0.032219255017436325,-0.11908895260509511,0.04632103400670873,-0.07123457771777636,-0.13259078232478153,-0.020411870360938562,-0.08991565949960986,0.018021169714378418,-0.07899830991149469,-0.007651175908248148,0.05701670716347697,-0.021101381720318373,-0.024509997296494817,-0.00857402997410837,0.0036837164907390046,-0.018998027772322883,0.013075457283714792,-0.040256560512161185,-0.017869986424241258,0.0021854602961534886,0.025982589534841304,-0.03064360296297836,-0.018011423110642685,0.0
1.90189828659735,-1.164728852861672,0.03197989156086459,0.6830403900073366,0.4201603297625304,-0.3036558508733703,-0.2162503322507352,-0.3364181904884274,-0.22917495434988133,0.44721617661350965,-0.4293285126744373,-0.06367137971116067,0.44575263718531066,-0.07704514895381462,0.15650749858864696,-0.2817372418724343,0.1365183701794694,0.14906829480015887,0.09179307899127388,-0.23836445178767116,0.1285477744576153,-0.15169893095347814,-0.18045738797109268,-0.12476407490883158,0.014971265924009672,0.2520071106455593,-0.09413256503577337,0.09498962943141917,-0.030154885390100066,0.2206398652937352,-0.02360401893748728,0.10041923316997495,-0.04014997224023482,0.01000379365888072,0.055166682286924354,0.05118437435202239,0.21154411810352416,-0.012195727447495745,-0.020569768189366313,0.09460798050820574,-0.15860505618867704,-0.10315542349067822,0.04426057633071087,-0.050229679803160114,0.0031061594602092685,0.03171458393424795,-0.018071588096316475,0.004984556343811661,0.0
1.99736532572493,-0.5961505853626514,1.8478810936731653,0.5448994132684133,0.11839495689325709,-0.03970600750766006,-0.20180236736341312,-0.34702246986671703,-0.15009020435509712,0.932438778923721,0.21422536669411008,-0.006880606586022099,-0.3802192970427864,0.044975818075715594,-0.24323783971575752,0.04803654927864314,0.15505759267040223,0.016529272624199193,0.22691002912187747,-0.3746422966346321,-0.07026013781227364,-0.0873455978795243,-0.03417267925312993,-0.18156836520114075,0.13634026668150723,0.04562888347197091,0.03650952738475749,-0.06908402260265172,0.10960048403057719,0.11684159559337874,-0.03854050808068645,0.05864008579536923,0.03237700626187613,0.11705110955342084,-0.06234684444260525,-0.03921999413015106,-0.0031679171849968613,-0.018600040125721504,0.03288052368189733,-0.04669788022933389,0.025138316024561392,0.010574272426354975,0.02161168278412206,-0.024530972643148078,-0.02026375484153129,-0.024624559936996016,-0.011145686685833751,0.014948625002800746,0.0
2.08856392307049,-1.1233332593720913,0.04734125902161405,0.6636089702211395,0.3567917935256339,-0.15258079361590016,0.1644215772641125,0.09650670131034104,-0.5619262853220017,0.6563794206804455,-0.2463161610902179,0.14857822041667143,0.26938943153176037,-0.034437348486870537,0.27326588961234616,0.142283911531296,0.03852674208894106,-0.029476071603872302,0.04219154760727484,-0.2566905986926251,-0.01024480709410122,-0.03572133003034756,-0.043900341545226915,-0.13941767938519287,0.06462804826650363,-0.1785116192298414,-0.19673307052796,0.04245431908652272,0.08202444536359695,-0.23784886197026012,0.008217616107213147,-0.08230409072362058,0.0012545811522839242,-0.06882904954338993,0.07236051047582522,-0.11231136849712493,-0.2106969521258088,-0.05538911907316528,0.010110909153962728,0.021723678650591428,0.21331949283583085,0.02771966000627014,-0.05222457928655908,0.07604942100217782,0.007708485482407916,-0.043767076184147644,0.02324867550734865,0.007474855341657413,0.0
