TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27
0.388651758449078,2.0873129160527264,0.5017495805217335,-0.7674327118604658,0.3646190579105159,-1.19361360272685,0.21821247050116718,-0.9930203306030189,-0.26039544298097067,-0.5453916567092397,-0.4752585344859388,-0.9099556778077692,0.8049328274046692,-0.27952133125482925,0.557490713899706,-0.6391380128819648,0.035236609043788315,-0.3071171262829166,0.376305929262758,-0.33691101613978147,-0.5589143994194969,-0.09127125617845686,-0.24904163550754949,0.14426479614616544,-0.33089408142878995,-0.20160123915565634,0.07195653803151945,-0.28116025589739285
0.420748324349751,2.0965562655663703,0.15758052628198527,-0.39710286855402444,0.4177843592853215,-0.5471015862777042,0.537029504026523,-0.6138075635156034,0.002833992808024547,-0.3916032305593697,-0.12251259215258756,-0.9478776928872263,1.0718216662781541,0.046763102339935185,0.2710033862400692,-0.13553656923013327,-0.47923228477554103,0.2612495763638273,0.25508173079225716,-0.7216934881253471,-0.04594101534874462,-0.6290112172918945,0.10199090656188715,-0.019938963351330805,-0.3011758014504096,0.26927637413335587,-0.2777919440201263,-0.05173407003521765
0.437709928746239,2.2717733225296444,-0.18051819152605353,0.11234396990399959,0.3711887680805978,-0.2622448578121393,0.8865593452442094,-0.7516044496425602,0.10159281869021314,-0.3340475179681865,0.1752154695218682,-0.6689405021597832,0.6173779252019931,0.16344805890307162,0.007006680598185981,0.0786137015155065,-0.6104275343724042,0.8360712686284242,0.1466547114223943,-0.8058496784857566,0.28049981532389195,-0.43254733909058324,-0.028650303854245253,-0.24797223005682162,-0.21205195397102725,0.5276121848691403,-0.44037591483025457,0.06887384864764817
0.440163796884805,2.237506082329372,-0.2173182825119506,0.3442233740555234,0.19920301963048542,0.07392216208405593,0.5587617541743725,-0.6493317888869743,0.10946464908631154,-0.018613351420946993,0.8061361045488221,-0.4035010110283897,0.11844280824755747,0.21092215039158874,-0.46991849672837926,-0.04105847886851523,-1.1806968367499742,0.9588873177186586,0.03989406963005766,-0.571705975575421,0.26817834114616607,0.16414706113083882,-0.3185979076110456,-0.2085180080418732,0.21725922138613107,0.49164125809889514,-0.11435785242216434,0.25312612426460246
0.449688614212724,2.384340244979651,-0.2972360528199557,0.5809585952270337,0.22179039763472247,0.32083917759375863,0.29605654358973255,-0.5238086676311994,0.06679617714825058,0.01374274337841298,0.8712223428677853,-0.44619691290271035,-0.36955033699917483,0.41711661483373064,-0.3539946619154937,0.08016901584866643,-1.10064988261851,0.616877069132651,0.04873158189738244,-0.22704871030018045,0.13888714432092306,0.503754842425521,-0.39267033372267535,0.09563187546111131,0.6073619383835296,-0.0024407933113311723,-0.023867719221277253,0.1207384240950621
0.450025487950132,2.444585740623509,-0.5034670341468264,0.510702511100884,0.08176758168802926,0.70603241714738,0.05013082986236824,-0.42805291742212104,-0.05363004578618692,-0.04834675796812596,0.6511582523717555,-0.5692300826797497,-0.6177948734556193,0.6057717582385638,0.020324592705322837,0.14639875396568272,-1.0541529741091866,0.05575019373281404,-0.03100922807135145,0.17582470691189575,0.017890631126068274,0.48086754867103376,-0.30226400123991737,0.27330259368258697,0.5962625235268342,-0.36604792889927,0.0681967549458052,0.15230724714745553
0.451402088647877,2.3573292531561183,-0.7291543244018793,0.10667085426710217,-0.015129944496374977,0.8220915294088517,-0.22649384049107174,-0.264296389915704,-0.0669843908309355,-0.1136961357680565,0.17389475326470707,-0.8730020606743027,-0.6156239143745215,0.5033998625350128,0.49549746164370917,0.3293145550815715,-0.800153827420684,-0.5182139115340885,0.027809696750435646,0.6221919462194808,0.07389903882657603,0.10776329587682781,0.1729432184315832,0.13971177432074985,0.3788866250940259,-0.6074124950523967,0.06796081832229464,-0.06374779915745961
0.452679007574816,2.3410327432184395,-0.6921255596748528,-0.08577420271341987,0.034213465691728825,0.8130535109501684,-0.38554612989284065,-0.11377496111526092,-0.19105664804714304,0.09521413968907384,-0.041556697009647744,-1.0359348720131392,-0.6361229595559205,0.4754767389266712,0.7075127255664623,0.5672704733135304,-0.6030158416590188,-0.7430683403195771,-0.025696895634805456,0.6676777855919709,0.13324247397937783,-0.19425875427503905,0.5017212353904831,-0.11229135317007888,-0.04669580514155766,-0.24708562922487318,0.23476434956872083,-0.23581631512872575
0.453375419463321,2.420204018597967,-0.7543292391332914,-0.12787241851516845,0.0886352966827436,0.5485833261263086,-0.35143091910076574,0.38084950286260866,-0.2733516516431004,0.2827612578641033,0.06011343171120669,-0.8895152174239578,-0.8690763067020424,0.38522977807063535,0.7803508233553932,0.6595823849663242,0.06376698553993346,-0.6612725628914494,0.17968266444828615,0.3961726099744222,-0.01901337318032476,-0.17120831406393555,0.41963617222284727,-0.471342951090588,-0.35199578303905105,0.2293317354066666,0.07134581285973939,-0.27101099895309777
0.45608622308921,2.485192400188936,-1.0480886062628072,-0.05552822834028851,0.019711834268904917,0.17379225133170118,-0.18639071913922772,0.6421906950678063,-0.14702585567117812,0.4169730537501547,0.21074797959140887,-0.44972862170668576,-1.09362573636358,0.2858192271299136,0.7215310325195516,0.3703241777046192,0.6975936710805718,-0.15863658954801527,0.19481787430963587,-0.2099918156381907,-0.3226817571104574,-0.11978138902315122,0.16462440394702407,-0.5364057317369845,-0.5121048345367121,0.521113375238543,-0.11395306511104607,-0.31354884078676537
0.462730269483455,2.202759122154611,-1.049648628247026,-0.046111481361710255,0.21080497862115974,-0.3019050130203502,-0.2663378129351715,0.786706453350084,-0.17169460094295658,0.48050640333101113,0.17207248087254812,0.04233129711212171,-0.82828657336994,0.06161802799942122,0.5617537247113336,0.2813723768015403,0.6698217261535031,0.37023490665585146,0.4437540789625952,-0.6997353226405051,-0.26259215155301585,-0.22821701154329235,0.2157870883263065,-0.3217660707477343,-0.36001395768628974,0.3536680991557316,0.22370981651771038,-0.016092310929997484
0.470708590529088,2.059365434605869,-0.9843862978861753,0.05537230599563636,0.2535151236162075,-0.5458072126868396,-0.24350159046950576,0.7523007607827045,0.113606650945974,0.6703370480840658,0.11119587985854998,0.48661725225604086,-0.6963036296274372,0.03582512328210177,0.45246833694627786,0.0711519317967744,0.3987582073973055,0.65173220361387,0.48622160050264174,-0.8371866099469409,-0.18473538891395114,0.05513130263806288,0.3325520129170944,0.21386005139953634,-0.11579285716644101,0.1073668137472682,0.2486733259340452,0.2208887958246267
0.47167714332029,2.4312144785374015,-0.9366144895883536,0.15791066984733218,0.23783854228366727,-0.7914684024945972,-0.2581404942793936,0.5229232154823227,0.023256350838743674,0.7430053837877783,-0.08601048309294404,0.7616858457350135,-0.36569784732488353,0.15320487641509442,0.21634764655667008,0.02225314303136914,0.2692094315971953,0.42762988241789784,0.6795668648193807,-0.70404782726333,-0.17655793146330745,0.3638553837588895,0.4622314753840217,0.6658653167841058,0.13999712231480793,-0.2825167121140619,0.15006804060287207,0.34365605499822405
0.527471619719246,2.498837787276354,-0.8822386281340868,0.07823756651182596,0.22739226292563947,-1.0239928244088774,-0.14798785394485764,0.17712510171038146,-0.14941190072974878,0.6774098585701016,-0.5319149281425343,0.8855786509740645,-0.20595620336314605,-0.13358606927377223,-0.11600978855171004,-0.04428086659801094,-0.11044699269910925,0.27332453035577214,0.836877263811448,-0.17716470081054161,-0.1465584809463535,0.5514903608845687,0.11294361939805303,0.5928665726700686,-0.15317442490780445,-0.45372489710360636,-0.12696129984456725,0.1176085862287248
0.536512957449926,1.862140004592907,-0.8480047063637534,-0.1406781048507116,0.20120157425005927,-0.7815713539544155,-0.34208935226603576,0.6170997430119861,0.36429552545387445,0.4979250104041603,-0.41211476370815386,0.5299141750008722,0.4860018240236912,-0.420610067526079,-0.4511938726292494,0.31466256469966175,-0.5995622910394361,0.21749810921243945,0.6878321242121541,0.3878824503286936,0.490297948041469,0.07446105099475801,0.28658666654939585,0.19473701130280713,-0.25665478921115065,-0.5784519346488247,0.08365681170501749,0.2243838077149371
0.540999949491896,1.6350155216948228,-0.7866016850599189,-0.20349171466928667,0.14111931473169356,-0.7670883266733929,-0.08664310244124952,0.5361868587239347,0.6035592198314524,0.3769208957171531,-0.45460473228087667,0.3269529485800131,0.6109260966136724,-0.5839318322591271,-0.48263380744794715,0.6661137868755028,-0.5093135681568127,-0.03912845037970318,0.546824251808789,0.8468678309622879,0.779255818505839,-0.3424870258792499,0.1103342895607914,0.058002658548434206,-0.22394594290454695,-0.2649172495052734,-0.15829296857867398,-0.12737160222608368
0.541269050941392,1.707683521616582,-0.8897385162296136,0.1678044902457057,0.09865294412027818,-0.7161888423711075,0.07946926659015187,0.11729916634004763,0.8649482733953413,0.35001789200209,-0.5213995840215141,0.21013237831697149,0.5140503195160459,-0.5444890268781586,-0.2993125113317384,0.6495463612636738,-0.02753643795065125,-0.22448263476158542,0.33981718505156844,0.7355412855332195,0.779320370095376,-0.31466943831044997,-0.2059140660661327,0.003005926589752343,0.14232097881966124,0.09177589556770238,-0.2762020914985681,-0.4702708640860745
0.551418591570473,1.410863900550422,-0.9306078636097908,0.63222339789688,0.1508155643212689,-0.568890960324223,0.3490339391434862,-0.45677162398231363,1.1394830345638176,0.1456559215695608,-0.4618918021883647,0.1590721920168334,0.15632676069848717,-0.16122220997498843,-0.024273363539193137,0.444144713146908,0.42405231911304103,-0.24472928110627593,-0.08615094617557352,0.3610688019235281,0.636325935798571,-0.07982512396876361,-0.6198979631650962,-0.1528583980269185,0.1329084109333725,0.16322014876036775,-0.34214846702945084,-0.5279396258147341
0.55346785118836,1.4879624878492852,-1.0684467875830388,0.8842454043689344,-0.04201553445406611,-0.2529280655858221,0.40966500692519714,-0.7722005351325925,1.289840486900293,0.1255693439516891,-0.36347043578012744,0.3037565294068514,-0.11618348589911943,0.15499925924410993,0.12176855132284303,0.06392962179918858,0.5605623222689566,-0.2175232858448574,-0.5057847607940807,0.008894542952831916,0.44913707533520497,0.26619273139018446,-0.5381888035167842,-0.20863123157795146,-0.03789500047761948,0.2245150757328824,0.26246473598365255,-0.30314175024253737
0.55387852468264,1.788552591883073,-1.1801743634553479,0.9773838714611454,-0.26926970594045324,-0.028834941113142363,0.17384179449486462,-1.014471245677219,1.085116326101793,0.1956425472820334,-0.20053230556038956,0.6347085247006072,-0.06597870377044276,0.3091051059390204,0.003202366971401294,0.058281753325106773,0.6352336124040818,-0.49347580460300505,-0.6863447692253866,-0.21867631207023916,0.34540383839761346,0.4740748598827659,-0.2857734493018164,-0.15625644602361202,-0.1773650081038114,0.2647268915443886,0.49206096278818573,-0.03524068390842159
0.555116611760192,2.22037004071144,-1.1983701244513898,1.0329313789328087,-0.42543070761556273,0.3759674766043758,0.022422109645471935,-0.8554999534079336,0.5232614501586554,0.10783159986959116,0.08869074369106741,0.9113079776931717,0.2090071168789234,0.23249477079108422,-0.16986060149920945,0.013213257403545932,0.44018131849241426,-0.609315418504475,-0.6366818330520272,-0.44872947539700847,0.09850848822096922,0.5624638837459791,-0.10378401796395015,-0.15423105183980823,-0.024095747458535013,0.2171817655519187,0.2902834706083974,0.28678775236579734
0.564606244871735,2.2664874821604304,-1.3687630315695967,0.48966452242283437,-0.45417058831818796,0.7801720962899464,-0.35707669814469295,-0.32831468114980794,-0.23707171496791907,0.08647849525600455,0.18757700039473443,0.8596612663614726,1.057280787234915,-0.09637699871351807,-0.10447954942061047,0.12159041051143599,-0.09234646339136202,-0.6813462584375753,-0.44128307669408073,-0.35953877528768696,-0.28269547405482476,0.3087466180326104,0.3160195043263768,-0.29842714648785673,0.10098117421922587,-0.03676539738467326,0.18078376009401598,0.4969592626231199
0.575949590945403,2.1945089894252976,-1.370628925258778,0.08645792914590276,-0.26672003180015347,0.7347351711641538,-0.5520752174831276,-0.034916491229826076,-0.5694254688957323,-0.06066297229734571,0.24862884581910807,0.6599622933783774,1.2960178385965901,0.004168222849871678,-0.17130158871142853,0.4531561964824242,-0.14421179753379657,-0.634314891082786,-0.30915400251809416,-0.21751113226070887,-0.6072841164061595,0.08823567071129941,0.26212408661340975,-0.011871330386554538,0.0654627114139724,-0.1078201561235677,-0.0993086689390255,0.203498174269324
0.582019976212569,1.935986147428149,-0.95750153633683,-0.0848180796522871,-0.18208682088295458,0.8172589620360969,-0.800607994123971,0.10436301933680263,-0.8330060653265297,-0.417277799572621,0.42846735538696046,0.5382860482326176,1.1741494608986902,0.09126236387917042,-0.1919375463365214,0.6226866116068535,0.10701142817309331,-0.48564834854953154,-0.28501768106433234,-0.12226243364390829,-0.8411450064211223,-0.12185597239488,0.0710981689123821,0.20473489411228318,0.01163408178263143,-0.14486730673339004,-0.4573852377201317,-0.22407500274484143
0.584430480880847,1.1749361403219742,-0.5914222926419147,0.03300923849417076,0.14331416619249163,0.5188150582084533,-0.9739973715237895,0.4526923678837578,-0.6708099377626627,-0.8104563965153357,0.5111822028375902,0.16364404623567638,0.6075565824344736,0.007884511153262191,-0.148003887525239,0.7781046662396096,0.4062316604489322,0.1824220245840027,-0.012165837891619614,0.1267550626932203,-0.7434840216479369,-0.11201634352701569,-0.5738610147006582,0.32422687728002647,-0.11532766610504978,0.02380582239928948,-0.5068956926677727,-0.5911854840571364
0.586765822437222,0.5114160846358679,-0.3326635301854636,-0.12422583961298903,0.4182310129709124,0.22715363367166766,-1.3770544166846692,0.613664635681923,-0.14329924671965555,-0.31286762799583484,0.5693926272889317,-0.021291453565713887,0.26101348813346437,-0.22302704419013739,-0.49212553694052613,0.32935796214068347,0.26652882633851116,0.839244820247573,-0.15272732597914693,0.5482277263685225,-0.43101343018709987,-0.015379845146987056,-0.7267559578077081,-0.011509321464328696,-0.18111333193090054,0.3881214403419604,0.12702764555007257,0.022920412479094487
0.617047406540971,0.2664389500663253,-0.27368260376701603,-0.2835512494900863,0.6412987627025994,0.23093389132630004,-1.5144910734965777,0.423782180171235,0.3826480628571689,0.09990739523411948,-0.14587660750743503,-0.5250464585286129,0.0617921617699792,-0.28447026539741954,-0.38203002516728585,0.021718445862446343,0.27612955543147444,0.819405766067471,-0.31770155661512806,0.7689460195985044,-0.36019283859028434,0.05405491000915958,-0.5451878235662816,0.015489808423742278,-0.008133286501558219,0.43012445587048925,0.41711368570262375,0.46279022586518315
0.623406931075868,0.13666169094122613,-0.1758112378426632,-0.2875079827356025,0.6194818407560211,0.18407764343722163,-1.3374155833225319,0.401275474744051,0.4796168764939418,0.38920628432569065,-0.5531539149863766,-0.6852078832252828,-0.2233227864006013,-0.2303300249226987,-0.25170111385524235,-0.21334058230087355,0.2813359060523725,0.7279967138585721,-0.7404888595508585,0.5386047348612327,-0.2185604155769379,-0.0602170508854078,-0.31434414091375584,-0.030700319856584668,0.04911401568051039,-0.026509934109492112,0.06517664174852145,0.6901980397588541
0.630493923357263,-0.08786835405671196,-0.1505571717725735,-0.38434707890776487,0.9683418239346236,0.09373423860704444,-0.8732919702402469,0.06750857226792936,0.4062854788145842,0.5021017993916602,-1.3124511162138757,-0.752300004264931,-0.1450689234393565,0.17847960561484874,0.033201090699632195,-0.2788871885838011,0.21948246490022466,0.24357771531161837,-0.8003647828162691,0.15966858499590056,-0.2332510179098685,-0.2012220562479602,0.07328527239832017,0.41464383680957156,0.3735808771072995,-0.3278068531207994,-0.4065402619016435,0.428962661089424
0.631887316538843,-0.11525568119524268,-0.38299867273571203,-0.4624914201768825,1.3252846815064312,-0.16568976202040767,-0.21890933004089894,-0.4607989498549901,-0.16407627027279786,0.6549178619435813,-1.627500907982177,-0.20056330389488491,-0.22157800567013067,0.67806629510287,-0.12334044689599057,-0.466383061049229,0.11395493865625463,0.06820589502211326,-0.805736140868524,-0.18867538112729026,-0.14624104226443374,-0.34043405837336865,0.10798196161968768,0.3865090182345578,0.2301603662936621,0.0999909574137335,-0.3159184284694173,-0.10328341666430808
0.632004751630834,-0.3399157666138692,-0.1980292683247704,-0.37523605926677217,1.4901742943126066,-0.12708603271293392,-0.047731782662764975,-0.507068298807411,-0.9338407394417481,0.6225176847517208,-1.0878648561303248,0.12983048452536997,0.12646931039805062,0.9762325907008658,-0.7255592622135647,-0.41834082560089475,0.14465161947280936,-0.12659609583409484,-0.41683007273282385,-0.32912883648070124,0.1477549219257348,-0.43221370182050717,0.3360069705868866,-0.027412486340749,0.13525552679190633,0.17619615803774538,0.02037465729598468,-0.4865349528171392
0.635926384697436,-0.5451031022945975,0.35184629680499013,-0.039971752049519076,1.7631159614029364,0.37694906264154215,0.13526900629998323,0.18762068281378003,-1.065379265200214,0.3329172162483448,-0.03876828599728287,0.10403533450703698,0.14308280205271953,0.8480486807231806,-1.1016658880077304,-0.25175365442289604,0.28815672169673534,-0.025779813893692962,0.015155609155884622,-0.26289300176599617,0.6921102274183453,-0.08056272802115143,0.3105035786141345,-0.37435742672482364,0.1272350857727087,0.0746034460534362,0.0639257136534014,-0.38171396676267455
0.638875774665152,-0.8092135578394807,0.24939285108193066,0.006219711228076318,1.6655867870954078,0.740173033244313,0.4153664960538108,0.7936370305841821,-1.042060587248118,0.24856284219200317,0.06734771484808685,-0.029961536710998545,0.2963744960909337,0.08178068900950783,-0.9323991019098975,-0.29578506666288423,0.0820691532387402,-0.20694982190730216,0.14928078998476357,-0.022472612529725745,0.7219066168079001,0.3342814909616,0.21672082840801196,-0.46918958254205145,0.04747163435542767,-0.23874741168371033,0.18402703749546603,0.03925735919782275
0.639047426527176,-0.9487566548958982,0.39544919964673764,0.10698915485092163,1.5862956289647403,0.8718078244989133,0.7403140684846878,0.5805447954124772,-1.1442050732775448,0.06311004040411808,-0.25789545312687473,-0.11238730599850137,0.0151134357982888,-0.5472848407697252,-0.2714876958643733,-0.3652908479734664,0.20931265383483996,-0.4797245600539942,0.31432384685123466,-0.08592563721923618,0.12457847007186403,0.7667776944361295,-0.45213867290266285,-0.09492091415247308,-0.1433569922274153,-0.20815681350203644,-0.06124238650785443,0.13216991885251905
0.653490672021814,-0.8769147653747824,0.8073906637070091,0.6354596972576209,1.6172144168707114,0.7306533409989694,0.7003289715202209,0.7403666555239826,-0.3164747806648475,-0.3712727481956303,0.4277388233762948,-0.4201658154648309,-0.17091708970945244,-0.5071123919094781,0.18644555881439795,0.016876881550246484,0.5055891745536226,-0.4496622076488584,0.28105957574669727,-0.14395776155615556,0.3856385983646304,0.5378658189709203,-0.6626741416236499,0.3777813375528367,-0.21770864958617414,-0.23491992639357318,-0.030075591613233556,-0.06347923709812577
0.655183366782917,-0.7140740830838406,0.5033756779750064,0.7546345601886473,1.4998170782777482,0.2577453517794141,0.8692139365878894,0.7475841095022641,0.25066506586888726,-0.3265688438468231,0.6124237226131664,-0.461096160036915,-0.1000087858224363,-0.6441116093341396,0.44113951461224477,0.12927362847259105,0.2861964413530503,-0.49897240228530004,-0.01962447869033235,-0.17668355642798847,0.1429646856615955,0.03753707626886842,-0.4149832509022165,0.512235595791625,-0.17388625929735,0.1551223227308597,0.1308631504123064,0.026124377352369214
