TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
-0.946564987391368,-0.30540874651291056,0.20225085507199406,-0.01675419519020402,-0.08740995808466076,-0.04199326575026601,-0.22182742411756262,-0.1881647284179297,-0.12578832481738328,-0.004478788414578749,-0.024989404992817127,0.08878887005325976,-0.02922859717127156,-0.02743604601336911,-0.21009990951693525,-0.12977755727931606,-0.05904152125486324,0.05195684245721,0.24679179310169622,-0.20377238416513171,0.23536813314079422,0.017957998302849075,0.007239479466107091,0.03334053632647885,-0.05696129622684914,0.06728853236924076,0.07597719323941252,0.03204344846275313,-0.13645410479955283,0.027079648538775248
-0.839253719086909,-0.7809462176339848,-0.6818070851486031,-0.291621405884246,-0.2490865080109801,-0.007147364135123151,0.015228575425212715,-0.17391805793763196,-0.1848938364424181,-0.08387781814075297,-0.10213030090383426,0.2207813507321544,-0.013580454749076482,-0.0782564614099435,-0.1570902207873637,-0.10784469690125494,-0.08321115980891745,0.0736673075440621,0.17268982940622882,-0.17902310951942998,0.20550931432968622,0.022897264016286948,-0.12513554277792785,0.03767842784261699,-0.04004611317118794,0.08116224833820086,0.043823257837001306,0.021594286566824997,-0.1307928959801732,-0.05191506259721788
-0.629508410326847,-0.8658462962004119,-0.700339751544503,-0.23148321340921216,-0.2899677907822871,0.24742032349732784,0.06201999809155747,-0.00021149418118604236,0.010974914560602489,0.059714768025392925,-0.0074240100736248345,0.2204701563534865,0.030364451082709507,-0.1498090696088177,0.006506841133949285,-0.0837716506080773,-0.014764208505324498,0.17855742711020053,0.041678230097341055,-0.07064271866357745,0.15265082698399066,0.033611529898448456,-0.19343716121307286,0.02470328558347228,-0.07098560804983177,0.09736219305715937,0.009993586944357653,0.035986876501796744,-0.06986946549794165,-0.058241475417900514
-0.552569765555599,-0.9346911362926064,0.3597463758772589,-0.19887474448777392,-0.4371475836091786,-0.05836929745129193,-0.04464936749024556,-0.08808419112832105,0.01691177178892332,-0.06512903264541754,0.012041461764611036,0.1352429651986721,-0.08349190534750325,-0.1980177401846485,0.031299675590744404,-0.015638311730275873,0.06632635561862255,0.233585507374126,-0.041233754307419816,0.11121934245524313,0.15582648802946583,0.06934988236588766,-0.11363076259193182,0.096126796220945,-0.07875543291936679,0.06067252729610719,0.0226274868720662,-0.08287539674395787,0.009861770823101426,-0.0874788584053864
0.085024864095449,-0.9216687000761999,0.392061768810818,-0.312018950672619,-0.4045191013813536,-0.07069689228748485,0.03487809224194123,0.045412694455025555,0.09977102592334967,-0.04290913204480329,0.023103694218513344,-0.011215532557627122,-0.05075241877440529,-0.21218398869379423,0.051130702353470635,-0.0381376164578886,0.07643609230081713,0.20320852742250306,-0.07604989358710944,0.1964744483535849,0.12370417153989885,0.016761482636556677,0.009122463692366205,0.07704847284958774,-0.07709660256473136,0.060184500919076594,0.037877293623229065,-0.053405657218317096,0.0626568587390539,-0.10403894789626751
0.750610688492847,-0.8947446721631441,-0.5186389091661957,-0.7225040550687415,-0.3019113871984351,-0.29929194469887466,0.1857430959786888,0.11732045893250931,0.18187693167434835,-0.11786197167706633,-0.11116122157588015,-0.28098318077442874,-0.07069840492115266,-0.10742789573286633,-0.05479049051040798,0.025619522917674845,0.006053788293672119,0.021802499325018557,-0.06226585592463732,0.13306125154316384,-0.06162305233281219,-0.0028491654392323964,0.027316086730754436,0.028574330720015702,-0.045141865156814356,0.13232794107326568,-0.019668417436657065,0.0014779928181016015,0.022029355923012015,-0.01352554126267585
0.933069430133357,-0.6362474467197925,0.43764792341235986,-0.6597951269016303,0.3403015425496384,0.06773475730849075,0.17385430901853155,0.26105004373448615,0.29025014293292434,0.03335547079244081,-0.1523712558158158,-0.3798118447031937,-0.03672244096210763,-0.12278021248553656,-0.08015930944781204,0.06343224367787309,-0.008078713497551645,-0.058287983660671464,-0.036416769916720645,-0.06271344316789913,0.12077588087061324,-0.006956716960844006,0.06676440258413453,-0.013840893639889043,-0.03060711055268752,0.11419458301339752,0.021377462605407186,0.06441589405607989,-0.010470517486111615,-0.0022150371598741747
0.964985078500852,-0.48598443540239694,0.41727504931544845,-0.7170772417804732,0.6427515413199381,0.1649943324896618,0.1937561951253456,0.14875004213045903,0.26715894861135114,0.05906492506060255,-0.142899206689727,-0.25594710125237513,0.14563980559464768,0.07126481762291902,-0.05926583348019559,0.1259168956196394,0.014667256246203207,-0.07989092998031062,-0.027500850578654007,-0.2113899230155247,0.18083480349982317,-0.07543945769270963,0.055747349196560436,-0.026875211689277027,-0.03021366835503883,0.030496783104361477,0.06296700586662152,0.06108156115816818,-0.06696556311323096,0.038983684536123685
1.15457215880067,-0.42937286648447054,0.40418279150566405,-0.6407056473360482,0.5531452763264771,-0.263958469515556,0.1860772657424296,-0.2764401878244714,-0.016550283956807757,-0.1066181966621602,-0.2665902617587452,0.04420262211117632,0.20718646955070613,0.19104247023147372,-0.0012778198232776055,0.1404131999931848,0.08273066844651969,0.07170356416174402,-0.0347451065372095,-0.20660711687069755,0.11266095490406813,-0.16806009082675902,0.053035185696282676,-0.08790627522660602,0.006062864592837318,-0.0650798266439868,0.05548705576558837,-0.006400320234911736,-0.10337711285736827,0.05435411950461757
1.16298914923932,-0.25845661106734413,0.30872292515280286,-0.41226400179923883,0.594897002691532,-0.3223402466417901,0.19521071244330995,-0.15503276478270966,0.09165949908801596,0.12163769802324574,-0.017832552104213584,0.08895996683603952,0.10033507488442776,0.123468311757986,0.00604052505581592,0.1060248257081398,-0.14554857754597592,0.2160424781256445,-0.008837544155375885,-0.10478112978971328,-0.12424504763071459,-0.21203795589670593,-0.1289060633751478,-0.10816152038123439,0.03655433162122057,-7.275633388458923e-05,-0.006306319121780424,0.0184901832989401,-0.06688163912179672,0.06770021904496498
1.39767420290358,-0.13503010321167117,0.25918528530403784,-0.37807518471053253,0.6515860231318358,-0.18342787176563116,0.18426310519908698,-0.19364194871852436,0.1107472998230771,0.2591128126656199,0.12596235801503147,0.09469842110504137,-0.1689316939579391,0.005512650232432904,-0.10204113096898071,0.0532259476794233,-0.22411943973210283,0.16073905890178053,0.05174717649016006,0.025504518018870333,-0.2019315071341356,-0.11709047904728451,-0.2026455198586988,0.06349244487678508,0.038016435044139034,0.01362655548129463,-0.05042280365990113,-0.06597110641179002,0.04260040143919716,0.10836293075343882
1.46717689965213,0.17584763976243845,0.18777157604772782,-0.4048183515236185,0.6578333955190346,-0.21687934604675937,0.000818550540629849,-0.2840901002652368,0.19384405761732787,0.19439856110007653,0.20649979780213246,0.08081453876430834,-0.3010788523965855,0.05513993436009354,-0.19762073416241463,-0.10681777546348462,-0.08655835519511261,0.038179654235299,0.09338726094890869,0.0891559460189442,-0.09553292006574336,0.08495660105754936,-0.07279327966278203,0.17467999039370946,-0.006496516126272605,-0.013221108547584058,-0.03541239639076362,-0.1402184011835361,0.1470234199202336,0.09768138879625769
1.57934041643112,0.22960936991481215,-0.823580895715541,-0.7548786771387248,0.5295237511598574,0.15389610201206116,-0.1527187767737268,-0.39203513228718123,0.23895861118573253,0.24429006096185535,0.076184467035626,0.05926029552148177,-0.08692387483675348,0.15309881049413426,0.11537979115663836,-0.22637722372289776,0.009442354865248722,-0.04826022281335843,0.10413624874244432,0.16591153383581234,0.11981188774122578,0.1097068313467875,0.08013831458970617,0.10351103824040772,0.0022411444981147196,-0.026576711071783197,0.015069731618840487,-0.030678816731537415,0.10588715619751508,-0.04149449205830908
1.90189828659735,0.49019307829032505,0.12764561861792093,-0.5936235987281447,0.24623795829990594,0.05903611425934837,-0.3486183703529636,-0.3361059167233596,0.10466087505791731,0.26037663515746406,0.04354034783748578,-0.00801621710626116,0.06497342926176193,0.169394299067606,0.373447643198622,-0.20839326907295472,0.02446674639015938,-0.14054308122387313,0.04022620069537892,0.25018911537328387,0.21162108195919482,-0.006527243495631336,0.02220403024430262,0.032945588273430866,-0.04519656138523672,-0.041944094694992246,-0.025328718491932054,0.12520298924312634,-0.03657174600903373,-0.0739293895931788
1.99736532572493,0.30210590581626656,-0.7214103032612184,-0.8629484057860464,-0.05604822513229088,-0.24338283697880989,-0.40570483084247677,-0.2585315256988445,-0.27160965877343385,-0.039576577317656396,-0.19918634342340444,-0.2262943055817278,-0.0014080981209929366,0.06835303400184808,0.13976746476521698,-0.04284549270643535,-0.06902981637337777,-0.19739323814571663,0.004994567448689137,0.20866873592888638,-0.14776093453761138,-0.059781025629176934,-0.1298713557922503,-0.15819558060633693,-0.04752490873525395,-0.019789666717908376,0.05716574716634006,0.11834326270708712,-0.07782184889949455,-0.09712429029190729
2.08856392307049,0.2870086242224572,0.2619758636211894,-0.6148510571627396,0.10321038425175946,0.2092065833521881,-0.511157556806237,0.10929332660178795,-0.36382135402855276,-0.012450736235746088,0.018067808842097074,-0.152890353027441,-0.026093157746033508,-0.11079120909321964,-0.1846617376333925,0.07280715790923484,-0.02680824521179876,-0.1107744128608408,0.05115727009085873,0.09786882966734006,-0.0704669457884713,-0.015519521396473054,-0.08297397266972963,-0.11097044445222758,-0.1073671968489069,-0.08577207685251485,0.15650126187751598,0.08431746583172935,0.023520159154551436,0.06481584539117193
2.10800584058625,0.13576818476657918,0.30044845245812773,-0.682077529870343,0.21258528475281457,0.407777613330223,-0.2933406078363576,0.353848981935909,-0.41144605264459155,-0.024005139330721067,0.16078633048010418,0.04419526933972617,0.12511889847529561,-0.10039320105186332,-0.25504468894337545,-0.014234023677239792,-0.04163866035537245,-0.07627791699797806,-0.002621484148531091,0.059983086386032454,0.0010346284155214787,-0.02339203974020418,0.03911257617430087,0.062289610848597445,-0.1744803875411276,-0.03479673635551105,0.10716328137620908,-0.020402211969569102,0.06508802247913886,0.17038812058462602
2.10959538299129,0.09479954104774359,0.26679230238697105,-0.44133342582781765,0.2727636664702898,-0.24508736376331602,-0.04480401646513874,0.2523337042159081,-0.54978647133072,-0.16220584407541586,0.04912488778341849,0.15552026309764444,0.20453487838457052,-0.14434611148228194,-0.04629393377160958,-0.13689213736420536,-0.10429892261235671,-0.031494629627341036,-0.029866073471384435,0.029833573542038427,0.06917806506768066,-0.008120584308919513,0.09593863216974287,0.12167014618154433,-0.08698846803957166,-0.052948297796821656,0.007747315526987894,-0.11026910345184586,0.0365793120066588,0.08788587022843666
2.18307450301212,0.3366951819338775,-0.8699150230016564,-0.343287934221021,0.32553149551583926,-0.05212926617310709,0.27578556320677294,0.3652285278510426,-0.23803855753902173,-0.046185050769838545,0.17358325689131385,0.2525518059155572,0.3340660896349964,-0.1638088334871058,0.21276800312743646,-0.12999309648531363,-0.06544838691894453,0.027758183174460042,-0.10835572303801513,0.0215145994143662,0.088150596722313,-0.1016010010152286,0.046099725605798676,0.051701397416106167,0.031225719294687964,0.0012405890929588301,-0.04031876536111873,-0.04050808928748158,-0.00936824139181047,0.07633938037939096
2.18673876833911,0.5429058346037148,-0.9363754740366438,-0.16526840582328492,0.16971664520028004,-0.18308334160999346,0.3143120921219209,0.00647735894533496,-0.05166872073727718,-0.15529892266759002,0.13192315696624324,0.22167718192899752,0.23836238412451913,-0.1849711080075861,0.13553555220604704,-0.005507641458720582,0.0844313683785477,0.09960496036942243,-0.16278632576665733,0.09829774278910003,0.04215712666009298,-0.10941295874713404,0.05897979821723457,-0.014746696622459608,0.14850189557980858,-0.021581308753635627,-0.01552163616375954,0.01796466423938771,0.010084774616616764,-0.013428639709125254
2.26578497197039,0.7055584910238178,0.06531473122499154,-0.02179763009293029,-0.025105449907183813,-0.15053499474850587,0.14080162794471554,-0.3190501086854109,0.11748939828998178,-0.19819045451022965,0.12412884271471769,0.10793791226380496,0.10218885582090644,-0.2985078565696358,-0.14260734830380975,0.026425473149885595,0.08563588653666791,0.10557559713198728,-0.1007991128514946,0.12778661407841865,0.07479974260368116,-0.01743994540622394,0.06111545400491149,-0.08650748800864416,0.1369699333069499,-0.10677976004471111,0.01575783320806504,0.05891023282780097,0.04082690568143143,-0.017431933073400904
2.27083487674283,0.5333795427144219,0.20116303183592063,-0.36156084876026123,-0.1835698829286371,0.21161544338291133,0.09117258717153745,-0.23760572834769156,0.18908849293319785,-0.1287110184163,0.03073046454268484,0.09871175282334106,0.03775391049878055,-0.29813637501648815,-0.23262562627022682,0.013941429125366105,-0.05628246240011945,0.02381603637577285,-0.09412906940267256,0.11082252835501848,-0.08102455955595311,0.07127151615608442,0.07000596693852502,-0.16524762054158784,0.07304282004326709,-0.07637021376835618,0.013690983055928384,0.10344587454399091,0.06261340345350258,0.011050937737652129
2.30516343750525,0.2961209254917168,0.3117362490970767,-0.5270357518527115,-0.24630299655260599,-0.001456490989117257,0.10817753000398553,-0.07291949776408217,0.0665724930021269,-0.09859391382038854,-0.17100595549075925,0.1844365718419977,-0.014541724277174206,-0.17755838335980267,-0.19386765732358027,-0.06592541210747974,-0.12045419797512806,-0.05731482827943067,-0.07573827782767205,0.03108747351623452,-0.17510749042129573,0.11791181495643735,0.09773537675935833,-0.16982191657458928,0.0030223442202631946,-0.04301421606447271,-0.08765927782169705,0.011922731066609278,-0.0014582364573019957,-0.010522201122609263
2.31073414033149,0.36628148562935164,0.23354936925633177,-0.3739281535630348,-0.17822313514849045,0.11733816983064294,0.10632989140358591,0.17535811435396897,0.20113712677955226,0.15745142276033935,-0.09445057500745778,0.21287883810547642,0.029518683899099892,-0.09011180198099421,-0.023016188172705197,-0.20717187433299106,-0.09789038467466067,-0.033300959407395775,-0.06321736853728752,-0.058427142753156504,-0.17294410944056715,0.09260565342756533,0.1339514308706689,-0.10717551640018955,-0.07610683101762301,0.071584588101729,-0.16738325309932545,-0.002970399997496571,-0.05181201272244295,0.00962436909952741
