TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
0.006021438863064,0.08268846439918534,0.0661106998092904,-0.4068397099559103,0.1211513638504482,-0.8062858681725704,0.20523867188033915,-0.44445378149776543,-0.5427990867331147,-0.7006938148470631,-0.4480246247736651,-0.9373205527925971,0.4249678979212881,-0.13400254205061252,0.048390855147637336,-0.16010404804016665,-0.10886237070362573,-0.14076019579629853,-0.07771642331912246,0.36968065808495776,0.2321256405775565,-0.3471076045368571,0.14957751671821667,0.06619065294911299,0.2964591683009942,-0.36632470387794586,0.2921130409291912,-0.293481163721525,0.1814578184252433,0.14321015955602967
0.0154433843788352,-0.4277351621947263,-0.2645082752993393,0.064629817079312,0.00041777347927110384,-0.6094192267966848,-0.03839566909109099,-0.1411370238398211,-0.4274401824266095,-0.785539053192935,-0.42103228252372665,-0.6939394417342615,0.44415812311527086,-0.11213373739729028,-0.09978528500635986,-0.28699729043633415,-0.22333849205743897,-0.18706547975207247,0.10918867279752419,0.2686357687551971,0.3723240745906631,-0.3008302513794899,0.12525702691515583,0.013982587511496902,0.11308440653758701,-0.42718344543673775,0.16122708245255576,-0.10710980393410495,0.021276310437519867,0.11384224234830977
0.0173694865991158,-0.591523142999429,-0.6843432462006296,0.40360847300984304,-0.787735531677966,-0.3488312448813365,-0.4818556654410729,-0.5259812362498706,-0.27119593216648896,-0.4751944989739359,-0.45862631975309953,-0.39377707627316877,-0.005360380455223247,0.2242030705573917,-0.17137298671130832,-0.4715239749800416,-0.5241228078520226,-0.06762023464612878,0.281381400004148,-0.09306795096393493,0.35798604288382846,0.0701686820527212,0.2086756144605537,-0.1494329234491532,-0.20092315216140666,-0.17378733910093352,0.17583101125634001,-0.07140202517603403,-0.15772120512562943,-0.07649295002050109
0.0217868349329398,-1.0554280216340788,-0.6540886608999449,0.8382422568735879,-0.7779950510818313,-0.07266319791032587,-0.6131814739604433,-0.5363112422000628,-0.10596430564484914,-0.15046458490887346,-0.2839787720150694,-0.2469631740777009,-0.1250566403285846,0.18508503303039028,-0.03762932930330366,-0.43387938402560916,-0.47996785669303327,0.1735448138472186,0.24314496983381917,-0.22186699109853625,0.281707583935689,0.14000688674743092,0.012446333152899136,0.06599850992151406,-0.15030056652465762,0.22926216654418832,0.059522003501005866,0.07087984198042788,0.04508445147523171,-0.3248739937770667
0.0236539792007251,-1.3946415101070784,-0.6871984926130703,1.1759964520206934,-0.2816998466141122,-0.12995688316099102,-0.33262182744016117,0.25123052902198034,-0.05787949969119608,-0.4765464778785981,0.08845563199159154,-0.30597821789820756,-0.23859995727198685,0.23168726038679088,0.05015663004921645,-0.2424717624730127,-0.018989470316311617,0.040733399479438014,0.253469773635505,-0.09043478337850722,0.025926736871093287,0.3314107777918317,0.04566814280198972,0.22341664870265998,0.15226776108411733,0.10235207487611649,-0.15102372049765816,0.4789979054608087,-0.07837215994428208,-0.31185991551493064
0.0912510183968422,-1.3311125947052507,-0.7516584076745105,1.176635384293546,-0.810121088346053,-0.05256117785207669,-0.820023446438102,-0.14678010272484637,-0.09192189859808615,-0.25672484942316204,0.23846843500269757,-0.11619064762619202,-0.26964646418468946,0.1605423543506433,0.1274298933431397,0.36400391908296587,0.0647351132876016,-0.04111530646168,0.08466090550463541,-0.30627922638427496,-0.02387402530415327,0.24368780103630322,0.1063326912206716,0.29261145868008404,0.19086572834522,0.16036459889344734,-0.2644905121059179,0.31257767821524457,0.007862423125919067,0.0012606423821107068
0.109828407190697,-0.0865200713932302,-1.1403373140291442,1.2138849212104046,-0.21829592552387828,-0.4959695110454476,-0.13359178742039457,0.06521521667892953,-0.1253701640535619,0.13744829255434443,-0.14320717927352844,-0.26309152169083144,-0.3793680417569168,0.2871733319188792,0.2408682202348572,0.7232359001036588,0.227659659119651,-0.2913542432039581,-0.25574760548169756,0.09668985482957539,-0.11718017494526962,-0.3573589521475937,-0.10575807476689542,0.151479844776279,0.503547647213293,0.11748297529912878,-0.24355075586157326,0.06950383957144589,0.269300007567284,0.1300458369102674
0.113440764064444,0.2666497142529367,-2.639539534288502,0.8017153833178221,0.1428090480683836,-0.09998428382818107,0.19766610458151695,-0.05239033988790541,0.07934693058572523,0.32701956027682716,-0.28990887169421165,-0.024259962917356062,-0.6474054548151308,0.29102474479764323,0.08724723690132334,0.3498964089531168,0.025638511853852897,-0.18313421319346093,-0.2751275641003887,-0.08049139150304825,-0.11758140480389392,-0.7208736427429107,-0.2828980670626695,-0.002932983526337266,0.06109919417118523,0.14143156345291313,0.13316693854439127,-0.20383963839300492,0.03902340111903231,0.14557227185612787
0.137447118292763,0.8312656902449402,-2.7874006245985448,0.8748300896969994,0.3522311183190458,-0.2833089547545756,0.10704848680463212,-0.0882883257290723,0.44672222160978353,0.13939072487978846,-0.22954028063639606,0.03833837200193665,-0.5525154143643906,0.24756222619609983,0.08793120083445775,0.053187271230177025,0.06878893197647036,-0.06518388280630061,-0.055516581660681255,-0.20815501754574658,-0.3469837193468243,-0.434067157694478,-0.3177155142327944,-0.1333004435098993,-0.19082078347206013,-0.3042371567783813,0.07694821663906616,-0.14898470568748895,-0.3531500079668232,-0.008902790338723217
0.175701572519407,0.539340719864469,-3.449812320335028,-0.04503626632568338,0.47782222473208136,-0.32577279235274864,0.30680485418561376,-0.23037849913518227,0.7590842379895241,0.3002428771544394,0.6126947629691031,-0.167620796200135,0.1240604210018961,-0.3215240270301197,0.21641579656405321,-0.38632360408899824,-0.17750539643365632,0.3899336304935714,0.07956193628394036,-0.15417124638377172,0.005978679998073103,0.09049560737709045,0.0012990836442755519,-0.04166126985245494,-0.1044747223552549,-0.010844011014228947,0.032203422602950414,0.21892961503977318,-0.07399462835725358,0.12151719225832303
