TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
-0.946564987391368,-0.30540874552183694,0.20225085378129404,-0.01675418678043602,-0.08740996536624422,-0.04199523953976914,-0.2218226966348726,-0.18816538360937782,-0.12578384358611067,-0.004445770210034,-0.024980172488648613,0.08881187630256324,-0.029186124330645675,-0.027444971525683322,-0.210027363922805,-0.13002491101178146,-0.05903661291457409,0.05204377945814602,0.24674949509344535,-0.20327631719160022,0.23570221210704748,0.018058167063495202,0.007621831087443586,0.033517456177027095,-0.05541491743220015,0.069045371930565,0.07415492002975257,0.03172073322951995,0.12939132710819068,0.007401270519944909,0.004865633934086225,0.10385228744472089,0.04197629714196261,0.05613662056189698,-0.20896704891711185,-0.0414134006775019,0.1082369158591959,-0.09775494082905511,0.05954419392720752,-0.02208891920080426,-0.024189174297143796
-0.839253719086909,-0.7809462175012754,-0.6818070846188399,-0.2916214046757389,-0.249086540130271,-0.007147656050177046,0.015229463379399389,-0.17391897090572356,-0.18488937165820335,-0.0838674272501638,-0.10212885639498978,0.22079202508437412,-0.013563808034489538,-0.0782651986135643,-0.15704601750573827,-0.10791079411923112,-0.08317469777917243,0.0737147611589552,0.17260486263499322,-0.17879463739747914,0.20578369068834307,0.022926794542544645,-0.12483225740127836,0.03746606400852454,-0.039933827549526846,0.08184513570686115,0.04361386785597067,0.02112380459515329,0.12589457995591208,-0.06260344603914719,-0.023599303260122703,0.030719840985914706,0.07947133937626534,-0.003339479484440811,-0.12289580807257142,-0.03817356150625117,0.05171631204660076,-0.036990253372359505,-0.041224328767771184,-0.04087942977060668,0.018831390793866712
-0.629508410326847,-0.8658462965320857,-0.7003397510346356,-0.2314832139097629,-0.289967833837557,0.2474205599928233,0.062018889767236185,-0.00021224030478039636,0.010972223424303911,0.05970864494011934,-0.0074105012000983215,0.22046846093069153,0.030350327838044533,-0.14978612399633653,0.006526194084407923,-0.08373599912269082,-0.014812291433387538,0.17853521313298734,0.04182497332800881,-0.07078588816611385,0.1526194789195732,0.03334431249899736,-0.19312187664674504,0.024922723409318667,-0.07182219999184859,0.09646578283485333,0.008901420497137534,0.03552210908989828,0.06647544412928875,-0.0612234497730077,-0.09566710601840914,-0.08197615270038117,0.09038785799946375,-0.05500935625418133,0.03189678277517931,-0.02165009433867953,0.017360217535979057,-0.00031354366795174844,-0.03073849854947885,-0.0482733414843234,0.019911452928873734
-0.552569765555599,-0.9346911368433248,0.3597463755268309,-0.19887474656916862,-0.43714757967390877,-0.05836863139413355,-0.044651801403272816,-0.08808352048913594,0.01690243987428631,-0.06514713318039252,0.012050179659092095,0.13522385225825118,-0.08352494881699217,-0.19798648263912294,0.031247925941998864,-0.015526485095004445,0.0662527872020696,0.2334705076619472,-0.0409885125031085,0.11083289638817921,0.15547267572935725,0.06900927423806168,-0.11382642471097433,0.09645834088785689,-0.07942891556038746,0.059707782976208205,0.021341872881609818,-0.08254576444320014,-0.012815084962433608,-0.08230286143873791,-0.10339856860003885,-0.10984921179864991,-0.032389412037483245,-0.042433596604270214,0.11614134578171262,0.045516833926725606,0.022619186383498115,0.08336817316329102,-0.01571325581440306,0.02646017637200018,0.01761956623633936
0.085024864095449,-0.9216687001519477,0.39206176802824527,-0.3120189503807931,-0.4045190728986937,-0.0706968914852605,0.03487756658222881,0.045413176363131934,0.09976493444475712,-0.04291237735972463,0.02310660329254993,-0.011225985287911728,-0.050763135982618536,-0.21217618795550527,0.05109162495900083,-0.03811794272073732,0.07640071145306224,0.2031393395017376,-0.07592850073708661,0.19630674323520406,0.12344073095139889,0.01660985043987633,0.008845334878115518,0.0774043206079729,-0.0766135061543837,0.06005273755798931,0.0359420495122897,-0.05348440346306363,-0.06872264601189855,-0.09968769353784611,-0.05343238800138572,-0.055132477282323636,-0.11063556829874328,-0.011280383211055392,0.103529270256406,0.054292982647515246,0.027710284824441104,0.014479080768450482,0.045575668197559635,0.024871281862165837,0.016198007058668473
0.750610688492847,-0.8947446717978764,-0.5186389091273386,-0.7225040528308452,-0.3019113975872995,-0.2992925137984828,0.18574410509353229,0.11731964482790357,0.18187930814129968,-0.11784872410382517,-0.11115917110281413,-0.28097598306222255,-0.07067085753619473,-0.10744981709233753,-0.05475548718926565,0.025541431492380137,0.006073030872760498,0.021844843231520604,-0.0623030892101745,0.13320751222391802,-0.061482379012566556,-0.0028627304897393606,0.02768813573548435,0.02880652097395634,-0.04469290341382956,0.13259779505873084,-0.020554438209911964,0.0002622008207315043,-0.023924193393615494,-0.014063493952724462,0.1109296645041959,0.022920843594719596,-0.18037897791708526,-0.018079089367174055,0.03964718283350452,0.03561660377998682,-0.016032780765553707,-0.1785719558190145,0.03848878709608557,-0.0073452770733430164,-0.0221610110241792
0.933069430133357,-0.6362474465960004,0.437647922338385,-0.6597951234384037,0.3403015370707113,0.06773412064905447,0.17385561176247089,0.26105033346359124,0.29024711706291956,0.033357926702183335,-0.1523583620456779,-0.379810149261518,-0.036731943667176685,-0.12274520443230068,-0.08015905611979643,0.06338762474824976,-0.008141105183205478,-0.05831851836025958,-0.03626172444064923,-0.06276865964912953,0.1207088955813254,-0.007168088637943724,0.06692666137568237,-0.013656366122148544,-0.030533193390444028,0.11389500812523545,0.019277676732836008,0.06398989109598283,0.009249103230656088,-0.0017711595503873477,0.1665172555982268,-0.04447318784823094,-0.14353278341073808,-0.009555311751803757,-0.00568738358536083,0.014953658349908291,0.014660780012283062,-0.061188305598505945,0.06757307030324741,0.013335804938049927,0.04168716333120111
0.964985078500852,-0.48598443581635936,0.417275049486753,-0.7170772458230855,0.6427515688448711,0.16499524171008317,0.19375536582466452,0.14875105225777888,0.2671596368003326,0.05904745129017877,-0.14291083292947684,-0.2559524113270598,0.14560235377567954,0.07127950524985041,-0.05931489532411163,0.1260260980135413,0.014669917835504122,-0.07989830409115833,-0.027556605633804576,-0.21150792709264046,0.18068875885529898,-0.07526150843563952,0.05516501088799032,-0.027776752635339078,-0.03006503190932032,0.03130116310203917,0.0639285586048686,0.06294759333272076,0.07448244888764191,0.042751306174906765,0.10483741246715256,-0.06769850913709535,-0.011417418196810343,0.02200414298290315,-0.012255750057439944,0.025120592887647383,-0.059500047350136843,0.06596023883466451,0.018374411861983516,0.039052196273401195,0.03416183943172435
1.15457215880067,-0.42937286695647575,0.40418279286182224,-0.6407056573192499,0.553145342147257,-0.26395642717610723,0.1860742484392865,-0.27643860576387685,-0.01654272610488558,-0.10663490260071927,-0.26663938906635803,0.044186851095154286,0.20718084469801148,0.19098111139432783,-0.0013741214928239532,0.14059981462789467,0.08288718430820549,0.07167369680270141,-0.035074148276741594,-0.20656234275033894,0.11258344857967147,-0.16735674606868114,0.0517213549517948,-0.08966649889796514,0.006653137403830384,-0.0626401384697593,0.06067095044070303,-0.003155722378428787,0.11362921578569132,0.05535307211578747,-0.06365371951910623,0.057011495236382964,0.021543961664867425,0.0030040311162467656,0.01792973787483622,0.11606279681422103,-0.12106795813459058,0.14094769918050165,0.015391367061550438,0.014497917151989557,0.016520828877692035
1.16298914923932,-0.2584566110404967,0.3087229263706761,-0.4122640055385358,0.5948970182299201,-0.32233934546733706,0.19520909531026037,-0.15503262127545664,0.09166751563782154,0.12163137513549847,-0.017856222116920194,0.08895704138506172,0.10035169296637836,0.12342916498171831,0.006026842944835535,0.10613975979261296,-0.1454731036303078,0.21605953824900836,-0.008981384240839543,-0.10465501860388901,-0.12415027283992848,-0.21159166201632362,-0.12910963269911793,-0.10896620572404335,0.03605047831784556,0.0007669349967797113,-0.0029083151603324004,0.019970468622382054,0.07267812039848096,0.06655649597354517,-0.1714917925442028,0.0006010847092766959,0.08875211132686806,0.014606334983415266,0.0583449186190865,0.05035515391464697,0.019577746138633726,0.015835797608189265,-0.03851392247525527,-0.007387689900504724,-0.034359703030369
