TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49
0.0059456383787162,0.17458130229653726,0.19477344212863915,-0.5612213594103561,0.42447936540782494,-0.6387978158591558,0.36816614204084963,-0.18085941409712902,0.2610606547522416,0.07501461823861248,-0.4754769840514488,-0.9006847347162322,-0.21235797825971928,0.027718672728688925,-0.4545985651924189,-0.17812641904072354,0.5442141418579517,0.10489633175056866,0.10639062909696458,-0.11629780562123579,-0.2962944103240835,0.03298136491797029,0.018238388653117756,-0.38830310765543263,-0.1852615019782723,0.07232831309504334,-0.037615829553531675,0.17257585530934724,-0.1853762284288016,0.19759380474767485,-0.10321264985184672,0.19614906307144564,0.15922377760731307,0.007884351051609572,-0.14835928738585416,-0.2065291661738859,-0.12230609010461053,0.13619893433923308,0.01392687853323549,0.003944659308896318,-0.3924890138885045,0.08711481715314731,0.043152416932789824,0.18827930426330655,-0.22441137553424928,-0.2992994481017317,0.0641660640017058,0.034675287748663235,-0.23563905697854218,0.020715183952550783
0.0152489763573463,-0.3748655426720977,-0.20815994712335528,-0.0906609400761863,0.4138829261423998,-0.46114070658045403,0.17710843080935493,-0.033774664380468875,0.2467719960069887,0.0983980334162421,-0.4888890230541565,-0.8214458159560424,-0.403715057738462,-0.010799786197598618,-0.469241820967998,-0.1393470512175358,0.4129489972952924,0.07158791270562591,0.07612874345829213,-0.0678231434270638,-0.14957175362432656,0.25992344544838925,-0.1735734479120229,-0.38315872299341547,-0.20530624987233453,0.03190783390993943,-0.03751699227127726,0.13625523914723917,-0.28787644670965523,0.09987147247412137,-0.14529756665744825,0.05240516109525255,0.09273000616741273,0.03916890165867025,-0.06003934719447766,-0.31691070565132584,-0.09216577252264356,0.018555791516787646,-0.12326271897445659,-0.05262993786512369,-0.20809326470698275,0.0003969979034786791,0.04526361965952951,0.0884592294182052,-0.07622344694644824,-0.012778264186898288,0.05926625969903259,0.03085037594451854,-0.12777963939670361,0.004463391487123938
0.0171508319673862,-0.5918853509643813,-0.7338011652883066,0.28061212584692713,-0.03343663416338348,-0.6630589856478428,-0.5228756375758358,-0.5577119173195072,0.18484661461443486,0.006186760669639518,-0.33719738065150473,-0.46513735903550857,-0.12280722430099764,-0.14633075895887473,-0.5022405802655178,-0.296762447958217,0.3392793476037339,0.13639297408795895,-0.17127648273667123,0.2897497229239438,0.10346011973087764,0.42198188693801164,-0.17419692095193506,-0.018169478940147057,-0.17600427926760995,0.058281261239504445,0.021054348824024724,0.2868469154027111,-0.40068182191431473,0.02876844244696092,0.011214507466985971,-0.17456245165832565,-0.03490008934303627,-0.05229878126327703,0.2208643811846131,-0.23391986972321788,-0.1107202570766959,0.04592054958655531,-0.12965618970865733,-0.12106401766210302,0.10518267124921236,0.12863522101740707,0.09696499915403847,-0.05751857027981468,0.10951312784555298,0.1150436995007581,-0.19474235473658089,-0.02726426328889545,-0.021475073571293427,-0.03913859140939756
0.0215125728042562,-1.0506739124115008,-0.7271440586359226,0.6651215457881291,0.010770648137376548,-0.459089071078881,-0.663232855094156,-0.6276621439117196,0.16638233372770933,0.032887529142688825,-0.08255172552413027,-0.32560419501296356,0.07347820397866334,0.01262063318605486,-0.30000453621073747,-0.21804494568990418,0.154007504130593,0.15604003275710362,-0.23054201488329795,0.5274456696621758,0.2823165469014855,0.22977334581691813,-0.09022575662110426,-0.02227297171133345,-0.12730539115843315,0.05222818180491024,0.21005838450086747,0.21539409111136118,-0.06924812922549507,0.0008766928209830016,0.15828942222017425,-0.005858452472084076,-0.00861217733298141,-0.11985674319390074,0.1540249955463041,-0.053022462978857064,0.16836624379876966,0.2401997304381428,0.10113260138455007,-0.18359974783965158,0.1876224668735698,0.08034420250763827,-0.0034352624895207205,-0.15366014740504433,0.11025657896923483,0.24722515995329442,-0.08741169792247946,-0.047199543668854406,0.19708399039848337,-0.012919136633025437
0.0233562126500812,-1.2102324022460043,-0.6324338212942247,0.8678298584425785,-0.18922553436390646,-0.36590117340714673,0.22143220049412893,0.05994755209758671,0.2912438369257237,0.09239734256710082,-0.1437452590222937,-0.15327992654954387,0.24136392734186318,-0.17353373618317,0.03158173748586762,-0.09016568332959844,0.3831950439427828,0.25583209102035903,0.09999210186481064,0.40531652926830275,0.23928871268547866,0.18756249608227188,-0.05112817471426917,-0.013655556357686937,-0.008876390558149058,0.07563932609971917,0.2652110265480996,-0.1343257699707082,0.022682517301150236,0.0237503696805508,-0.10059277086776386,-0.1431922443776055,-0.25999649369690836,-0.1727499360923878,-0.01585912221399301,-0.17229998631956137,0.11669912216375157,0.24617873903006854,0.19971743755564067,0.03023292495683173,0.32151803793666395,-0.002390027302184266,-0.17907239544112077,-0.09264533411499862,0.01835592629356943,0.14765360430311775,-0.0778713385692308,0.13567614145595552,0.2244207074769417,-0.01219597272553322
0.0455616641763256,-1.1177069929532197,-0.7228960941819466,0.8532217394609949,-0.4891729366892579,-0.3700562724720273,0.32054871462047996,0.10609154450258385,0.2917304327365417,0.10807682225335223,-0.1635476124525144,0.00432758707515005,0.2820572312611728,-0.24559462978953875,0.1292830697698023,0.2986608309117385,0.3911192950591953,0.06235616131054794,0.0732729049297269,0.24962344855025523,0.1077262203534949,0.2170568942317957,0.07250792343604992,-0.025916718314365875,0.13747305871532983,-0.09874647746575543,0.2236406856175255,-0.28817550692487226,0.30456269809913517,-0.08501171660642369,-0.1557196167972544,-0.21736041896253697,-0.2684149593788573,-0.09948070466861582,-0.3392655966660824,-0.11535439098312956,0.11193467420552765,0.20681378907244835,0.15928505641520244,0.13336597511462,-0.07160948017117215,0.07392592651767686,-0.28970494096926097,0.09669486664971931,-0.052952423763135366,-0.1490695288857003,0.15183146789269109,0.12336320307774575,0.19574894083018113,0.10365564726048719
0.0668858753704981,-1.2863828304475107,-0.7421849131522773,0.8284924464100472,-0.3079023236771086,-0.2698946129959268,0.17475370558811942,0.28543253151023024,0.18356252620348992,0.1782773942748821,-0.38979953142067875,0.34503911862414605,0.1883199611730753,-0.2267585074374968,0.17230436884516984,0.3039479604605742,0.39726195666396713,-0.2249722381716555,-0.022919132737090394,0.0007183187259002545,-0.0848640899504304,0.11610655977807961,0.20146702232160713,0.032958127750822165,0.004618540300289354,-0.13909714764255837,0.18617139791900947,-0.1615039370187792,0.672946226926511,-0.1939282307868549,-0.23141365006319098,-0.20912562764074302,-0.01623242699169473,-0.009755578752407857,-0.21151397490681317,-0.08285285507347315,-0.017592080954724865,0.23202872965899277,-0.20172914926823288,-0.019355455742645734,-0.20370860225637313,0.15773220387432163,-0.0020026392201186708,0.07877606463739441,-0.041857823555286625,-0.17095162776370718,-0.07606940551811806,-0.10693274227830538,0.06237461705560848,0.12837773327292887
0.0901023109950052,-1.0063041370878387,-1.0559376016243782,0.7545526980091725,-0.3919864680843499,-0.5817050964761864,-0.467340548441793,-0.3649803259779985,0.1964778549505808,0.3070538518485681,-0.25880555120956444,0.40895043650294777,0.3196801644924293,-0.16508036160892806,0.0748904130719235,0.24774615789898993,0.2263583138352582,-0.41151115297933305,-0.1934626772811651,-0.19730336144512836,-0.0796883327838909,0.03749287680457023,0.1941409178556321,0.07495482871755627,-0.07889184935570756,-0.24309245580172978,-0.17068018318614764,-0.15018199164553364,0.21613587814730478,-0.2693039681015358,-0.1361217493953524,-0.21459151711884691,0.09760014257533327,0.27996164060053813,-0.10178601379337672,-0.0817054927191268,-0.18251821932946677,-0.2703002733845825,-0.15549701642563796,-0.030745388867533488,-0.26996675703699546,0.17577920892273866,0.1821880624985474,0.038295165644886345,0.12233411044854618,-0.08979874518180089,-0.15574205413834008,-0.17031385010493058,0.06421337584248486,0.04362874977023994
0.108445839560347,-0.1597136740104356,-1.204463104769561,0.730855298304002,0.5526274027816072,-0.45470156877969947,0.22043214858637125,-0.12013441495580696,0.03060106394588449,0.18954154950044677,0.26966244867624706,0.09703949897423744,0.6069425853757944,-0.15647397773691285,-0.16117064406795548,0.23960213434561195,0.20904628817731963,-0.4343730148990823,-0.11293219144153586,-0.32105879704966195,-0.457736015180394,-0.20829360930612828,0.06874187829533132,-0.06822251965317301,-0.2522569885723839,0.09064828174414678,-0.32527152329731224,-0.03957060043987203,0.1651024504317974,-0.1577928304372656,0.0489178538288206,0.3510034056145594,0.414247295777814,0.31009626084792186,0.049791007918969434,-0.13568414898930156,0.016730439141947016,-0.03705358803317932,-0.07831184887862408,-0.026212285459036318,0.15953554677632514,-0.13838899218167042,0.38663659428433816,-0.08445999379359143,-0.05186529575870561,0.020236961587910284,-0.19287811747396214,-0.07978063101594114,0.14097564602040347,0.017151986741031387
0.112012722518823,0.12220804175920486,-2.553972263728836,0.06878105281187852,0.6228225972058264,0.11224931478753206,0.41114117562507274,-0.23477212841395206,-0.1206760490693526,-0.03982533451205099,0.21203563067147516,0.23520473518071608,0.6948958286038766,-0.45914805334257874,-0.12305645913679973,0.024366510670315072,0.006704848845681081,-0.24509675449796609,-0.27196866554201465,0.14699440168706268,-0.28131827124306413,-0.23054971519238648,-0.15385803887148794,-0.10923005578127654,-0.0978867809892232,0.2060694697782419,-0.15827286254535694,0.00400387593350322,-0.08611492888436514,0.08748262094456828,0.4054449930515075,0.34146261224070174,-0.03122952248040817,0.05377251731454337,-0.10487719177732097,0.045604350144522465,0.13518354285585799,-0.030740007043354715,0.16551837062011007,0.1176084210076798,0.02956007678353914,-0.05070974115616449,0.1617409107922876,0.011582161993450402,0.019857672330814053,-0.026748462764543075,0.031062456144177155,0.23918717484502097,-0.03158535509666997,-0.050511170792174355
