TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28
-0.839253719086909,-0.8913077758452607,-0.4546378970096208,0.08076989608378088,-0.34337878627897345,-0.023791211308606147,-0.15374644817882288,-0.14134203841078424,0.12238699245640434,-0.11620522907299148,-0.015461167640365255,0.08982536365958192,-0.07355477693400816,-0.1476347737821614,0.017556395797246913,-0.14080507370824172,0.07652820994049138,-0.020276902108681577,0.023095555857876475,-0.24556644541861034,0.0842885518030279,0.007252840702512862,-0.075917118366992,0.12867106319096672,-0.05520339368191951,-0.156310049292657,0.10880173246440024,0.07195713450281212,-0.1054106246393095
-0.629508410326847,-1.0172851196578747,-0.42641781960616393,0.10140773570736916,-0.3044406462024064,0.3098784767281937,0.01444821769923368,0.07190286968404072,0.17323389531669614,-0.010964338588271639,-0.006220361100856524,0.11847764834229171,-0.007362756100987065,-0.07196036404120763,0.007692077884135643,-0.11519257829429833,-0.010906210617900787,-0.009688727280106764,-0.056815749016507905,-0.2865315085478582,0.07416186675706683,0.09779309286711554,-0.11528097200652794,0.09055528676286691,-0.021047415194897015,-0.15565106635460094,0.054899202780400704,0.06170236865258664,-0.09037218159629723
-0.552569765555599,-0.6419244479210936,0.5520868351503839,0.291239755395549,-0.4786923523389371,0.10641759409166132,-0.17684230718370128,0.013956750588356472,0.0912175304579934,-0.014489975785525794,0.010308877436362895,0.1334459806060105,0.11212172711445306,-0.07818273870001992,-0.0094287794036633,-0.11355774498111619,-0.10215234166772608,0.05813898620360104,-0.22045288667558985,-0.14900721031001352,0.09590974417026361,0.09056767386130515,-0.04800060595278554,0.11928507912328036,-0.0587071097649181,-0.10782999883163834,0.03686637569094112,0.011220755804317683,-0.06519078820710834
0.085024864095449,-0.5881795732395477,0.5528867536682938,0.4124945265211309,-0.4267086756497642,-0.0014441101300456205,-0.08085210218408678,0.13275598184590448,-0.048945534012902234,0.11491582066682471,0.1119256285464269,0.04298579503993798,0.14280616105124028,-0.029180776570425754,-0.08752791476273948,-0.09793321559501146,-0.1846893208852648,0.012921081643812088,-0.24665656893619212,-0.004638701835243165,0.010096278426284183,0.118444116603157,0.010557379891358314,0.019485330220563445,0.006549861013294506,-0.0438844884395071,0.019948910324858883,0.03242534332166553,0.06644553317704281
0.750610688492847,-1.1246291406717883,-0.22734408290970218,0.7069581837886342,-0.3668927954027719,-0.24553276477537603,-0.04645636396899363,-0.020583292231671265,-0.31507214397337796,0.41120222259221106,0.1850044654810577,-0.0016950674642964637,0.06753023770553933,0.03406352712849139,-0.1393603077553472,0.020742956010028107,-0.1502572603530049,0.003194328867163227,-0.09439503458408402,0.0648863437173274,-0.003961541252145269,0.006592239018796851,0.08897429954881693,-0.010448899557649645,0.01688058601552173,-0.0888488959131965,-0.06934651528123731,-0.014240376190319383,0.04325597269614435
0.933069430133357,-0.5652616233073885,0.5504436057735504,0.7696825408439296,0.01673429071560605,0.07460434649866635,0.22958718166448508,0.15075119394776373,-0.22428795891447087,0.4012381306293047,0.13810068384126375,-0.10422369172821733,-0.009675590721716188,0.02386456781957985,-0.0550204368653973,0.06687286591996207,-0.09521468406097211,0.13167315290141235,-0.02112964350079167,0.04825543243126654,0.10659824366153718,-0.08262488417564239,0.20783754611987096,-0.005618127169051459,-0.05507086436366993,-0.0687354964276453,-0.0530220158342253,-0.007779289582901549,0.08314306224324934
0.964985078500852,-0.3592324580491239,0.4219746823515933,0.6857242619099573,0.1883987648114391,0.13544043203178513,0.296681581350658,0.2266990478893909,-0.14424259577576953,0.06273256464594437,0.06755557075827563,-0.13391979799218673,-0.051083475137567,-0.06397635604350557,0.020897295740723954,-0.042403039295758796,0.022334547958853347,0.12583888245166497,0.12244698755828991,-0.03525746409764421,0.2571924620453147,-0.10116328766376748,0.19420561716551393,-0.030929231396122633,-0.03984285909411584,0.0017304453551888765,-0.01713358147384311,0.09736673746211452,-0.0010413757805725187
1.15457215880067,-0.23809036486397375,0.43000953822457455,0.7725652155345437,0.301769525639569,-0.3803675009389416,-0.04919699050131583,0.019156170015250686,-0.22917108399089797,-0.16987451571178822,0.09707304571552784,-0.07884834165366646,-0.025990606749278704,0.0022975790680490474,-0.04435504684686034,-0.15023533943777193,0.16204719855383037,0.040783505449690505,0.3067027420274814,-0.18594196139989114,0.07044111644153071,-0.03849862603640435,0.04434130823667312,-0.006714567237910947,0.04911694607859283,0.06140446079283343,0.0019803065300882366,0.1467116197801572,-0.01956563993985068
1.16298914923932,-0.17481857973114545,0.37263793369678166,0.8317516553147621,0.5366694646125963,-0.2163272693105577,-0.012711027113029428,-0.005266520978230134,-0.2547848818769897,-0.1047842109431425,0.007525533130946125,-0.019689975101940184,-0.05379089254261472,0.0674260174665648,-0.005207881012834125,-0.14365641078941715,0.2107360840656462,-0.011868581098840642,0.23803841127034656,-0.24505493660231686,-0.19180396006395112,0.13114123588670795,0.003586636261408457,-0.046981945518346335,0.009918008368200757,-0.0015709168345865428,0.0049476743497948415,-0.03661754931567011,0.06360978900468854
1.39767420290358,-0.002572293782811774,0.22804971107461366,0.7412384518371731,0.5150115562994357,-0.015112399981194636,-0.05843437985147672,0.1096430434879073,-0.2894930865431146,-0.13784613155598588,-0.13368814984768482,0.03644121786980421,-0.03886200322521301,-0.009323932416125974,0.05333677796339192,-0.12805733491162954,0.12461147274459328,-0.0490011329162019,-0.033675997391784056,-0.09791831141292563,-0.1673979986878475,0.16132930978404353,-0.05579068225445202,-0.041588472378535274,-0.04559293174863812,-0.018317517508305244,0.08631838343576634,-0.11652742706608012,0.06562314143780701
