0,1,2,3,4,5,6,7,8,9,TOD
7.82473876387341,8.219323071322062,-9.723426277638326,-0.35096574652991247,-6.581467072330281,-5.555079462903077,-15.234515762838488,-3.1654377986634943,-4.2008336955081695,3.5919732731180654,-0.946564987391368
24.2390040445561,12.970038062785324,28.16299126279934,-21.31969071742957,-8.529548200705843,-1.7508593551057745,-10.139015678529917,-3.497250917037455,0.627334182865493,5.2028152254563755,-0.839253719086909
27.055306416007593,18.616776353374465,28.472476172298773,-22.64270927795352,4.455146078657825,3.172168781187459,-6.071990363783718,-0.9740504811806214,9.325831789058594,-2.309701123258488,-0.629508410326847
10.131946450180509,32.44566881949691,-10.19490880279907,-18.544958056635526,-13.14766256541607,-4.052759275954474,-6.201442181850309,-6.584160072604902,8.102530456554843,-5.1331832019434716,-0.552569765555599
18.214080905601715,24.743006080210513,32.309386928127736,-24.027657631716956,-19.62545436149928,0.6485401617810947,-0.283948212176044,-6.869518764431659,0.2583323246642953,-6.064937364177221,0.750610688492847
-13.129665389292995,48.0376432782049,5.771344657613583,-2.8901366487930678,-1.475318897356606,11.348705449340736,-3.627100159943067,-7.041593327508038,-7.528964224955625,-12.66658894705571,0.933069430133357
-26.262786932368194,58.61241747341059,14.2101837244468,1.9757240485481602,5.318297695045959,16.37370658618188,-4.686485024926112,-3.658661029746276,-7.157016553552629,-10.590605506430826,0.964985078500852
-23.363135684383064,59.45614115128947,15.43136773721548,16.701616755173497,-21.092009983080747,12.935294032831417,-1.660363034631262,-7.974130832655658,-9.454332463971568,3.5139102059268907,1.15457215880067
-25.54343181750399,43.61975015201488,15.12211488377568,24.97613815124112,-13.429752041166074,21.16171037930512,2.288159936272689,1.0735835716460014,4.119125072364701,6.953563737674452,1.39767420290358
-23.96146834914284,24.16090900624348,14.121895608938361,33.008104092921855,-15.340202357841182,13.368254039969203,-2.6439848194155227,4.598137286055181,10.206830054132674,12.860285876979216,1.46717689965213
-1.8970044549772642,1.8239986616150716,49.058412200804526,23.292857155530086,2.770946658374667,5.914579000977214,-13.183441143158312,10.140797385034752,13.424350349405906,5.473091032599608,1.57934041643112
-20.062465623212248,0.8746795696950375,7.110990078493007,22.578675509210058,0.11269109044599453,-6.515653299032668,-11.069340508375767,14.694085379516741,13.756675236912647,3.9633781599911493,1.90189828659735
1.6235392256606074,-8.265849313514215,38.72924794843686,4.216639663636166,-13.81231411699098,-19.843113593394527,-6.2924655480499485,11.49552774624996,-1.5256307942458838,6.290498196289276,1.99736532572493
-14.834585912604135,4.376000191924814,0.42292162259351723,10.062683729392688,4.9770679885315525,-20.838644176218754,-9.183108602760836,13.98639612108416,-10.73399340234828,-7.793515874760817,2.08856392307049
-21.347349776226228,15.078411710893246,3.19067054374261,4.039275080049403,14.023810734711043,-15.460665843968838,-1.0196658608729827,18.273992292837768,-9.000300976567683,-11.274457892386572,2.10800584058625
-17.628684750435344,13.32611346046857,2.5315880584752546,9.342325050703785,-9.5518194478106,-19.01928135485017,10.548009760067014,7.876755355787829,-12.113423542051315,-7.163034389412742,2.10959538299129
-4.612550535583458,-11.65023216270505,42.66584667697839,7.8075142127477895,4.420067638461201,-1.419021704901475,18.665041623065473,9.234768155107673,-0.17459544185252152,-10.101464665505702,2.18307450301212
-7.31051454352772,-16.25786809056214,44.65885090392169,8.162296545767726,-2.3755953472028617,-0.6315936613022961,8.682665976241665,-2.484745856611039,2.0173138874843173,-12.334696635817508,2.18673876833911
-28.89346610736779,-4.1997290497964155,6.807437147964913,7.816129853666761,-5.0106184571533205,-7.451927093225781,-10.798789804259425,-7.616331750967333,2.11682756910497,-12.699695542947481,2.26578497197039
-29.32762345690085,3.4058458904920936,3.1714816559934857,-3.753141812279426,-7.180088229258333,-9.11316450241788,-7.452702622685427,-6.3434432668614145,7.1162882943232715,-3.4929665204001332,2.30516343750525
-29.42020353456137,-2.4317743138493846,0.9643590008249973,-4.010595877212209,5.93492964869697,-0.9677756994065014,2.2206574170815334,-1.97197803512453,7.960209328751495,-0.7146480362443276,2.31073414033149
-25.509718945106748,-9.957116086573162,-2.6596494834591957,-0.6787393420994641,-1.701928167523263,2.4620346392703847,10.882576083522967,-4.07883533446817,-3.301982131920115,3.028774472714538,2.33206780874885
-30.669573123390197,-9.983672459624296,1.0472525911457986,2.322990007394981,2.5581059345488337,5.182539103280521,8.170737090451075,-4.869130753560527,-7.339158849708325,-0.6760445945439979,2.33281406790127
-27.951715807078678,-10.3945581738524,1.0011676466188144,5.1838810140119165,1.1798320435791616,1.3126757557776403,-0.9014418826806687,-3.184273423472662,-13.716429036144847,4.063124652914581,2.33585780652913
-27.458395915477002,-8.316375454044602,-0.010743723794574894,1.5240830309618902,5.1950922146428296,-1.8204004430024558,-3.870092073689873,2.5420035068298708,-9.342093343908724,8.973752997385,2.33867288492065
-24.615637678844376,-5.886117064294809,-2.8217675106056768,-4.472495870981634,1.1913433932779647,-8.172395322279243,-5.405855371013383,4.380276753315269,-6.028340673963888,14.83175133493538,2.34020485222729
-22.337946000129023,-12.834557324894792,-3.8472887666174764,-0.5572965634855076,5.015002604524134,-4.875105407368129,0.04331640429064975,5.93755059608022,0.10723778719110788,13.452209501714632,2.34614583171231
-26.372874746711705,-21.882331353315482,-3.267800008605122,0.1456982637946577,-2.106413564441272,-3.9875300963263665,6.659570522927574,2.0163352465328677,3.373196274345501,12.024968624618374,2.36055933695408
-26.68313663265997,-19.2469055731894,-2.7341571064441417,-3.1906384880937613,-1.9877307301878882,-6.602389481259324,2.5679837469397477,-2.354299572921906,3.353110356589007,5.2769474445860025,2.37759728821484
-25.36035040046751,-23.528352322329496,-2.9530341806903664,-1.1469207231982923,-0.4134909909678281,-4.220513909127153,3.462244382067886,-0.9614731345365594,3.609247644085017,-2.061379244120706,2.37964604173184
-9.24232841141517,-21.840263626949493,37.128294332919225,-12.516127834829222,-7.27807335849513,-7.35961910203789,0.27679725659263327,-2.2190602368761345,-2.631847709539931,-2.1048533644778886,2.49109772687554
-29.543665513479613,-12.005443197668038,1.8641424515984266,0.09929091955018014,-0.8155860282108726,-3.8320791085730783,-1.3569909457510967,-2.314257293823524,0.19751918623508188,-8.114495231915784,2.50804369880753
