TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44
0.0171651860055275,-1.4301792354003326,-0.8931270657279248,0.3964721189139174,-0.3181689529361883,0.036946857755148485,-0.5921052662207867,-0.465587466020279,-0.7051404939683587,0.831523608701181,-0.4466450742423604,-1.0146342648998599,0.29533768922688286,0.845380162734554,-0.2690481924452533,-0.1405872550646022,0.020414022489212726,-0.7556972765500807,0.18309788102314453,0.526233985716456,-0.4068551815049434,0.38072115138070217,-0.10352577661497199,-0.30293624832227395,-0.13664184962012105,0.3764319412959459,0.20728811703122413,-0.1773955723724962,0.02866031556750925,-0.41707343245373835,-0.184214866577046,-0.20980483200997474,-0.02854863792130916,-0.27333999291893035,-0.3849123400113524,-0.21163505647665595,0.020060265979166325,-0.2992376525287905,-0.2339854499108889,0.3484187743507091,-0.40243728127770095,-0.5034599667723332,-0.2957933745124061,0.24967286403159103,-0.054848733615599846
0.0215305773122087,-1.9456029887704334,-1.245887287273526,0.9187680130024679,-0.4120512044071366,0.09338609525601427,-0.7362549346015717,-0.32443049128174595,-0.7450558737352676,0.9196268139464054,-0.39948309687018435,-0.8366426366336384,0.4430658686398636,0.7994282473555423,-0.43071493621903795,-0.18010687209072487,0.01070223942940379,-0.7099549066947549,0.14275346199294572,0.4800236958727028,-0.5168754463575512,0.2812655508163729,-0.01684385244010597,-0.36033856931939046,-0.059685910292886495,0.6073673489360141,0.09727560699730081,-0.12440538284122822,0.12448954776102611,-0.2918631473323349,-0.04182985570201383,-0.1779826800595715,0.11375270829368651,-0.221364761897094,-0.20738582473972322,0.04326228952278627,0.06532483095652414,-0.18945271411719433,-0.12181787759030885,0.3210499505633038,0.1751760894840551,0.16507050949429297,-0.08145544305146554,-0.04580060074702066,0.15810199110478018
0.0233757601547069,-2.1053269696012533,-1.628353638211678,1.4257863789143357,-0.27305106206965196,0.199588448766591,-0.815286371952504,0.0624785469310532,-0.4437380967487484,0.3074170061667665,0.07531664190890584,-0.5677575811070286,0.3130112694284629,0.7786750350274466,-0.2284662480164262,-0.03547388131726478,0.09746119093334281,-0.6345381808183894,0.27295249547779715,0.40712040557131185,-0.5718973536648508,0.13076144171886722,0.22220937262952667,-0.25218781604646895,-0.21536406109493175,0.11651457841473442,0.1292613669422708,0.039044202695059455,0.2289261160640385,0.4421365594429813,0.3842917841626631,0.004471887008929196,0.2556221044354064,-0.428830598183575,0.004481857803140239,0.187561830949203,-0.10611793669055139,0.14715602383242488,-0.17316246984129072,-0.16587813228393528,0.30819032970390225,0.3235730422102366,0.1374718867603135,-0.016453937686391498,0.040416801872877835
0.0455997960795833,-1.7083705512385732,-1.8576812441711463,1.582892179163044,0.06486059211280105,0.5017931132875821,-0.8547729348670712,-0.126623192934109,-0.08515028332754367,-0.5879139386094444,0.6545691013700126,-0.6651964414658027,0.1433046784071737,0.47295474263032256,-0.3204132789052115,0.24981111274940768,0.11527644664071647,-0.16088697363000035,0.2963874315175014,-0.13521534889901454,-0.45746866453791685,-0.18451835391584293,0.19482049443569643,-0.29315029148166694,-0.183323160076673,-0.31189186527706386,0.21457554536937798,0.19193345841489562,-0.030668791937197275,0.7039256868217934,0.03501273873537792,0.42833061182235094,0.31901801732091833,-0.237390357188222,0.21022519437672424,0.09727897970168475,0.062110481872612436,0.43079514441807054,-0.03260362009633181,-0.6257148088795097,0.1479288448364217,0.3752116459362317,0.023484333014081083,-0.24534557757712466,0.05585158642889593
0.0901777202819192,-1.1839400104252824,-2.7191295015542507,1.4529959241824972,0.7958870330048288,0.20379188044935392,-1.0204336934914136,-0.5999550477504054,-0.904149034995406,-0.9654462353392677,0.5905197247844199,-0.7311320348945819,0.26950773095743275,-0.04335996683390961,-0.35901404877950965,-0.08813971046433944,0.11524507556573974,0.4839097352532805,-0.3588095834865381,-0.8131981688776626,0.021735701758850725,-0.2767210674267715,-0.1528498200227159,0.043006486287111574,0.19627470232675467,-0.05441771057344215,0.23698537265521905,0.03744242301434947,-0.573556638840529,0.15286834095436502,-0.1332948415670221,0.12972085283764942,0.36325282272328185,0.08423853019162954,0.04644382223033659,-0.24786435029405676,0.08784894367800322,0.24596772771490688,0.5061052923079462,-0.2082771906125918,-0.3804652484264274,-0.2816801878505841,0.0659928227573425,-0.07936574706440631,-0.2832696486392547
0.108536601088434,-0.81184153230308,-3.300533636873749,1.2801132754003532,0.9646600493385532,0.00901996899037977,-0.7489497886617424,-0.10574425777214116,-0.6863243109487801,-0.8586360858946761,0.5086853498061641,-0.035034017235910084,0.03879801892654223,0.06104874199883217,0.18089824413507438,-0.09869926946753373,0.2620244155605433,0.5413367456860001,-0.656378351673935,-0.4988291798409519,0.3031171860867887,-0.24588873804636094,-0.3656738843036842,0.46481188833182274,0.4211914694555913,0.12940644463593795,0.09906007047675996,-0.3403771510457493,0.0763154486939774,0.40844604868239326,0.07951027389895421,-0.2036768031868598,0.07341481771972809,0.22779893821751643,0.02287476731950747,0.060411166520289425,0.03886142215586279,-0.2055165819205546,0.18580418922749883,0.4245581107169577,-0.02564728708121076,-0.10161040498571024,-0.12497717524520333,0.03977139441808707,-0.14749284494337003
0.112106469276672,-0.17582965808666037,-3.443813637780824,0.8529797323859984,0.6181394621390364,0.1032582621414885,-0.34987193359106655,-0.1406145020436377,-0.4320255868983505,-0.6102136933909246,0.22238672303472526,0.04227854698244424,-0.12796434969630943,0.14709243182267714,0.3606550496988496,0.1548583189060525,0.11256654744193388,0.40882870928900106,-0.5038552586503431,0.054257253807326496,0.33267734883975614,0.08952755159740912,-0.4624306848846311,0.5277758179263207,0.36669364934373483,0.07274901994691986,0.0517094147867341,-0.48213516243259835,0.5722967584076698,0.14815298539490698,-0.16046780906985317,-0.16901524848323252,-0.5186985440150582,0.45426395813679,-0.02538341411818155,0.22735186536088062,0.08683096646311828,-0.30441805998311877,-0.3253895576771768,0.37344281236749693,0.2678043226120142,0.03877981912533127,-0.060065050540868435,0.16135430150360472,0.11224118183092771
0.135830459809855,0.6091340341955228,-3.983188914748227,-0.0047875278207284745,0.8503354300436876,0.5267124950085824,0.36752219952207443,0.22985741229496723,-0.1489849872613858,-0.650839129377776,0.05969356132470575,-0.018088205904595776,-0.14822860570254398,-0.18869921364250591,0.4204633283736845,0.21847259510174924,-0.016092844727798546,0.13389656334759056,-0.1654678668132629,0.6350255583536124,0.058631473761612485,0.7264231240725346,-0.5264170053856929,-0.015321339463286569,-0.19242597484704851,-0.41987471289594336,-0.393398117902714,-0.10279670250784997,0.3184745137450993,-0.4792090930929608,-0.34423143374523973,0.5293822461892901,-0.46277337573593447,0.20420555261790307,-0.2563614889012319,0.08746751805906934,-0.03600027473780948,-0.2345243186404185,-0.39710177126159274,-0.42151737950015233,0.15251199497788612,-0.09077392766697788,0.06175935941416479,-0.15304715858772247,0.345836640993495
0.136991595400043,1.1492315755094349,-4.311128340306114,-0.6257215790184382,0.6929680486811995,0.7309728894819182,0.8447934271845435,0.3852224566168689,0.1662560982907524,-0.4417539414328549,-0.29888823838567474,0.1171724254423425,-0.1862416706347804,-0.33847901307840944,0.4307259790006066,0.17208082912534786,0.09014903351498031,-0.23497807736838536,0.08717611740873062,0.4876254309868817,0.2053506657018148,0.6194489854592836,-0.16906051096014266,-0.2916942714469664,-0.11689032275838017,-0.14642845825588705,-0.42515223641119415,0.18988357021507082,0.009316005977320496,-0.6155112336095925,0.008832823737474722,0.19949710700449075,-0.013487103486098431,-0.24879145623767296,-0.14347863959463122,-0.26111682652855195,-0.14252157287434336,0.1626498990726053,0.062059458515711784,-0.1643062766849015,0.05484540888861675,0.13461618244845397,0.07522184801067801,-0.06691207235915554,-0.1646081175115108
0.173634963621368,1.3959985472030145,-3.83518289016599,-0.7046293485805527,0.20857469812952337,0.9245926130887514,1.0425496788718498,0.25220694230497986,0.44054477370157885,-0.29471199206600696,-0.4985248806753759,0.10356270577142403,-0.157851241752039,-0.3536188078560549,0.3961675888544937,0.3305316391186253,0.15590410795858353,-0.4237763771996618,0.3965015530470955,0.20343083759676445,0.19763959404602952,0.22541323150403794,0.006168783250424489,-0.3743073777623412,0.06288568216485964,0.000705105497349459,-0.3313139962650115,0.44762215530245475,-0.23934549922583498,-0.3038093882104227,0.38278999182905604,-0.13391303897787532,0.20834738694606023,-0.3619592383802374,0.16633697626852115,-0.16561882267664524,-0.0010116470095460637,0.33329225692795234,0.1535023962361958,0.2789556806856119,-0.2900635576204416,0.21090615352782507,0.09697070314193167,0.16951364819007458,-0.2023614272453822
