TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
-1.75430895079149,0.16970239511300966,0.18600233812797579,-0.12200679339037421,0.16416189755317884,-0.09283097918255587,0.05187243085511458,-0.1189266664871902,-0.047957751320778806,-0.05582894888825222,0.061912879537897716,0.03994271051340019,0.2258052959961169,-0.06849988389067944,0.16975604349493534,-0.1370607650920655,-0.044475616344560986,0.020735118686246917,-0.06566678141805549,0.043249096142929225,-0.01736432115660442,-0.09579265188170716,-0.09429619685269472,-0.09190951682386977,-0.04218173599735619,-0.002533795681442743
-0.946564987391368,0.19258430545489794,-0.14386066543849874,-0.11100679879148516,-0.12869465945135464,-0.10759287051398295,-0.0019750288469347174,-0.06643063420865636,-0.07973384670298048,-0.059159906325745734,0.020794923163339588,0.04511459998984856,0.23440114111822324,-0.08752124623858623,0.15884039333426309,-0.09146189002150892,-0.018223261303854356,0.017672325692090173,-0.10224500663567283,0.09099361011013181,-0.03317361989238725,-0.06944770578890208,-0.07896985221971865,-0.01622905319351957,-0.04881263586372261,-0.007900005336847678
-0.839253719086909,-0.7996791101101965,-0.2873297765066245,-6.907694889594667e-05,-0.2897593493244896,0.008390443296569659,0.011807406902733578,-0.03755323676243619,-0.022883843549575646,-0.07517534953954638,-0.01579612168063948,0.09147700269800435,0.21575049938414195,-0.036172787364117366,0.08085979502045186,-0.050264606157160836,-0.0010531498818447424,0.039062244635797376,-0.11665990060248432,0.08671802286802893,0.01108068907881583,-0.02197476472975771,-0.02549095075069077,0.060187369533166196,-0.01936228150985097,0.04311201262295857
-0.629508410326847,-0.831978270102362,-0.3039379367322977,0.04098031722370439,0.055511712057861706,0.20016247841109985,-0.05434335613778736,-0.08574222442592609,0.10828149354567673,-0.10746241976465691,0.0227020040521557,0.16147092978035796,0.12397078795430405,-0.03265202545003939,-0.013897579778822194,-0.024679443066087135,-0.02373775535792492,0.016413955720041302,-0.07733032543395266,0.004069316172338216,0.05457199670631368,0.026930421632664542,0.025604504614169497,0.08287086579697614,-0.00236720107211591,-0.013312196968690942
-0.552569765555599,0.19918055555407538,-0.4525008378554081,-0.06648239332292452,-0.24705901932107519,0.03508796564353297,0.07924272694628147,-0.010003069943357049,0.06835387599280746,-0.02755646559570853,0.016484749926996875,0.05673938409286881,0.03800527587953834,0.021218444677690507,-0.014349780011237897,-0.03112376284908015,-0.008874248835537921,-0.0013212654504694353,-0.1124450087590517,-0.04049456767770953,0.11793324789915657,0.026190538120029652,-0.010236274664397933,0.0863580903821688,-0.04684079316396799,0.025802706186690942
0.085024864095449,0.194087951491175,-0.45668115176218593,-0.0012999919671377695,-0.19833945027962493,0.03681450727199174,0.15770956970542402,-0.0026101236018787324,0.11514468623092501,-0.06617763397648828,0.013029324126717246,-0.01029827563455396,-0.06648771512146903,-0.027128182125171353,-0.03688468026341405,-0.01041281110623914,-0.0011477367663609386,0.010389542189160737,-0.09932111146968173,-0.0589703629350418,0.09450299267336915,-0.02382246262159234,-0.028090451798190946,0.03779345051813005,-0.02628846759747586,0.03818703942493395
0.458468272734064,0.1706217068758491,-0.43638661620894686,0.07838352495516161,0.04739984878268636,0.11358560660928649,0.18633103966345896,0.046573703563922916,0.16881210450087275,-0.05382245411501891,0.14477214856613954,-0.03711736210435912,-0.12251230814259485,-0.061896409782612585,-0.059235708885129544,-0.006166099380057636,-0.008906570248887899,0.038628738774081565,-0.07102899690716138,0.03210103173588511,0.024282556207415373,-0.08185394952146505,-0.03809776958477835,-0.020989490976230995,-0.02281944916385027,0.023435665391301562
0.750610688492847,-0.7853518762846768,-0.5311036265749088,0.08009844427722837,-0.41912100180283324,0.027980970775173822,0.12457511904153828,0.04667651188321311,0.05782135863499148,-0.1015554835869126,0.056658329587541946,-0.063429507458905,-0.10125656318223356,-0.010214177345058608,-0.09913703885910967,0.01638829465852842,-0.010490587391788838,0.060927260402899704,-0.008146514855178207,0.018178567658392406,-0.008795366937891319,-0.13984761316780278,-0.040492627578914614,-0.10732306144904069,-0.009505194616254835,0.01712460469411654
0.933069430133357,0.17816400380092962,-0.2747277090076505,0.2512831044456149,0.022905477119299748,0.010485313126268414,-0.060033903998194395,-0.11468949442665012,0.13482155449011984,-0.09150148722212276,0.03498276000716317,-0.021859131869168637,-0.1005491715346394,-0.03660535153171314,-0.031446171363146994,-0.11468057138734175,0.0564627254252125,0.09241677252930046,0.04487847210536249,-0.03478294528610066,-0.1061950196457259,-0.11042119986640486,-0.058048016407296656,-0.11954438295510458,-0.0295405932173282,-0.044707909632178446
0.964985078500852,0.14754109935111265,-0.3970882874593468,0.5712317130392748,0.2257748341446093,-0.16235122658938186,-0.0959940477577116,-0.10691506868616427,0.09135644885058346,-0.12345352233590227,0.04943974580212905,0.01688767250973213,-0.07336354757970086,0.06792650040359222,-0.04481830379970842,-0.11779130269616865,0.14546736506957966,0.08071874452993574,0.012570588293757195,-0.100957729908321,-0.05053594935923532,0.058453064972955965,-0.02258882566376367,-0.019272607931572625,-0.06980067929530209,-0.06012713322488828
1.15457215880067,0.19477052370394654,-0.5676530826661217,0.5060350240278976,-0.2451120603583651,-0.2843915184528615,-0.1557462879928258,-0.036211283669572145,-0.00639235274687237,-0.10146877868536469,0.02335007222038017,-0.012188956502883774,-0.003251344058682782,0.1029490390992659,-0.007859203079850642,-0.06311319931014588,0.11292994949862956,0.07766123922660033,-0.012268004755483937,-0.0849450749084179,-0.018721284985987744,0.1212575790438865,-0.044425960019146414,0.007682124038830382,-0.05468348274155098,-0.03249681569765608
1.16298914923932,0.1809944129686107,-0.5236852711687887,0.5717448283917845,-0.08384774584602701,-0.10512294136572596,-0.0686977336332136,0.007138671928989369,0.11658642131895956,-0.10537136596515397,0.11348477607389387,0.04118643527091976,0.010090059943292045,0.12179883786615399,0.008997314783899734,0.021306420685676793,0.029707930993264818,0.014127665731126499,-0.04190657149564088,-0.05791107157038062,0.04952823204898646,0.11299026582639253,0.06000958566398128,0.042019560540070604,0.003850414527462488,-0.030851497257646132
1.39767420290358,0.17061874603784333,-0.15758270915576733,0.45936159433711843,-0.0031053357742717213,-0.287629232462226,-0.17640063990495558,-0.19473455964028114,0.24875660507528793,-0.06917348358389036,-0.02902177005300449,0.03857531447796092,0.015509121145081194,0.0025481364678812835,0.060266141715245504,0.07826607425874074,-0.040347652269444166,-0.1346051390103241,-0.029771657598261152,0.04933347459649631,0.05471925371729639,-0.07392807931900058,-0.02453933473147239,-0.029366328854408954,0.07003769536648381,0.02441000830822437
1.46717689965213,0.16761877381059265,-0.05769392120319417,0.43154505366558615,-0.02795262759309808,-0.38985465220347126,-0.1350766986534985,-0.15978886473305762,0.1919660739751988,-0.03423380148505831,-0.1392101714873696,-0.0707489462366444,0.0015237962933602163,0.0066052607875046595,0.02143911504634358,0.09138306812293241,-0.0711231009618165,-0.1610926887830093,-0.01225493653658714,0.04316486056062437,0.06739962708262943,-0.060242776341886614,0.01575013548658588,0.005915061297744666,0.0705129258852075,0.023918095870915587
