TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31
-0.839253719086909,-0.6803778165779458,-0.6213595469213503,0.0010978541744909344,-0.34325442028607184,0.03859488553886948,-0.08497616159793732,-0.07876025067234409,-0.04131662711416858,-0.11059513156442112,-0.08867577821051491,0.003518954207841213,0.03285010264787714,0.053606944610837017,0.14939011550284653,-0.1493805300718625,0.04513788725081236,-0.1329645855612806,-0.09574066967313787,0.14220098294499603,0.14138843516442717,-0.017173507442519158,0.07975596730182105,-0.11959383527100878,-0.16451686854125586,-0.012817069103937307,0.06862676831490185,-0.13624612136218636,-0.10565728909759278,-0.028811129908907586,0.085763861476712,-0.11457745951463438
-0.629508410326847,-0.7302619433413459,-0.6278105846739507,0.10028920991099044,-0.13509987113007002,0.13434369306278418,0.12521234912093468,-0.06864014673720843,0.14127954475025037,0.06354138157386789,-0.06290699832800814,0.05178297575376422,-0.005773156993082134,0.14944045124280977,0.17843798536098945,-0.22991059142945464,0.054359664773821884,-0.09106992994030237,0.04369623992921118,0.09349168583874175,0.14177940334509387,-0.06260132952910029,0.10297042675687684,-0.14384790982489734,-0.09756263514171745,0.014207586529085183,0.058309952831822075,-0.0881421707781177,-0.11486029141229472,-0.037252809021628294,0.06727832901877245,-0.09796426623963965
-0.552569765555599,-0.561950626842895,0.40998474015631914,0.12592534283135637,-0.4016604577629023,0.07896630771061988,-0.06654328871398296,-0.15485467057548288,0.045939474446073096,0.036781183827830084,-0.015463295709789495,0.08178126788951569,-0.04695046984474592,0.10460954264052309,0.19466904917022956,-0.22482793131278245,-0.004614622886459207,-0.06317749101387052,0.009127772121065659,0.10811031223382275,0.03749815098847087,-0.12430317365762796,0.08438756319056201,-0.16732332598933572,-0.026560797169219077,0.0687737998799594,0.061791810592412635,0.005609523768808654,-0.03206341607152952,-0.010027178905943648,0.07315428838306748,-0.029854158343302784
0.085024864095449,-0.5958285232702917,0.42651411848729265,0.1434458071081346,-0.37929442777882083,0.10043401882713332,-0.018508630973504952,-0.14368863898618447,0.05386493788093971,0.1609540106711193,-0.03724436759231535,0.12947579875656898,0.005287942848545176,0.12343418420812276,0.11750967802145312,-0.13688761597374946,-0.018332006328749314,-0.03364188907986653,0.06510499163987712,0.05634806343235389,-0.04490381024278569,-0.16967866820262192,0.05066728975204651,-0.08290696285353756,0.007006356570063988,0.07849159796707704,0.09208419462995973,0.07218785855850202,0.03597054338729077,-0.028065372538808375,0.061581953353684916,0.011370994805510796
0.458468272734064,-0.4658504236149701,0.37967892174520496,0.25880387279420924,-0.1885434152237822,0.10820361862986601,0.061223575972795985,0.0015605814821205589,0.20171435792742673,0.320206616065001,-0.0796824787523769,0.19823819705992063,0.027880154714346843,0.17751738193439842,-0.11701531110152605,-0.012197879537561442,-0.06520142633530975,0.002940493851740722,0.10918419091147559,-0.01294452888375281,-0.02105633585683908,-0.16189822768905687,0.050340782655543065,-0.0017845296634081838,0.01226499459885,0.07726739849432465,0.0656110124532433,0.04512108226404676,0.014336605068898908,-0.049504687764054575,-0.006917364748209744,0.10408820008773771
0.750610688492847,-0.9173639207610914,-0.4436808911280434,0.6227023984145624,-0.4740755164536486,0.07654731398258936,-0.2906727731815006,0.2885521923610705,-0.031674748363992485,0.22435561028187923,-0.1196893458888756,0.11813346842949606,0.009877091571603991,0.11788039104596963,-0.14714091264332443,0.14125597265322423,-0.133199662647053,0.11206314834378579,0.005028655409022652,-0.04167569492469252,-0.12044504724789858,-0.08800117160009893,0.09564938595120713,0.01818229723408655,0.05145234467297007,0.0007101374017981803,-0.0031087844995720897,-0.0794411443011081,-0.0731605147247201,0.08491202456448807,0.07380207789349404,0.048603136039624274
0.933069430133357,-0.6239897835460296,0.45879422577811496,0.7326296397003416,-0.039528695034701536,0.3178852871222896,-0.06462968548777506,0.27554050242649686,0.09363797733678558,0.253763006361852,0.017136261049986393,-0.04873627900879938,0.14552813936233142,0.12032980839541842,-0.05363346222274778,0.08560703655648315,-0.09250750144644806,0.12763570326934554,-0.008023694102573123,0.0034579501426298845,-0.1580833831056447,-0.0724427896137246,0.04837611533203693,-0.008910013126276544,0.14391783773196742,-0.09499152036873276,-0.11645708855690931,-0.0858303011566327,-0.04798461472336215,0.08587360903698063,0.12228497494223745,-0.03541089838822458
0.964985078500852,-0.5080042828743723,0.40410115209049197,0.7893694060820624,0.08215644316863323,0.23588818473773665,0.09426164165334062,0.15106665217021717,0.1999045246946174,0.15158163806108382,0.03333451701352241,-0.02083123699847531,0.23743563547466387,0.11126309733521195,-0.016508666440163657,0.047750673889092286,-0.0347692939796951,0.04247946351656067,-0.04740771902277997,0.07523967046462761,-0.057305023213120684,-0.041748834532574795,-0.019714700800324274,0.018540176716212168,0.12873400864410722,-0.13808488899765867,-0.08547199756702806,-0.07143515257418258,0.03685916218561241,0.01984626214968435,0.0818895503775481,-0.05113119731681498
1.15457215880067,-0.39994689803699013,0.4442273241978604,0.9429987308420904,-0.0894054832651105,-0.21729288945952685,-0.33188417339638543,0.22738658603066447,0.16880894029533763,-0.07482558728317289,0.032633837154936465,-0.008161325237019386,0.10379861754793832,0.08053232698266377,-0.087533046575707,0.1035122106403365,-0.04658383482392298,-0.013033792335182454,-0.2292381807582525,0.09169449732491358,0.15198677856637488,0.10853683589733346,0.024530899640166772,-0.02517505585582532,0.05278692493943068,-0.1134175548590498,0.056965698445368515,-0.01627318379590473,0.11269360335736843,-0.08942337899327102,-0.08094166146815306,0.009232600243129089
1.16298914923932,-0.35286327936407386,0.42092455487312697,1.072532690660515,0.22415273218178425,-0.30787824741641706,-0.2827352415980366,0.24897352422809468,0.26864394214022264,-0.06667374448618117,0.06137536179985208,-0.03143752506178346,-0.02385901304275963,0.06621615426202464,-0.06056965723003263,0.06370476978270838,0.03960564327557022,-0.0836841285543535,-0.20969590623224557,-0.005837361082316538,0.21711389911706422,0.1353164717038977,0.011478992621094268,-0.020172636426153828,0.017131484940204323,-0.01349011274359539,0.038058316055281004,0.045948002802884066,0.08700966365960933,-0.08128423434682251,-0.10954772592300405,0.004867519019712086
