TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35
-0.946564987391368,-0.20701112903545388,0.18829753176331673,0.15372740856043593,-0.1197994176957377,-0.12290337803939058,0.06653627997730012,-0.27047988144088236,-0.2228296743655569,-0.0813595133140059,-0.07971873962124587,-0.12099829581263534,0.2095832150038215,0.06161750350039399,-0.011439418509807713,-0.09195403690188393,0.3944555199744889,-0.028990900222043127,0.018877373207987744,-0.1267639676539023,-0.03237159470024399,0.0382274301105543,0.0601544626996276,-0.04538165254705865,-0.1595159405316784,0.011569448376520589,0.08189602779197042,-0.1045901923865925,0.03126691146620942,-0.11248228921856278,0.19166112144324476,-0.10155553087871083,0.16260586156592563,-0.10318688438585445,-0.0272437401772051,0.09066258673537056
-0.839253719086909,-0.6905098225204561,-0.47099362519039645,-0.3887417412147445,-0.4601033507250641,-0.13445933891984987,0.1162315893159112,-0.12988668723502825,-0.13552753877196116,0.020049495759906413,-0.11311158339823298,-0.08609300798327328,0.19084165976052894,0.05624178075946738,0.03071244540281568,-0.10897368617503511,0.31350156261098466,-0.020532874529098404,0.024582813931183837,-0.08911764436913444,-0.10798138073285175,-0.008431133272502878,0.13481494500429997,0.011323862882013373,-0.09482543590305696,0.047401110000179984,0.13465312361689055,0.012067002297230128,0.043216048287234736,-0.0676345022132591,0.09304376910873789,-0.029561875820197946,0.0517954851994042,-0.01578175263554559,-0.0024910518170969138,0.022532164103317022
-0.629508410326847,-0.8369890651357735,-0.44646124740093845,-0.3872532677405627,-0.39662269999577343,0.145307731279227,0.1719386011209831,-0.048804176594023384,-0.003316030749759527,0.20905430522091759,0.048711390938416955,0.04731188459024759,0.242206990203364,-0.04984555800829994,0.1384454870521658,0.016909630262131707,0.22989422236314136,0.0038595147682096076,0.0012666771106140833,-0.06480512435955207,-0.16480283264354662,-0.04166360170242975,0.020720385994408,0.10753385733503067,0.0519027643386623,0.08209312432210572,0.12056986728620907,0.03917008695771449,-0.06101461653250221,-0.022720205275259666,-0.10299410105992651,0.0026030649849568123,0.030582507714760402,0.108293332377565,-0.0318175354512862,-0.01730515267243377
-0.552569765555599,-0.6747777828816426,0.4103419380543267,0.13401184883071005,-0.47100809433747626,-0.23333459852322255,0.05103132728360741,-0.02935936353269902,-0.15403691213456383,0.19089674403599022,0.10690815967232911,0.12896391487764847,0.08693124646821897,-0.053846397542939003,0.11112031627771332,0.0779110181500748,0.14713157001926724,-0.015150716819371786,0.009549319446059662,0.002229449342303572,-0.05755805457446195,-0.0038439166770851624,-0.10219901108146967,0.10608074237184308,0.03703195130072587,-0.02160841461339568,0.03383681380316215,-0.0733414698578255,-0.17565522044400914,-0.024457667669152607,-0.21458272764540037,-0.03188334507576819,-0.004298241249610455,0.1350579699771476,0.0033524719239637775,-0.05380151006048269
0.750610688492847,-0.784691531053691,-0.2852908357395354,-0.5697155280455021,-0.5694273778461851,-0.37436985101975645,0.09748232651570238,0.12487598259622729,-0.063811565969209,-0.0023003826251005183,0.14005739082663124,0.06232478230340363,-0.10151963974545566,-0.0898069028751021,0.10198371437518078,0.1350798205271643,-0.08432671290688623,-0.03039866529681434,-0.10625423603821361,0.0652759614252892,0.15905507012631612,0.017352544861032413,0.04892682888298394,0.19525950754744614,-0.08543230512730501,-0.09777935547536723,-0.03826324720378382,-0.17697601476141178,-0.13371955594186086,0.06078021263404526,-0.12938300146364481,-0.028662084962908063,0.010831612290437349,0.024899948140575223,-0.03645332005353443,-0.07375154949833207
0.933069430133357,-0.5497241161978487,0.7519558250976354,-0.4593696909589298,-0.11194673963213048,-0.027315283278913607,0.3115947766925219,0.11085003260052097,-0.06047887070969795,-0.17812113215570147,0.28309935944279213,0.0444891156954025,0.07021696680834369,-0.21028630981463275,0.12986741374819227,0.19884288529688912,-0.1669910706767569,-0.09802711040334043,-0.0008443162865492968,-0.10083236756396141,0.21417342455666097,0.0002025993551915442,-0.03075995615819783,-0.008916107453446022,-0.19202133700594837,-0.09622505106683861,-0.04318729097342704,-0.11169801987014193,-0.01829644604358776,0.024113672761280486,0.021576444193690786,0.005912191216583774,-0.01066364359692324,-0.022005470919888078,-0.0031324174020746034,-0.029189650194168124
0.964985078500852,-0.5265404880549256,0.9339188729406479,-0.7536905500700692,0.03052235818773591,0.09906805415766023,0.3867676173700368,0.06833272650350106,-0.0033685117804181574,-0.16766367438610705,0.23419718890277383,0.010859048604917619,0.19121985010965142,-0.14330944540437182,0.03311307883573375,0.1565972690317095,-0.11189012716306657,-0.08286982605855935,0.08162655931164269,-0.10124368346012463,0.11680406156285064,-0.03595261869539717,0.06415477829215796,-0.15589617300785258,-0.08786376773035796,-0.07393118449814892,-0.05771470916117444,0.07864742686964182,0.12541519238884016,-0.018317185092134945,0.06715398465645633,0.034151620184713655,-0.040030972040217966,-0.019088554355946412,0.05769476843983721,0.031706515378225164
1.15457215880067,-0.5317037892889156,1.0145696541990175,-0.8665793302475142,0.18075094384188586,-0.5058766957128515,0.274164924002864,0.13174261613220048,-0.11652577932544969,-0.21260511317512484,-0.07684569155514974,0.026953216271325353,0.05114309278381937,-0.03766526812013268,-0.0673223167573013,-0.09033542075077362,0.021896466063868397,0.04585087489861909,0.0509603527981241,0.03922017448466512,-0.017816388013830384,-0.09959086044642922,0.10712904689035307,-0.06637526225942642,0.09657190542254585,0.09201764776772282,-0.011696237767007579,0.11727990464598496,0.1781005077991176,0.009912853446968151,-0.06193476767282413,0.09820526119242355,-0.06441373941744526,-0.035970532873456224,-0.026007597399464663,0.06567907739937603
1.39767420290358,-0.25047353162574965,0.8252406673119593,-0.7943736518142762,0.4555284854424039,-0.3802378849327087,0.34990912693925114,0.14682146367292517,0.13810227808144995,0.07377798673297838,-0.15036911887883364,-0.004905438416180987,-0.0357403643962806,0.018556960748792886,0.009062736883241768,-0.11811174625852935,0.043858967452472954,0.07216619888722345,0.019031891335751883,0.060224624468710936,-0.09413286492742524,-0.1108639542691914,0.03364950550411077,-0.027221253282084024,0.11808980773526997,0.17487004102690776,0.05310103441384449,0.05930895060948855,0.015021644505860932,0.00879748699642534,-0.09434533902194486,0.06061551473988996,0.005788262010981012,-0.03685587760204482,-0.06195192613660546,0.03135959617699466
1.46717689965213,0.06329695452025326,0.6120449134840242,-0.7192601661252223,0.5586476614662306,-0.42795137127034066,0.23192505862688745,-0.03237018593135305,0.11808711119240009,0.2157977266110668,-0.281227710082072,-0.10922318720119123,-0.16260264994194581,0.13651748445138526,-0.011821757596099096,-0.08968840930082962,0.029114316431234147,0.0862442291414376,-0.04014275629785232,0.1260538529518138,-0.034540884765940416,-0.033411679303099164,-0.15949911765494476,5.563916418107956e-06,0.013047376783913229,0.0807263679371579,0.028060109168711756,-0.07250577644749107,-0.14574445864109214,0.0707205454744748,-0.03363387895462088,-0.12131212068646005,0.05060478876715538,0.02026965746623458,0.03186724316352864,-0.008752276629393811
