TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
0.0154433843788352,-0.7544339797559416,-0.7736348323904959,0.6705600122245827,-0.8644513270879045,-0.4099708173592375,-0.5339758110475761,-0.03205858062728078,-0.07584418157224884,-0.08072679195459709,0.22040876999030742,-0.2822128593191245,-0.45208420930406723,0.6652408509339162,-0.7876411627693038,-0.6532065786576422,1.1113036600057937,-0.2222526544722844,0.3957408833147165,0.38981645934748227,-0.9211152563501361,-0.45119787538787887,-0.01865691705262712,-0.0847890712672481,0.5504773919538483,-0.07060898860040803,-0.21274645414625268,0.07122561566757254,0.5161540384297623,0.7064877571824706,0.14845896052994037,-0.14936459452238346,-0.1368655414677667,0.324201645950988,-0.5743475173166612,-0.15737215709447802,-0.2246873766187067,-0.6024446060714869,0.1738208327898676
0.0173694865991158,-1.7891519037823638,-0.8854772108539513,1.4765388143765925,-0.5045196243475488,-0.5025090154021528,-1.1860820337556737,-0.3532362868594127,0.15073316850620905,-0.4091613666654767,0.04282222335725891,-0.23604663604318243,-0.8284795617577614,0.11523992846894425,-0.7710578904254493,-0.6582878903226457,0.9625903183907794,-0.4362118378868625,0.29723030630319025,0.5368726008093626,-0.7058809522631432,-0.6526304973710294,0.36227633166507023,-0.08041789350057035,0.25471963632227596,-0.028132384235799227,-0.3449702323190898,0.1774999369310735,0.25186702246109893,-0.14754936050874726,0.15698549930116712,-0.43889135084130393,-0.2527982652133815,0.018085085824305003,-0.14663899330572575,-0.11576700342376549,0.014206050745460806,-0.20603421809791922,-0.11757282779943758
0.0217868349329398,-1.9482659406454375,-1.3269722557136772,2.3218453617451895,-0.650809317064053,-0.6885465722161234,-0.995419863166389,-0.4940734441498146,0.08187835099203737,-0.6320007916066804,-0.2164962804007344,0.05738830798904624,-0.7006840290082678,-0.11878783585501337,-0.2777335785137519,-0.35457771622731066,0.5287434341892276,-0.1407404282181178,0.10678338232674088,0.6721837273927175,-0.13007818410605582,-0.35197764305849455,0.7159866158470237,-0.12345039037926218,0.05963179465928623,-0.26356645868283934,0.06240840818766651,-0.039342072371786885,0.005967851216459508,-0.5406776162641246,-0.006164977924551501,-0.20187131670446679,-0.0011225667714606154,-0.024262817603278954,0.3482636650408591,0.1458963213818462,0.04921723591531306,0.3742065963238672,0.0139156639318417
0.0236539792007251,-1.7351399302022,-1.8115323968718093,2.7460603826589955,-0.4078642126418388,-0.3635092901962113,-0.49985381672539914,-0.47248771266770545,-0.1737705778134512,-0.4057038297995964,-0.36417077721611846,0.13104667332732245,-0.587411366583156,0.06841028286553939,-0.08456200389902117,-0.01537978291236729,0.10274416949860733,0.42058993051815885,0.2371646098064128,0.6407379731486078,0.16834058410001895,0.1379822077521223,0.6105660330023874,-0.1623223271531337,-0.043756972142610616,-0.5444962154037859,0.33452296906461115,-0.14052506167489986,0.04437960644995127,-0.3212686774897199,-0.3512714421868632,0.40164002432776114,0.7708644936651514,0.1889242109545085,0.254357048004018,0.08556541428859772,0.10758476446420803,0.5200901926776106,-0.14614964221159726
0.0912510183968422,-0.6766963079006625,-2.6492904584449812,2.413372790894157,-0.346935371836734,-0.5940158800324342,-0.08103707914932273,-0.3560394872000044,-0.45838584743172694,-0.47503867860196625,-1.1642790245129133,0.5280100655789834,-0.23256738099833532,-0.1375566312578923,0.10202746460348602,-0.28818930734994486,-0.8583516614114367,0.2267320914508427,-0.021143055259494756,0.32844168364900367,0.0564052981618722,0.4170992149842679,-0.019702472956396856,-0.03197117493644547,-0.40525462831615333,-0.2905116480446559,0.2646466007475744,-0.2720950290969319,0.017572261007473205,0.24478857006573285,-0.16268352402486802,0.21849543270078892,0.6003440337899206,-0.4681403816124655,0.3293320393866155,-0.051353027718965785,-0.015429021532358148,-0.5352051825302525,-0.2730458203231968
0.109828407190697,-0.06625354403674116,-4.027689281540234,1.2142702827099794,0.5701215970455366,0.04255283507511308,1.1941155888303083,-0.6876404387205,-0.9682599074513956,0.17841983119441196,-1.3638255816314795,0.23134396052479433,0.0555788346386993,0.25352699308104953,0.0028281029365916513,-0.3681218571463498,-0.5966135414685289,0.038014650133048125,0.24712037101992534,-0.140751554660098,-0.10729546650614002,0.7042825519639389,-0.18157557148393408,0.2632324340349076,-0.3973854828376504,0.22803972744745254,0.5834657912985167,0.213544080764675,0.34862231257223153,0.6490416594983797,0.11270447638736218,0.07017275126342423,0.1629593946054696,-0.009527035132227954,-0.1269636413096782,0.20371341091226228,0.09912355670969455,-0.1445837385631653,0.09177848786088179
0.113440764064444,0.26978528318764006,-4.024511564402312,0.03872934852815326,0.9020066941037882,-0.08739775178633377,1.154101380541794,-0.6180744800803178,-1.2615020124786778,0.17830985384498882,-0.7116122645924319,0.1381463618429546,0.0878961691736605,0.413148165095272,-0.4836097885263303,-0.24379083692685502,-0.1787303921496938,-0.3023482801627378,-0.10399917449766803,0.045238991602452726,-0.30285160605263967,0.20802318282556578,-0.5005638531995825,0.32847710721180545,-0.19918743680708126,0.9246948215844508,-0.0464004145858584,0.3919538898757882,0.14733591673281557,0.10943257838313344,0.12818482798009423,-0.19314134671995706,-0.20860810923353076,0.036970466874432076,-0.35684958105202946,0.021114868951221603,0.10277921747695165,0.1292925498465108,0.22843362093995304
0.137447118292763,-0.07018977420345048,-4.4788577646038785,-1.7591636381884588,1.2269461645595012,-0.007351888687187307,0.854048394028191,-0.10742732509721734,-0.6559531543083336,0.4980280973553082,-0.21535324191165936,0.3819455804095578,0.17772067488728602,0.45918196151386625,-0.14600104618923446,0.025707584245775378,0.39380201462741987,-0.1397582979364079,-0.21942946838841243,-0.004472585312041474,-0.12417960512935469,-0.10466324862611236,-0.2045726302605666,0.40001503794905596,-0.1031330998657275,0.06244034798137051,-0.6823639191291364,-0.0708333324373754,-0.260072881714354,-1.0272632473504777,0.0014607529247954263,-0.452126239868334,-0.29158677675398936,0.13455563999031075,-0.1565498828273942,-0.3537637936501162,-0.161124516505252,0.5240578133329651,-0.10300745095903593
0.175701572519407,0.4594742925180549,-3.598301809832324,-2.128312199016894,1.4711732572455496,-0.38078770996755884,-0.20538495761146114,0.5069304345207222,-0.323720124396095,0.38930496017545235,0.5656360161121093,0.3719231017713701,-0.11154731320194408,0.5226812806254838,-0.05780834634358666,0.17551571758106507,0.2688383836522278,0.017497363747211066,-0.5117739483601779,-0.2659144410892773,0.002498649180010785,-0.16264848308188903,0.3735864394336707,0.3671831203056653,0.05251162715557925,-0.7431193012459893,-0.5907084811724268,-0.1723842323224803,-0.3086456247061205,-0.48174164559720123,-0.5864649614077225,0.13782611019451338,-0.12802042542344397,-0.19303539402348915,-0.019447428021171772,-0.05769513247122869,-0.12490307842555386,-0.19587995824010793,0.11212423456933363
0.188459931666573,1.4477166566692272,-3.0122654122104096,-2.2816195255736367,1.1985768509113561,-0.943648309907543,-0.7517654921070377,1.077750672764837,0.17460686700425282,0.07456216324216831,0.8112403428805094,0.6407128976554354,-0.16284540706447925,-0.0039014060457582605,0.1910752961108625,0.2502426590273586,0.2837072719461912,0.31715013002246856,-0.2799775008147601,-0.5524538873214101,0.04480030854795656,-0.05705877968728151,0.7859996091715657,0.179086333516,0.38641490915888554,-0.7652426485577829,-0.160063129139746,-0.11964662453406792,-0.11169113086408988,0.6240791181223979,-0.42191053535669826,0.4042536298877826,0.18375661913393213,-0.10406706943926586,0.14782812048090122,0.3008237771449813,0.004704796392420928,-0.37712660947333915,-0.345235632044512
0.211014437875058,2.45817689963058,-2.170236133073553,-2.0039739682441096,-0.12297499020595279,-2.1299877298540704,-1.1856102927443528,1.1673188289564949,-0.02404399968297816,-0.5092873478351359,0.5418916318379073,0.034020033406387935,-0.02070413275402717,-0.6450223994086899,-0.3078169683231911,-0.014079276395827215,0.03952868778139852,0.44007500625671875,-0.08340373910573458,-0.15977323568098725,0.1630219278656703,-0.12522131462717995,0.4015072739872812,-0.14727769348216754,-0.12483366060843214,0.513328458296826,0.5839650490692244,0.2964440511126307,0.11126686321479903,0.7383953522082377,0.3758862337476566,0.15727328554690329,-0.2927001572728265,-0.13514021771916043,0.21136906448165715,0.1787338501023613,0.13205150220388784,0.3499434412060187,0.20572782022955538
0.29193173530297,3.3632436755486212,-1.331051246768343,-1.0591735611271733,-1.0741039562194294,-1.4684466792824902,-0.6884958356247364,1.1363791625263133,-0.19547614462130494,-0.28225882434102967,0.6394972625171161,-0.15101300406094365,0.32587931735454395,-0.5904430106173948,-0.3582453654338757,0.2482671403174456,-0.023537450801022784,0.5030328638496907,0.7248766100694813,-0.025202513536127943,0.4929910199206959,0.14413159492801447,0.15645814130891697,-0.3204273175804727,-0.09091202953176995,0.8202197007142518,0.15632565559436584,0.18657059507909246,0.06718937022470348,0.09428597348639793,0.33782814037925835,-0.1696399348262167,0.3967448115078806,0.3241406059038516,-0.16292439962794392,-0.06711687033693174,-0.07276895979905401,0.26175744448856486,0.04101982411088055
0.321331506043033,3.6802969650865327,-0.8911650162034446,-0.4768642927368694,-2.2776520597128775,-1.0992037920125373,-0.29294892727457417,0.5902955776504619,-0.3890374072653562,-0.4514252203602401,0.29500444744368715,-0.5630506300500564,0.17588222030856773,-0.5680177479869676,-0.06673227468976455,-0.10297224361094814,-0.471145693029112,0.1586242234253501,0.7338994097358444,0.13967151520035992,0.2349645729435121,0.54502033655982,-0.3775185796496121,-0.39814868055150443,-0.4130964079129896,-0.028022198319533342,-0.11130554085394556,-0.17320451898292696,-0.17767443657331436,-0.9745582854088829,0.19880523593859042,-0.5512052624765228,0.02676932647921097,-0.3299189839413646,-0.23961567039957107,-0.19636690146484811,-0.18289044470406934,-0.2937811233747591,-0.090579249832936
