TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44
-0.946564987391368,0.2584337291516961,0.20814801115975082,-0.050476331626249295,-0.08590048443004437,-0.08239117663442513,-0.24973238887481766,-0.09382735896074132,-0.1105013066779059,-0.1092370650018322,-0.15771203903139278,-0.11647103964779056,0.08933851087081253,0.1616652374127272,0.001384093195567724,-0.1465150376836838,-0.16395797005822585,-0.03728048926229404,-0.060757072146349206,0.33186138782694763,-0.07470360509405603,0.0501585874415004,0.0311834757865156,0.1366520529456497,0.05883449816145543,-0.13392600471726349,-0.13810031613815438,-0.03284674962382516,-0.0258431386798651,-0.042961793570788664,0.13337561563288888,0.008980298338696523,0.01478534202916749,-0.1020549945518471,0.0714700401129079,-0.056538984427044685,-0.02377613997996584,0.1297581996529352,-0.16609676777258645,-0.06506583364122157,-0.09362236781814426,-0.05837762848363361,-0.08247663801748846,0.0712489030297055,-0.009505184440870852
-0.839253719086909,0.6419452054032686,-0.721812843468319,0.05694122106029871,-0.35722130519989764,-0.08950664615737818,-0.1247262633105413,-0.16895621570048774,-0.08957700729011661,-0.10260545679520498,-0.0937983679055878,-0.14696841884594494,0.13159308128021271,0.11200660937600995,0.023303519614604595,-0.2090744274214819,-0.10431012022966465,-0.04947083668750924,-0.04769109396750882,0.2864184809447375,-0.005410558117766418,0.08450117395582875,0.01992617135166184,0.13126828002300386,0.004420894966505867,-0.06974763926275541,-0.08500936762227998,-0.08876707824770315,-0.006047729679961557,-0.021375220723920254,0.11393736209959518,-0.0410278285150092,-0.03935350103512251,-0.14116593703322886,0.06460702429912668,0.007202638143027526,-0.01802181903710875,0.06283908292918874,0.013213412855245493,-0.01903176109780106,-0.0919503755375559,-0.08418664619787213,-0.046293474669628555,0.0010989550228206815,-0.0023832915656400305
-0.629508410326847,0.6590569848372821,-0.7504374704357195,0.055171634383838486,-0.26297315218451034,0.13972722166327675,-0.0786105197975367,-0.09341539248793854,0.08771329133107042,0.1050329085059295,0.02923707797570518,0.0307208237983498,0.20972694108400838,-0.006327022069692324,0.0038743324919337744,-0.18454740197376768,-0.0404932542865243,-0.09266436994152753,-0.05773555984757014,0.2628456008560374,0.05768202461526107,0.06911560179653514,0.021352148148749295,-0.02449020693318999,-0.025435295889086846,-0.01250023926633701,-0.0877560823658599,-0.09562705996303798,0.014726708523637598,0.009699145828681281,-0.013580654754444709,-0.10587361369994655,-0.06506430635999373,-0.11033560532068498,-0.015751558959474162,0.029329696672393525,-0.054615094110633006,0.030233514452359764,0.10429468163256343,0.02551749466939906,-0.02957451350408608,-0.09357048809170869,0.011446155945419248,-0.08685643555305458,0.040229959047161694
-0.552569765555599,0.6165542482319503,0.27835419554981794,0.02178301526903074,-0.3445726763809532,-0.1956824616386954,-0.238019967089069,-0.00950152526057614,-0.03237156975482957,0.1281587103555104,0.08817773032417599,-0.010410141250440532,0.08386978834051621,-0.01845759285043716,0.01809103963139195,-0.059774388610184324,-0.03447256118073258,-0.04780652467451833,-0.018091770475648417,0.14706004238071033,0.11744864429563222,0.16857078069422624,0.03465137014755165,-0.09210076755007635,-0.11925179729430888,0.06315475940966012,-0.10867690763337905,-0.061372279946212825,0.01038683872074363,-0.009035630152999049,-0.06483593660919454,-0.16809007694556033,0.014353127424076455,-0.05321527560912653,-0.08947231006060276,0.013077533073498395,-0.013906560889934005,0.0011215328557867233,0.10933290492864768,-0.019165035891086354,0.07127805099930051,0.005171920764382895,0.002741682652813186,-0.07412131525500233,0.09693072178966763
0.085024864095449,0.6969376123191982,0.2904552335605194,0.061903737407398664,-0.33335382236927397,-0.10922637811390182,-0.2910096008970067,0.053939518295399454,-0.0717173514456064,0.1632824061736421,0.10800465555352133,0.15892871300212322,-0.03552255664791633,-0.12417378326716683,-0.09733316580178987,-0.007511280660232949,0.05813795630596292,-0.01515757069832222,0.025365828507717583,0.038914154392808695,0.10968058446192083,0.15144101258662918,0.07788977149109257,-0.07504174765006509,-0.07919418209303285,0.009593826782616475,-0.08176827619512153,-0.02947556154626181,-0.08492653224663217,0.02636408693381929,-0.08794686230660399,-0.16863233526945676,0.017915624754949545,0.009953342808755074,-0.08224845124403247,-0.063669124441282,0.12874482436276535,-0.013763533408115864,0.05322216270996562,-0.006787260164470097,0.12834772778718145,0.06612461364890147,-0.002674025872260533,-0.022885797311624177,0.09911918845039625
0.458468272734064,0.6635585365019987,0.2660497850586503,0.18234705256608275,-0.216376781697836,0.05617027496301724,-0.2675563988746594,-0.003956715269847667,-0.0040487084630197005,0.26394474365038817,0.1618436549016752,0.24694424937273748,-0.03645864302638824,-0.17317310517324977,-0.16760624605369395,-0.0007921484448733334,0.1688632568221581,-0.030287257764154613,0.01739260917057245,-0.043409779546790296,0.017036956881543355,0.09773666366629809,0.06361952002403366,-0.09478216435543756,-0.01495687143464658,-0.02940834700297517,-0.06108407096824334,0.021214347002343408,-0.1832212686071743,0.004538402683743274,-0.04756673369270827,-0.08609608271027351,-0.007306675043433038,0.02043021996145216,-0.05908163435571716,-0.04368220783446603,0.15533629977065247,0.0022856312127154123,-0.045837340555228104,-0.008817579617486691,0.06715985845429835,0.0060669756051097475,-0.011161605440730344,0.04272840212881288,0.01767430802793632
0.750610688492847,0.7070958461202341,-0.6766337816853821,0.3825142995497965,-0.4107707461250329,-0.33190428793527843,-0.10199266600885704,-0.16884197396261802,-0.13505987954482715,-0.022899714151400748,0.10525902174851892,0.05661462679743195,-0.17541566525699964,-0.15091114975690023,-0.17825110559520238,0.09426604398395602,0.24717601078872345,0.06982788889101647,0.07622306223856946,-0.0978880054677433,-0.10509367306921984,-0.028234328871987756,0.03863064754372001,-0.05522410839472359,-0.05159903466099085,0.07436243942437215,-0.019141546714441383,-0.017761142807336452,-0.22798286904135906,-0.05660133427139442,0.06393119566239568,0.10688121885705788,-0.03022508480409358,0.04754176895249262,0.044659415602464975,0.04186449797861449,0.038232424644746604,0.02746496892511933,-0.10593358977924558,0.030852256310161977,-0.025444856279926705,-0.04743387736568044,-0.057820924607851015,0.09681168889925043,-0.005761390532557436
0.933069430133357,0.671765810188648,0.29230133305061523,0.7225790772000784,0.12904996157721424,-0.06084478496848864,-0.03633689754205214,-0.36732087652255635,-0.010289484204696,-0.04571747599137595,-0.05792769989566348,0.15626288982931463,-0.07647611382864426,-0.2610607203183688,-0.20636581506927956,0.0594424689785482,0.10294306854530177,0.035251121083135814,0.09336288707712455,-0.013621963375884292,-0.21806460509736428,-0.03963605046269258,-0.10935415008175634,-0.16534089200411592,-0.08103766533894396,-0.019344165062905268,0.01637550907268719,-0.027938874939582702,0.048355517018371555,-0.14923016574666412,0.047062452602165,0.09697487655186099,-0.05960583385453458,-0.018190843962494284,0.02210169647951554,0.015513929072328566,-0.04302452926010175,0.0219147416271537,-0.03894282857984093,0.010628770065139705,-0.07792599236688266,-0.0932283012529171,-0.08066438972221668,0.12993875747133396,-0.01435413994466399
0.964985078500852,0.7272490289739022,0.29299393382078825,0.9446742535146653,0.25646122184488845,0.02525200681801039,0.06937909287834168,-0.3612952203432462,0.04399306840145031,-0.027710903250190683,-0.13839784352360127,0.1717931270730026,0.08462130119264658,-0.17750006180438457,-0.12804806616622258,0.05936747711253702,-0.05757131951854018,-0.013907640959382047,0.04191283347301089,0.04160423811518999,-0.1649257018896114,0.02589282799969445,-0.19850866730345146,-0.1600554199708498,-0.12768739074457341,-0.07476806269340461,0.07851857926449002,-0.02700822361012873,0.18665008310163037,-0.13280438482842594,0.07877764601304887,0.033134493133832,0.004901683055645705,-0.03646108744188365,-0.043619699563091974,-0.019059124736015176,-0.027548945570395784,-0.04491508684449772,0.0558967000459229,0.07134303522453497,-0.006393680052065149,-0.040112077223866054,0.009438744877842822,0.04251042038536034,-0.0198518890465036
1.15457215880067,0.7702429965674665,0.3335662139191765,0.9944734401235834,-0.024766746700827676,-0.3540529989642413,-0.018476147514258977,-0.21502432104001626,-0.09454388615031203,-0.06066967098893163,-0.15190815557888251,0.0657316864995407,0.16928794877042513,0.09533396629895778,0.07721768529631111,0.1361592001484326,-0.0026889507140153454,0.029214160709206728,-0.006966339442067648,0.027299735302718103,0.030444914538112232,0.038201008054759907,-0.12354473237637545,-0.005860915410640432,-0.14242296758214396,-0.06923303332540992,0.1994512569605785,-0.08264475603597914,0.13695538996313347,-0.031048196940504768,0.028047915504200653,0.028217009309468678,0.11502305018022908,-0.025199226413492763,0.05193131316801558,-0.049191791319502944,0.08577291145807733,-0.07149539964574374,0.12000304328560861,0.034215102748775275,0.10361883753690358,0.02163617583585216,0.09908177030063724,-0.057327104496950075,0.006748065072587476
