TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49
-0.946564987391368,-0.7478837263510385,-0.5789791698812227,-0.044390399470074886,0.39601587767112545,-0.12931097329771968,0.1662904851335116,-0.41622395457046857,0.3377389884053493,0.28957006177480804,-0.125433905574246,-0.36398530473512597,-0.31300442773848913,0.18435592661869513,0.4289429852392508,-0.42979632447677396,0.15191874438200392,0.09962074346614568,-0.16119514551067832,-0.13478178441396427,-0.2653253313386618,-0.009143138345708469,0.3066215597646693,-0.011035324455413576,-0.11295971335851578,0.2769716718293238,-0.035785841671269594,-0.05360022610456157,-0.24985552248821485,-0.007055876200155807,0.050782755047149276,0.13111149939791597,0.1329342362272014,-0.10002514221467596,-0.004373870058620852,-0.038735621750268234,-0.10802038779453114,-0.13491399607201976,0.09815504958042504,0.04737925095869133,0.026238115338808304,-0.03744931654185798,-0.024785414764665156,0.012074398602307107,-0.004181497808784019,0.03629122368313036,0.006643521729877152,-0.03525674282564695,-0.02057710359574675,0.0
-0.839253719086909,-0.8449810561233516,0.8426861165384304,0.9203652044729314,0.7603492391554084,0.15189844691009427,-0.0847920151264985,-0.5142210963306838,0.6583060183910813,-0.09062634267421113,-0.08945497518468691,-0.22634895591080387,-0.07509798357291989,0.006918784098865429,-0.09926003729054021,0.13003211899160183,0.3100879874175023,-0.208017524554442,0.06461625612772089,0.09845096145115065,-0.1613574972180047,0.1100508388830447,0.0020105781430762274,0.1347571167404303,0.23344511810478774,-0.04691645622533663,-0.2770889287084561,-0.08056534373319763,0.10113801045750463,0.04607553385857325,-0.2919880646889886,-0.015773408754024856,0.05273388940555829,-0.04814907307227741,-0.08849506631936908,-0.15537485969021012,-0.13948780555216111,-0.009027070585494646,-0.0710675766892694,0.08801217592471867,-0.06352003514360517,0.021728473513936353,0.040361454770869054,-0.06642323951481557,0.009279567264737333,0.06086359206190397,-0.01847172002045434,0.023132186596383587,0.014040124464500233,0.0
-0.629508410326847,-0.9798564867593422,0.6794418753728784,0.9648844470688713,0.6046994061522273,0.5196749817533773,-0.01063863302911907,-0.07084489399139929,0.5095254900500683,-0.4225481862512767,-0.06434427407654636,0.14290574268592432,-0.22865113388082695,-0.20306269306790356,-0.141093279728651,0.08529199926587772,0.28694897290497196,-0.002246852469826637,-0.2731556733255598,-0.012870569074446093,-0.14146865140961598,-0.11568888907038273,-0.11141953520788754,-0.03614996545429804,0.12231539158266043,0.12710172155079633,0.2246896440174617,-0.13151755899434128,0.05746220886166344,0.09566536718158762,0.2904791262020207,0.04344699925520178,0.06390748168746412,0.17105232271293141,0.005421557746681218,0.05942328106425913,0.1014623358758204,-0.12288832097395999,0.07285399510847475,-0.09973872001164708,0.0818806970944123,-0.07257313885106483,-0.0073598782422632505,0.05843170208896466,0.004795684686010578,-0.08795929402903996,0.034695523766479504,0.00818850730325394,-0.014907415425846218,0.0
-0.552569765555599,-0.8854268753627093,-0.6600567035666086,0.26643686178441744,0.8291189862138065,-0.0949420124252664,0.057337272372357355,0.018484177945791307,0.06748620888379599,-0.23630697988882352,-0.26441160106251027,-0.04352293986137453,-0.08945897793411844,0.04491718075557511,-0.23888757896116197,-0.06855421047399607,0.3973010869533189,0.26917953271117545,0.06504278960278662,0.19229372437936681,0.0472465045725859,-0.29083273448713065,0.10808137871516245,0.13906283554129514,0.21934716347603703,0.011928008634788831,0.19672934744517814,0.11730370208524167,0.026521126381934903,-0.2809220981893862,-0.10273880668098177,-0.002960906650294,-0.15491866927157305,-0.02458989061440991,0.06319875335430258,0.012242140630221702,0.2617927597859783,0.11833514672815898,-0.030979154460811033,0.08969578906085895,-0.07392294679380498,-0.11085334115747307,0.10534934178468117,0.0038601541446393922,-0.006569201416998212,0.054531130556867514,-0.028420346579553238,-0.001868566661688732,0.012006102648299438,0.0
0.750610688492847,-0.8157810367725987,0.5395145212040479,1.4658605343059103,1.1046894146830673,-0.121170354512157,-0.15070665080363033,0.48738600170578905,-0.3388539239726113,0.12427983782203655,-0.07635783620192427,0.12292096496595513,0.0217648435343806,0.1628490978727435,-0.04232275210297142,-0.49683644742815974,0.03964434319106784,0.04676034349037252,0.15405170749237682,-0.24563011501691118,0.16324676285572037,-0.034194692683281167,-0.007264667519383052,0.12447268948167209,-0.3007604236799073,0.021196316117463705,0.020622603526010915,0.06686254226315604,-0.005521190689221424,0.0722534777316321,-0.01631812784333366,0.09055004237719017,0.03337178509650266,-0.0012451017436404491,-0.08668577377445623,0.019823548784150116,-0.006507519017199486,0.09007944140729159,0.03638044458931431,0.040690958725533175,-0.03262783032410127,-0.005902530240085277,-0.06234225574189548,0.054634950681615314,-0.017205169191408583,0.028002055816734348,0.0065735833817640275,-0.009634834770229857,-0.0014314784276637945,0.0
0.933069430133357,-0.5497241638725057,-1.189126467709458,0.8161371679482455,0.5675208633545217,0.09090500240057169,0.4413978395821293,0.10721121560778625,-0.4076601262284827,0.4283972481172785,-0.03641765606551266,0.03133849308896162,0.24961618093362425,-0.05478624820537906,-0.011140844270020645,-0.16090188244782555,-0.10939534553712785,-0.3575498663359232,-0.07253176890988589,-0.31204355091693303,0.4356552256242395,0.21570391110761156,0.04210693459956589,-0.07660814645356392,0.13642163002847044,-0.09544003613077925,0.04780088477507052,-0.04211222993809909,-0.1588927345795333,-0.1471989583073774,0.09502680433050728,-0.022704767576318678,-0.1980044986555093,0.00825703368247884,0.14443720069456573,-0.16193073217304554,0.04868550841096494,-0.015027643236092004,-0.0411552452811084,0.005008027101746827,0.018948920678395254,0.10188753014250866,-0.06535980304567791,-0.05581763591130099,0.03047719894815967,-0.024535437471015494,0.021789910386156443,0.02343804468828771,0.020908754796938975,0.0
0.964985078500852,-0.2720225539937937,-1.415005658345307,0.9743138664521303,0.4104995336055124,0.03986980006041379,0.5850629995211698,0.19718777500675724,-0.6586982298471049,0.39384727036147366,-0.0934523306940862,0.07926690499667244,0.36268187211008934,-0.3933546956841463,0.044170836647231995,0.12927701680949064,-0.16306517317923203,0.19038052778406808,-0.14380163103558952,-0.08665656249730898,-0.0593520246626868,0.0727500675952237,0.09953410129671773,0.15018713908199036,-0.0994766280697194,0.15739170573426195,-0.176828535222617,-0.030113073733033985,0.04460415049618459,-0.11398486931547454,-0.16703627680991479,0.1815863113076552,0.1741779306649304,0.053870806716856574,-0.014558538166441398,0.10981459297806798,-0.1234890900908711,-0.020424063098883352,-0.06480080595772851,-0.012700576770111032,0.011585756684829071,-0.027153757710790358,0.01566554756559597,0.005461170083514467,0.02234067959703837,-0.028810394440173664,-0.004768777113906766,-0.02476081469492868,-0.014426993089444971,0.0
1.15457215880067,-0.1333051503529493,-1.5356275345571773,1.1970199887579807,0.24053289878152095,-0.7619496702434064,0.48211371506649553,0.33024700285814723,-0.4838195132852148,0.12563157872710903,-0.33874094516863007,-0.1772990193616344,-0.3365254515472888,0.19833046995449188,0.06892622473423493,0.020152915133506106,-0.04165559246313975,-0.003387708542250946,0.29659716643683354,0.40322478173586623,-0.24424441377871917,0.11809208511007593,-0.10084261570040236,-0.2434216240733242,-0.0247205865490196,0.067977236963068,-0.054222945556637744,-0.012119620867364846,0.10099849695168737,0.2896610226240342,0.15043580058532224,-0.12354439811723972,-0.009895119687075255,-0.03241474534700491,-0.003773764762345585,-0.06355437147337767,0.0543408806147933,0.018947041869314056,-0.0056517505821528,-0.0008379324642984524,0.004155583032956858,-0.04011316230137871,0.0002809505003143002,0.023288723688687358,-0.0026590065519141847,0.002187426122259423,0.0030727487496647475,0.00519709261773118,0.0024583634450042777,0.0
1.39767420290358,0.42547955111756847,-1.4704483663034347,1.0009817983879117,-0.12104934826298674,-0.4367679209171949,0.6924907988196624,0.15529924926187458,0.0714652397551986,-0.6442907539887663,0.10875415288511465,-0.3344241422745529,-0.17391322961694802,0.07760968617154013,0.38042288023114745,0.17213491783559517,0.17466656689575172,0.060616561849693676,-0.06467833285901747,-0.29854571293284166,-0.06500310049420316,-0.3036536137502488,0.15816178830636413,0.1598040404149121,0.041775244758861324,-0.14554008261985493,0.17717085219259016,-0.023228278347549227,-0.15298924852257406,-0.07785577877903596,-0.14929688140386202,-0.07712047765932616,-0.03602791888083015,-0.04182803478745511,0.04263936282862828,0.08843841523029405,-0.021776616739113634,-0.012676715237149793,-0.0713566641341084,0.039823532620053975,0.0011692379528261089,0.011537428354319864,0.005805339543858988,-0.02428140463100758,0.007111399196473082,0.011782559997254425,0.007326906043665728,0.007331574861371581,0.006342129273708992,0.0
1.46717689965213,0.8902767895906726,-1.1654090430190789,0.9474590465561923,-0.4652017211994224,-0.3843895576770276,0.4413875406421764,-0.01589186536997823,0.24220496203039904,-0.6602521677516404,0.2766275329901851,-0.0736896939517378,0.06656213086779536,0.009519337911682782,-0.268441187433268,-0.29172725051288456,-0.4185582222331139,-0.2587613950385844,-0.12506445197788635,0.28794501913964843,0.3776668186242637,0.20261087534329844,-0.021985830931893994,0.030339979530659363,0.049289827793966,0.09708785287675664,-0.25857155692424344,-0.033351609172328885,0.08308429606051405,-0.1464160836927723,0.053526473909459735,0.011189729490202529,0.05228096247516913,0.11388630293873551,-0.056288207810904586,-0.014439450142454312,-0.012240297846122447,0.053042852512678755,0.0745203041332025,0.004767036469263326,-0.006611575634591981,-0.014908061313538433,0.0006924334964286638,-0.0036105509999550026,-0.01946654715947205,0.025537824782409606,-0.03023315579185819,-0.005717300092453513,-0.002125399859527923,0.0
1.57934041643112,0.9126203683541011,0.8435786841269352,1.7129799438927882,-0.3160210100119687,-0.2935695783683838,0.47013154185312517,-0.2864857087630412,-0.048896611025121446,-0.81164446847367,0.1256185001211468,0.35081091906959483,-0.3155662627474081,0.11469008427108618,0.2063458603822108,0.06271916055993393,0.05465114276614033,0.04655104011997401,0.08512912884099368,0.014651627399424785,-0.1265887199898252,0.34349079036230473,-0.141259068350619,-0.043605618554903094,-0.011010295154826304,-0.09513788160893505,0.11289236746362666,0.08360579752820176,-0.052312260021359386,-0.1350141389314676,-0.005355820844405898,0.15620395193133688,-0.012035788039637178,-0.042110478390073085,-0.050578610577753334,-0.03943694846421102,-0.03567857783633814,-0.03719830479972069,0.05681617946550671,0.037437655797651126,-0.0062402720633503396,0.017188629397924943,-0.03658138427988545,0.015229475323179326,-0.0036227059114186085,0.004768347447984725,0.0286057883053537,-0.0005945189622046999,-0.005699312893836095,0.0
1.90189828659735,1.0817649022780547,-0.5706928322502565,0.5220480891664098,-0.23911417927937148,-0.08185758577052668,-0.063729084598195,-0.3414403338285711,-0.31184138617239926,-0.0350479027281046,0.1561492732314791,0.41455449238655706,-0.06303888945887882,-0.3903753514362586,0.038033475926319525,-0.06670730271768044,0.06368962134966465,0.4388880086835734,-0.23959978049565175,0.3156808683606713,-0.17594680851549085,0.07944398664567942,0.11452400646385909,0.2788606867209468,-0.11882384329283605,-0.03438990766211619,0.04687804576123368,-0.16035396018701156,0.2907816714406012,0.0915782047577691,-0.15096596407662902,-0.16252733594678206,-0.09704337287409444,-0.017388056619545813,0.012219058216736847,-0.14426875359765542,-0.13402518913165257,-0.07823970599105755,-0.026354588465027303,-0.002896363640502528,0.06303338943486814,-0.023810894632087236,-0.011573496770080658,-0.007284654943670466,0.04906222904164147,0.011234241421258442,0.005661634218110526,0.02497202199296058,-0.0012365298860161768,0.0
1.99736532572493,0.8062869195396283,0.9884449319581509,1.1551360490267122,0.2786926274567423,-0.6256564266067228,-0.5015432071294159,-0.45512319443751714,0.3045069692752427,0.4359294460237337,0.23354207816132577,0.18096989485752268,0.25696270028237767,-0.05363395705931492,0.4384917734888407,0.21174042502800164,0.07586768585163844,0.33002403527960966,-0.05908675079984222,-0.006733764543402526,0.16330856771493082,-0.22067000954912458,-0.23675334002729492,-0.10464920416243033,0.025715593883209893,-0.024075002684714023,-0.20448128661563444,-0.08546367546800744,0.07402718832852873,0.0025741935437690014,0.09012865983306521,-0.16721367164514042,0.0005753680158593439,0.13983655024746167,0.08640346935474207,0.0425959184525557,-0.02182307685467928,0.04687592092428457,0.017010311052900618,-0.09074924082174576,0.009440210035557547,0.027443975823596416,0.005138217078613741,-0.044975894776024,-0.013267341027731028,0.01850605762579213,-0.03133014802748942,-0.020562769294534104,-0.008346874585893392,0.0
