TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51
0.0154433843788352,-2.337815658767791,2.2699060421960606,-0.5761116042381993,-1.8938407084508289,0.6184456097318268,2.7958283534945787,1.1170414596235325,1.7701986393934483,0.7007118760092457,0.6788133000045422,-1.1084745143152273,0.8426257548784283,0.6341828900285579,2.388981137254133,-0.27708566482357566,-0.19391552616306387,0.604858177807575,-0.37601384561570195,0.751005420197339,-0.9565375205463424,0.0545601206803722,0.20753682923749378,0.05014317957037974,-0.08925962343147475,0.06645505681419377,-0.39979816005902336,0.27742511628438893,-0.03504623086292392,0.2932514599340777,-0.1256736985694857,-0.265543978326333,-0.17520095309944114,0.38642954872883495,-0.2658234094890675,-0.002848090050144482,-0.042335505613811504,-0.3006192245073864,-0.05529858847526583,0.042832590388779186,-0.06191306542871561,-0.12857407413751795,0.24598235184185754,-0.05863815474626126,-0.08416824766396488,-0.034061503437074564,-0.04982766316633236,-0.05833340199955472,0.02635451589090309,-0.08201324647069479,-0.01735147796335376,0.0
0.0173694865991158,-3.4612890658867332,2.0359068147182606,-1.8821198930740137,-1.58367691600375,0.5801833823975717,1.1662173863023577,0.011785595534365602,-0.30063395735692755,2.3166703050416824,-0.6518992145659752,-1.038154235973879,-0.5632912587879646,-0.3210631280051448,0.40750067861365963,0.6790865568002055,-0.4769453053220053,0.21808838410066197,-0.16547251321380407,0.7183139834676529,-0.08457312211102098,-0.20262879600617298,-0.5469217825231812,-0.11688666839188533,1.020767378215494,-0.23114331567392732,-0.5398457044833384,-0.5116462155846956,0.37805427565381045,-0.30990445661843957,-0.21623886907136225,0.40898627374599555,-0.9783638198772363,-0.41542595939214455,0.1958280177097261,0.26020524945307516,0.46723747700617685,0.08403702255380927,0.06123398186790073,-0.04363419612292069,0.18294812950382355,-0.032462416485222086,-0.0854469265536531,0.1830602113097617,0.3856093131935124,-0.05625781556984479,-0.0027331189053661394,0.1216635638981425,0.06914179360010166,0.10564139002858011,0.10642680935109712,0.0
0.0217868349329398,-3.8898895606261354,1.8188666535887572,-2.9366044359265513,-1.2656229709090887,0.6250459291547679,0.27305515536714825,-0.1907275775402565,-0.22653429443393558,1.7292892907387822,-0.600136824742712,-0.26454553764085037,-1.2531172799331851,-0.891374976742209,-0.003273660678418809,0.2508004877572052,-0.72025216658278,-0.4761272355622826,-0.2236065143837803,0.07445477752283723,0.7630975894111222,-0.29128692242334914,-0.16711241162023982,-0.005194994196615153,-0.3709722559160398,-0.00035234460595048937,0.15576577142382012,-0.33527202056507305,0.21327412517167618,-0.25133216695150845,0.1602032826499464,0.24002236891613937,0.2664659217965109,-0.37522403107137375,-0.6512774101079386,-0.375359516336306,-0.22966856353836587,-0.3005741040455603,0.3319058529757365,0.47184856236495715,-0.006313147111360749,0.39778293587060176,0.0913963862192302,-0.04178131548310963,-0.34061405169590403,-0.38158654941150427,-0.08259036548237303,-0.18988173263962152,0.07378437398661833,-0.11306325251303512,-0.2171568631474063,0.0
0.0236539792007251,-4.031712997512283,2.0690237338152406,-3.3192824364973337,-0.909826946697485,0.7226589028853359,0.06114061517654836,-0.3024443211064756,-0.1484888654031205,0.9152595828769188,-0.3282240122808563,0.040496837823416204,-1.0853320745871555,-0.9317980923475384,-0.2663288457633541,0.17724949942662388,-0.0008414468320603326,-1.0292611081542657,-0.13947547040886243,0.17318856520489564,0.1265874076504672,-0.029532492884787064,-0.18311770823477727,-0.3675670891841815,-0.38859210715689874,-0.1107735213553117,0.6061168861904898,-0.5613384225384944,-0.6396395242578177,0.35599765469393,-0.03153693488598929,0.07000712957750586,1.1400543884675631,0.484826480389526,0.2331053486165477,0.2308852197549517,-0.2112426408125972,0.12908248325729055,-0.2541730197694806,-0.02160494790137369,-0.12989098563891616,-0.6353231125663452,0.42949473601988214,-0.26664773820141185,0.20012467281467258,0.6644374089012419,-0.1401879665913175,0.0456252942668569,-0.11839121136248737,-0.04864365688724282,0.03136215491791925,0.0
0.0912510183968422,-3.827778138172963,3.133000249791564,-2.562004361300597,0.38061896649366805,2.0514415081288613,-1.2164042927265342,1.1030525907876794,-0.7045103445596701,0.4961912923468523,1.2757843676520064,0.2526770803253436,1.0392008656301446,-0.934804501622128,1.2219072821930366,-0.5721069400121079,-0.8909780807158704,-1.1989228601793014,0.5403109018094626,-0.5979204645175238,0.028031106623822688,0.397636037050281,0.41418466672117965,0.3149971957544174,0.4634581210284784,0.1162501632470904,1.065723767816261,0.2863115809488951,-0.04028601605082461,-0.5531859864732644,-0.5793034276226118,-0.11392326460652116,0.18241059917737248,-0.4308243771721885,-0.018301694877038102,-0.23389173299641286,0.08025004864231175,-0.05454922633073363,0.12532065934970815,-0.08806347586619598,0.14537563128427156,0.15684547819047773,-0.29492892345632743,0.12624168358573107,-0.013081948816304456,0.11716043360851926,-0.01679200466874779,0.012291586139925181,-0.14719959008273198,0.006012002554540102,0.061584560095584606,0.0
0.109828407190697,-2.651919731553421,5.711539599601803,-1.5078032447413925,2.6393180608090945,1.2902034379141873,-1.7447500798227662,0.8193116491749868,0.17507135993086934,-0.10326407986613523,-0.3474153549337472,1.864232917808364,-0.7482338344618428,0.13187685952774428,0.33394832548499076,0.9539061533991958,-1.1947580227482324,0.913705471033668,0.8568080061826385,0.602243937525223,-0.7565292007748837,0.24761335260224376,0.35907477986086694,-0.20491480781672108,0.055138408666691764,0.08407417474601805,-0.5045970449882295,-0.5264664908965249,-0.17991181135056644,0.07320290601359887,0.20949480059850542,-0.5933629036840993,0.05718755220889207,-0.008933364703261507,-0.08365594585996851,-0.04271460419688475,-0.06562484910722828,-0.15501572542539244,-0.4393792218013174,0.046303065607777985,-0.051035733606780015,-0.2662206827986446,-0.056057241915844096,-0.03750815063867729,-0.01937354462988638,-0.17292240761733169,0.0016386430474146325,0.02587358360148,-0.0020821246970178435,0.02016549181112766,-0.005340257677013659,0.0
0.113440764064444,-1.2698306524065832,6.3685599225091,-0.14761409395864178,2.2943842853281926,1.8720978448702974,-0.7680727125866438,1.413111033225236,1.1321677285701024,1.0294501075511424,-1.7726144630824807,-0.5319464870472383,-0.9311433507580342,0.5487837645114004,-0.42084468422070215,-0.9913839278074181,1.0423850050066672,0.26954687234484914,-0.713792585588213,-0.9626579420381294,0.025793075159468458,-0.557854014438008,0.07283596255064918,0.45576555444644723,-0.8786066208390368,-0.2204769449418293,0.007998760505366886,0.058010831689429665,0.09934757562598559,-0.10560125407453246,-0.40715132946336957,0.013336874660365629,-0.32096098048093263,-0.12174419060937905,0.10372325344350793,0.012436461458367425,-0.037727165483495737,0.018946802587891023,0.1130009813651342,0.006415787434154976,-0.10740966745917872,0.1748127657112169,-0.006885935471405286,0.0006579844705681916,0.1209187420189511,0.11938579520529807,-0.028232889486973105,-0.0019259921654118163,0.022682603201606318,0.019586142516436242,0.04520151208053757,0.0
0.137447118292763,-1.1141629724616517,6.564273271078179,3.6755888787777247,1.5586473904926035,0.26699591339194556,-0.4635327043840188,-0.6459432898109322,0.6624583635415088,-1.72613816508528,-0.4677453883279374,1.103217127706614,1.3228061489829557,-0.14710481366586015,0.6319012454564717,-1.6452593491055179,0.39039120091763607,-0.7286720249824928,-0.10933115237423931,0.8304803109561885,0.14259190660206564,0.5402015265847806,-0.21906342914582028,-0.5559755388616325,0.8912233277150698,-0.2044105691372927,0.08826876105356737,0.7109297654136771,-0.23570091936906346,-0.1166626145418307,0.3433121118768383,0.40586009360107256,0.3434378388124312,0.25850328841806014,0.07253003203093515,0.15098189581315297,-0.06069184150501938,0.26206785683176115,0.2209773815765276,0.08291075529499085,-0.06507233524996435,0.13076809250545432,0.14539183854359178,0.1619100023654158,0.006059552896608257,-0.0443178497260594,0.05074223733040853,-0.03723269906943867,0.02894506115596668,-0.046476472290883954,-0.03496048008144508,0.0
0.175701572519407,0.560488523550883,6.113258042216429,4.355084742411036,0.5924222459381953,-2.7526386614144513,-0.5303199563842734,-1.2080727672687295,0.8247940031189883,0.3105767200891227,1.7315515100397114,-0.06677758037710399,0.2550395619064309,-0.04554957721690626,0.007815210656133957,0.2185074856960058,0.14850368694767715,1.1951677773880423,-0.29660439438923686,-0.3253465716725534,0.5947300353657504,-0.8096582637691445,-0.3202758126920955,-0.04797541517741016,-0.10600087505731251,0.26637360262009774,0.09919943780299299,-0.5581570273187766,0.05892715541623756,0.7362564489922353,-0.25215751308577294,-0.14795856909035776,-0.13889331089487778,-0.16548322468548163,0.013267537289653663,-0.1009273958981976,-0.028027280659473915,-0.25705680014092575,-0.022796554985590876,-0.21433738350930182,0.2940636585614177,-0.14388568559284193,-0.09862306833438919,-0.15001264853242702,-0.020330366402921816,-0.0935992023567381,0.031077944732599387,-0.01622055098478206,0.008938176546587562,0.023919757729843123,-0.009287428271050908,0.0
0.188459931666573,2.9117501562216965,5.370652505225885,3.4916292309968284,0.6339688375040039,-2.6319990798507087,1.6561766774967017,1.5671343187849223,0.5729098817946877,0.32807303940965044,0.376300171115304,-1.0252799470368668,0.23067139623358765,0.036868655158181524,-0.48788020879291144,1.9596726193984026,-1.3801996562530128,-0.7481030256714808,0.42680593032398495,-0.15659077821581988,0.04366710953370516,0.396117520335698,0.25935879371572484,0.020754415720635307,-0.4292837739261581,-0.42533756614839585,0.17410487076767614,-0.18001669017464925,-0.3333549225969365,-0.8548509244549225,0.326063779273042,0.033934587345542486,0.03375358925456201,-0.040678693852156056,-0.12598373297080923,-0.012540652741398895,-0.00872386606869644,0.005026338201189419,-0.05147282416892201,0.21149727514534233,-0.2455032393389911,0.11926304453593782,-0.07153492146700915,0.1304510717719006,-0.04242683207139662,0.14393794891649192,-0.08928523801001081,0.039556256545119815,0.027380653142477045,0.00795527473632993,0.051389016617278,0.0
