TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45
0.0171651860055275,-1.5830849155683062,0.9372896059554399,0.9087664765216478,-0.15212274134439438,-1.017561386599189,-0.26658065230038835,0.10702554165142318,-0.3040115653549958,-0.20233251047688927,-0.4733295709554773,-0.3799881543760362,-0.10166174518054127,0.5198612144516049,-0.7057530294844278,-0.6156319720682891,0.6679650446412986,-0.6384725551647727,-0.13184674793218734,0.8016515273463088,-0.33848811696743886,0.20294536666039775,-0.05081570607476418,-0.6063049729850493,-0.6072012203004225,-0.10075890128660485,-0.4263735117167512,0.37802556246225605,-0.07149985084421615,0.05262132778714981,0.16372792179373985,0.05077235855378473,0.31929630039284895,-0.15284894667143212,-0.232640840560859,0.3659332060332466,0.020151182253127373,0.18221101892974095,-0.40238988750799204,-0.08722153523117963,-0.2686006121120658,-0.5465532256793055,0.1569499333898162,0.11898954109687111,0.12316970341778077,-0.29894259053738964
0.0215305773122087,-1.9556595749430057,1.306231366976715,1.219700866875903,-0.706819036897678,-1.3176846657205128,-0.005496657115356563,-0.012313125544022798,-0.22364966325721802,-0.11858040347788959,-0.32504889635672496,-0.3340505664352068,-0.2707807301891093,0.2200560852683452,-0.5315661563146249,-0.6900129362268227,0.8257942163532604,-0.5181691904966714,-0.09857709785354268,0.5788291453549282,-0.1096369397845542,0.28589359159799604,0.035904499440802935,-0.7079291390067276,-0.7301716950169708,0.16477252507617204,-0.2559850208530236,0.18207122041712132,-0.07074867184836679,0.14713511852920874,0.03173117154601763,0.08176216232287703,0.17926692522591628,-0.016205836148742925,0.03473240831985527,0.08903537187458034,0.2835625380437178,0.14478675367797714,-0.1822646297487677,-0.10872983407839489,0.06371290249279123,0.14465791458712618,0.10771918124214473,0.08923352223499986,0.04352304879454138,-0.08264870821356503
0.0233757601547069,-1.9606807496820764,1.708692744741445,1.582566210471093,-0.6485266979088773,-1.0160665826317297,0.35396281990551576,-0.24375318264475876,0.0788637440469058,-0.21209011291258595,-0.056582561636938554,-0.26026603188524494,-0.21470726536015355,0.17705714622807828,-0.18908014851391428,-0.6069468566221691,0.758426152929004,-0.058516699733935244,0.02236186336427138,-0.03383663348388268,0.25629217702818474,0.7022986286177788,-0.2957164417658106,-0.25651861481162735,-0.49682159685218813,0.06362089225713351,0.23816622555129385,0.2584300749436133,0.21800450248895634,0.348589568060335,0.41751892792501977,0.23437436818175447,-0.21904788793973062,0.08018145680235786,0.05781058906035098,-0.16747829407613515,0.28568807256197987,0.08687898478999818,0.1803524565545288,0.07663409736829949,0.30804632110528896,0.3060735452715225,-0.10279397236777871,-0.06223584276215604,-0.11026119524845542,0.14937543610026932
0.0455997960795833,-1.649510927901957,2.258408737092104,1.704519927886634,-0.8226904311326461,-0.5883641925767189,0.5808948885949978,-0.35747854129424395,0.14192232235754992,-0.0450179948511566,0.34203011477535866,-0.5623119762863438,-0.5965430814400436,0.0009924493222676412,0.12254408656709492,-0.40889488109553723,0.42049103660752774,0.3123224390806356,-0.0830623246727642,-0.49528674971251246,0.4907769472595789,0.5841026512730363,-0.4842049598802883,0.14697490225413307,-0.10130565701764503,-0.24865188830915408,0.14463132358340022,0.1237399609428706,0.265478830353404,0.15574935553515526,0.40337691941235493,-0.05230679754753563,-0.3693878971395179,0.47036204816690175,-0.0899898413936951,-0.24479959904063342,-0.4415543477219744,-0.16106051234712115,0.18146598225089416,0.03413927226149205,0.2410810054833967,0.27332998050083557,-0.3732767723856963,-0.08424976596545844,0.01115435460739633,0.22936203535932795
0.0901777202819192,-1.2481190107920321,3.335091885497166,1.505330038104065,-0.03804645124184088,0.0019724079924956805,0.654011923201878,-0.7604973542523551,0.24397974814443688,0.4753336531696026,0.06590629707098382,-1.0023793154989753,-1.3430284463863533,-0.26639335181921725,-0.054726671209643356,0.07035556366395394,0.011695936246916273,0.4522311611712893,-0.03514672181368206,-0.23701131438501896,0.35395429513773674,0.02579454669414034,-0.5238185515475041,0.38640230537510695,-0.03521967374239126,0.07395149908156969,-0.12822066092633494,-0.3676852042034495,-0.05002654758500448,-0.21541116241128605,-0.424567146995632,-0.18213894185775467,0.4652386008455685,0.04038504018934205,-0.13974093920741118,-0.00944620995684499,-0.5913123170732794,-0.36611672071189505,0.07408164059724397,0.05809068871368777,-0.2811275937157342,-0.1781970671484905,0.04254876711103557,-0.03330121274445669,0.012522683059415698,0.08100677136083519
0.108536601088434,-0.7129979641512612,3.7781202276651755,1.0718830398867452,0.09840647546991153,0.5835425154858375,0.40619051341855655,-0.43846571292609887,0.5013724511279468,0.44343958454210947,0.37224209567798644,-0.6321993925407452,-0.864818605286836,-0.041870982702101385,0.007142044729908759,-0.12596812111483455,-0.5396861798431158,0.6413812618077859,0.16890948268934758,-0.02565991032011963,0.3870142097872941,-0.18229876569915446,0.0532184099435012,0.8285949959431803,-0.04602604355010254,0.22498240414417242,0.46359196644087436,0.034099029682255116,-0.004734662405329886,-0.042687184501336906,-0.43174988308557444,-0.28881882699130856,0.25741674740240894,-0.038173995397035795,0.11636424508906362,0.05568394982339311,0.0989343549730363,0.0017109727591221938,-0.02460174569900889,0.09932908448676517,-0.14711357558237223,-0.24095598750941313,0.22852678549562908,0.18684022192704383,0.16728678019932225,-0.21305940951867458
0.112106469276672,-0.33976940052203786,3.3509297057292593,0.43170367356570455,0.0879423127979892,0.8761963473730873,-0.11731469944145512,-0.43574150506403275,0.49333540212587224,0.17820167033425285,0.2942024719887371,-0.24006835933195161,-0.4137301061662797,0.7395437453432251,-0.2260463149741238,-0.3054798988266568,-0.6581550112865714,0.2118971632920332,0.34484677675222725,0.29832164590932164,0.04737644173742382,-0.6200013291691411,0.5785207600163891,0.5477627613728533,0.030159427440632824,0.3445183530663765,0.5285964504660327,0.6031888758716939,-0.23248499876066056,0.028251255915144702,-0.27261293571850376,-0.21664551922554104,-0.06474140787945555,-0.2615113728360854,-0.09939127824723175,0.06400433625874802,0.47159255242874576,0.31966637233238415,-0.11974730245253562,-0.14111016243899185,0.11903659149346736,0.12451420260143024,0.20896143232525358,0.033431644928075384,-0.01101651342611945,-0.1997298640026881
0.135830459809855,0.08837215555352602,3.5977709099755213,-0.7466320703507888,0.06379050737193866,1.4590956844668417,-0.20484805509803503,-0.38858462448329456,0.3245286418313576,0.21565175679797147,0.68878950708929,0.26352455763745625,-0.0643975957036604,0.7559342120592394,-0.5289347049203579,-0.053208291840110375,-0.3627690758117455,-0.07078699520730215,-0.21218229884487777,0.6085696872667024,-0.28001878089318355,-0.6130195250761179,0.4340700380207757,-0.10776337326508098,0.03723088722228657,-0.4364554014741135,-0.3236441259114438,0.3510792406845281,-0.318693921205947,-0.22398852943223646,0.2319138087555659,0.09031575420008119,-0.5150910212177983,0.3442312365807758,-0.31830811957596233,-0.13588170028844246,0.30577626316541234,0.21428170972710311,-0.2826711859047151,-0.18933625767984893,0.0238520160975285,0.17094588796325424,-0.34762662156156515,-0.25136201596638635,-0.4867888245584709,0.26221365125976936
0.136991595400043,0.5613295516475464,3.6327834356871276,-1.5778865250212506,-0.10881548528969132,1.5744097795304348,-0.5593557642934177,-0.3096034897157206,0.17949135202837996,-0.002152519215346734,0.4913628390341895,0.30999022419262334,0.29710405785072824,0.5961667353887047,-0.5361359767129191,0.07908043850737481,-0.08335204082392599,-0.11254892242499646,-0.7875115277125619,0.5293629062083417,-0.35386337085637315,-0.18805705985356108,-0.3108811687145979,-0.2207771849745916,0.1848546699156777,-0.6565767750964602,-0.5141912552649534,-0.64042861851826,-0.02035269741510268,0.04092989052270795,0.17438915795284884,0.18968546278886794,-0.24470805137770368,-0.002006164543456138,-0.005441724016387859,-0.18822934057242324,-0.0025521142291059966,-0.12726566751459936,0.04438889187021418,0.13898776405820681,0.14020511121807486,0.01433930045209862,-0.0779222756364519,0.17573859846123788,0.23257602887172452,-0.0007847832843151749
0.173634963621368,0.9454568129839149,2.9766905005937003,-1.7668739708862549,-0.7680162882252877,1.1309525933659568,-0.8669232335988311,-0.24224238552584162,-0.2061411512018263,-0.18374727536758956,0.28892630545417736,0.09217376932916148,0.4091274511094067,0.294589342730526,-0.23934037520991575,0.1614720213594102,0.41131696983156907,-0.3831483740362337,-0.7291918867190772,-0.09735667222597746,-0.2629892230204511,0.4595491895355183,-0.3551672728750184,-0.16720118827310662,0.13734926097406197,-0.3166569610112761,-0.20143271351430495,-0.6090334469130555,0.1935535765128111,0.3439131240612038,0.058329126661513554,0.3187653150411643,0.09400269707092496,-0.24474898483908206,0.41719828999068737,-0.02053080501152935,-0.20500550567280995,-0.1528531088472925,0.32042131816856056,0.11806732542801976,-0.15079800613324273,-0.009061083240883814,0.16170415041295386,0.1604229845387419,0.4468145520703794,-0.18216786990423667
0.186243258439798,1.3651778066919866,2.322081785680107,-1.8521082517547536,-1.271852651371707,0.34904629636256074,-1.1422084922932765,-0.05648195946746315,-0.847403748940762,-0.20480013782750395,0.3128926219720251,-0.09915941502747933,0.2511957174952989,0.2157154045121002,0.10259089444372935,0.14024748876265802,0.34039302826073536,-0.4243680777121913,-0.09333320242842304,-0.656154243326316,0.12638655295577364,0.3736455841348464,0.05324587778421958,-0.19024091717383776,0.17613014452513387,0.6258715613744169,0.6428367982625803,0.20716834140156157,0.5307781726283307,0.6207032015865707,-0.17272404694867244,0.08705148744127449,0.3087636684509107,-0.43267855198778427,0.3871251770215697,0.2569977875272848,-0.1529279333453502,-0.007783233815840975,0.18930088799154374,0.10273053651227487,-0.2001525059420601,-0.1549712277319117,-0.00783757141008427,-0.425980660055108,-0.48997515811815884,-0.004144547073753747
0.208532477647416,2.0711085818937542,2.0984040819807053,-1.8967915968593019,-1.0410685700477385,-0.44332282718373367,-1.2746485781156085,0.3060337733978533,-1.3891858422932037,0.06137420965064089,-0.20814574760269966,-0.39971072054317286,0.15572027767013524,-0.26780997100328413,0.11731431624740818,0.44079362568981784,0.23331087950340995,-0.38145976516865093,0.1006161434759751,-0.5748703291071922,0.07459570717154348,0.1691304014320007,0.34230833878004374,-0.2745504470039936,0.1626837062331157,0.4735116714578217,0.3802862378212521,0.47640761066459636,-0.19568055837456277,-0.34635540583356883,-0.15751388473191014,-0.4937182855513155,0.24367540716782768,0.201913972783536,-0.1178395794608703,-0.052846151879698273,-0.21352597914260546,0.058618527625656024,-0.34273579843339397,-0.18699985840875888,0.12612008082641663,0.16327076170271032,-0.08802266506475448,-0.2337742736607765,-0.042743113941477374,0.08609848319588019
0.288498022598261,2.7955954950761717,1.761792157312184,-1.491759339531283,-0.6917043506026975,-0.7741458160986714,-0.7679057481972537,0.4165953887000631,-1.0957903305651584,0.811919976625652,-0.40528800460005093,-0.27457601043870145,0.6118059333816208,-0.3270544934760655,0.38051465012643954,0.4101834700416011,0.35577607169364284,0.1330344158492835,0.3298995230102335,-0.4438263384726964,0.34579928608642074,0.21426726429804674,0.005513153141326437,0.1493245384295468,-0.07492462841632094,0.06217280461741791,0.2754333807316672,0.16461980750487445,-0.21013849495931336,-0.40632301992705144,0.20628129186814106,-0.43461927592129074,-0.25871841220748387,0.5462460884763434,-0.3837063242281787,-0.16503559571013907,0.28496409866937866,-0.11503277175331181,-0.1716965195155358,-0.059152443077442635,0.24300404087242553,-0.1514900615629356,0.09810117600054209,0.4661299498737425,0.44299311850409395,0.030077279985070083
0.317551992063239,2.7703735165233785,1.297648393659075,-0.8783754431073222,0.2917055147805517,-1.3888531685714778,-0.3684768818559425,0.15331536129958626,-0.6089995214712205,1.242160138352248,-0.9888106014211525,-0.40318448648429,0.4910230912673123,-0.37675310720476884,0.11061867459027025,0.10166491991622104,0.11182019042745855,-0.08296473596856824,0.37852545220821554,0.47525901648958546,0.379705468615013,-0.3069443587410805,-0.47192935711779804,0.1620246660917557,-0.13180411646608914,-0.19449387160351364,-0.7349466103136605,-0.2705913729476209,-0.38040495975182126,-0.30501888268203436,-0.26889985534947125,0.21658496947599792,-0.09980838580184462,0.15931647786326503,-0.4816350411047219,-0.030821359710620593,0.23141599369514404,-0.06085590348778748,0.4015224455807406,-0.09834533574207839,-0.22408258349990795,-0.003977944185558471,0.18859278824249365,0.1891698249629187,-0.25171470627923714,0.11481935554781071
0.348021096770884,2.8636519882209375,1.2661760847456671,-0.5392900335502642,1.0146709484306962,-1.4016538693863307,-0.05936731446766678,0.06074192580055797,0.33404754332145814,0.7253370637650881,-0.9644116232213411,-0.14783426717231984,0.7987469915046777,-0.1676106244254758,0.15279409271455247,-0.260858105656527,-0.17404169418847257,0.14659021380333562,0.07942375773781285,0.32093746539517143,0.6807567856746115,-0.009224891140752438,-0.10614577652312494,0.7600922560456129,-0.202616065162989,-0.2956378521125663,-0.2304205381525104,-0.1859866591597415,0.08327148394330684,0.3308042268911104,-0.3286403462700726,0.4017095949894106,-0.19602194257661748,-0.2144804323650239,0.16106841679725067,0.2864424666627357,0.02633323413098311,0.19075766894316887,0.43665867982384976,0.14912059337019315,0.10280799971608695,0.09472975507463298,-0.1763398976689911,-0.1835945960805421,-0.22774293185468833,-0.02234114657463223
0.354883753233385,2.653249045524015,0.9275126909091626,-0.6601842515676282,1.9250183234949803,-1.0463363509615464,0.13921095489176488,-0.3595704865878893,0.4769317412358804,0.2248190862244722,-0.9644683949322856,-0.13102601918404108,0.6312782849869031,0.11911616630615245,-0.006695759359842349,-0.11222837997292753,-0.04313634048632232,0.08660187749589625,-0.147671035380785,0.1564513437648258,0.3476696335905781,0.0886660316580578,0.29579819585931466,0.6143166832917115,-0.25959380552547445,0.016416880831544665,0.0070271176693243445,0.11527662587111617,0.14231715430269987,0.22818951763991394,-0.04489676736590773,0.3787116539817058,-0.0341896704164169,-0.1894787033932147,0.3729276091073978,0.1092340078577249,-0.18488082418842514,0.06374386362372488,-0.44283821341720153,-0.005645808981744422,0.09258224929842038,0.34901214238016176,-0.2981481939536918,-0.27482963432439333,0.07131878747191427,-0.24603856522265619
0.355450756303515,2.267828801280514,0.42066537600218584,-0.8303757493438577,1.8000705692028771,-0.7145576399954884,0.16310533795808554,-0.4072548294751667,0.6057303502083682,-0.9026500017600778,-0.733198841222638,0.0318673666301487,0.22496870550473166,0.46230766171565757,-0.13898939056798218,-0.4705327449580263,-0.2197582882038805,-0.022036408840371415,-0.21640054546557322,-0.36070412111316164,0.09819452768446399,0.24308328956993022,0.5328873841164901,0.3314757547577637,-0.08911445946032745,-0.2481667335324637,0.06290574311717155,0.04758623026701763,0.36565399770212414,0.03250156578182249,0.4277216708016697,0.043830506187991614,-0.07657987051605784,-0.08471445638050933,0.07886691786935683,-0.19563861191785004,-0.35120375235450874,-0.11514072497899472,-0.47834545227036,0.0688024305607547,-0.19677770580316917,-0.29695010031354513,0.04634583908280517,-0.028713310712221007,0.2220371287911184,0.02098228376291168
0.382669986782207,1.9990844928067157,0.31980086379892625,-0.9095299277094819,1.0748268002825756,-0.8541371350983228,-0.04746380344672734,-0.33969339592814585,0.7382006995346182,-1.8686751030426034,-0.8684939066722188,-0.2474544120033831,-0.4432000810681317,0.38970128508173296,-0.20463037745715945,-0.6098019611600745,-0.36349635579903594,-0.1045116627413169,-0.22940779520572976,-0.29191069178983925,-0.10054654086613671,-0.138585290339048,0.7641338358036754,-0.25836355906594416,0.15103848453714983,0.11319417481381433,0.015508114909307955,-0.29739892294096504,0.0892232951669207,-0.23964089372718458,0.19938245175835662,-0.5353640601793743,0.19087164228627226,0.06552248749422224,-0.05451723775927565,-0.20068646999137144,-0.09937289699922337,0.017819072742858443,-0.048496868944856636,0.0444440941022686,-0.03706404827265873,-0.10847267178396622,0.159333155691455,0.1912939497764182,0.13086113455681733,0.387162275533013
0.384080420977634,1.8446536924699328,-0.15063888850197274,-0.966695385434273,-0.2432754482337925,-0.8990763316590247,0.13595515475928532,-0.5702584857157675,0.7577626252672197,-1.944031703485063,-0.30010656847420164,-0.32955711131109294,-0.5520975205131212,0.16400344383901774,-0.0029389452389165633,-0.38755791297427067,-0.3542673408580386,-0.2804018431840019,0.05752493077406295,-0.1369306073602119,0.1116084583307572,-0.02015426831967573,0.1100928067587394,-0.40762036295937243,0.4303043276337056,-0.005331208233562058,-0.07213854191216763,-0.3167378328434954,0.07223471368882038,-0.0817255817563192,-0.09004772922136899,-0.6033232909877411,0.007890355804447972,0.06531475380616347,0.0067694128518210085,-0.04782287865840719,0.33519257442187844,0.01653677517499991,0.6807720059144771,0.014430427610041839,0.08925503941482085,0.07310706467339968,-0.06965515588214073,0.09525425350763374,-0.33334244345194186,-0.030607216149160368
0.41579946579107,1.9272732092686593,-0.4336428784366986,-0.45452537839010576,-1.2600768950349692,-0.722076952485048,0.5597931915957145,-0.5325359506669101,0.8668094254173151,-1.3034903802798528,0.18305734742260532,-0.09155450964591688,-0.0198429597109406,0.038961383335144664,0.16551023437155085,0.5167493360058553,-0.047452194153114795,0.05984732250049474,0.2248823054809016,-0.05243148459980446,0.33593225770823437,0.1265153191445462,-0.7090019269608954,-0.13367529698254915,0.6499422226467954,-0.26886373970352895,0.22910343868584665,-0.2783089704769863,-0.16016418887493758,0.01455353614788331,0.05921526277410442,0.0031651677078697567,0.006223624353321647,0.29070002227709196,-0.017111117440157624,0.10270774803837857,0.7008062845516256,0.06095662318927447,-0.05029703457061933,0.034256695171427105,-0.16521922147246815,0.023750513050703366,-0.09327447291800807,-0.008827760183754842,-0.13810819819497938,-0.35225272461440893
0.417912326712853,2.0442408153218667,-0.2693438894192623,0.2961956471129935,-1.3025599378094892,-0.29251872843337756,0.7225617276362344,-0.5482946257739068,0.8900126320545441,-0.9317412935707303,-0.22307854825860082,0.003998927454073566,0.29193416819515594,0.002416042715334239,-0.011426458054416166,0.8326180153845145,0.2805686307140324,0.21330012229454218,0.4258219088614845,0.15106952462243192,0.026536809773381343,-0.010154649432923171,-0.7161916248581922,0.1130601451382932,0.48562430872736057,-0.2162763455006281,0.22562773299309696,0.08072966710152811,-0.43007771723597926,0.027247646204262822,0.09772501752911673,0.3442095185398355,-0.1731424292089444,0.08972180388811497,-0.12215298333652459,0.04984434416160471,0.09434797967709596,-0.09766087031175184,-0.38971674525519273,-0.05044560819472534,-0.19778920844490816,0.11772226987771629,0.1452249301044539,-0.11824236235288069,0.19817097984270027,-0.2333634078063074
0.432561567120692,2.1111345684984064,-0.20358852944394465,0.7885555996300202,-0.9793485305131151,0.22074095432514537,0.6952451217724017,-0.765830425764007,0.551346074756544,-0.6868588633298902,-0.30568064786912297,-0.0666492720746453,0.4417376715228996,0.21890544046884047,0.0012674910404590512,0.7874894427221149,0.4265232610969857,0.17906888590640982,0.6710416159755934,0.029916003696961912,-0.49751300952812016,0.03944391381744544,-0.3679232856169281,0.11745289673569148,0.34095466981873873,0.008152756191650828,0.08625846615001895,0.47747413763193974,-0.31296212828569125,0.12359050502107764,0.05326129523517019,0.5091040353924916,-0.18891050577794205,-0.24312629494821816,-0.1540083567963703,-0.021976161310668027,-0.38842359189611875,0.022718319023415628,-0.20088291581071369,-0.19210182372641887,-0.01781447551130342,-0.1329954392444071,0.23845267678480822,-0.09431849856266554,0.03672134408148247,0.14553180053813403
