TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
1.90189828659735,0.361878704276077,0.16866241838880563,-0.4763099886390129,0.4502198360262136,-0.16591271163936558,-0.20798389357744126,-0.031786381719280346,-0.29601221265919414,-0.06252490115036098,-0.04613285373794635,-0.12200764130803272,-0.15415780041087507,-0.0929313751552423,0.03638148118079737,0.13860159312119105,0.01616253061176955,-0.017638990576603328,-0.11856251777546456,-0.13022739298256322,-0.04519845230279317,0.071859337574471,0.11880352655559466,-0.012845269710997653,0.06451145640624485
1.99736532572493,-0.2670680521362529,-0.504856143505269,-0.7771007140269609,-0.16095021410582197,-0.11608255293676703,-0.318900142093322,-0.4059366482024729,-0.38542509961855576,0.0678784166703002,-0.17112020648435547,-0.03250177399126355,-0.2423507089189077,-0.09704166190014213,0.05384394635096825,0.20499927659438424,-0.025276940544493812,-0.11760875633347409,0.027377913756427407,-0.024893970619141267,-0.002161000857147379,0.06536183366458556,0.08823062117135103,-0.07338448313022519,-0.07950987354187594
2.08856392307049,0.26984893425419487,0.2213884657183837,-0.4085672013397153,0.06415506875159989,0.14843920002915176,-0.20139952612280848,-0.3468296522303298,-0.3455554994456856,0.30580126163695714,0.051520613174751935,0.043824031398531776,-0.08576810908622572,-0.037686158185222855,0.02407123396021497,0.18705209108544854,-0.03767157398967879,-0.21048401606187167,0.07611519735370746,0.0019821056060546345,-0.07902955431115578,0.04662994064368607,0.08168977951597386,0.06148464240868849,-0.09540471258978321
2.10800584058625,0.31729960756357467,0.15397218372079202,-0.3090261970451364,0.2693185908074092,0.027585993438997647,0.03003653856252811,-0.27753038401901003,-0.08162784799200612,0.4729279767925225,0.10056231658919262,0.07539337364931104,-0.0005276739652101519,0.08459570205792082,-0.022189175781111153,0.13280165089235507,-0.08282226704924354,-0.20603605584510987,0.018537822247085046,0.04944765049445402,-0.0681353882488973,-0.08354427551880786,0.09051266197468232,0.0349586341173484,0.03847953535081787
2.10959538299129,0.4112081813859986,0.14376692524133275,-0.3163336119648202,-0.05133721585057991,-0.3632860049033215,0.1045358439145914,-0.4120103487862682,0.09175826309886584,0.31173525749816566,0.042593099588778514,0.1921997970692535,0.049845964358503664,0.042336902545158886,-0.06336730248894362,-0.04871451376219943,-0.1303427703520262,-0.17226525805901644,0.0810361532425564,0.06496950617005198,-0.0630188758821484,-0.1709642262000235,-0.027405960210527353,0.03759621097074096,0.11425922085119161
2.18307450301212,-0.1777773996258245,-0.5336419023591974,-0.8329281548784898,0.21496961495272768,-0.013971853348795834,0.39240987563153495,-0.1555209113791359,0.0766359053946708,0.33573176094598095,0.24693484623414805,0.27141957963025115,0.1492371569427037,-0.030963584941945496,-0.1212519167312751,-0.1322383763316454,-0.046870396148056465,0.036272497961534506,0.12598043494475442,0.007768620957193519,0.04220195857615029,-0.025105473476074794,-0.07082392554660509,-0.02204864697390042,0.06159806202413051
2.18673876833911,-0.18088372437079478,-0.6050956469175655,-0.808988417937802,0.07028443153756544,0.062449131390198406,0.027039747272769043,-0.12534155148838683,0.03270451877504624,0.1231217615793344,0.24712234690877932,0.29648158351310405,0.10422878157840113,-0.08857691193637018,-0.042638067315439794,-0.19321210996396526,0.06779890654530119,0.09122344380134795,0.1399221871001819,-0.017677988842145206,0.019797883887190646,0.09807021218981855,-0.12776067492716647,0.04496634301710322,-0.06232709601282722
2.26578497197039,0.46846545640588083,0.00888778727065096,-0.31135099669556754,-0.03508082935230422,0.017466067195954733,-0.19378727120922962,-0.18084739938704092,0.029482303916570193,-0.06013061267357799,0.19727672760792783,0.24293642418172443,-0.0293835166826305,-0.03193269381168502,0.11850778391937977,-0.24821204077656256,0.15619201191019982,0.11050200909059879,0.017646166305520433,-0.08782668391835548,0.08370112821717475,0.06490412598166043,-0.004131189534454805,0.026516461521714444,-0.12082338142928539
2.30516343750525,0.5604893379794679,-0.057301522716194216,-0.22382003295475836,-0.1748394308947175,-0.09056684522970741,-0.15666392730729933,-0.17532744345008267,0.08519508424940987,-0.12440507428376898,0.10707614953174371,0.20359498518291821,-0.09388606507191977,-0.03843949838555785,0.1594335709193606,-0.20069786243148582,0.15278533786924223,0.10651734607622552,-0.10665496720973772,-0.139817999530474,0.12893360987106686,-0.05879063440733754,0.1073025430901119,-0.0765882147636421,-0.06534948142089402
2.31073414033149,0.6009426743622585,-0.08013885767847999,-0.22183803550916764,0.05798511008088531,0.013359919109195996,0.06185481121030581,0.036669085407964715,0.15524532431092955,0.024230735143018618,0.08579399357842782,0.12034053449883472,-0.1255463090758391,-0.015240271900516722,0.2542921352420378,0.009371799488901706,0.14980563586407358,0.08117647915864787,-0.23723167200365494,-0.16141208087896813,0.14642749760056764,-0.1147531327100615,0.08031998186549796,-0.14946926978712702,0.03386914527888521
2.33206780874885,0.5448237497129699,-0.0031148028050085653,-0.2413769781508253,-0.08523020615317359,0.008505295093857251,0.05179809942932632,0.00566522897258085,0.1253935649903574,0.04021186611586374,-0.04773241703837907,0.08222212719223793,-0.08531704522543565,0.0006996937264198596,0.2720437669959543,0.10501344840870973,0.10479892287232753,0.02539037967802553,-0.16576277753238444,-0.13312638305685345,0.06558225763953109,-0.13221933834919317,-0.06790267179118671,-0.03269102175399893,0.10356998892253846
2.33281406790127,0.5647976149708586,-0.08906852753425225,-0.1624184845775494,-0.008424328939860937,0.1443050646383912,-0.01810130440774194,0.07573905742610754,0.06775215028494284,-0.01581117985505879,-0.1051829084003613,0.08887660980352004,0.035735844222340066,-0.034702740771497625,0.2686038546108664,0.1572877085945934,0.13564909631438477,0.0033571137542887796,-0.07754118870811783,0.002928921941929078,-0.030105636299130805,-0.08638993113036653,-0.14546014157852352,0.06470756531254006,0.10208760224926015
2.33585780652913,0.5718544934793306,-0.13787570964625204,-0.0948041683032961,-0.0023834075945623314,0.10882756969029221,-0.13182516536260153,0.01589228851869733,0.010555933525073993,-0.08666386003869904,-0.17513263782616698,0.08261561079219462,0.12151379269371106,-0.08946302328002971,0.17184533834147928,0.08099481106909052,0.1831656731446627,0.006621778564844578,0.04916647463526955,0.1741393587537762,-0.07410897465461917,-0.06692121590926767,-0.11796899020041243,0.1515373218137685,0.09849752791807441
2.33867288492065,0.5586955107874524,-0.12777814980223942,-0.09653201577418379,0.05737912191872383,0.14593905894093628,-0.12374735701322713,-0.020502920848768615,-0.0431142565844794,-0.08767368807951298,-0.18642664143468723,0.058096432587568525,0.16983299274167526,-0.05498859150734137,0.10465839295789894,0.027747813990001778,0.22269575013279458,0.033659329958073476,0.019328321877778203,0.23631615080490576,-0.08433500296890348,-0.025948096609335104,-0.001366972235297233,0.13995471054089514,0.08091364495713559
2.34020485222729,0.5809853790318918,-0.10162280653771816,-0.09391569370307341,-0.05912258665550321,-0.0069842597182246694,-0.02224471470885907,-0.10357885424829423,-0.053471505243184766,-0.09427010971498301,-0.2373398998986283,0.05590348687973915,0.2639585167822917,0.01959753688726607,-0.05742007606697524,0.044887873744749146,0.14695577874829294,0.07050317285187917,-0.013101310126004764,0.2038367681276809,-0.012351484055754406,-0.04538394598571771,0.04451346545497571,0.05161443134780621,0.051850859017772324
2.34614583171231,0.6808137334843485,-0.1935503884768179,-0.05845351717304056,0.06749486358395224,-0.017835135491808207,0.17914349095918797,-0.044645459795025454,-0.028977234780507673,0.000531879519969017,-0.16685073804870226,0.006393616403813,0.35465324992969227,0.035813162577098254,-0.20567641255901092,0.11946233109445384,0.02276177719593511,0.12695816827391054,-0.09203844013761847,0.05063854711577467,0.1006959835415784,-0.06963329316290812,0.0787442007378073,-0.04265702983813733,0.015369436181459382
2.36055933695408,0.5982913568732056,-0.1638177579748078,-0.02585524557554172,-0.03426204431194447,0.06159945765538562,0.08775308897252647,-0.12393296800336459,-0.0659108695540732,0.040563179203521094,-0.1447698511382298,-0.11982119627942031,0.30142217216581174,0.004344822290967385,-0.2447158206202676,0.09157324859590862,0.038869125538570574,0.16183112207749314,-0.07418022643993695,-0.12458834226007276,0.09155978891888109,-0.008581008001596458,0.047896538702474394,0.009184191778982536,-0.007492110023341879
2.37759728821484,0.6098016345739763,-0.2132803568647029,0.02038900056737872,-0.10209030057286073,-0.016110621413330774,0.04497962031290472,-0.07809692937998583,-0.04199540382339996,0.024011967865062808,-0.06369652935940372,-0.26056872718505325,0.18183906817861256,-0.006501740014299815,-0.16592862197027147,0.10414652290990985,0.04390570693015193,0.08676027813062347,-0.03570310961320847,-0.22197430303318585,0.06711327762510301,0.009405809776104865,-0.053531978133159325,0.03957347947652705,-0.06455566560233408
2.37964604173184,0.6844238014973841,-0.2887643767348333,-0.04226639439659356,-0.0970216959912087,0.06850615491707805,-0.028186578858558707,0.033508435681463423,-0.0016015171639299493,0.06322462442953836,0.0546473462943643,-0.32182119387444474,0.10521017041961266,0.004794087787307396,-0.1095279590324058,0.10489373549795897,-0.03435832194640867,-0.02153960370563626,-0.029801818669606947,-0.22320361407709363,0.04108311258478612,-0.027206200050958113,-0.16625158877892432,0.06146080549499578,-0.11951587817999143
2.49109772687554,0.10979666906591556,-0.9412161715729481,-0.4705288252047585,-0.3454973922723468,-0.06953430209314344,-0.00450831431771506,-0.03878988797816358,0.041887501117131166,0.005739156184693382,0.00963157249025412,-0.3119741557254157,-0.01109816351676584,0.0016797803825392397,-0.0811409000756602,-0.011147357122513732,-0.07875642088164311,-0.044965014295977074,0.02408002639209369,-0.0549374730644527,0.09448248053024548,-0.07916882520322042,-0.21416856660916395,0.020259736633385542,-0.09153802116444577
2.50804369880753,0.5818202106385446,-0.20436857095750388,-0.03424469590612069,-0.055854729437306475,-0.008461692153578658,0.007798155008965338,-0.05571493700764182,0.04817103569396432,0.027634263474694564,0.1607757406254546,-0.38933624359056873,-0.12215466477431536,0.09027970017284861,0.011535658508472458,-0.10294971369554934,0.05111558961741022,-0.05960414436885251,-0.0072369640114670905,0.048265240993363545,0.022771104553482635,0.01576963709195017,-0.0717303609588006,0.12911191738336086,-0.07175176912812922
2.5163481317498,0.5228087788829431,-0.14580133868940787,0.0051366159953324594,-0.13791414188756426,-0.10847545802696809,-0.04612605643953183,-0.1239517467359363,-0.022062084708881796,-0.04708359340578985,0.16835151780917923,-0.34176210782583005,-0.17233423111144827,0.08773313241130884,0.025240664661089162,-0.17930606462636473,0.10331664733637994,-0.05240873043019865,0.012093908684254594,0.21722040567666998,0.047260150133627804,0.05535854512724257,0.044413341336588995,0.09932168980783812,-0.04273225458421499
2.51684399395106,0.5865964468079816,-0.21654616479039937,0.02749371378170236,0.010046644640680924,0.03495935442020234,0.07945527243929593,0.073074231241369,0.028544768584579387,-0.041866134651658324,0.27729137142684607,-0.2417693658417475,-0.03659085267998715,0.01991498715956165,0.011451567102680886,-0.09667787161082182,0.015748242380800935,-0.03993020783817002,-0.06432025809778906,0.2234470199192233,0.050743343452717776,0.0635755287882717,0.143068719365059,0.0033153558022741073,-0.05789525866366135
2.53536885040444,0.5535789683247667,-0.15374569589911055,0.07836984137682254,-0.3829218750599084,-0.2410068505389047,0.04214860195767272,-0.05773854027750461,0.10562709754326106,-0.18768536740362807,0.16770119439879683,-0.06655385559218334,-0.03430732478368919,-0.11622931995233506,-0.005746487221627389,-0.058353795670331034,-0.08912053419769253,-0.07735396116477693,-0.04818481551577646,0.2233670847829196,-0.028987372480801882,0.032642779182597184,0.07442015569120733,-0.059929624325130534,-0.022257236087551705
2.53906786085162,0.5746764432257851,-0.2189157082530127,0.11247400341027707,-0.07822013994513455,-0.03645784775378086,0.13267483758009257,0.16351095662313067,0.09672693771364464,-0.09312657453585721,0.22417952270711328,-0.021772984572442828,0.0663360611435488,-0.18000569954524553,-0.014144343326881146,0.07364347646295633,-0.11939070931176504,-0.061077570026316204,-0.08665258254152598,0.1217301993005058,-0.12070386276829514,0.03755209492513942,0.08478725479690583,-0.13360587568462323,0.02732631645561935
2.5398075029906,0.6020383696153111,-0.2606675316392597,0.11177808438912334,-0.16454855526789006,0.03110973360098719,-0.054591362064460525,0.2281683689990057,0.09953238992841801,-0.06796501266026256,0.14688961301594736,-0.02458416888982528,0.09216238629025063,-0.21168301607769996,-0.03758470844204118,0.0934549537740207,-0.16706194775385355,-0.015567930368283096,-0.01824579470494776,0.06806718356621544,-0.2187556521340252,0.0020832694083790823,0.027280378627970808,-0.188409688249551,0.023135268070397
2.54203405058686,0.6157095394449797,-0.24049995159167012,0.05041449264914666,-0.17261341005813274,0.11913015227197407,-0.10038509951342793,0.24935736829538319,0.1312311594455798,0.012057381000631967,0.061798417748146935,-0.012291906968278955,-0.05408563186443419,-0.09545335223306743,-0.06070226093294454,0.043038225943916646,-0.1482111039811594,0.035701423359792435,0.06958466251396109,-0.034671776547686606,-0.18833414691142322,-0.08681422106283934,0.010558733251556183,-0.19831393978500242,0.0699413661753273
2.55893733673506,0.6104503057870834,-0.26056503723701974,0.08681360206437706,0.007521989008506269,0.13667179605292037,-0.08232076477797959,0.22469288398915285,0.132539811786175,0.04569298079001119,-0.028789405789522163,-0.039619692973944486,-0.21583131324599494,0.08012073803476735,-0.09614536033193563,-0.07892540050634052,-0.03172863360521579,0.05800056605475032,0.20911373519361567,-0.07103167458635869,-0.13440546563750322,-0.1475383333356877,0.01989146358128046,-0.10142447739803104,0.13598327471868166
2.57877464916503,0.5288524039040275,-0.22831434930641403,0.10652832269438377,0.10611568930401138,0.2460544624455817,-0.15402759257200888,0.1629460518859166,0.07252228384205521,0.05789182375347449,-0.039920605264734864,-0.0496960098906346,-0.24439906983861176,0.12197841355952622,-0.07422652144595869,-0.1509383533737959,0.052791409305438665,0.08728857825149001,0.21577275936730853,-0.019941063719781663,-0.11563521013759286,-0.07171215759988438,-0.0384006500480952,-0.015106452540266707,0.10288036481316448
2.58923111297877,0.3807782502066987,-0.0809663274324173,0.006272892458814523,0.2353489758554773,0.534033258734418,-0.20084809432407547,0.1806069950225654,-0.027442414209172095,0.12891945144302083,-0.035000675835615204,-0.006686139117176586,-0.23742936290387107,0.028755154001106557,-0.05678850021960713,-0.07798352077763598,0.0008062572015743672,0.11143463230548946,0.11611584078415084,0.013677641848397473,-0.052596846143588664,0.03628966448792151,-0.11115199942577743,-0.015741819139360364,-0.01424161941968703
2.59335315627419,0.19773769409028932,0.1536388694643388,-0.0284239806950432,-0.01662323828260833,0.45838675191777073,-0.11333848422141131,-0.04594830219244118,-0.11587357868353834,0.0608916418579133,-0.1679569482426245,0.07353583154484225,-0.22519595619510965,-0.04937857235470203,-0.11748190019216417,-0.06588956863702215,-0.04605957429698076,0.05353710741463618,-0.025377173181535057,0.07864526580782863,0.06047709284745179,0.08164848331741824,-0.18409636670011592,-0.09317398037327353,-0.05909277822702604
2.5973305284851,0.13378267346628292,0.235393339066606,0.019902168750634167,-0.06864752461430125,0.13931864272256986,0.11249355218409815,-0.20674871961074517,0.032785858430566264,0.1002686875468896,-0.2319503260462192,0.01666620950876756,-0.20711771428079273,0.03143717712581529,-0.12227330140562102,-0.0933001166625733,-0.0446880338233451,-0.028906020079403814,-0.15079767612167744,0.11937214737538442,0.09471951768057604,0.1200922477290034,-0.09682081019519605,-0.140700238820689,0.04377095858989315
2.64752048685691,0.13389202622623833,0.1728958510547746,0.06682384433630233,0.4233363310120582,0.2109739936853136,0.4311756759804541,-0.030613927251569865,0.17529345649755845,0.188852548627967,-0.12257892035129521,-0.0549925943366993,-0.04082286765366864,0.06851637299593054,-0.04135777255800162,-0.08441311554042948,-0.042219605434073104,-0.07347037733364266,-0.2732962599066742,0.06864521424594228,0.0126443997054987,0.22986212649382312,-0.003420997734739392,-0.08109229261004262,0.09321091980604583
2.65774839944431,0.10084206388592472,0.28851983691751126,0.027750173899146257,-0.09007331927971231,-0.21544887312520455,0.36960145458607735,-0.2869573416655305,0.14774505048110043,-0.03730089683017101,-0.29540486060862237,-0.03701646969123402,0.017812699800970014,-0.03945734953846277,0.021273870995741483,-0.21169098391353885,-0.06021388764626092,-0.09632069427428921,-0.0846964360502096,-0.005963584797960227,-0.12670646109206202,0.21571546815236736,-0.046461474676341145,0.06069286715863289,0.07950856659843805
2.66902438214515,0.09865561232589037,0.13933473488890544,0.08549518915032307,0.18625545040504038,0.03605182531606608,0.19677405848834162,-0.14326482621945105,0.13650926784981127,-0.10254978715569495,-0.07058927704963765,-0.05686842958847903,0.17878793574992027,-0.10369656809074274,0.1308764146134162,-0.16908614310683293,-0.03208002908767564,-0.044881860231243666,0.03233646902671083,-0.1222531640457549,-0.18816951197730333,0.2216018954702708,0.0010564641449948436,0.11650655014418725,-0.017257463735045536
2.6712265052914,-0.4118086434138323,-0.7201598268583466,-0.1867820610134079,0.067217697189977,0.05203314485431146,0.023661483740188668,-0.08599644637562193,0.17469726030106614,-0.1572375670560045,-0.06327537715703925,-0.03260038124161015,0.23357394898252165,-0.0930088953265094,0.1978310004518975,-0.10846935467045091,-0.14923887563011226,-0.021806236706136933,0.10069279563751268,-0.14563302242138285,-0.03997698536214537,0.12680849587767046,0.1142594457349304,-0.05868858430854621,-0.060606173353851864
2.67141187871117,-0.5051631096316084,-0.6725244553379137,-0.192747178891737,-0.06835192716643401,0.22140391042383903,-0.2500701081993964,-0.10323592784293703,0.21609822078505245,-0.07747584127223615,-0.09033194205647793,-0.05913291470896327,0.18645480971946832,0.050318600225063535,0.19057319370436918,-0.07563137013028923,-0.24404801020568595,-0.020639830711491225,0.07202332279029698,-0.12998550391016397,0.04227420928224771,0.02394366720655611,0.1317239985275801,-0.0633313926849902,-0.06381222683310413
2.67758259571282,-0.09210196538183231,0.2408916461370806,0.07196292273707718,0.021379476234688888,0.3985434413698908,-0.2807079889355274,-0.1508937141532838,0.22060280142398295,-0.0770674907891194,-0.09678204441694171,-0.07294541646206058,0.09705867134838024,0.2792411873066417,0.17598200085189544,-0.016680538510626765,-0.22220008861410756,-0.09509801174207516,-0.039863699555738,-0.11044260593419548,0.013057261007573448,-0.050784260904761014,0.1128487205300113,0.06377376890832283,-0.016886919985066622
2.68219852222396,-0.11710321962852138,0.2981165416569273,0.09504864694923831,0.12072572446207251,0.3055780032646526,-0.04258058590608106,-0.16884838497716134,0.10194957515468567,-0.17276883401498389,-0.10428377935552868,-0.02683719967654604,-0.0747611233782033,0.4264407138694351,0.13092666357972532,0.01113669336188276,-0.13057893420970682,-0.06274189391502916,0.00023268978064680562,0.0023898195854115812,-0.051503280889468615,-0.08742189053769564,0.028924995019514118,0.07495249755425838,0.026127653808209216
2.68246651004765,-0.6871423681125772,-0.39102055035018457,-0.2694423929390398,0.21340641300034507,0.2599275518406838,0.24336817267297045,-0.040469536115978345,0.01246602793994513,-0.25309159939079795,-0.09535571249200185,0.051908806409559825,-0.030197338030084977,0.36740680521841146,0.008723438402372878,0.07427187437296094,-0.10547544652361812,0.062159152037778054,0.05955697870992506,0.08836189917166641,-0.02707029595094295,-0.09456543925053433,-0.08174786178005405,-0.04321732466113981,0.004246861014594968
2.70476229064367,-0.15673317107790602,0.4625432949797184,-0.023269666256425632,-0.11835379682311502,0.19653201825074895,0.0845193453824657,-0.22273492628286268,-0.046573647865930774,-0.36690978354759274,-0.017483571789863584,0.12728421857481398,0.05520343352089144,0.17323405312118892,-0.05344565507415708,0.1349003247375378,-0.04111868155796252,0.06352565951375677,0.021336434523781353,0.09245452025201031,-0.056592268079238645,0.005537033474079852,-0.19222488579131156,-0.08798509549274741,-0.1345809282887401
2.70734302644648,-0.08553063863072825,0.3938084391621973,-0.001810243813225944,-0.10023944225653522,0.24312831632601645,0.146959961160177,-0.23703502752843217,-0.1022513226641599,-0.25796788575545715,0.15887112644328527,0.09847686388495484,0.04878628551658093,0.10130790430957262,-0.02864468831520569,0.19674380477687764,0.051868446033352236,0.12764023668190017,0.030446415084956806,0.08366239196720467,-0.04394020371379495,0.07440713628090069,-0.06789167294897923,-0.1068665063015991,-0.11783130583100815
2.71476581851356,-0.03985554465903571,0.2692767308299431,0.17627433208887558,0.012408853258056317,0.12778569093714032,0.24111907446532013,-0.1713948898658902,-0.07890498077723734,-0.11598526646110544,0.2400466559404328,0.045495482241082234,-0.04207929365552129,0.13866408390040377,-0.019929509773393583,0.17411736080644444,0.085678360789211,0.15199753642449443,0.07972426604159039,0.01585406635879167,0.013768422156398607,0.08952080167464206,0.1104709858382595,-0.0839453996148646,-0.07614700885235968
2.72099282937656,0.04592353475455931,0.21962009050542997,0.2832145778733112,-0.2653260098511876,-0.32709584400501124,0.29745375224615456,-0.209612930649733,-0.029961903854406887,-0.17776805784771912,0.11938729437974217,0.03965480609840806,-0.19640462864380995,0.12944141498766495,-0.00141500029554513,0.0998468996074229,0.04321060438649752,0.08803198427373037,0.1509972527809527,-0.037882433481693886,-0.0018032355135185162,0.02307623401790072,0.1087241906603811,-0.018764475690377185,-0.004614311723629094
2.77982401489326,0.13104504456929486,0.13971796267038764,0.2621905871017171,-0.06933712265068015,-0.15253657731022233,0.4397315923611739,-0.013124997595979683,-0.018125916401442645,-0.0786676030673358,0.19898366918156662,0.03452002388919428,-0.1653055220191975,0.03501326050947286,0.013957232734314162,0.1566470366435084,-0.0047979515540071465,0.08643263387216114,0.08889944309165469,-0.1073213875093428,0.010673518904937507,-0.002534392422832145,0.09041677559986748,0.07378714249727499,0.047107175243966494
2.77986657492998,0.14398817771165978,0.03375541863484075,0.37623321432589757,-0.118166169683163,-0.14575215063835747,0.30653882876135075,0.043769654339692494,0.03438946015898232,-0.06415644764688463,0.13338232511427178,0.10528273006675183,-0.13502020020559719,-0.03430270812335169,0.02598479390607499,0.1636703349111823,-0.11289918652438473,-0.0020000245262876346,0.10069403076830945,-0.1320424332035529,0.04461700782832841,-0.026504932878156286,-0.009240625653864841,0.21113106529070003,0.04503661768060556
2.78060947421184,0.20588481600424263,-0.18224433017625827,0.5353822013050084,-0.08558786777423666,-0.10203152556586394,0.030676845794873214,0.18526222273177428,0.1073362833437058,-0.09633703382685072,0.08394168520913543,0.12385179607289827,-0.13837287513720126,-0.08459502901832026,0.021186984686484663,0.16999439626612797,-0.11466279623552478,-0.09786411376413814,0.06946558501473159,-0.05851327514216318,0.09268738910362377,0.0856034698455069,-0.044830303972985874,0.23247444067450168,0.06088352748109959
2.78491893983045,-0.3471112286687478,-0.9149631804031555,0.17014100810745894,-0.18610384855964385,-0.11278808572493901,0.05453943502878548,0.1735303310572819,0.05629053008751041,-0.11981344971706286,-0.06602902528188888,0.1698329751083188,-0.12931506084897199,-0.08507627532148965,0.028050520182947805,0.09765343455740673,-0.09425670193073737,-0.09099317498609556,0.03374408917149194,0.10449237637591147,0.19299472064505763,0.08160323422685595,-0.01034658284722189,0.10428498265500842,0.08814733524627781
