0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,TOD
-0.010106872240375448,-0.001131887384770184,-0.009237760489161934,-0.009202819114668909,0.009814794127671934,0.001458829771994417,-0.0029569282120894165,-0.00029388613804378586,0.013692320494946375,-0.014420555928542269,0.01935504915129857,0.0012263840323812124,0.007036350417822094,0.005799964478840272,0.00018758621687670432,0.00416126686827385,-0.000795087693615443,0.013770572193367685,0.017255126165714334,0.004802044402040766,-0.016466947172010634,-0.008746096690374768,0.011247039927400742,-0.0039257371473853395,0.014318777832188743,-0.0059671128851661774,-0.014571515809243703,-0.0021697761083686543,-0.0024897375821452913,-0.014582997341932689,0.001107120977936589,0.01599443465790592,-0.011594348003902003,0.002098217470565887,0.008796941087876353,-0.010069477924987406,0.021128465313402338,0.024323025570740824,0.004044747610910966,-0.006024899373734243,-0.0014413163598571265,0.004056242816880586,-0.015365458310422747,-0.01603089614368599,0.010489426038439494,-0.010329853751526702,-0.016757502414057865,-0.010896017339088513,0.016459468028790596,-0.0028491357859411677,-0.007364867817801827,-0.00670834685034526,-0.008317994633479823,-0.01735352105749873,0.005814807795048185,-0.013307020388878732,0.003992086535732194,0.012874455598213715,0.00705661476783971,-0.0022640907328397857,-0.002241974169760047,0.010578119416515451,0.01754504600812495,-0.004525600852438853,0.005047726915516868,-0.008550147627158713,-0.01515233794222368,-0.011982053870743081,-0.025776810359615942,-0.0019840508033036716,0.009242476719269027,-0.01174372461181595,-0.013724255730761923,-0.013376749082889066,-0.017065758912535808,0.010863923922476058,-0.002490000515666218,0.969190767582279,0.005008095368017688,-0.012996654995514912,-0.006143020031949631,0.008597443722800809,0.0009408713502387805,-0.005029804806939872,0.007057851396183354,0.0015613897193519346,-0.01429781349951064,-0.019830078174095912,0.008539023803162758,0.0014046402446807973,-0.005248026220706831,-0.946564987391368
0.015786187086143506,-0.027888814498524057,0.0029390889880477706,-0.005319895174507961,-0.00478035339221066,0.003697592059487476,-0.015754038868000336,0.026771545074292698,-0.0372880496952238,0.020658801109897422,0.841174996384578,0.021626610615141914,0.008670559058576204,0.011169959885156634,-0.03091216000558673,0.011722651791376496,-0.03020478989209452,0.0006106294528216456,-0.018322162336820977,0.017144362352159898,0.052602384540048626,-0.003581971627266628,-0.020689041834216142,-0.0020239127599241354,-0.009541078050791322,-0.011319322257477313,-0.0048602938058267525,-0.019630204313087783,-0.022191401074347587,0.04411181592191264,0.015598187946087083,-0.051571343754052465,-0.0011436769510288223,0.01130474210934019,0.002560359836327334,0.00128468868142177,-0.007683438510368762,-0.1016317553449545,-0.039697853577085426,-0.015274802881562362,-0.059426682256333775,0.001097578015038674,0.06664513635830042,0.037156818855376736,0.009270414214212092,0.07258849418831592,0.025298581010017383,0.05745011178392349,-0.0023079081168257067,-0.020486673065169818,0.020975619572678586,-0.013464504742509096,-0.025391133537686697,0.0423664733273472,-0.02753166782474798,0.018964820038690842,-0.034514468018538615,-0.0012634860924649472,-0.012151107789333959,-0.03240903687936316,0.01096435646044168,-0.0035768185097255233,-0.09535486052337502,-0.01813185937229529,-0.04066625713283774,-0.01710800404834794,0.11676513330448499,0.0069055891444130095,0.08346202864188224,0.016614025390631122,-0.05769490316444019,0.021070361392650346,0.029428309944489424,0.0033924826450751674,0.011713823321946282,-0.0034343520614331935,-0.0073810154438839655,0.06836458947643494,0.022096837185588306,0.054121585829089776,-0.059391652425952714,-0.05173234771782791,-0.06224597021305371,0.023290394763605036,0.006111229290698867,0.015915427047027527,0.006494905427876817,0.04845942572326139,0.012201089870647087,0.025133793603216634,-0.00418761500103218,-0.839253719086909
-0.05046621324715846,0.016327376479271488,-0.021266937385534028,-0.00109622090096162,0.031526959164857454,0.007853391456654228,-0.01124215201337018,-0.00337585047048121,0.12130679719395139,-0.05155237477146279,0.4658533867902972,-0.002041358246521431,0.016215806644523784,0.007757031394179675,0.01710892460740156,0.00881432473750386,0.021986997263627347,0.028520123234948038,0.04323312360269279,-0.08219187151853088,-0.11428986825598643,-0.026071105753643232,0.08536766353782191,-0.025314464565500645,0.04800268591329832,-4.567653705220439e-05,-0.026015398663684366,-0.007718847981956834,0.008830021514564714,-0.11043081697695488,0.002004785177495208,0.167243453951263,-0.021271028611516113,0.021209823579701404,0.029805570823569664,-0.006511986462447786,0.007135066981052333,0.25569525523077186,0.047429346044048325,0.0017089802266013554,0.07460138853497776,0.03236444565157634,-0.2106449721848431,-0.07998800136996577,0.004664176446818179,-0.09702683572890114,-0.04958740786413798,-0.17759737250643393,0.027924336779813812,0.006263682558682286,-0.046619022560787385,-0.004370893767416787,0.02142896607895121,-0.07437374878287623,0.02053274335087358,-0.05138319927239966,0.04103994225816678,0.031418432167149825,0.03418706895735228,0.03132530409207,0.0009404198872514646,0.037156624240489246,0.19871965308684067,0.001088393157067371,0.06605523353228689,0.005593085134665404,-0.1728728163209965,-0.03300477221934233,-0.19762628857087278,0.0042687615089584095,0.06522457649169269,-0.060291078775116864,-0.06111845011826498,-0.015736654255448426,-0.02748908075200763,0.03564930667013609,-0.021214361515988957,-0.13809825360573952,-0.019512220104161784,-0.059250944894941225,0.11308375168929825,0.06526986738430038,0.14211224572641196,-0.09511223273849231,-0.0015459094149028604,-0.005298343230092694,-0.023078771644074073,-0.12395670336062681,-0.008281573813417662,-0.03659210308841506,-0.016049802935454948,-0.629508410326847
0.005244617536130164,0.032902276827955844,-0.033524854170957394,-0.02604931890143315,0.012074245219896322,0.06043197899995153,-0.008994456852269154,-0.014897675757545784,-0.007700934402304184,-0.007212139002998437,0.016288185520096924,-0.03209664402068436,0.020466711691007455,0.008631098862088822,0.050394323001361284,-0.02593373706654383,-0.014576004795202421,0.05625678706622931,-0.001987836624917884,-0.03928839415300972,-0.19237358378930927,-0.011661951288559538,0.0007928080593838081,-0.006410568531163507,0.014857106365276861,-0.04937421449626883,-0.0071703917725551986,0.021575851592986188,-0.017563816720466727,0.010809948295617617,0.008556212426126537,-0.040926439590964016,-0.015976904209921292,-0.006052044896412633,-0.0481534188387883,-0.009449060334903591,-0.018764560494702556,0.05265682852346017,-0.002851719019741971,0.01688770470570153,0.6164799130008491,-0.0032491053658925623,0.02537744201706582,-0.06898639667791849,0.014118678499425538,-0.005901686870866679,0.011445221601722913,-0.4544610216063453,0.015755420319351707,0.033758084972040685,-0.06845386065004819,0.03335678284997789,-0.014369816728294104,0.020836842898018855,-0.023575761533354098,0.01411040825500849,-0.025293512463945823,-0.025473225291904114,0.011427378569442986,0.03880502481962324,-0.018394689639190862,-0.026920689334883105,0.03129934907021225,-0.02589794318127747,-0.014910443724912147,-0.030886814165756116,-0.033313386735827254,-0.055585106102824744,-0.045182501045551986,-0.00903490190367968,0.01414821047000363,-0.0027337246130375702,-0.020168565829914185,0.030204196168814004,-0.009575168225295388,-0.024647977665263027,0.01758028144941307,-0.011308172399605078,0.03262808816064703,0.01463947855058401,0.005614915630610312,-0.026098746476693982,-0.03496687592839322,-0.006097854703791521,0.038268305400703764,0.010917727719554252,0.007699826598859038,0.01594208124256892,0.013515504766218496,0.06750019661604509,0.02082205359396989,-0.552569765555599
-0.0033016890979613426,-0.07322252088024542,0.02046518569651874,-0.0023299893599820006,0.011199332488751247,-0.06799431449800646,-0.0035863508220936404,0.025077953009314084,-0.018369562441359337,-0.009819168536981598,-0.056921177251128975,0.05124499239866834,-0.006368816909037281,0.0024379527813633687,-0.09672660468739869,0.06063368461759405,-0.008117195421030536,-0.03935472550992478,0.02531539347576905,0.06388950137677686,0.23867493134267595,0.005195603834198828,0.002515973509016154,0.0015202843434437565,0.002014827713009276,0.0405590278274913,-0.016315619785009877,-0.03364801288203374,0.008114682908552577,-0.023168654854378155,0.010345435717622531,0.03779068519951775,-0.0043042268297711385,0.02218423824254959,0.07210454229152172,-0.020140756586701163,0.05071177678250012,-0.07510318757504994,-0.029846206518779225,-0.05229133468771337,0.6748017715257547,0.011240594558658112,-0.028871625847345483,0.09368250564837861,0.011786406502765545,0.053666755928744404,-0.03705908222991167,0.08583170268225024,0.010219540142770482,-0.05802589522660649,0.07130416826183894,-0.0689891798138139,-0.021241760806183133,-0.06309057667972554,0.01086807961086571,-0.028355355920454146,0.001276714722127952,0.061576496728102316,-0.0028086353970005204,-0.05864770826269331,0.03266998486743006,0.051452737769059335,-0.05742679318170531,0.010254510842278079,-0.01168998651626105,0.0013434281514777215,0.061413090067789826,0.04464703831966849,0.04701360722230595,0.03006714572737975,-0.04882898471971637,-0.0020211110886306687,0.0016735445956061856,-0.06965902626501466,-0.014920037297920496,0.05232659418798258,-0.03054941803649215,0.010984687253148419,-0.019431717187506786,-0.012747279937586084,-0.05703392927890716,-0.002242851551675923,-0.017327608861417508,0.033200139208266706,-0.019806231052703908,0.004606556371607287,-0.03295828803700985,-0.010429265999693592,-0.010180219920301974,-0.055865951229254085,-0.04156920538031256,0.085024864095449
-0.030750577540335552,0.02693871988392781,-0.013751396551198865,0.00413514785447066,-0.00890635861619516,0.061827988965533875,-0.02269781361195788,0.01790270566391857,0.06030823818999082,-0.0023154629833938047,0.024467267510234755,-0.007153244920500725,0.023275553134837482,0.0181935090130226,0.036461112863318816,-0.020836736626717898,-0.011953652033773382,0.032632368800728145,-0.005197362095566113,-0.07470803360085959,-0.07698220179072648,-0.03334411842456527,0.023593329439542458,-0.020287941385193107,0.006980666924836124,-0.03865163134810859,-0.002488270576649681,-0.012354567140774476,-0.025932668786682583,0.010817045764970312,0.006164243944217067,-0.0013009959675090563,-0.002589267594305532,-0.005848999026533901,-0.01736238646011233,0.032473974325010445,-0.03657894868104762,0.050165921262883224,0.01224678131206812,0.038720410215710876,0.3200018284523298,0.018767316608163307,0.018691898493193655,-0.0633653581669194,-0.005277238789351092,-0.04117675949427234,0.02346716032825511,0.7867991959593464,0.004107638588565486,-0.0019460468565820057,-0.03435322809099912,0.03013616869070931,0.004257928458643662,0.07871701820204245,-0.016712375654089753,-0.003634031862519119,-0.002358606722754358,-0.026118434617033913,0.009181379642654145,0.0028935023629574562,-0.01052934998337567,-0.018969353120795007,0.031322324855318724,-0.018614760770354018,0.0014338262477660041,-0.010442899461572997,0.00639456275408385,-0.035005818205702505,-0.03890718273251303,-0.0015426599443182415,0.009783496825192885,-0.011066037681215569,0.013741762690926418,0.04032906026415074,0.014898554369551186,-0.014462537538056666,-0.0023788958685472383,-0.018994527714006053,0.02592357395315694,0.026980702374609446,0.040589489798497136,0.004761400777048445,0.03213140897554257,-0.059175129886684025,0.0047786542840358845,0.014868482207612851,0.007644091226675376,-0.018562234034392628,0.037552772220245056,0.020473482032879086,0.020513086277607465,0.458468272734064
0.017731163283585934,-0.012987015562758508,-0.003488153243747693,-0.020932851491653373,0.009040925548817351,-0.013886303379840877,0.010495526192015159,-0.03916512652617336,-0.012326035859996809,-0.02430841224721505,0.014031446455357208,0.0020491684548866176,0.004702138615789394,0.001306143246527652,-0.014788960456583514,0.015222401567151447,-0.004776215561817111,0.01371823714375521,0.029418949249245836,0.01529311223634572,-0.013887260337328558,0.006841173176344572,0.006785914001284506,-0.0064110309026697765,0.018785496365144348,-0.0009459091030645987,-0.018712661090963388,0.009708061963989453,0.007069151173695527,-0.03209304528862748,0.017111202189452897,0.013260306547901042,-0.013042650491577273,0.01429890793866161,0.006192280393374141,-0.032434198882053004,0.024770765227426092,0.03582590005861094,-0.010637003305633634,-0.038775238083642805,-0.01665551162001921,0.011538858039603906,-0.03200075136900511,-0.006356248531189328,0.009851806042562422,0.02088426172503368,-0.03558720002161852,0.059890670844868585,0.02463905786029095,0.007350835013688047,-0.021817791914535905,-0.01531065374300472,-0.013081666550248634,0.8984063575066777,0.0016976030277402498,0.002986390854438655,0.0045108113671816046,0.03107992785254139,0.04077233964692613,0.020640547482619277,0.0070154613259884105,0.02500714441297213,-0.000980484314703212,-0.002437452305507128,-0.004056724284425228,-0.016892006945911472,-0.06322369387561344,-0.014516279448410791,-0.01896445375830754,0.012783872498690245,0.005767321893878265,-0.018851022288970804,-0.050347738550167415,-0.03954609772214785,-0.03194054848073897,0.019607653728769388,-0.0025948822031046288,-0.023653380113409065,-0.005595658410768222,-0.026995093211567494,-0.02199949686940638,-0.003779680683070504,-0.03854998557761288,0.028159415607257734,0.019095300142504736,-0.0019119473448018195,-0.010567813000444121,-0.014187429203828195,-0.017779476116782326,0.0063495969481950024,-0.02835709041441581,0.750610688492847
-0.01821000080136975,-0.025730975570048418,-0.015574202021465007,-0.0013845491363319948,-0.015884890159298972,0.008489458657430273,-0.025503417957394574,0.040058539044264076,-0.012188465226917355,-0.0017512150431086527,-0.047824888875787626,0.026592148285861004,0.017853074204926885,0.012174556649888759,-0.017761433866064,0.020908013258756297,-0.027410771958727854,0.003472783662640484,-0.007965173180475836,-0.0019270861809286158,0.015039426272269337,-0.018992264170110972,0.0023009831074261825,-0.004292846261106693,0.0005101939316097062,-0.014463283512751019,-0.0023853603116302663,-0.015099137242212748,-0.03463528611201698,0.030227572082618368,-0.007751107387462288,-0.012400012157686442,-0.0025920446947622234,0.0055183919107944955,0.018529157762950606,-0.0013312788980084243,0.005281558227489879,-0.06037004871151707,-0.025707793863342536,3.634761327367075e-05,-0.032494151192191435,-0.008178438963488611,0.037478101436139895,0.012585751127812567,0.0259044158708586,0.027737607236843917,0.022455593207232945,-0.018807970822588355,0.0003328216713985127,-0.04110251311984657,0.023832674885642596,-0.010910168299142126,-0.022555928491885244,0.06615122316231659,-0.019160203018056706,-0.015879006190154605,-0.03273854744919915,-0.0010814699339445134,-0.02252745836505159,-0.04586003458040733,0.01375758790565552,0.00844143221385447,-0.02928125277697801,-0.013578373003785456,-0.03363225052855569,-0.0010998830153622614,-0.8958317856501935,-0.0029865727900426574,0.018157249702089165,0.0028615994151162303,-0.035632211389614886,0.0010001963312435591,0.03241945120252247,0.001315951208424913,0.012052644924727305,-0.0011286838246644532,-0.015168383584295207,0.019403650593334248,0.02052760727087984,0.03862540523927271,-0.03053579260440655,-0.013675911613853781,-0.013515175970454915,-0.009685446926397457,-0.0027149218142085377,0.02435655677095353,-0.01786485484537797,0.004774560367535436,0.030805363867722348,-0.004247121269897933,0.005543769813872754,0.933069430133357
-0.020077071372376364,0.0046735332103087935,0.0016394974812083873,-0.008977545970828598,0.024351570275758697,0.014673454225186858,-0.008172339393670095,-0.007654189017325405,0.04722251999798073,-0.013817790884425672,0.045403737974125793,-0.012078255524658878,0.010518878310133983,0.011436164783008436,0.0001782796931102533,-0.0019513596417559914,0.0005009574303233457,0.02003905489875263,0.026202988000215397,-0.02468761877259725,-0.02895358844424268,-0.008322730454401376,0.024951537502087298,-0.009350091525803716,0.020906794019449084,-0.007757868445995191,-0.020529203422740044,-0.010852664845607872,0.010734767026296615,-0.032405028461282445,0.013784408236290888,0.030711388724496812,-0.007437127729741974,0.005982739691831129,0.0032581134111691777,-0.004029363871472925,0.0051780361008314495,-0.9181352420373938,0.01468223194287408,0.0025784639770809422,0.012487584210056453,0.02898993172578897,-0.047105454845629474,-0.037951005088938915,-0.00447134545876191,-0.03766003437014974,-0.03081547376579545,-0.027202147025151016,0.017195136989197626,0.01938479341683692,-0.02648058403534269,-0.0015686696997548686,-0.003926997341755421,-0.040795147963847006,-0.000801108720464409,-0.015403287406841387,0.027356785630049184,0.008339773083825506,0.025118020896352154,0.01675946101647982,-0.002208967101127904,0.009759423331794272,0.03624571621320092,-0.008566746677040722,0.023741078308565106,-0.013394362491910313,-0.06607853701013866,-0.018504580774456093,-0.04913955100582453,0.012041476005692086,0.027434677324273272,-0.009454988198925977,-0.027771505109556185,-0.00814013100735327,-0.012205177561615719,0.012664985417852458,-0.004831329456503939,-0.04061164316646434,0.0002867413282687241,-0.021621095912546982,0.0265166314007073,0.0055841137275601605,0.018446635038230515,-0.02408928666129144,0.010111280888195203,0.0008884692207002667,-0.009025558866067698,-0.030054078843548552,-0.0019930394293129206,0.012698070582008968,-0.02021129186730416,0.964985078500852
0.033976727888710735,-0.01707784958356045,-0.015780302494301283,0.001030693504967057,0.014100856990309912,-0.006019738842719068,-0.0015991266734234825,0.005285830081562381,-0.005228963601051077,-0.005931627509262447,-0.023744102648671984,0.01563364288747588,0.008589553688045305,0.00660554900350427,-0.011309700518937049,0.01162687988161527,-0.018516309155758956,0.0005051983485822202,-0.011822065807507004,-0.004218655959811433,0.00971908583386978,-0.008777022907347165,0.003566774952742347,-0.014773290440215945,0.0008584729522896762,-0.002275991156309777,-0.009624562982554827,-0.006272564063969033,-0.020313503715343437,0.0035836969990241997,0.008069485220645559,0.004405446583399347,-0.0070184486837812305,0.01858835706297466,0.004938681187356943,0.0067878025764174415,-0.00015183683082797058,-0.022582175133352103,-0.010872471558263774,-0.03608106095602466,-0.021395773551411885,-0.003568905697263229,-0.00020703801910329584,0.01598570394124673,0.01792052213002071,-0.9428808996847182,0.006156265090496937,0.017411981440687063,0.0018283564099768265,-0.015124215327518273,-0.005769333532245924,-0.013221710412550932,0.00019038547620393658,-0.0146454923855043,-0.0019130101806597462,0.012488812644476835,-0.023489568497580153,0.015156697179469016,0.010505227084937313,0.0017240404837902579,0.020903925999495913,0.01626958427783067,-0.01651898864337266,-0.0072915988916014435,-0.011678478969700099,-0.008165429978129858,0.01609911169507278,-0.008679182738887509,0.016035906771363597,0.004519565200417539,-0.03390707614439522,-0.018501047156638584,-0.010534528455283762,-0.019590663485131724,-0.01741497433309679,0.014831032590482018,-0.010240958688800312,0.009386209776298941,0.002515159026539511,0.027006826379121357,-0.019985103093156306,-0.016272633358414768,-0.019828952794171698,0.014750233776197623,0.006722235890507813,0.0035908203420432897,0.00525775797491727,0.003203871904307923,0.002158183078525909,-0.00747184900726029,0.0013648832585442475,1.15457215880067
