TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34
-0.839253719086909,-0.8540828112279324,-0.3302000311225185,-0.20844305738711388,-0.39933382976913373,0.06246712293590854,-0.09937386788066303,-0.061769625296973364,-0.2034139866338687,-0.12138548852203088,-0.013862271776335679,-0.047207993843664794,0.0249903841731082,0.13918474283142235,-0.16067294886763245,-0.18739147838003833,0.16431736836012328,-0.1705709056188036,-0.09391685669744165,-0.023487821974616716,0.04270530478059943,-0.1486316494591868,0.08823800454100546,-0.007858794201350255,0.12654672581792376,0.06095960635842599,-0.09920869766236932,-0.05638823516177377,-0.04647099470707245,-0.08684303627773127,-0.12117541996579188,0.07843918972554045,0.014305553946274953,-0.1124711341789481,0.07450532012755522
-0.629508410326847,-0.9285517908120858,-0.2299435105850594,-0.30435463571634713,-0.23199670449224105,0.2393528034126028,0.10400443716599295,0.12460485618956074,-0.19983091220697513,-0.05840496466390704,0.18044661821557,-0.06512661333071097,0.03380105091654266,0.16075815428299262,-0.1696514506226731,-0.07144738573266202,0.18376413307644923,-0.11059120110217707,-0.12670616014886374,-0.07266377349887315,-0.03920601999538202,-0.06780817422384187,0.10437369379162938,-0.006504485453744374,0.14445777508116772,0.07757784072471527,-0.0763216385995886,0.08175576698268157,-0.05074371805358553,-0.02573635523622421,-0.13932342449426538,0.017022317544112896,0.01755933329949036,-0.06520041132093903,0.02372591842579197
-0.552569765555599,-0.2899733832305156,0.5766213550348711,-0.06914721426278964,-0.5585743902357627,-0.07809670393671696,-0.013070304304350565,0.10889424511140514,-0.06392458489901123,-0.04464973198905183,0.14441781575733859,0.014361840649606326,0.11235821316778437,0.08896902646398958,-0.13964469481366718,0.016311912287290235,0.05641674407804887,-0.08538347265406929,-0.0760482109715003,-0.15073851431014287,-0.08450491547539944,0.04006464396076179,-0.03551285673804699,0.027683952682069315,0.1562539661440715,0.06466065566182415,-0.060602206354749714,0.18723006394886085,0.04740754792215151,0.08503893420929477,-0.04646083891773211,-0.07062217957123401,-0.05890004051603668,-0.015504308790548794,-0.10530057671231274
0.750610688492847,-0.939845726080338,0.07901138603037401,-0.6861717231194293,-0.7219701510099976,-0.0340822479541707,-0.1143930777462553,0.21116428789287142,0.10736804977416847,0.13367011076874039,-0.03715344701953581,0.000963253778127069,0.05433185248103262,0.0381930128960157,0.03507865993983707,0.09906189615245803,0.06304514426109548,-0.0037768847694896945,-0.01736099162767687,-0.06293233610847607,-0.05997459081816462,0.14452712482799612,-0.10920060698027033,-0.030111048643207117,0.14296476104864933,0.03593629738898611,0.014273369328715356,-0.010772757548906362,0.06693457258563223,0.053617022197654844,0.18574649662134493,-0.01565674037849037,-0.020090655210193493,0.07497775708991784,-0.03067456731553019
0.933069430133357,-0.3749139562720387,0.8615167484915123,-0.5253359335987839,-0.3253876259481366,0.2837801885258391,-0.1207804392001043,0.371619732856273,0.15470573557491124,0.225987931311344,0.1562969504684264,-0.0034871450516968526,0.11015197773643648,0.03591559075125127,0.10615936455499829,0.1305880075129963,0.11552647234969189,-0.08464992635780948,-0.010553304947589754,0.005624303810290783,-0.08846605254054611,0.17021016986581286,-0.01893507514599947,0.06399193953496217,-0.027659386417199092,-0.05692232432648202,0.04971021150667891,-0.05951502271050342,0.027029639203441373,-0.08882452051784713,0.17909800326479944,0.013255178622752429,-0.012770970132637753,0.0015330374191604476,0.017268837268351083
0.964985078500852,-0.2135484451712427,0.8471000086062738,-0.6991039484461107,-0.0332733526965513,0.06272090121844179,-0.007787779256427644,0.4595818334906243,0.2207602629359121,0.24578984977745874,0.11473543310496448,-0.002782065752169447,0.06856998658933607,0.11750285636712095,0.057015009968253795,0.07010521643506254,0.02035611097159761,-0.07956307405198672,-0.016614161224251026,0.10716849355566795,0.09517986560463543,0.009646936071642803,0.058313497711042564,-0.03802630855371556,-0.21370495637763295,0.08644638845953433,0.019166410248739562,-0.09409931678012498,-0.010640570068251505,0.04522458328810737,-0.06195153006802235,-0.06429099385772573,-0.04892489986329593,-0.009336736389699032,0.010165225926999494
1.15457215880067,-0.03834609923174253,0.8484413228395159,-0.8389699939014293,-0.10735219580816696,-0.4837993700269322,-0.14027844835963,0.27011209478925163,0.16582879894262767,-0.04338647887278495,-0.13593905916276225,0.0012383346563394813,-0.03734014900082897,0.07726463431900556,-0.05768677036255281,-0.09348800842035006,-0.09277228071283114,0.01819608512067552,0.04221761639949172,0.1534850036733487,0.1861712230458295,-0.11281647804645813,0.03906850375336578,-0.014952103883605395,-0.12555601591176793,0.11260596485274009,0.016213272370832452,-0.1408559634249632,-0.0028113368538832976,0.0595544626241502,-0.14700352236287256,-0.016571668927597642,-0.024783112143042522,0.03130669864803489,0.02402609443030813
1.39767420290358,0.05923136612258606,0.7949794351866305,-0.9483155161074622,0.3133726955216097,-0.3540675354842738,0.018334731741287528,0.273873711531542,0.024102877198209516,-0.19701927651535497,-0.0754385304813729,0.027555889091944327,0.03856369316905466,-0.006858992614754638,-0.09376039844300225,-0.0643331263015807,-0.14739754297185473,0.07688945325713226,0.02802472878601676,0.042829930554701835,0.0669399770014372,-0.05583020976561137,0.019008633349993972,0.04684165749853394,0.0025924377387195395,0.026591600720316477,0.04380286465350762,-0.00027005892690121886,-0.022123102411787082,-0.03381823030752398,-0.1048069707506374,0.06904298450910804,0.06694040395608951,0.04472294087401854,0.011286645112050391
1.46717689965213,0.07944967817189921,0.69071481995489,-0.9163988343440743,0.3505005459446266,-0.2964858229919713,-0.1554728844396367,0.16579316491051582,-0.1631917612396711,-0.3254370603203404,-0.031438974884269374,0.002744977593782867,0.005865898409618518,-0.05743029345670654,-0.09101770758491746,-0.06888190784102016,-0.12989981432205694,0.05863672276406826,0.05356875362261827,-0.05979893112122079,-0.08122059554862189,0.045223636811964195,-0.03845750456052742,0.12923226972850962,0.07047427688184574,-0.11300562218508252,-0.040868520705465844,0.08488324002706954,0.02268875395401748,-0.11312768793510766,0.01993826611346015,0.12510231828800614,0.11442687541764436,-0.0012349060151526856,-0.03303233777037028
1.57934041643112,-0.3261043223339943,-0.3279219533663641,-1.0549714539577122,0.5602132293660038,-0.2362130424579377,-0.04161082228622956,0.20418133747815043,-0.2910584043584151,-0.22570487581473447,-0.04290355297403192,-0.11267844272894799,-0.14378769820617088,-0.0904765331657497,-0.011777452413835035,0.041352818110689506,-0.0320228860466583,0.11084662629776751,-0.08175107808518581,-0.07200375494275225,-0.041018102821618475,0.08150043469951987,0.036508098257054006,-0.027377956544419994,0.10722966236144282,-0.05621866754324578,0.011688108386947463,0.038501683168953645,0.012075727580495663,0.05394859392160424,0.1343995585492912,-0.04923646006368985,0.01650578232738894,-0.05559751081696194,-0.018298981296415193
