0,1,2,3,TOD
75499.10854989123,-17095.913283626258,-17234.860470785025,16825.374239385117,0.141073898533409
82194.88746129152,-3645.235094516824,-17823.446449527713,15971.985253228968,0.429087610932079
76160.62331831816,-4773.939602509064,-9646.667213847,8638.92375621183,0.489436293237495
54117.39779921977,-3855.403548128825,5399.3952186607075,-7936.284314524718,0.489440831797304
40578.032634413095,-18728.483741745233,22937.211512302918,-21916.900874188737,0.500412937235445
20660.56035943681,-15805.647090110799,35866.47690437881,-26478.303647764245,0.59889380913593
2521.2460141192337,1917.6966650991917,34446.265927728906,-17339.47931490161,0.599719686332344
-18889.117292423725,24055.833577547764,24107.99977997001,-5886.950696665923,0.60040666749636
-19357.85796837936,33023.47344193541,9676.251655092126,38.164036737763816,0.600423252439467
-8379.553471713443,36529.36107024315,-1700.4900169340774,2673.8104849714623,0.668207467516977
8718.892401487057,34568.52327169296,-3653.403148697125,866.302518480325,0.668529734811607
-3034.9741721072264,33583.58091250712,-3067.0418545011253,6098.363349548836,0.674931035934108
-20301.610787561494,31393.213078520686,-9932.734062636398,8145.929186454854,0.68287191848731
-23899.128727396866,20034.295521901928,-22282.943703813136,-2590.269214479888,0.768271352072528
-42022.739933728415,-800.3180746116171,-25850.28935303331,-16804.317864901917,0.76890598946229
-33405.12766733228,-22874.377291721215,-28493.15298858619,-26155.40720828849,0.769101133084505
-40767.267348480585,-29675.942922968443,-23537.27898278689,-18166.36788935743,0.859167602660663
-24955.238693059302,-25461.691698375154,-13376.013377796127,-1326.341612171118,0.862339640563184
-31933.24132226703,-28416.8307977388,8444.481882001854,21882.892391919642,0.940644913988252
-39038.36043542105,-24937.440332246464,16245.102175594975,32182.27909721472,0.943979489593921
-54466.53071830571,-19034.754061148906,19475.13656721406,31276.598323090016,0.949528456945414
