TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
-0.839253719086909,-0.8913077747167347,-0.45463789289456225,0.08076990118030686,-0.3433787347291048,-0.02379265744048207,-0.15374523117694475,-0.14133064250746383,0.12239730803369277,-0.11622096412826649,-0.015446959978306586,0.08984519304322344,-0.07351606719036788,-0.14759408103660213,0.017649314581949377,-0.14082500832928574,0.0764808498337795,-0.02042252596903503,0.023908819987755812,-0.24514960594049448,0.08367418297047058,0.00702322384493547,-0.07384168320119609,0.1295347712383148,-0.05475688784915525,-0.1566053808997014,0.10532966594677795,0.07199919862512541,0.09026464079791917,-0.04998431089972518,0.023217740225432167,0.04588978580464065,-0.07507963027214412,-0.06659840358835706,0.07846409801102032,0.04999178966714012,0.10833915556545452,-0.00954335016596483,-0.06451379282832223,0.08948765263528335,-0.010030410743012048
-0.629508410326847,-1.0172851192400647,-0.4264178174263523,0.10140773729462266,-0.3044406223701716,0.3098779652737574,0.014448315513687356,0.07190823912696363,0.17323774212806814,-0.010969819924774148,-0.006213514616345671,0.11848438711814842,-0.007341482739655968,-0.07195523067609454,0.00772714728173632,-0.11517232002832943,-0.010925653378670177,-0.009762408215579967,-0.0554392511391618,-0.2868581585018102,0.0739086503823529,0.09764728350341693,-0.11429804404458759,0.09125750329526075,-0.020561351910416487,-0.1558669961290204,0.05300081214711186,0.061937777270348056,0.07247952366459796,-0.04982972973774937,0.01912077282581626,0.05748028962721417,-0.085615503949114,-0.025741020462030507,0.08654180478994779,6.72839567717175e-05,0.034641836593261095,-0.00634476418811327,-0.04174461746362688,0.05490375397480097,-0.023999505289141645
-0.552569765555599,-0.6419244491352478,0.5520868309319708,0.29123974997548724,-0.47869240760970166,0.10641928559505447,-0.1768438027981863,0.013943329177954442,0.09120557960047236,-0.014470441932213817,0.010289968638357237,0.1334243247540085,0.11206421572520647,-0.07824252703884786,-0.009587426481284767,-0.11352870085356853,-0.10209422784299027,0.058435149024807224,-0.21892054052635382,-0.15086014724186841,0.09680327238931387,0.09077059328508151,-0.04908161464969252,0.11777296436909247,-0.05721703570153706,-0.11123143540310393,0.04101749169030724,0.01364367474426096,0.0686593261606251,-0.026088385156449307,-0.012937230696221465,-0.05041002875222277,-0.05736588648070921,0.01874152375860337,0.02359448346244987,-0.06313185688294591,-0.07154198327484064,0.0014277300606108754,0.01799702937897688,-0.019138086986084706,-0.010460187334507548
0.085024864095449,-0.5881795754288659,0.5528867466277169,0.4124945198122548,-0.4267087762767343,-0.0014415097424646313,-0.08085440119556259,0.1327314150110463,-0.04896428650147348,0.11494428790467548,0.111896745992847,0.04295755387231679,0.14270460760466616,-0.029267135195434796,-0.08779209387720383,-0.09792193376980522,-0.18462129786196257,0.01338319386431671,-0.24544730820427527,-0.007020379036328047,0.011699313156732288,0.11908774376335392,0.007958070469980677,0.016101656812142623,0.008453959743530678,-0.04851096360258453,0.02627668703506404,0.03428529167008913,-0.05160336524918277,0.028558615279879202,0.023790104384292528,-0.17508662531195623,-0.11522444477377275,0.04029450687919,-0.15327573335823333,0.04159586103824411,-0.13694423673582412,-0.013556714700383443,0.015116252779194112,-0.002813935565375385,0.028522150094264415
0.750610688492847,-1.1246291412738418,-0.22734408315348298,0.7069581854556098,-0.3668928120769503,-0.24553269932048924,-0.046457294664810043,-0.020588190593186294,-0.3150705960595271,0.4112008526774607,0.18500934045315146,-0.0016898216531968234,0.06752581374452789,0.03407319137413928,-0.13936615056117613,0.02073193725138142,-0.15029655809253153,0.0031227149671508516,-0.09479042045989704,0.06437183754520394,-0.00395454395123767,0.006712048974645228,0.08950603477625498,-0.012021364047091948,0.017330580525795485,-0.08891635412932032,-0.07108761488306262,-0.014320425962663443,-0.0611374739278278,-0.0066648638228145075,-0.009148187881927736,-0.02292921775323905,0.032185180951102337,-0.06623801624742705,-0.15056836483136685,0.09659793393906435,-0.0013105527747077315,0.010791140634468965,0.03242060417638029,-0.0016252179140416806,0.05270834589446178
0.933069430133357,-0.5652616216401701,0.550443610286624,0.769682546412144,0.016734366181820705,0.07460210243426638,0.22958924828405874,0.15076964973503873,-0.22427310104934275,0.40121289386927256,0.13812845164172724,-0.10420173955911168,-0.009598727593852554,0.023950286100346288,-0.05476152529499278,0.06682418791127509,-0.09527381707777663,0.13127438024393243,-0.02244231480423082,0.04927625998273374,0.10516055949007462,-0.08309488564403562,0.2106207166989066,-0.004761002751660726,-0.05593839786962649,-0.06480337914234963,-0.06038143128081527,-0.01103406128744725,-0.1039339890431086,0.01773441209093277,-0.0023372147465251106,0.030348939509513614,0.11526881570161579,-0.050792880501757155,0.0016361347473624794,-0.009959335301789444,0.07737371356927056,0.03113867010619981,-0.016525898110975996,-0.006752370068181519,0.022229255065254826
0.964985078500852,-0.35923245615413557,0.4219746879679404,0.685724266289909,0.18839883756998863,0.13543850500618873,0.296683829705412,0.22671854147221956,-0.14423122221414372,0.06271252919944978,0.06757266129361177,-0.1338932478412947,-0.05101752125003072,-0.06391755654111475,0.021084754393233734,-0.04242648369894148,0.022326432472969785,0.1255578862727669,0.12181599755427344,-0.03391588895676909,0.2557765140893689,-0.1018867879487805,0.19575723869513345,-0.02977826202902055,-0.04080588703110583,0.004743226528739136,-0.02077076245910166,0.09441685910789159,-0.01537910389719925,-0.010062021578670682,0.05633207807463082,-0.04002546256094601,0.16430843347798704,-0.0036706803053641827,0.0632368654146426,-0.029050707828821496,0.06006868275503749,-0.006871869226907411,-0.07316591038717762,0.043358318507695705,-0.04543632687609515
1.15457215880067,-0.2380903653770751,0.43000953573534634,0.7725652109204074,0.30176949347741006,-0.3803664506640628,-0.049197433828763494,0.01914821720012202,-0.22917961144342375,-0.16986076132863911,0.09705631726379066,-0.07886949149022991,-0.026028200913787842,0.002249503750147893,-0.04448023709709454,-0.1502029935032804,0.16210641150596422,0.041034139634556384,0.3080828208734049,-0.18482517026824985,0.07051368724626528,-0.03853399143839306,0.04309792845067024,-0.007396178260505219,0.04924908181804249,0.06023246068778472,0.006372309188101977,0.147478687473156,0.01698479863153275,-0.012175915677787268,0.08209345822011059,-0.09025884165732136,0.015493711203111235,0.06342474512314598,0.04545660449156332,-0.07325402208816967,0.06548690959753442,-0.06089541997349665,-0.029225825439938784,-0.017421071339148043,-0.022149583336163705
1.16298914923932,-0.1748185797362821,0.372637932470163,0.831751654730165,0.536669458497308,-0.2163271493643796,-0.012710618940206881,-0.0052688495176465185,-0.2547870553121489,-0.10478219669910523,0.007522593601679858,-0.019697868703488476,-0.05380766908867099,0.06742176656075759,-0.005241323078101888,-0.14367076409726615,0.21076179586419083,-0.011722951743529955,0.2391844157994434,-0.24372244028351828,-0.19193298193298944,0.13129572884302726,0.003237291642304474,-0.04657151539092152,0.00971253682826578,-0.0003568419394729685,0.003213249613396095,-0.03951305391391671,-0.0961535307086788,-0.010751731760875858,0.0221582138622661,0.053153887721329916,-0.10909709943031266,0.037195138460692376,0.012484258812712529,-0.015953928876501704,-0.05453058765495393,-0.009498448135564894,-0.022126521722372953,-0.024123290832502683,0.013345281586850336
1.39767420290358,-0.0025722935224795867,0.22804971238144534,0.7412384515353244,0.5150115619275082,-0.015112555122309385,-0.05843477127002365,0.10964964000090922,-0.2894919059775021,-0.13785047009287646,-0.13368480622874793,0.03645090790143906,-0.03882666374856394,-0.009336914564020098,0.053399728238928766,-0.12801758989716053,0.1245509987721693,-0.04916235114233589,-0.03336409815808082,-0.09796826984576798,-0.16763472176191446,0.1611790469604995,-0.05597593059770357,-0.04106368914332343,-0.04611202324640539,-0.01763961947346012,0.08325357675425393,-0.11873737021770238,-0.07329751006189801,0.01986945937036531,-0.04883622517178552,0.13906244712125615,-0.060320674033927026,0.042657148066678606,-0.044772650332199085,0.03195739223495856,-0.15643288408027117,0.02360081669375396,0.012380395847995721,-0.006530165832650225,-0.06375541155613122
