TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
0.0173694865991158,-1.601956387201636,0.9926226450457915,0.5601212718291928,-0.029823616978066517,-1.006781658817259,0.20992266911622792,0.06528690232656635,-1.2889011064729734,-0.26356564192281173,-0.6403980375525565,0.2885697413554211,0.2311678265087055,-0.533249245956471,0.7866347428746171,1.024780579839402,-0.21575151310731433,0.44180683730647774,-0.14332053411024714,0.3740707440161503,0.11839437311427393,0.3001436477111057,0.13266900912689517,-0.8714270845457945,0.39886776351569164,0.2931567177721871,0.003972271734888503,0.11013082163092522,-0.34702939738151456,-0.23646854475784213,0.21079125508945334,0.06258726818803476,0.4036114704466836,-0.2404664982090771,0.017638309019760674,0.39663771625572053,-0.04409217035622217,-0.25125774578924653,0.0028141018018651605
0.0217868349329398,-1.8273166802408927,1.4365821277443775,1.0877879955828282,0.062218841112976056,-1.1813144284934387,0.4404228059499853,0.027895890381233093,-1.0602312530789069,-0.10752410160806064,-0.577986381015525,0.2796936179018316,0.1582241471894859,-0.5169272462405465,0.8928787703686177,0.8721798748437616,-0.13006397511073914,0.36902914332962206,-0.3132425656432936,0.1761965500045307,-0.03465734101748131,0.3544158106675272,0.045932294770959094,-0.6470812754011759,0.3829014551287367,0.1167007225853478,-0.12979684698214822,0.18596360344663257,-0.23584775921152545,-0.09562074538665222,0.05284016836708724,0.19122381416415707,0.13571905248252716,0.10908457066165805,0.09296425369466545,0.17564246097079889,0.09130601774053465,0.055676507290118395,0.024379273735937134
0.0236539792007251,-1.4016891641426552,1.8579852919733055,1.7069999418203057,-0.2698507495590063,-1.1239567043292735,0.38817773058444355,0.03825503803126662,-0.44437189336959626,0.1427141894848511,0.03568704732135187,0.09132633745518483,-0.22909517535812796,0.2985962484071841,0.847631691580125,0.4574534260354488,0.36241894621522575,0.3887251577257513,-0.499404803974096,-0.13492895387447446,-0.025342122869620988,0.16265612223089823,-0.2398851952004064,-0.28746864705782904,0.20969069373847943,-0.6773323481864568,-0.5944865202424274,0.2950778554904711,0.28176211768924864,0.1674979146224915,0.07510070908761314,0.03648340516464131,-0.34832219204000137,-0.018003929389382653,-0.2204986746638041,-0.07422115452898699,0.15588616166416838,0.15630553783745363,-0.27196759032667145
0.0912510183968422,-0.9915533180260955,2.8127811142602512,2.069993598077365,-0.25761488327019844,-1.2819102399611655,-0.24376732564576079,-0.583910429618319,-0.9947429624900341,0.5796029039188738,0.29726045226407444,0.16072917681306376,-0.20139161752824264,0.5970739204692781,0.12078875052676746,0.0831006922130488,-0.14133271873992634,-0.06336348182825675,-0.2557817152452096,0.11386486937183982,-0.31767294349283565,-0.36865136445866653,-0.4189963895332202,0.2292925678342906,-0.13697490809972585,-0.3535089191640213,0.32611521339781063,-0.028041121330521123,0.28495788392671423,-0.050718662571873664,-0.14430898036749815,-0.2185816204386645,-0.3753304722962795,-0.16402882466761648,0.02558001178774178,-0.5680725667252752,-0.3057867887040162,-0.030776021748338604,0.25706397342637116
0.109828407190697,-0.33397509335089576,3.4402206362820125,2.265485164358832,-0.2879431860841483,-0.8047021867337788,-0.4701368911478723,-0.5144958922457301,-0.24803789052100256,0.3550420392819374,0.6235610550832711,-0.09722733358401697,0.04467035490586898,0.5871047233733586,-0.05652065686036589,-0.22244857348439429,0.23864887251363345,-0.20849532931866457,-0.026175757636333084,0.32945644872653274,0.025642674952702536,-0.42539976227442233,-0.028236008874020366,0.5519912198991763,-0.028119142413059225,-0.016192071986865914,0.5581532757657555,-0.21092908196876892,0.7093311038515757,0.010479776664272172,-0.07736572591302496,0.14525350596981595,-0.13592508484468474,0.017611772676176893,0.1025134108207073,-0.01335609226799666,0.011864649891466007,0.140254427763638,0.14822232783908956
0.113440764064444,0.22846838781723464,3.886259407138338,1.5634066162194502,-0.772533880114125,-0.21711126618269683,-0.6256101940108684,-0.253728164952623,-0.12616488546086602,0.6342970422833886,0.6192324505396002,-0.0941909745374124,0.40538611430168225,0.33236206413539127,-0.48809303361219447,-0.37011406344502146,0.09150170685047204,-0.11577559740096212,0.30548504033991686,0.5316064149027181,0.06990620424418817,-0.06334582676432064,0.5382462883632966,0.6441318284078053,-0.144351217882479,0.694417611690243,0.11016028733325837,-0.19134232422307862,-0.06211888767578169,0.1515205706452994,0.2933454631964764,-0.06479125656011385,0.2681970001628311,0.47289638560349245,-0.26124844353455184,0.53847475817111,0.318473208581825,-0.03635613663123256,-0.10047605043287966
0.137447118292763,1.2499573434744007,4.277139701830753,0.25667361318797915,-1.0850889197059748,0.7377430169637906,-0.11297613261841222,0.056672786412258584,0.31097364010901635,0.6092657860858307,0.16103606938243684,-0.19647926423068895,0.30836948850185525,-0.004425999314335105,-0.34875863434945786,-0.18252640899962838,0.2983708080217867,0.03784677426247563,0.5679196314158358,0.34686271336382707,0.027351831946930288,0.25152410764970173,0.4996206910977527,-0.02438948163966065,-0.18456210778965754,0.3406246725573169,-0.5661938001267273,0.12405667291272703,-0.7461076968780695,0.22747127156229352,0.34951483607990397,-0.13899901289080532,0.2471822378248748,0.01651226092352146,-0.1684227466740908,-0.1262025415490318,0.10871790405685068,-0.021021628904814238,-0.3034978532762773
0.175701572519407,1.7813744222638235,4.559713958268306,-0.34956494551771794,-0.9423152827518756,1.2286883794641752,0.22099043971434268,0.02609575688873241,0.5848554080212557,0.3960341451404589,-0.27585007161427,-0.3906381078069982,0.0817567473412373,-0.11646308084847161,-0.284827871192817,-0.1691587575461972,0.4698753217001217,-0.016430210610822768,0.2982835824477548,0.03622652542372222,0.004282893240088011,0.41033713851436165,0.20730228195081932,-0.29932275047412654,-0.12790051620541154,0.1272170556099633,-0.48478214077603216,0.2522861397814863,-0.47008236914538604,-0.039122278784608853,-0.30508817287993095,0.083710745331748,0.024016921305090914,-0.16868761714607614,0.3572188427710563,-0.17376218543404562,-0.27833895750153775,-0.11796344361561743,0.14304798194329704
0.188459931666573,1.7796579918663102,4.295594543632167,-1.0467713474923266,-0.7072323688415181,1.245692126384994,0.6981015149353568,0.12670117815246293,0.4900262132254354,0.12830546965156453,-0.7691438103146397,-0.054495525922757,0.08896167567341998,-0.2844609955495863,-0.16389245647831927,0.2264807370592666,0.484565318544939,-0.03302658853002892,0.08263835559032742,-0.31116947738404327,-0.0737348730385069,-0.06439269623253777,-0.22703304532248048,-0.30984639953298937,0.21669211327254512,-0.5167387315299348,0.04350715594793039,0.1637878538380932,0.230740024686838,-0.31852899312189137,-0.6580797278308149,0.4565687000648046,-0.11631084761397159,-0.2561484195140309,0.23686764974265656,-0.20819648131871604,-0.340115434403956,0.023563648784834832,0.04124345243072166
0.211014437875058,1.9601461307179517,3.213860521321082,-1.598883411563371,-0.7201383935865717,0.9195441843070066,1.1011457998229652,0.03774471056061109,0.0981303252722093,-0.07415452577874829,-1.0145806983099894,0.541852895164112,-0.46338087867598154,-0.48249853532566084,-0.2327681139456705,0.46232636224654167,-0.25752197327086396,0.06816432913861291,-0.13966320824402984,-0.3206882893135292,-0.5112733498791068,-0.4272237964286784,-0.46870559265202066,-0.06188252046251873,-0.015823365728753317,-0.18516357507738632,0.6065782599843674,-0.053071506092714896,0.3201138759487198,-0.3088199793103568,0.005399623583491267,-0.2625312996350738,0.003356973281912081,0.19891442984699303,-0.3688415312535401,0.2528908309477844,0.1760760574213821,0.1490775612770334,0.13140770704720506
0.29193173530297,2.1274061857290127,1.7544158173957225,-1.6639447575325241,-0.5611490050895469,0.3810806019784457,0.9239188404123044,0.463913148516454,0.05308260812541139,-0.5333250528594673,-0.17096851255749218,0.7543788443418297,-0.5811581151342015,0.053899069604674395,-0.1315920592941483,0.3014417255048869,-0.29067943557214815,0.23865980057242156,-0.4129260033169898,-0.1727501546704306,-0.04969137869672778,-0.6952146810548516,-0.20745365784294437,0.21173088481541041,0.1946310197143687,-0.2121244700754962,0.3744915730000815,-0.07618547826297072,0.3877550997082194,0.1974195753069699,0.44449853815077356,-0.24740951025086452,0.04903669757310877,-0.0031431589232966324,-0.305857247415623,0.3855053001446511,0.4949025620828846,-0.08538026238193655,-0.196801519013619
0.321331506043033,1.8961202381849447,1.0381427269531598,-1.550099055235454,-0.08572613727333024,-0.7583829856934943,0.6089797752871912,0.4515903667393852,-0.708589786752319,-0.9044764515875613,0.30574404435312214,1.1518406672890389,-0.8712370466303078,-0.13088903901391455,-0.2564145022547851,-0.032279009165266485,-0.36408082908715655,0.04543195053648729,-0.6499321590481101,0.24444298238764794,0.12850813835016534,-0.3140781507715343,-0.028781271061657315,0.3905818208051494,0.042506022187700804,0.4345717882263652,-0.02524023821508787,-0.3327073731622371,-0.40700136668918063,0.4805595289875448,0.4309326984960057,-0.3172940041990637,-0.0628365434893541,-0.10663808619394567,0.3214574846006086,-0.3315655501126005,-0.15952773407966764,-0.2588623140735932,-0.07566896089794097
0.352163255010744,1.826733451447013,0.6945916137040944,-1.2828665245264248,-0.15792443636294623,-1.1128576072293705,0.06470033561933092,0.6082508168032549,-0.27073189878908843,-1.155800033094538,0.7026025089496353,0.6011379951521094,-0.6012455814986616,0.005379486177157445,-0.1313967054547011,-0.5063707732762524,0.09708517129674445,-0.321908137573033,-0.6177606537172502,0.3814636404117911,0.4002488154177452,-0.03676238907877637,0.3843891126094852,0.21472351533487838,0.335152773020518,0.10577283124395873,-0.24728453367108216,0.0627641254877064,-0.0896307889817357,0.47065981477687996,-0.1502726099706895,0.4245962014681349,-0.1661394020093627,-0.0017783994492984766,0.4502859771493002,-0.25175378808515664,-0.23018759609300093,0.154828863480776,0.006590381815402683
