TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48
0.0152489763573463,-0.8166290578790273,0.9721952972040293,0.4301730137087935,-0.022603583993074,-0.6427696168184126,-0.1762423556539679,-0.25326670298668463,-0.35158007522275003,0.06548065298420876,-0.22735850540811325,-0.21812439756108248,0.05335526946913593,0.3227814625784233,-1.3740761792213263,0.41753367733891616,-0.06335280186208492,-0.19735534718003436,-0.12255691527123713,0.01890403878863684,-0.706779201087524,0.2909928118020758,0.7192513041656104,-0.40046526468667726,0.23958003204576195,-0.8687339624603266,0.16553930354791535,-0.4080371925484938,-0.6459592294178923,0.09993699128170527,0.045524530799541905,0.3264599664622127,0.12675742642587878,0.04421698755032235,-0.3061105571550272,0.04780499461537147,-0.1376579917930422,0.6655066570886183,0.5570897399251942,-0.05592477512435899,-0.03932036173014152,0.3939948888639659,-0.058972400513836044,0.2862797697555479,0.30039377136913914,0.2967835416246133,0.021939643303355467,-0.41781046395508625,0.3913707830971527
0.0171508319673862,-1.8814585169651348,1.2629863230741099,0.8970326019735462,-0.5297712133587097,-0.467440117624827,0.041843592375732035,-0.8357287980815133,-0.610348011814757,0.12861245902855567,-0.572202264683019,-0.0969425150997782,-0.5899160801460965,0.4780123044651438,-1.1870686927193976,0.007501926694058849,-0.16210796981836162,-0.4012845075560176,-0.2264023165434519,-0.04200162125985306,-0.6737304864420639,0.4414230402829575,0.5810577751652766,-0.9392461808316294,-0.06893848541505432,-0.5696091127527608,0.33282049503054056,-0.46723585134011125,-0.22467297349165768,0.02597101705499019,0.03404763887130594,0.22364416497980397,-0.09319563351802271,-0.1902733315282491,0.0668966435097762,-0.10630224081201853,-0.03842695062448233,0.04369536180823456,0.4903613688260719,-0.33070413205562105,-0.05896643394021682,0.13659737036243988,-0.012747019381328066,0.07857444389065658,0.001643756418217901,-0.1285800823720183,-0.10047896361764229,-0.08543891153202698,0.006215284201667089
0.0215125728042562,-2.2272627757749253,1.4235749341919852,1.1871697034222355,-0.5954422162421009,-0.235445834865228,-0.07134691907344824,-0.8755674496461516,-0.4257325811597029,0.12273971691258252,-0.34805991968549294,0.026041107309006807,-0.6841244873676021,0.3162882509692132,-0.7943659185588785,-0.4480403457560017,-0.20068794573554274,-0.21620832216749933,0.0014752363656899243,-0.28497110982118046,-0.578796568229341,0.21730636633478628,0.4533708648054258,-0.7333645615680928,-0.27725659300504657,0.0015470363922505301,0.42480413372771725,-0.2837877417772374,0.10826378972585962,-0.201549467952548,0.030265568842250404,0.08381841838444393,-0.3580846559112903,-0.3722848226395559,0.19980339069700814,-0.09805040585942212,0.11685751057763859,-0.2491125368650107,0.30834474244040794,-0.20143479297144132,0.034944219375325825,-0.11507682843629088,0.02554865542564337,-0.10398073531789755,-0.2605052345670477,-0.3459817714297725,-0.15708149628653398,0.3788151095712829,-0.3177232281524663
0.0233562126500812,-1.6829512595638563,1.5773084094940195,0.9692619341784877,-0.6366492490294817,-0.5959666831066728,-0.28284741698668114,-0.6186705947215564,-0.05598145038241164,0.21241815008959405,0.20934944373002903,-0.1665909091588366,-0.3748179225318008,0.26524129130911694,-0.48510099017347547,-0.473571456404835,-0.1980843796521923,0.165817042928996,0.764152701982451,-0.6925742989532584,-0.5510427587901667,0.09976424794111967,0.342313163435221,0.055004640278076306,-0.26651491764724883,0.6338557536531488,0.12300096935415294,-0.03996717240700207,0.11619107000005678,-0.485003688909346,-0.08458218079209602,0.03975219874399433,-0.48480199371247046,0.09577194146440365,-0.04941228509588777,0.22341408764145324,-0.07053719335594569,-0.4216545968293557,-0.18675858081393587,0.1552084824239151,0.43747420298138573,-0.23317620285714774,-0.19319633196183794,0.1439711449393107,-0.2995947348662294,-0.27242887623580614,-0.012161138202007985,0.24275649238753594,-0.18457799739769148
0.0455616641763256,-1.1648502704464914,2.1289786052268487,1.1729406135586269,-0.40927747927331554,-0.9435073035355249,-0.47839615850850126,-0.3670552424384347,0.13462664520625187,0.14336458854379025,0.19340380713323416,0.049775356130188894,-0.1348562358183065,0.5106990476175354,-0.057807529700506,-0.633041234923119,-0.2829150703565228,0.11161309627718724,0.82213839493799,-0.631464427304938,-0.28720265187629324,-0.056665049858409394,0.057003759182881066,0.5921349928321948,-0.21272192916841892,0.6955624829193263,0.21200639543164168,0.026716691215697478,-0.12585744656303094,-0.5297900548152737,0.14632188791110562,-0.058012885371366375,-0.5432563353041058,0.32008581112304624,-0.12789640100990057,0.2371129945254316,-0.08579423639354646,-0.20077034374106612,-0.28034440184325726,0.43846261741581277,0.17226445570479998,-0.2913675936985051,-0.16951785952921983,0.18043304718975606,-0.1937970468688775,0.13704589751417331,0.16717492332068234,-0.06435841142235428,-0.09724142186948292
0.0668858753704981,-0.6377589568144241,2.3393535847739866,1.071661117353742,-0.6118302097505338,-0.8901861145603613,-0.4500906794598993,-0.08115129431203819,0.06977868461795325,0.3551944922010098,0.21080080194351095,0.3163063884791696,-0.10223607251185211,0.6782710385141753,-0.13126354539450477,-0.564664283256937,-0.10080061367739349,-0.058976961043086626,0.38114477016662995,-0.356253412031166,-0.006347786789938845,-0.1208113996269105,0.02753021745614028,0.6833850630815829,0.030959768827656102,0.37325656664026163,0.1409855755278286,-0.024399901420288212,-0.2934029704013009,-0.5739261917113517,0.3322967565086333,-0.2828584423634066,-0.17073669744154213,0.5235573758945853,-0.27572881121359,0.030010870109313328,-0.08557796279155389,-0.023926574925944057,-0.17679623958526008,0.260031720402611,-0.23246635991046158,-0.1505947745128552,0.12589595385031624,0.10169801735277662,0.19019053167420766,0.4750702482650213,0.1348211182688237,-0.17339740390194178,0.3650110800814777
0.0901023109950052,-0.11756661940475575,3.0942530690887358,0.9258907751590902,-0.47377267417769137,-0.4820252792007016,-0.3923667293002991,0.11943627698094149,0.34673589074663597,0.0360724317182163,0.22851089459944152,0.30568044615941187,-0.0818857906575221,0.6333811858010396,0.2282583016491548,-1.0775414231244893,-0.210723781673521,-0.5883324790272734,-0.5436897272336569,-0.3164923029794788,0.02813239810448105,0.11031607617695388,0.03954496329930542,0.46243878855961795,-0.025489526505901607,-0.141254033003538,-0.3461885679998141,-0.039819557688007975,-0.03137989806715698,-0.21683444327715348,0.16591914421654122,-0.4529388812541264,0.509475504119498,0.2582493817624013,-0.3525578580218037,-0.24037842965827005,-0.13059049319102,-0.17406515826975674,0.14939023949758545,0.07610924539136697,-0.42636782123514105,0.10996322930401249,0.28783301621747237,-0.34597678220620587,0.14273357707828693,0.5223083542359581,0.05115555599685577,-0.1343566469889581,0.2639982906370735
0.108445839560347,0.03220299038573456,3.898775442293752,-0.6984139165105799,-0.3922021564733307,0.5579616839836182,-0.21133215205195616,1.1836232612227495,0.09273970753196076,0.40957979980043585,1.0305448846324812,0.2542299122110224,0.06702310988864431,0.0009662160922565183,0.27005980413154507,-0.6047043732100427,-0.1432553352314782,-0.8399215632158329,-0.6128715480367287,-0.4630647613823649,-0.21898237980913302,-0.1610649020166599,0.14439529656187386,0.6249115461853331,0.48420411487090614,-0.2257483724972174,-0.6274997035593416,-0.040755328480537825,0.014120964979467894,0.4105026284638287,-0.032674927279499485,0.028287367566107793,0.09512616073129229,-0.17102923420741778,-0.3105284177969,0.26899542513149727,0.04425592918289389,-0.0761333666651161,0.2809484270033627,-0.2003564983046741,-0.1460106216264682,0.06985225386795738,0.139525970327693,-0.4349722945521298,0.16002938274942807,-0.02423877327187072,-0.04459070638063239,0.3088507717298974,0.00392377250854775
0.112012722518823,0.5125952697377174,4.0465419122726,-1.2902020905241447,-0.3039500503323882,0.544056490897705,-0.0870542654433004,1.0770560978447132,0.33169953084725606,0.3695582537983702,0.6140947187556732,-0.2943962413985424,0.39248229947093577,-0.39045433669255425,0.33565756269696995,-0.11732367402684803,0.054948780855999954,-1.3216042867525313,-0.48562286862608467,-0.2454664144452485,-0.1385593586242816,0.06135070612350783,-0.002187998387878568,0.34109565607529724,0.4156360974824875,-0.004972677072005306,-0.17562537803343287,0.029979275078248723,0.03115648533090297,0.6231671442435862,-0.11754255957565145,0.24208762025024647,-0.0006721586885124521,-0.02115224636475008,0.03293401992177411,0.2898537654141618,0.1732585035189705,-0.07767002679697035,0.19289633198132977,-0.12448076174717485,0.1900815027384195,-0.20997085742654403,-0.12948493543656897,0.008890128933963282,0.10607653688516724,-0.17257622897572816,-0.09358566024847904,0.12303065832974981,-0.21693610695646087
0.1357168743468,0.12583765429802254,3.283076224794255,-1.9536911176137446,-0.8510520139638523,-0.09237347048448367,0.09579909998381872,0.692748468929802,0.1982429930530578,0.3993940717731032,0.2280975635390954,-0.9046393658887908,0.3750439901793395,-0.5082367757390207,0.07762611851649043,0.36736188187172825,0.5912431705912333,-1.2647796141648577,0.00161231341793161,0.13445077290676594,0.2159631018223343,0.4284032320006319,-0.10413308625647419,-0.24471526393547438,0.15757017426947595,0.12133978696515371,0.4676242208764866,0.014499395152093315,-0.2175229336812266,0.1326032139011738,-0.15026860990021354,0.22845700558613108,-0.027112528139323147,0.3795542862495523,0.5751332669975466,0.2714360327553432,0.22952674098309825,-0.23884328588948128,-0.04787031987651003,0.008518783976788064,0.23013794735931203,-0.18030394842520178,-0.09243059254841056,0.1802179133984553,0.09614012111019737,-0.2657994370424499,-0.09527975691968592,-0.40229376289603075,-0.009826080947066601
