TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35
-1.75430895079149,0.14161845098114026,0.17011379723342832,-0.15459040953739805,0.16518166173832227,-0.07866160576469794,-0.14633022877271076,-0.07480096838509213,-0.08312787036277093,0.12726120718259,-0.0053923593416650975,0.12813530039399418,0.16224299556035757,0.03004471389095545,-0.24745133012626516,0.0177659145174136,0.025291071783147438,-0.02418017787717749,-0.060925523562814485,-0.019742163689233552,0.08603141727708949,-0.08780663789206543,0.03803012476005309,-0.04732017318017405,-0.011211098442624676,-0.0042836579433149025,-0.034296722912704504,0.030277355824026696,0.04744141391854347,-0.04772474670524246,-0.042338067723640335,0.05984081048011363,-0.0020105430201153933,-0.04210818401602781,0.0034538386783909514,-0.025780103572243036
-0.946564987391368,0.17957743641996388,-0.14667641158606307,-0.07086712473359937,-0.12925764490545696,-0.0852918871254008,-0.11982032541358796,-0.09325700525441134,-0.010053783101935432,0.10391640515290847,-0.04719744010440383,0.11115565837947297,0.1909901240842517,0.013024914267638474,-0.2276248230511107,0.01822900694906331,0.015243435067974162,-0.03827161834448529,0.0037041357756609876,0.031612498109347305,0.0500844774906577,-0.1032949524148619,-0.0035910953992235196,-0.05374040428691487,-0.0006663989641461861,0.009678105593819217,-0.014411590774858167,0.05470973897312608,0.0031513733064767635,-0.01751313013360319,-0.03290298512862307,0.04815514555568736,0.035850176624975576,-0.01910160752553472,-0.02732991602925833,-0.04854680216759248
-0.839253719086909,-0.8005108973910916,-0.31886287487830833,0.1001364276240009,-0.2627283566313614,0.04183636164202375,-0.06563969261743263,-0.013460606460996788,0.03395299552918695,0.08635322322689563,-0.08887475347459646,0.1471854776099271,0.14422828573984847,0.02366844359432068,-0.14892622211817544,0.033548472620042395,-0.022499071460082627,-0.0641383390914157,0.027821020458148875,0.08763535091714181,-0.016832708993212583,-0.05921574202677447,-0.023327945258690964,-0.008711305842213192,-0.002418965454270145,0.018006640177143596,-0.04602455880873842,0.03114064299810052,-0.0763842728428047,0.026180891061398922,-0.006237687934992768,-0.017176431761331937,0.04694843513023503,0.0035880502132700012,0.004327848531235494,-0.030249069613763415
-0.629508410326847,-0.8248351468467731,-0.33047709255717017,0.09065734855139113,0.08387203899732784,0.24117685313034357,-0.09566917067729187,0.1175028159943504,0.04184111185929215,-0.005895109988245959,-0.02848740646789739,0.18260724320021404,0.02190020977316511,-0.03702660084297381,-0.0780526367693141,0.029736467284520528,-0.051480359901659827,-0.04496401364368944,0.019347858780809815,0.06628039152494433,-0.04586685543041981,0.023395732223737965,-0.04937955278385841,-0.0030505418973776773,0.03152694395813363,-0.005960375032758447,-0.006946084505181703,0.03828043795773554,-0.06866930869750036,0.03476633134200341,0.010580329874683896,-0.07305748548845944,0.058809507750245536,-0.019131889353434094,0.020637067434095428,-0.0033704604353132924
-0.552569765555599,0.20111929749718332,-0.4395925886831382,-0.004557737324909506,-0.26650263880648245,0.06224156883607832,-0.000412053943518128,0.09139254308463522,-0.02530534175893661,0.03829417826945374,0.006668534633806333,0.08992668092193051,0.013273606243791827,0.021970303510227197,-0.019793070777594134,0.02959762054454654,-0.023044378301082143,-0.06820094016529997,-0.049198609530426846,0.048207429973534506,-0.022317753637984303,0.08694830423345065,-0.018715788952601526,-0.023182776401113145,0.048504917503999406,-0.029580018813682264,-0.021356593966716665,0.06905902149672147,-0.05799543279903345,0.05891629262036827,0.06718470072762221,-0.019906613921521963,0.09287260326975774,-0.048335260564922336,0.06583176968994352,-2.1989969292091156e-05
0.085024864095449,0.20741262914141345,-0.5757267759678428,-0.01171474180945542,-0.191711079999803,0.16225078118700026,0.033892384198504544,0.10924182143541468,-0.049888468127253456,0.011649091042693589,0.156695313473552,-0.03505019304153068,-0.05448936873639644,-0.051396326468825776,-0.03582379007076417,-0.015807274019384913,-0.011353350531366387,-0.08920095747002224,-0.06034690540046705,0.03721894133630371,-0.02562709156117367,0.011822459549014895,-0.015493852277069153,-0.036798143436407964,0.06164856151858902,-0.05742238740777423,-0.04256083735751006,-0.02083172301591796,0.040830211773236535,0.034720836512897486,0.08021864384657071,0.005997609100887588,0.10370643736716077,-0.049754257684210164,0.04128700434829884,0.0614928269349499
0.750610688492847,-0.7694838612089536,-0.5602249959736205,0.12374945497017772,-0.4154715041466983,0.1381078038396914,0.08342322271241828,0.0942259795627224,-0.022144544530569504,0.055790746900990514,0.12683349850383585,-0.11623400376208598,-0.0448777777470017,-0.0062020453569833,-0.01648692271297139,-0.0032848542166513616,0.020273307326359298,-0.10182200576948917,-0.09030093209216974,0.0220666434721967,0.021026623896120707,-0.027513860658473485,0.04269959926148981,-0.04719571662445209,0.06786367229878718,-0.04956744795703907,-0.049270664777443594,-0.1089635435384377,0.05452843311909875,0.020579649737780325,0.02749769664658016,0.023843835539086623,0.026717619079425516,-0.015573842943289774,-0.0029656250329539308,0.05862213130707423
0.933069430133357,0.18760047518854855,-0.24286253286292475,0.2710084948835676,0.06791433745501405,0.05524990896829496,-0.1293296641728314,0.1455610232898697,0.02310188216942454,-0.01484340682618655,0.06044935946507893,-0.06438406306146231,-0.07099597564428041,-0.024107086345303168,-0.028320368096028017,0.12459342558831797,0.049448314885131815,-0.050916557583571165,-0.0818007945110929,-0.1086488355925283,0.10899197434368617,-0.10230441328783497,0.062088239011323536,-0.03802762866244702,0.05642710974492071,-0.07382974517943837,-0.1107675542259844,-0.031666265524693496,0.11360545190607857,-0.01779154321119913,-0.020999294215937676,-0.036347998678271674,-0.03942702722439018,0.043594676662004256,-0.05252098424395914,0.04725672720464725
0.964985078500852,0.1760287481475467,-0.354654760795859,0.5719875738071016,0.31484049298446726,-0.09632879630068392,-0.09949396230093951,0.12752087309628768,0.0879208021435226,-0.0017506513406936018,0.07263685572162083,0.033785797515250834,-0.04657840277383617,0.030609967671104903,0.08107687899035772,0.21005679560700888,0.05801770935393707,-0.0062841445511136835,-0.07147568959927875,-0.10973224124210121,0.09766183754648702,-0.008233111563330071,-0.05775810860310684,0.04763427941565266,0.0530406677454596,-0.0042294194436647125,0.01878922539684437,-0.00093060771600228,-0.018094503111757542,0.015813948208583006,-0.042211300221899326,-0.006759000718768172,-0.03073603252064404,-0.0010362775225317567,-0.008345291477654594,-0.043692285603968255
1.15457215880067,0.22632866594498888,-0.5203972202123827,0.5950930575613905,-0.15942146595203216,-0.21446290207218105,-0.06394351857812491,0.02503210539198539,0.1698642248230074,-0.019909376684337027,0.04312591831425184,0.041640811883287845,0.061490279753635024,0.06639041825098238,0.07746558897165168,0.15003783327568893,0.0010536692772346752,0.0342078824826259,-0.06704315019770925,-0.07090285515531168,0.07960178766785045,0.007636519568272662,-0.08759667061662249,0.06431779634751265,-0.006885463294580377,0.055834918086886606,0.05963783644779188,-0.0025105918842922856,-0.02893069817022815,-0.03507368680243745,-0.013244932098073535,0.018111196108136232,-0.03813740135381675,-0.03442740500965313,0.01258277779094813,-0.02260919285706873
