TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
0.015261738676321,-0.7780045825480342,-0.8675746103992604,0.17223339333855855,0.01564015964578324,-0.47690998789544137,-0.1537231774202861,-0.8291114318905856,-0.7404733194740403,-0.34428939977072887,-0.22601329285489022,-0.03389235262194541,-0.7076146684155302,1.0650582357171485,0.30069517374052124,-0.9419563592530845,0.1015297164107509,0.4168079595078331,0.13331868673013222,0.5333169578089696,-0.20386971203720733,-0.44514099912778654,-0.1851746355954059,0.13645040542604717,-0.15340619218323306,-0.4807701801670121,-0.19625225871948293,-0.11205311707809434,0.35151253064783555,0.716657174797346,-0.6153598605930258,0.21707723030026477,0.6323654686789526,0.606281826422436,-0.03452203822923947,0.13321697229745175,0.043806478909609516,0.009727491340395973,-0.2903401624469213,-0.5837504168092268,0.43894429907695054,-0.1256004687447443,0.38600400340792984,0.21096808319833568
0.0171651860055275,-1.5106055915907142,-1.232322904271505,0.9976024876872901,0.10089910157855937,-0.4430068392376957,0.004727398093608677,-0.7537768656032825,-0.5289446019095777,-0.835507671800368,-0.03873193879336071,-0.4343899026131338,-0.49177414849992623,1.0528026971950255,0.17743017721704563,-0.7600197481242272,0.0649596803918533,0.6269828055808012,0.3113485721084482,0.5772733637500006,-0.29497720217713663,-0.13853664649344588,-0.260982823710508,-0.21218511112957672,-0.4364943908938137,-0.677883618186883,0.030939483926726793,-0.3750123930753504,0.05861947559652178,0.42949940281620935,-0.49281061909496615,0.1575858743373855,0.1487754863546174,0.1288331668890564,-0.004295889243479427,0.03133730266832811,0.16173027089227696,-0.13518933314586462,-0.15714740372023767,-0.1804340834282392,0.09699726235804561,-0.24273446476290805,-0.19078614899936674,-0.06830324168873794
0.0215305773122087,-1.8954463041898881,-1.2800297448991749,1.3548788875156055,0.5520283387453998,-0.30832717169660406,0.07754418611208339,-0.45173194340884115,-0.4096688349443486,-0.8625599280837238,-0.28209672479703213,-0.3904149683546775,-0.594236621272269,0.9169395432753015,0.09471090912620655,-0.6064208704298959,-0.01521925984498445,0.4974206032966182,0.1401388671312307,0.2648862260776566,-0.26518269859141913,0.4291631599000958,-0.16958432230319512,-0.244815073512436,-0.5055915435898886,-0.4690183706123085,0.20220610671588465,-0.28058867633929335,0.014080762238151297,-0.1275903037792273,0.032958351387664994,0.026088251767489936,-0.15728454320311624,-0.2243167962948083,0.09396700537897949,-0.1847376081743983,0.29536051408153247,-0.22336986378911827,-0.05451244318477964,0.1575246551546242,-0.46436702265651714,0.0034520663788153404,-0.39406471714597785,-0.021685688476321456
0.0233757601547069,-2.4887310780180676,-1.2755220695737584,1.702759839040307,0.3664323389148389,-0.5156440042703595,0.3012892562990841,-0.04707321733239129,-0.3185584205787104,-0.22494863199905826,-0.6860018940793879,-0.2503987714011375,-0.7345181158653428,0.389306766174317,0.21415679842306554,-0.3345612157112295,0.14173800251401195,0.18345455074451097,-0.04946023865794885,0.00953040930010044,-0.29338719924920864,0.5879042881471661,-0.06895420646990157,0.07162459849574451,-0.17005611825651853,-0.09647550923217595,0.32132865747010547,-0.2160826381042597,-0.12063261972901947,-0.7565595604204499,0.5007105730174354,-0.11680149291012529,0.12723291437787948,-0.008418693766370586,0.4318005228653263,-0.5951620390893801,0.16215204427995428,-0.17276849898768643,-0.01870045626317152,0.2640244853127481,-0.3526276247055465,0.4163519808109496,-0.03253731181797898,0.18894374360165786
0.0455997960795833,-2.384111904941186,-1.4449474064266274,1.9533743260336647,0.4399850984829868,-0.642413674695287,0.4002778086899178,0.11597289703511167,-0.09235906225233817,-0.4559246329832497,-0.8984338684593673,0.04301954835726992,-0.6119448432843968,-0.3218077108064685,0.060300572215912764,0.0056488795116308894,-0.08979211076521283,-0.4160672913275287,-0.3402393397252045,-0.2335320065167467,-0.1594233257438288,0.5495539652474932,-0.049696846192059746,0.15970088556575407,-0.10610960992485761,0.05666583298630823,0.0477892416971884,-0.03515765461612439,0.015254681207651404,-0.8323037147828359,0.6793253005084993,-0.2220667704056589,-0.0013789204922674844,0.29918393356278417,0.48467714990287647,-0.5154205385554329,-0.2421997336100072,0.18041426420320406,0.056788356800407724,0.06744334440527293,-0.07874549923577981,0.14931855338022829,0.20862181392776669,0.10827086289038085
0.0901777202819192,-1.2545412592062712,-2.010198789116773,1.5729743737175061,0.04148088659747602,-0.8739052949813421,0.04511545549869109,-0.05365032346632348,0.15730072563883524,-1.2846295539125467,-0.5595017495384381,0.4815610953962081,-0.09905774779819891,-1.0577040630105792,-0.18475231275804402,0.24406801696473626,-0.44782288841727824,-0.6239448410627341,-0.3199424598581716,-0.2521144435730579,-0.2587348308745926,0.1297319212984212,-0.14603355558754338,-0.3888385264230632,-0.5560604166760195,0.15551828699636433,-0.19762756998826897,0.01273586325232547,0.15325501850060366,-0.33644513047580643,-0.04757718073883161,0.040367240238055394,-0.3613924074175799,0.5165686699500137,0.2246159644730962,-0.02116581497753849,-0.31773348181474337,0.5696058262500378,0.0691452378435786,-0.13605089463274736,0.4139705737913398,-0.37705452192002276,0.04964686290660923,-0.1664044507060998
0.108536601088434,-0.20195274798666124,-3.6623173800857987,0.9199771198069518,-0.8395179466299137,-0.2542861931242567,-0.1542246365076952,0.24317392324045906,-0.12697326357231067,-0.7861914357087681,-0.7105576332240451,1.3557181381868493,0.8172476083014131,-0.7132275660289612,-0.31357832855296386,0.1510866368647429,-0.07391637953472557,-0.03687885462219081,-0.4275890771534102,-0.2763445983505312,-0.456039402085167,-0.328789222691068,0.04479377808301888,-0.3070974944244516,0.07493008678412645,0.3870343256155598,0.07390381328268772,0.4071240903832578,0.2670057918596375,0.33957318466372227,0.17477133160119226,0.061269004222462925,0.1231352627531108,0.5754129038863676,0.005043920635165674,0.2752913882399964,-0.1159478362506501,0.027267611903691806,0.06549811240881577,-0.22807027901259042,0.02948548324895344,-0.3799989965248708,-0.08895796347689937,-0.10399822917925171
0.112106469276672,0.32341693947721617,-4.25686159577044,0.5849176355335146,-0.8309641410654673,0.00909925088487945,-0.0708756242305559,0.1332630799120445,0.13676368030921582,-0.2919400588322183,-0.47162450296425645,1.0447037274537838,0.9081462099372356,0.10542396527693476,-0.5004991945406925,0.23497722659246495,0.20345797462179452,0.2845990677468237,-0.1090370442316026,-0.03193990606834197,-0.5055240499056011,-0.4645391963192366,0.2279090938046747,-0.6045253381382977,0.16392589970873858,0.46917898781044254,0.22290367977538433,0.22897493427305848,-0.2500102325072292,0.6624342711689977,0.20206425488276766,-0.09818554586276725,-0.07193803789922412,-0.06740949837500415,-0.10466509142292159,0.056268102592487886,0.16281313247227988,-0.20776494006693666,-0.0539171357578304,-0.1329186714576273,-0.23335404570158177,0.04985396751395253,0.05798687195494653,-0.04593323299981382
0.135830459809855,0.4598483484415595,-4.395454972648792,0.4005057399097255,-0.3339207611900559,0.022067808235147448,-0.45441155843979414,0.06953128813118144,0.5085642705223438,0.13804753908095024,-0.3171831970231974,0.4244744440028165,0.22917081524236702,0.43033506833432206,-0.5130077588824734,0.2298176593550523,0.4309314520859331,0.32194674228394227,0.4096131090850066,0.36610395592491896,-0.176685991522407,-0.31353170910417,0.2042295765570359,-0.5478178466477811,0.6003153494171536,0.2652327520868881,0.06370046072506194,-0.08633382235599846,-0.6503352837774173,0.279081821286091,0.04532699418936898,-0.37092156044239005,-0.23688947712436367,-0.744930502223855,-0.1358893353920253,-0.228928229418353,0.23450861200527648,-0.41904775405808126,-0.023535066593240176,0.03611750608005625,0.05524024098608002,0.2592615756392625,0.265980431309078,0.2042692693798031
0.136991595400043,0.7597898225265206,-4.297931224661757,-0.33772451361958555,-0.28825681134555003,-0.27532343966670586,-1.0918608752163323,0.8923034588048081,0.5970196106140953,0.24292913325822457,0.0666943492905437,-0.16878143357560885,-0.22790061663555772,0.12327301548547284,0.32511759413375185,0.3471207280522312,0.38240661631045186,0.5133216315517574,0.24862916469830457,0.06152940692878544,0.3426106496657781,0.015896762501562738,0.5108945250606436,-0.21006060483435787,0.19721005720060378,-0.26571321972425854,-0.2980443172989281,-0.4215181549930721,-0.4555286992740537,-0.5687085245707013,-0.46571411018213965,0.023175544116777316,-0.11256562488315427,-0.396158169525473,-0.08425130520893943,0.26840625621491426,0.14916507816350044,0.1799903341852575,-0.163668593814642,0.40903582014753626,0.41200721575199795,0.08293146580484542,-0.04408143773903886,-0.02947001631938395
