TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
-1.75430895079149,0.15288603547135324,0.12072338674013973,0.05804614065052349,0.055578499734098966,0.09708390317300014,-0.29645540317594904,0.03707230078918377,0.003438136655052258,0.06970120625780862,-0.012466638559518474,0.1503307718647193,0.03668352939123761,-0.101877509231906,0.05875073495627537,-0.025968258717837454,-0.008690541236353247,0.07269179806541053,-0.05807192459814515,-0.11838659873193062,0.07405380081988491,0.005516287768092246,-0.05140449895209484,-0.016107541491461617
-0.946564987391368,0.17394541793756438,-0.16334893264568986,-0.008771703172055478,-0.12552595944321998,-0.09667594252917087,-0.14826745773652253,0.10913819399571056,0.004324805303809818,0.09179348621007896,-0.03276820822495749,0.0824234253708755,0.046758416112395444,-0.15044165987582908,0.07774015375318608,-0.03220104439675548,0.008491123575877071,0.08545955814224084,-0.0925384653530276,-0.12987493326694022,0.05559178252165121,0.009096667176807688,-0.019842385475573914,-0.010085235315908585
-0.839253719086909,-0.8052219883511669,-0.4112996919362125,-0.1571010929321018,-0.07279976829019079,-0.035336428805936765,0.06831675444749667,0.1383356277195499,0.0025640690211419263,-0.003442844467549632,-0.043069248056761926,0.008104835590828625,0.029076613301688668,-0.16587775240858885,0.05303442607179808,-0.04431347765907498,0.013135647262205162,0.047567790701926904,-0.09662512097830016,-0.14347867650143578,-0.0028583489029009625,0.009130093020920016,-0.006287663382762851,-0.03960820743363142
-0.629508410326847,-0.8441058565091124,-0.37436241300866424,0.08094643039357076,0.08882051129151836,0.24393656325530297,0.06362055060875453,0.0209360041420964,0.04747198116762324,-0.029088381328971652,-0.06827418631287357,-0.12866790870629038,-0.007109415268192792,-0.0993685192477142,0.10802840029636532,-0.0377230736569466,-0.045474136889136846,0.046275942513318326,-0.057493002613310966,-0.15253476974927976,-0.06510969724574789,0.011927332129565742,0.0022736744470820045,-0.007459039220233562
-0.552569765555599,0.1940924385762401,-0.6034336742319032,-0.05248041005292996,-0.12614866774135444,0.0464534635937871,0.07641648171559252,0.004948430151972512,0.007616084016047772,0.00600942089608468,-0.07980324541840624,-0.10876713034146152,-0.06849377038403917,-0.010721553257485465,0.007698322375122789,-0.024256004969393747,-0.08740187573083474,0.04068820512525042,-0.05014090163644331,-0.11782170481221219,-0.05008602204932702,0.035104848917086595,0.011085527968939619,0.02104458969676523
0.085024864095449,0.1961935554386128,-0.7197579103617311,-0.07702494146133632,-0.06484156356729243,0.1551979541345091,-0.026514936961643476,-0.07765715850393079,0.0166159459341162,0.011446006428541579,-0.03529653867640222,-0.13970145010826107,-0.06857758304377704,0.08831340509734893,-0.02570986561349424,-0.0054911829923954365,-0.1294700904705171,0.03455968750280472,0.08192274564549679,-0.0963090263973816,-0.013610323477265736,0.037220353315993424,-0.0317450420376961,-0.0010503903056641164
0.750610688492847,-0.7691770236284731,-0.7162282815777369,-0.3036620501638307,-0.1184763849810922,0.02151956079201856,0.08390181866412423,-0.08966166926909062,0.012422205787836874,-0.07544723174942881,0.03143676979299004,-0.05095902410200293,-0.02042255900654765,0.06114708885854658,-0.10436061396489044,0.002345109505198713,-0.08829701410623589,0.042300054661843445,0.03641530324204852,-0.02370095794768796,0.03596845255945598,0.021631664290200223,-0.057645985581613025,0.005398958609279347
0.933069430133357,0.19134862917619555,-0.35800477585628865,-0.17273735168311358,0.26657007722171133,0.12730810136589413,-0.11060419113487586,-0.2051359828157223,0.13768610837489034,-0.003352776831722764,0.10160919083988264,0.06525019809655976,-0.01569125473209171,0.04661809739000168,-0.09022702223161537,0.006998726779541005,0.011578020710163762,0.11968201453610224,-0.0014562510440529267,-0.12200906621948436,0.055864735108104316,-0.015889777184135413,-0.0016641047944217348,-0.008757177638275191
0.964985078500852,0.18401772923910176,-0.2541750080383532,-0.10676616406849328,0.6646048363978446,-0.10255170297033542,0.0211321924871191,-0.13776660224947498,0.057030440201510615,-0.1336427666996844,0.08184014861836286,0.07785004635848831,0.07695653948741002,0.057576464375848464,-0.061823663865640505,-0.06200767343198165,0.0777193632122067,0.001756017813420508,-0.04335938632350498,-0.07451790782754739,0.08936989463540418,-0.04777727711384239,0.037001132608302824,0.007427959915034885
1.15457215880067,0.2301153709872804,-0.42122641194928745,-0.3579335928367858,0.3301463874884042,-0.40599157367566935,0.05350109165429451,-0.0012167447885896487,0.06050399965350205,-0.11946885365513417,0.07906469684599061,0.1347326614564745,0.12646679541701925,0.0681152835461781,-0.0030380019365580505,-0.10613906130700267,0.07885578632120124,-0.053864672290247474,-0.049351487299830854,-0.0384722094619955,0.024037186059540607,-0.07617047907438788,0.019528990530049625,0.014415932736985932
1.16298914923932,0.19808239502887834,-0.28066147529407187,-0.14518962823792644,0.3188242838077335,-0.23575322468405385,0.182058015989414,0.08906623496352822,0.12427939059469029,-0.16686576774099898,-0.02076092461609953,-0.03711768636668599,0.12103787495642768,0.06962932658486949,0.1220793502433766,-0.0959458340345716,-0.05051206604175876,-0.04293736148287678,0.009942381080977556,-0.01513715314854236,-0.020402788419215237,-0.12516308057379755,-0.02528188673010842,0.015802721428209498
1.39767420290358,0.16424240066193474,-0.03982944162968347,-0.028558876983221546,0.23508212996152414,-0.2797668543862622,-0.05839661526013885,-0.14150766079717084,0.2622916850537135,0.12566380446327285,-0.05153291230847236,0.057670528847860336,0.0012380027551590434,0.0005759581961320464,0.0673432618739792,-0.0676140873302876,-0.08092961271957225,0.020289890794139558,-0.02186965702678054,0.05651289087809996,-0.12827092609137009,-0.038517083174151076,-0.031651187192608,0.02038772336044569
1.46717689965213,0.16491724969587593,-0.0029147653402092594,-0.0888241946148872,0.3093408849751254,-0.34648760141516,0.045255730176293155,-0.07110640287577517,0.1694928969602378,0.18182584515091113,-0.179980671970005,0.09044046714251858,-0.025137990494782138,-0.05261345845435157,0.006385539803822439,-0.05117596270790614,-0.06507108114412777,0.04669786776367157,0.00793628632849067,0.058809922305725224,-0.1480466823620069,0.04843239684399775,0.00026003168566211745,0.05443255604009801
1.57934041643112,-0.8507548524886699,0.2582579770412198,-0.19153175101938394,0.4576424746655265,-0.14727619114449542,-0.059879198478948514,-0.0957398028818133,0.16723962531443234,0.1424883095968987,-0.09054939360348213,0.14390602752681747,-0.0568807886422755,-0.10079927803831024,0.001802542049368782,0.07512000556438249,-0.014262206048069666,-0.038621440825099926,0.02276034667287456,0.07520005767850904,-0.06985129923825764,0.08046423790301,-0.02579345562147006,0.03952606577689403
1.90189828659735,0.1636615572132864,0.2158361554822785,-0.2982261367562651,0.3637642906604716,-0.008423426047505705,-0.055482323715576924,0.33458692631990555,0.2675778013729669,-0.06195710087416919,-0.026576084939474297,0.0024073450964892653,-0.17322581135314688,-0.044789463193482856,0.11742610349342053,0.17584574382639195,-0.005254832345964577,0.021747339297688448,0.12327525499213758,-0.010020325399569572,0.05741710628340522,0.015902475543303218,0.04668638940803285,0.051254805986457104
1.99736532572493,-0.7839876615845006,0.09503242428699862,-0.591608883344555,-0.150361804502103,-0.23060334462492835,-0.12417537238318249,0.2868867308662901,0.12751672095068273,-0.07888397499602777,0.07679267577844968,0.02838211986393531,-0.09837677670375745,0.010790504168327365,0.04643356480835997,0.16796537510646167,0.03567967074480766,-0.030439256240333067,0.08770445306804998,0.029607885501903335,0.023864951424917687,-0.008998305015693464,0.007506618670721493,0.004856026519963598
2.08856392307049,0.18960085139111443,0.20695627973446398,-0.38833432762117137,0.15378479524281513,0.007958895482925096,-0.2253334300413783,0.22829639240892854,0.001326315278053603,0.01283857314371736,0.039963267907653074,-0.025696184460942458,-0.043224643048352426,0.05411778598205973,-0.01637387308853402,0.07913451829919478,0.07448900606579534,0.031537185976184025,0.10337539963757224,-0.014801350638045458,-0.0018897245465213284,-0.013203249313561451,-0.07434064822026651,0.028447646968526044
2.10800584058625,0.17301414208554153,0.08270024262233468,-0.2140506588037639,0.4047573945853391,0.14829029463950663,-0.18895618545381132,0.09098113078570445,-0.2827452221881751,0.1774656122294304,-0.011144810660714632,-0.0725240174110704,0.15244934550271047,-0.02168194261821061,-0.05804851272288896,0.02160211031544683,0.021497835774095773,0.020260243419079237,0.046243127118325886,0.00713306694060905,0.01836545690883741,0.018986290750677957,-0.09792543172497731,0.11015940630909302
2.10959538299129,0.22202073235613873,-0.19085663805637534,-0.4391404656580289,0.15763006566323903,-0.12159817669109421,-0.024388579014349918,0.1474464567908153,-0.33989274399219804,0.1090532492583767,-0.024114182389642098,-0.06917481890018991,0.13825741535321645,-0.10779980610352108,-0.09942621459108769,0.01097465571178379,-0.02215894957507586,0.05703541391796695,0.014406696175183847,0.024627701946387342,0.05726406216699955,0.002186678661932871,-0.03558077050763661,0.12582413913836044
2.18307450301212,-0.8540682608039939,0.1774452578297707,-0.049578704930875205,0.32820890779606915,-0.040748595597890375,0.012879291743804843,-0.03613392855921252,-0.19842245215717014,0.010053908980612878,0.02191555286357818,-0.2686214635839179,0.06421202831195044,-0.05757448069128899,0.040027561508837774,0.016518009229363986,-0.060516703223020954,-0.0457876250990126,0.020035687814613592,0.04676900054761242,0.039995963653690826,-0.012742376477615724,0.03810633563140243,0.06509159536232549
2.18673876833911,-0.8432178597647708,0.4265782204259042,-0.12701429885769763,-0.02880188678754454,-0.15058310050159376,0.12526206508284685,-0.10463161596876058,-0.019771547283157855,-0.012043336306732128,0.031519632790626056,-0.2717319480049956,0.008731360267462206,-0.0318679707768588,-0.005396712138174627,0.00728757412200815,-0.042416474879024446,-0.011543034932523535,-0.006512599659690801,-0.02341005231719446,0.016051411519636086,-0.026950473930311566,0.04249796112132355,-0.018065859669745946
2.26578497197039,0.16741415769467263,0.376448241255675,-0.08385329215438132,-0.1953356717516146,-0.2306322421538777,0.15771984271388062,-0.02292160312986707,0.08231576882912844,0.026972369931796792,0.021829894956077837,-0.22653961255295715,0.019356089161246513,0.020366546205408176,-0.014144745291490138,-0.018635932968721795,-0.07722954002516665,-0.002322246382432662,0.07447974552529021,-0.009766999109703363,-0.029343899176633683,-0.04528048627687209,0.03176157061131616,-0.04776073566404617
