TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
0.006021438863064,0.3184347456339033,-0.34655863587526936,0.09782251842132321,-0.9671662221862031,0.34227368294621247,0.04733895342004741,-0.46576052462893314,0.5834524727216234,0.19489780100377532,0.44881806431317106,-0.1260702469559776,0.6774992477935617,-0.5813750139953469,0.0132866022070009,0.05030007655582752,0.3414268764837239,-0.15287747584452704,0.3390089164293986,0.3383747408085359,-0.054979371886159166,-0.27603819221331094,-0.02828191569872659,-0.3081074607225413,-0.23812043868043747,0.14476400458707187,-0.39218197393599585,0.15232917050112102,0.14533016107590094,0.03843025752031039,-0.037518097536314236
0.0154433843788352,-0.46798812455319927,-0.3760450185367098,0.22576170201416323,-0.5908408163514066,0.09934233510571942,-0.1730564735378543,-0.07653057620946581,0.39427435483298473,0.2732874181833885,0.30574866967158676,0.02018835724236121,0.5751396699375318,-0.7151382565891282,0.2956835548093047,0.03245774369282783,0.2793869411104679,-0.2588358619588296,0.48886276490111985,0.27400656692555153,-0.05867173914200432,-0.2952952316816946,-0.24903335822843065,-0.28512628611552837,-0.05096021369049823,0.23464562161542926,-0.17110641368573082,0.008030545040029253,-0.14869454194507528,0.13301098763975103,-0.003939214843159314
0.0173694865991158,-0.636886663475954,-0.5582541320274185,0.6163268569009079,-0.3616713458414119,-0.7011490658416273,-0.6865690647385778,0.15504538753034003,-0.3882647712466081,0.14726662318760655,0.43450990517435795,0.08419682011704027,0.245627194057473,-0.7178429595407946,0.07434983233428975,0.1392400965537903,0.12504516081563585,-0.2516871104484328,0.3758789024293123,-0.19043156336234887,-0.07455296283873274,-0.22851116949568107,-0.3530618804612203,-0.054702842374986946,0.07602337136898409,0.1799387259127877,-0.003061344757825297,-0.004469521168361642,-0.23293148562644275,0.21191339096857068,-0.04296207395529904
0.0217868349329398,-1.3537175331945377,-0.42331027443786634,1.0462099885813931,-0.11357870813597291,-0.8941632469287955,-0.6480348452711451,0.20349115563818027,-0.5209905593152991,0.079256530244724,0.35274575729031266,-0.018691453804384087,-0.02063003395797566,-0.4974913465706521,0.19388598638317828,0.047521931650364266,0.06872019987964165,-0.0939021586198897,0.17418291355522023,-0.350336743866286,-0.03038724070893235,-0.2507731676918089,-0.25254824750674715,0.2187847354556184,0.16147396138263165,0.11137024925796483,0.18717665808018466,0.06809558644827689,0.11282771615076714,0.12254047767939184,0.08536215209446582
0.0236539792007251,-0.8976966027887867,-0.9800822166094818,1.682548131668195,-0.18412236358835896,-0.1274759212467553,-0.35257853250207555,0.35642705732300095,-0.2079305121384486,-0.003019174742261942,0.079492484025903,-0.07346605528764708,0.058389589814127396,0.12726962433219183,0.5720532694427641,-0.039378260632562605,-0.26023185165500295,0.13994628826065983,0.13313063515346377,-0.07954432695751308,-0.3129239212960873,-0.24179375788173893,-0.263691609089907,0.3490428233657236,0.1885223257073198,-0.22369289283946206,-0.19804996742671183,0.033859646324597134,0.19095029037485453,-0.050228771033238154,0.13725672068976655
0.0912510183968422,-0.8771292699213696,-1.1086888612989751,1.6504682570419493,-0.18607068818991307,-0.7937489676592253,-0.4289714407339587,-0.006237517958515856,-0.49928735486104464,-0.2138068152831234,0.10652707864574144,-0.2913294498583491,-0.044884640175714106,0.13297262672646293,0.31229189301695714,0.13437053828358103,-0.32489310033282354,0.2535764295027095,0.026239513907461706,0.02179675696082448,-0.17267294548025655,-0.06069747334354168,-0.05944063949504493,0.2719444938837739,0.16112571141293333,-0.15398028468208053,-0.1653595595793499,0.005047320799440954,0.19581428364871792,-0.12330772037008024,0.06722287151898008
0.109828407190697,0.25087430978625314,-1.7450500907664175,1.242654214374197,-0.009397575395283683,0.3218381272039068,-0.3196733202656455,0.03442731509365867,-0.08306667572763106,-0.2754031539512232,-0.034752770332310196,-0.5905171940955422,0.43734609023783844,0.15133016275329025,-0.3231971458681217,0.18529705746341246,-0.1876196609271074,-0.12057464681181915,0.03186857533931012,0.5532223156713257,0.03897340583346781,0.05147293900961419,0.25249718963749457,0.006010647390438113,0.06539302539851109,-0.26107619879353616,-0.2192505906454832,-0.05903873474676337,0.3394016481093814,-0.29235099888736515,-0.26900103158059613
0.113440764064444,0.2140279972380086,-2.6294112404345675,-0.2102789246444817,0.6185181004590589,0.6346596077835094,-0.026117159366773845,-0.060497955994079665,-0.4514274694178323,-0.24591209372530065,0.08187069448995628,-0.5859326996038285,0.32243301392169704,-0.02114588418746097,-0.5230172555838283,0.17979162947831917,-0.2560153727481289,-0.035151228610011236,0.10717503822397614,0.07011140383392525,0.022602319375161127,0.33667694142746907,0.44119157475714277,0.07543193823387848,-0.23203186441442894,0.16692124868362837,-0.1203749477415094,0.14394414987773688,-0.026886273899124086,-0.13459249343063048,-0.22304706263075352
0.137447118292763,0.04009338425892482,-2.3507031783086028,-0.5531707251555956,0.6430082800566465,0.7019535445485311,-0.38277100675644665,0.23678620640997547,-0.3116548085938315,-0.43212058985473445,-0.11189660234255973,-0.6183916455246807,0.28815844831846904,0.024085012265394317,-0.264479866313589,0.22612407563989956,-0.28816548266883757,0.1326887992495773,0.2471132386146102,-0.146442212646802,-0.08408870989496074,0.3334865980930241,0.018289200139892547,-0.05558289742403468,-0.17446962038685415,0.29399827577353377,0.0440350181162003,-0.1625172065555897,-0.4784156138035557,0.05563534803591855,-0.08934447136847927
0.175701572519407,-0.3574022528374008,-2.5522136779981905,-1.5318511192273088,0.6123258156167493,0.28126077730302396,-0.060744098904415025,-0.08513185837528045,0.39042129576894913,-0.12437813442806468,0.043562714172882454,-0.3812633167368952,-0.11889763173513467,0.2976090562983371,0.13484810474287204,-0.06432374084000413,0.04384682830955523,0.21653665832995242,-0.033499595288802315,-0.2993543515865285,-0.11764206140751479,0.20297606351517142,-0.3745958544044305,0.1485069410560002,0.05800535431132397,0.17263139861035623,0.30697546877122034,-0.15400554055148244,0.002980314315936142,0.47255240035883034,0.3627949563351471
0.188459931666573,0.31421507123951714,-1.5948572102905152,-1.3041866319384552,0.6509083993843503,-0.054016864747150305,-0.478930914765614,-0.21841519765793474,1.0254580585089157,0.2692620607314488,0.35071861257099174,0.0465185304059966,-0.2291257443989891,0.04346340642479993,0.11017152426601659,-0.19192080794214345,0.5046629329677118,0.3095414382833067,-0.21821238137542923,0.03002756061462183,-0.15247088701156683,-0.15237607566272998,-0.31076852239681363,0.23327838009999963,0.25895617656466763,-0.14896434856236787,0.16375936338871705,-0.46834889676959285,0.07700060247887709,-0.2574639237350734,0.11188377363921899
0.211014437875058,1.108954788521343,-1.5146708797865795,-1.4659596286862489,0.15021719172816358,-0.8300223152642948,-0.6043404990248078,-0.7042984968573707,0.7183225529421786,0.11266489127104576,0.24866173848084464,-0.0005334496705236935,-0.5087961444274303,-0.26352389215281813,-0.07979204504205725,-0.15942137623197133,0.5344925417156102,0.031238934651628577,-0.4105416463014015,0.1383493481121671,-0.04227624543176176,-0.33997400419917406,0.19996533712046344,0.12970462921062217,0.2231308785438406,-0.044951282764414964,0.12161054245729139,-0.05333811900980011,0.09753125448022115,-0.23694407640447834,-0.08105852934515376
0.29193173530297,1.781648244662251,-0.8184611372058392,-0.8123439325987971,-0.3751551514399827,0.2562826185223858,-1.5012255283565037,0.06883533712594367,0.39954069541539616,0.016514974542939938,-0.6086719382092065,0.6030081915991737,-0.25955769010238144,-0.3038685004129806,0.594368004591991,0.08865236826637879,0.025247712891025318,0.05216675820750612,-0.2530235422829438,-0.08521600722319798,0.16961408114881574,-0.08780306115730435,0.3944835107354006,0.06334996413907085,-0.07034163089033917,0.007402946958528424,-0.12680052253952487,0.31377823877482475,-0.03219820917844763,-0.3058549322888149,-0.10079319034703063
0.321331506043033,2.0200905644251357,-0.33177777218537485,-0.4508122666534763,-1.202908748403655,-0.5529337846258157,-1.0885864269252006,-0.020622589089066494,0.02629673305158403,-0.17870920090884748,-0.9208602388005357,0.15773366688710122,-0.2725297732092535,-0.21483106301555216,0.3415700962795456,0.22228269039455156,-0.34417653201760984,-0.11857482893575602,-0.07584812718596787,-0.27598885978374377,0.13676601724327822,0.2664328790766826,0.13146926905957715,-0.17646208688318502,-0.04504619823731985,0.04012720041264124,-0.07140212654963236,0.16963194176960453,-0.17401664596736632,0.2852664255518822,0.2286957659502038
0.352163255010744,2.314786905056536,-0.38463186142512695,-0.1420819579626014,-1.2094518513448735,0.2810668782080804,-0.2862467454167584,0.33342750823488543,0.1797378774256469,-0.041771327906638366,-0.2777581968909841,0.5539038739755281,-0.14804306443833412,0.046459147887280686,0.11356413326126259,0.1824138031258893,-0.48240254572003144,-0.16978778876767742,-0.015027433041482779,0.06026947265896358,-0.04001593843274364,0.5106248237875434,0.03498993901279376,-0.10694002525511798,-0.05726213442091197,-0.1620187276384874,0.07374869329262726,-0.010854604163839758,0.20125535977708833,0.1328933556860895,0.19282318920945607
