TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
0.0154433843788352,-0.7544339810070182,-0.7736348258253971,0.6705600109951174,-0.8644477911780215,-0.40996895655566834,-0.5339711407678727,-0.032047290652917095,-0.07580815165916237,-0.0807494545901509,0.22044805933515663,-0.2821915774408488,-0.45208067184233813,0.6652051138275046,-0.7876808883150128,-0.6536492990155722,1.1108721932423715,-0.22224322353892076,0.39512537848371077,0.3898103652736994,-0.9219170855416792,-0.44897562601887636,-0.019922216754345277,-0.08596715605383026,0.5492703888689145,-0.07080869610516942,-0.2175198172817838,0.07318551260206947,0.5268207278584636,0.6948370284540916
0.0173694865991158,-1.7891519058855931,-0.8854772046685038,1.4765388164886675,-0.5045150984962307,-0.5025077406134719,-1.1860802296441786,-0.3532142339986973,0.15078153860817586,-0.40918484380234427,0.042873949387186805,-0.23602379321092667,-0.8284727866374735,0.1151929088571176,-0.771024422038033,-0.6587099778076254,0.9621826679686935,-0.43623596517714436,0.2966363123336237,0.5366785732791498,-0.7066373545402186,-0.6506430697094862,0.36172551789171664,-0.08047742929170067,0.2546984122964516,-0.02742324338116587,-0.3471145421514028,0.17954377646764494,0.25861173547587357,-0.15490269404617418
0.0217868349329398,-1.9482659401651135,-1.3269722547957477,2.321845368162982,-0.6508100185767096,-0.6885472652178114,-0.9954223380588786,-0.4940743500759051,0.08186344307355738,-0.6319936843949548,-0.21649411172754357,0.05736380977067056,-0.7006761807164843,-0.11876313678750414,-0.2776636208951871,-0.3544195463001274,0.5289508936160578,-0.1408549243934656,0.10704305473736458,0.6722278134854663,-0.12972784647695035,-0.35264146956703285,0.7168728118156312,-0.12310447058071844,0.060841633905331226,-0.2637100483243858,0.06770962520262723,-0.042231643088073645,-0.0008065694922950376,-0.5324779083972634
0.0236539792007251,-1.7351399273848949,-1.8115324079747566,2.746060404165723,-0.40787060724264085,-0.3635113947427772,-0.4998581161375147,-0.4725175362076112,-0.1738383915693554,-0.40566261889522404,-0.3642456352828585,0.13103184361671735,-0.5874322343569179,0.06846277331144872,-0.08464938492267614,-0.014881403284687105,0.10323693832511648,0.42053229609835285,0.23804483862916917,0.6409915311249509,0.1693786276311868,0.1353896265825482,0.6123373321864078,-0.16176347045767137,-0.044318737635759144,-0.5458487556647281,0.3413391719163525,-0.15089810741462673,0.028481892327028885,-0.30782563977405003
0.0912510183968422,-0.6766963078535813,-2.6492904596870805,2.4133727848805164,-0.34693566420355026,-0.5940154874894445,-0.08103563518370446,-0.35604445684455377,-0.4583845788822111,-0.4750386848898248,-1.1642983751976677,0.5280231831312483,-0.23257595575530438,-0.13757250807586874,0.10194609867765769,-0.2882177954592887,-0.8584719500532957,0.22683163217737848,-0.021239251215796902,0.3285230862176066,0.05635468469591746,0.4171814586695378,-0.020145021529130853,-0.03185614232799234,-0.40647743559297417,-0.2909005497295098,0.26219790897490997,-0.27487714560349685,0.01420847781150398,0.2442632451949499
0.109828407190697,-0.06625354377456302,-4.027689285106032,1.214270280783742,0.5701206307354233,0.04255258390765773,1.1941143838755575,-0.687641327077802,-0.9682692832006484,0.1784240755985405,-1.3638298390333903,0.23133103952046966,0.055578351359931416,0.25354120118214396,0.0028758094252678847,-0.36799174562253706,-0.5964692071824063,0.037968477258358425,0.24726024414998468,-0.14080240039343447,-0.10713931829966195,0.7041582070935133,-0.18178679052847352,0.2633137174023243,-0.397240446123944,0.22881739713293484,0.5835905202320094,0.2110121276460916,0.35253722087337097,0.647332993268876
0.113440764064444,0.26978528050063044,-4.02451155484106,0.03872936961869101,0.9020124833149237,-0.08739619216219446,1.1541039619916709,-0.618047871813812,-1.2614418413830084,0.17828426598807104,-0.7115529337120167,0.13817911864456225,0.0879046162115156,0.4130844107642995,-0.4836180518618544,-0.24429901293370615,-0.17920602446665812,-0.3023822410656992,-0.10479758340522217,0.04512513750689503,-0.30348127053814083,0.21016020400106625,-0.5018463830532393,0.32827024691201573,-0.19978359548359598,0.9267076159259828,-0.051741162964676825,0.3955619527238129,0.15912480330217374,0.09952477670998769
0.137447118292763,-0.07018977194815874,-4.478857770163683,-1.7591636683639424,1.2269419055531006,-0.007353079797641569,0.8540463373941579,-0.10744694779241239,-0.6559993998680671,0.49804452082911277,-0.21539963403869944,0.3819127543795634,0.17772029167787318,0.4592376468045907,-0.1459635412434778,0.02617456655151788,0.39419945349812924,-0.13968046735108758,-0.21872523100070956,-0.004365729100882049,-0.12355008375996802,-0.10695578261511537,-0.20362377376542123,0.40029902391993727,-0.10160349940912282,0.05960260952069005,-0.6765184605616986,-0.06990730355850053,-0.26784966746385463,-1.0197288933898705
0.175701572519407,0.4594742905493436,-3.598301800004765,-2.1283121854846176,1.4711777641861197,-0.3807864633790452,-0.20538366952577095,0.5069519483878934,-0.3236764733625709,0.38928460842169776,0.5656869499842645,0.37192850466623,-0.11153152227673307,0.5226367902437348,-0.05776179678032943,0.1751509888148412,0.2685944391688747,0.01742045343685303,-0.5123284180201306,-0.2659291195774143,0.0020242666692129882,-0.1608774993294624,0.3728381274281139,0.3671913554738102,0.05339399347576913,-0.7420894025114059,-0.5924096846463881,-0.16765558620862986,-0.307534732170795,-0.48113465878974815
0.188459931666573,1.447716655874938,-3.0122654142931493,-2.281619501807355,1.1985779607568607,-0.9436480433469252,-0.7517666862972067,1.077758762646048,0.1746211042933344,0.07456217935795796,0.8112531260960109,0.6407252098864447,-0.16285063899128996,-0.0039319602558280115,0.19107617858253542,0.2500886323586416,0.28365800451725787,0.3170876287834162,-0.28016212306489346,-0.5525557741604371,0.04447953567026564,-0.05604040107754349,0.785943655721956,0.17948296510412953,0.3863012976648055,-0.7639438708768586,-0.16220806911208852,-0.11919793168214426,-0.11053594935001099,0.6252039174096012
