TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28
-0.839253719086909,-0.7233298659278495,-0.4907894852314897,-0.3260258120839193,-0.32878477282120877,-0.07781048260576652,-0.029452945642832577,0.046360356592194216,-0.08905469295144881,0.011787567686239944,-0.13881818902005483,-0.001975175512394923,-0.13235776079802278,0.11162573993996915,0.16016173754254498,-0.17251067457272953,0.127318056315867,-0.04556573731955358,0.23242053550329778,0.06423735590820681,0.050213366856357654,0.03204661863142816,-0.056133631896809956,0.10711552109284965,0.13579467427070885,-0.04253506509695351,-0.013973918996738846,0.05076183892123004,-0.00976131904283955
-0.629508410326847,-0.8387472631649432,-0.44615023499407436,-0.3687986847194981,-0.2112326541112539,0.19468680622898343,0.10582925121498465,0.20908972496522557,0.05430314038231976,0.13279316613075687,-0.009348903209866056,0.037691066542383043,-0.13935326288534833,0.16395218898647707,0.16323795155812057,-0.17101191996795617,0.05002852319443263,-0.06322930306599306,0.22935695678431983,0.059794861678381474,0.042647832596019696,0.06848089365819188,-0.13065748391686496,0.11356640662004402,0.044958781996400146,0.07127780346988016,-0.04967535800683547,0.026545126804208112,0.004168176438743161
-0.552569765555599,-0.5656080060403443,0.4971792041357554,0.021645212345795046,-0.48218329012915334,-0.03987872966428064,0.010156661021844673,0.17315733633230915,-0.033340034573242014,0.07435047837763421,0.026290737554565638,0.06683069669545898,-0.09357139412479702,0.12443828847508069,0.162378704631688,-0.1653959767620786,0.0379018065089749,-0.04189401720966871,0.15981005427283504,-0.03541367908506533,0.0017793639920660079,0.06682347401612111,-0.15693902737691326,0.052709927102277024,-0.02106392472450462,-0.000747598015239264,-0.12620318394287036,-0.024799426166733855,0.12992041310361901
0.085024864095449,-0.4576026907969246,0.5301849408034975,-0.06338832893825036,-0.460903827818621,-0.11606299702295796,0.007482381361888084,0.03395031851959312,0.12854160134411832,0.07305632765335347,0.11202349736447668,0.06751471655892428,0.12780486394907437,0.1418199435272016,0.009563662459161478,-0.07604143370835667,-0.13104533749863004,-0.02238450259770891,0.06779307708884236,-0.0703340294691323,-0.017517430430677286,-0.04918549171928044,-0.16379062205323563,0.054733160636789305,0.03205906230252263,-0.005676021974067663,-0.11544372925576227,-0.09479259942559413,0.13114528991237182
0.750610688492847,-0.9215272202453106,-0.058496004031728076,-0.7570890122677637,-0.5747718401283534,-0.10742647894666835,-0.2264056595087979,-0.28035196406495594,0.1492998224211166,0.044027558321972915,0.19046676122022535,0.08285111150175911,0.12020327866268748,0.12042395406474557,-0.005963348102862149,0.07059165898437957,-0.1519531331916051,-0.03437689381553551,-0.10236571084148204,0.010763948297526239,0.013589488440023815,-0.055563128098239684,-0.14275229531459607,-0.04309941721391889,0.07046500983132437,-0.1384436488987304,0.04198397619263729,-0.05504093794551415,0.039809678507290475
0.933069430133357,-0.5500579923428608,0.775414016051283,-0.47730742026429324,-0.16917161711451562,0.26453649685472985,-0.18924808660918732,-0.08898309364481563,0.19847156840256494,0.10126727867404732,0.33663818561411557,0.012451835406305307,0.1535338648173447,0.1392624425239972,0.11584551371350013,0.1031562777270275,-0.07806268934631608,-0.0931661811763882,-0.1361362359467964,0.007294778456098189,0.10303686173975475,-0.0162294726236221,-0.02752143027019439,-0.18270937926791614,-0.01626737002926476,-0.12366143616698574,0.03268673989781861,-0.016889936432568857,0.03458538890886464
0.964985078500852,-0.3873778590424239,0.7409210595917607,-0.5844909728163139,-0.007810616726766813,0.2680323287769546,-0.01970855946018611,0.06891333682234306,0.21600836456374536,0.04029956314099514,0.22418487218197594,-0.02963162538089079,0.18849947049331672,0.06948238883250438,0.15476168215912292,-0.020809435022799742,-0.013079807089243098,-0.07382257376678274,-0.0559060145572819,0.035542931908605226,0.15719916903883988,0.027278392534336993,0.12265685907273621,-0.1337116973928331,-0.020736619555537916,-0.06024908286546236,-0.058594669990936994,0.034519617750156634,-0.028414051761899914
1.15457215880067,-0.2434739307969666,0.8391103069779956,-0.727391551938603,-0.07883212861943702,-0.3339698294322447,-0.16184107325690786,-0.14637478994053474,0.23095654562597318,-0.17209357825016797,0.0008969481152441015,-0.0521891790103746,0.08860479598952746,-0.02359547155724904,0.03829546856813214,-0.12987960390730022,0.07490454753193793,-0.05808197646226057,-0.010864588148100875,0.16896060216991235,0.08783852342095817,-0.005635605056756115,0.24995257358425976,0.03775800961004258,0.09721524078807296,0.03131171937347075,-0.028187039886025975,0.021252689161683363,-0.1424031934036824
1.16298914923932,-0.1869035873125509,0.8773786977602507,-0.8439343042055227,0.2369097570234572,-0.3320832641448825,-0.07376500952623274,-0.12822280228052813,0.3717363219629512,-0.15971326175161418,-0.03387800215188643,-0.059979133376562764,-0.035690712128357366,-0.0032506622664948558,-0.10253282736398962,-0.08245857460383821,0.08527110888150223,0.050268958797716486,0.05072226108062102,0.15377193178669807,0.037758033454581404,-0.07192773340946171,0.16013140498869263,0.07969879236648882,0.063197344275231,0.10459773215428908,0.07191581088886895,-0.008621789857513254,-0.11733785120630516
1.39767420290358,-0.0679701413983279,0.7680020385176075,-0.8135107287842768,0.2960000788919338,-0.21237226809554952,0.02574575357072425,0.05329531466233632,0.3442510783176721,-0.14057289220996028,-0.10047427114748883,-0.029060834350342863,-0.07149446497670776,0.02767022722418104,-0.15125326740285203,-0.0393836769958048,0.0709668457079995,0.0857659603117366,0.09428786316231719,-0.05127625706484809,-0.03700417940792863,-0.09032949750416244,0.029985147962736092,0.013416522954131283,-0.048225446699736024,0.02399209849515031,0.06564200804545434,-0.02186500064398332,0.005274646801270106
