TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32
0.015261738676321,-0.7864851755376121,0.8854127977408468,0.34492145053463413,0.4345744198609964,-0.7515516669456535,0.12055080597102802,-0.08236168640277373,0.030682429767066952,0.10208305434514155,-0.7029144670177402,0.5150572521261682,0.23618357331061915,0.33554888641226893,0.8255463944270232,-0.9891217163576969,-0.3253074784814998,-0.20711158249243738,0.07754781208978845,-0.1004172106177246,-1.0810984015179432,0.4755715164282309,-0.4868982102054558,0.12073760959733197,0.5556155319108796,0.1754728063633104,-0.16843198308930704,-0.48718276228331836,-0.08118121777214586,0.12972440166362353,-0.14497120890659068,-0.021524640096704472,-0.7816803641044976
0.0171651860055275,-1.8407516213316195,1.1025678721848242,0.9885530022914829,-0.011251559464983435,-1.1037791879709802,0.5205230219921261,0.024801630166773083,0.6351999593403949,0.3694558302702357,-1.0775812545235293,0.2547846351609087,-0.23477676119574015,0.24503449657822568,0.5544584676410768,-1.2498524558701705,-0.37233242002901584,-0.1861605431053705,0.17024207774272254,-0.33765464491599567,-0.9803255725792518,0.43791255767716614,-0.3448150677632329,-0.175393451243773,0.15810996863667748,0.09945196227561684,0.2987564524401386,-0.5806071213540085,0.21058742101447084,-0.021171383688239585,-0.030267985119469192,-0.3301010046085214,-0.24474793582956164
0.0215305773122087,-2.1881824577484896,1.29411409916268,1.3851687718476087,-0.18658745446920913,-1.0411009669717988,0.44134951591459626,0.03441250043003795,0.7592562200791587,0.1627282129479561,-0.7451067777955676,-0.10643100421618874,-0.2535283692200888,0.10894675982326026,0.09878428310912211,-1.0813569317058482,-0.04992080346036425,-0.2004492849281057,0.09181365779111092,-0.44030992038238254,-0.7664828243509042,0.05391824069231049,-0.11544796313655371,0.12222805918669942,-0.15077540801067202,-0.03314451515985268,0.4605654409827434,-0.2778850358418934,0.3461278880974871,0.07243800908829073,0.04471172345980588,-0.33020705873926615,0.32585126258362646
0.0233757601547069,-2.163211885776844,2.055284581164713,1.7181652032912835,0.1254224063346032,-0.7902737420306184,0.20107782584027953,0.09128693096875774,0.6455022817218349,0.03748150332556869,-0.07682927080032469,-0.23511346088204882,-0.21544530996787986,0.13156912160954262,-0.2590564876224912,-0.5777526061894396,0.7563131604284966,-0.07204668141368123,-0.17390646446438562,-0.034763370965444164,-0.606895087634591,-0.3919057759009217,0.24827210131854066,0.609314222293378,0.0344713552426623,-0.5177538637054386,0.3274693785967143,0.004700437037411095,0.21556270710508055,0.37275170023348486,0.4637049198410724,0.1882922403995446,0.5831454965713316
0.0455997960795833,-1.733178704126882,2.4609942115687673,1.7079821473306138,0.025302664345217257,-0.46633167910982815,0.24866069071513544,0.10846890168953373,0.5253275064022012,-0.34036297263254267,0.07032934546568467,-0.5075075586806399,-0.5485380214705967,0.2894471830354938,-0.39303854463471904,-0.19529771989237762,0.5270694818831273,-0.05650643395633964,-0.37967857729849946,0.20442990894388016,-0.300503856419743,-0.4432187101653623,0.19871086311012434,0.7557054900369824,0.08248741546646768,-0.5868737694364703,-0.049228959811736174,0.022770272174837448,0.20139800118777965,0.3353765326818476,0.31936692465540323,0.39372926310157436,0.3848690789610675
0.0901777202819192,-0.6722557470688303,3.225188083013059,1.2801412295140955,-0.19206880344098048,-0.5407536255816654,-0.17072904745373568,0.11285769478427182,0.23981167453292979,-0.49492586799383714,0.5378594482266807,-0.9689352566527288,-0.7202322418081004,0.46912686232251316,-0.8632785548078971,-0.025409775250887397,-0.4175858206600666,-0.01521346626616393,-0.3819555904915599,0.38604243997008375,-0.30526945270595607,-0.3040157663451064,-0.15008511179422612,0.10711048927493348,-0.23395305673398004,-0.24834509626219053,-0.44184858788871656,0.3539970220654375,0.2663219424207037,-0.1424800819836266,-0.12307024131092853,0.027881183508896082,0.025643858373405312
0.108536601088434,-0.14738746954666176,4.074894268570248,-0.34806976683382385,-0.8247015472720187,0.6937888436902732,-0.3988580370232538,0.733239347781369,-0.2578414958038118,-1.2379352794432466,0.5258696113223583,-0.646260067667053,-0.1922553947464625,0.40940165534302553,-0.42321721471817764,0.06411320404207609,-0.6624102768713674,0.09969399535675137,0.16807334885180794,0.5187324879391642,-0.4600748277118984,0.11161752299862049,0.03982663564809263,0.11030759283158276,0.2560301936189509,0.13564987541039067,-0.6799185289980684,0.6288110649029558,0.3696268099888407,0.22928032011849392,-0.34821377413249405,0.03097647318500649,0.024849203248419764
0.112106469276672,0.4597762260406036,4.174532335821057,-1.1216861181980071,-0.9373293243682329,0.5177082430203059,-0.5268806120686097,0.860002041098063,-0.5040202669680445,-0.7080627447911276,0.6712733915618344,-0.17984902780722872,0.09051719375302608,0.3930662351751392,0.2420793877094231,-0.13815140888629163,-0.9965450978023515,0.3994797191224869,0.2736286965502795,0.439354807422953,-0.09514641749133923,0.3148262615751883,0.34271486590680295,-0.2945284794667217,0.09999384198368808,0.4330189660299775,-0.22022409182870079,0.4233900910910544,0.17914054255904263,0.09713056855438565,-0.16537785935202176,0.1698130259479928,0.09657845740323766
0.135830459809855,0.08500404268199509,3.3031670274062717,-1.8855184588089624,-1.2484457990838742,-0.1669327666415182,-0.22736594067682328,0.8579753505423289,-0.43758353212451195,-0.14919627814830683,0.5091398704298875,0.10882498870026572,0.056419446876943266,0.30996107097110387,1.242542255385392,-0.5891985682364052,-0.5541275993279297,0.48724512285634547,-0.08136000872670744,0.2335969467803242,0.3591505732947746,0.37715298728606245,0.4356119062145638,-0.4510321713523771,-0.1421897409392894,0.11596363004563659,0.34122989717615443,-0.183830188213746,-0.2361436569279715,-0.12408382874412428,0.39160017533577735,0.41009519087280416,0.1683653798988589
0.136991595400043,0.05771661617765686,2.8446621916309955,-2.2290842917579132,-0.9986223880204192,-0.11058105509566925,0.13671515907401888,-0.05001057556503593,-0.388168589462387,-0.0429560626410875,0.8456624607838642,0.4315104027702053,0.40034893105779046,0.6816726385477506,0.6831172260956266,-0.26363672688619566,0.21607596816135405,-0.2196261993725637,0.3040138063847417,-0.4182104637797085,0.2354057347487713,-0.05706200660746563,0.15436228674565838,-0.4561155197504736,-0.7160183486193937,-0.1452008564256773,0.6013993900468039,-0.41292915455685053,-0.37825092358170553,-0.5892781839985318,0.7015417083909096,-0.03502165264675285,0.07529097305176051
0.173634963621368,0.4329539320042412,2.188767295441976,-2.5001436313046286,-1.2232157948533573,-0.3485505253913414,0.393823553989516,-0.8152736677100896,-0.2627168533595203,0.18301763533709897,0.2862047405689501,0.7861392226436554,0.5105121754807336,0.4846221445239313,-0.2152601357443677,0.13189928080381283,0.4751938490948517,-0.7532505520577791,0.20180075095851613,-0.9227184938284024,-0.09447477820256686,-0.5921774623200101,0.15770780211676433,-0.019145977380562597,-0.5981844317284887,-0.4252859305833582,0.1439256998655813,0.2685553695168298,-0.31222048869294117,-0.1550859484259193,0.5373243204539581,-0.3089854111959924,-0.478550794094442
