TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33
0.0059506144591901,0.11430252429202174,0.09282616122191628,-0.528061668162507,0.4567865941972486,-0.5396775625886016,0.5233986863742889,-0.3387289704398328,-0.4791912717397223,-0.19100174135844677,-0.5250230178392822,-0.8466550065675811,-0.2503576591300145,-0.607702949132004,0.2608894804242583,-0.030997265355079084,-0.06588398005115173,0.1624008691638111,0.10704014673035106,-0.1613178105026283,0.4708293701995329,0.17735084073581428,-0.0463382247869217,-0.07959954362170588,0.1499331435422843,-0.1655911776147422,-0.28296424510013585,0.2692751628681632,0.0031078903989959273,-0.3239150917319664,-0.12750559774398365,-0.16346097966215473,0.05677731834619108,0.04107625641567136
0.015261738676321,-0.391259374101133,-0.29585388299012544,-0.04489199371906466,0.3574571307354839,-0.46948832401188745,0.30296659204092985,-0.16068888244061869,-0.35437974136184547,-0.21097403022106012,-0.5467035792756781,-0.6715298083014586,-0.13124554091642807,-0.7199490334024011,0.16256901224980613,-0.12910476840702628,-0.08472183115855585,0.1708810420018568,0.2050934229254703,-0.031104793119185733,0.31106528813998013,0.12042400967587963,-0.2130941064940489,0.129581343619636,0.19293222127870832,-0.3145465860898249,-0.28336229142002767,0.0300110566923147,-0.03214212929890375,-0.29040910951816595,-0.20255402131380915,-0.19301692679596982,-0.016376113024798116,0.024193906634706323
0.0171651860055275,-0.5645121723789793,-0.7362901319028635,0.36819020202241914,-0.10210318082874197,-0.6603414620637037,-0.3246534032188779,-0.7961051151192752,-0.1327123595477214,-0.08635388439268982,-0.25472778171068533,-0.46178661490868284,-0.4288853694663858,-0.5791911048979459,0.004151695317580284,-0.16752185328307576,-0.2807480418504768,-0.05646293750762531,0.1887814833263511,0.36280570540421836,0.020810666088068298,0.13405123307152259,-0.2541598577104116,0.44634380098977866,1.94977795385084e-05,-0.22376161945935155,-0.17408413298505634,0.011287549044518175,0.106357892386769,0.02652513999325921,-0.2191735363131897,0.0328134374294399,-0.06769162378772034,0.05467708484327044
0.0215305773122087,-1.011195008495737,-0.7312208552681416,0.7676971133121192,-0.04522293106879131,-0.485130411999688,-0.561542626325025,-0.7810360049250875,-0.0357646396190654,0.0848292532997264,-0.036565806209934874,-0.40989557095558343,-0.2602277889457682,-0.28220066080536904,-0.07858516861789304,-0.19791968318466052,-0.28876446686864765,-0.12718886858993053,-0.09450033714579913,0.47578036951683755,-0.11438673992098075,0.05620281959414168,-0.0901724823414075,0.28872081441011044,0.15314295789716004,-0.06509221671910338,-0.021925636278827574,-0.02208042404493531,0.20709358677027917,0.14659995052929822,0.08276088967175281,0.05108717224653235,0.16380007515425987,0.27004802658390015
0.0233757601547069,-1.1971526555961784,-0.6183940252972008,0.9718384142572019,-0.29684651555964653,-0.2590994064085903,0.060721413470494166,0.010514313269701205,-0.17382824784354403,0.12437692058236703,-0.19368394867076555,-0.29782172566244375,-0.4867661017727529,-0.08659053758110112,-0.03316104170810962,-0.027117737729878705,0.09166813519309636,-0.11700163312886117,-0.3139362822907941,0.2376969034199471,-0.25386534291948615,0.029797478990861125,-0.2511941376577949,0.22661024314579242,-0.014015389864944959,0.010711648481083228,0.09479813728363348,-0.09686209087759357,-0.16980040542091493,0.07537366889254572,-0.04225968324539677,-0.2294444861168972,0.02580853509131041,0.3518118015805731
0.0455997960795833,-1.6407710911309379,-0.5845778553516205,1.1852090427892972,-0.026803907673428034,-0.3504815183243458,-0.20315078552492277,0.4095340496636803,-0.05595124323839839,0.1974024419037245,-0.4712048400776067,0.11411859604938257,-0.2626235558196725,0.1175848884802096,0.11662643734531498,0.32309135849189574,0.2789865892490244,-0.0597116237957808,-0.14930048704907609,0.115585624839737,-0.19170237429668405,-0.04893729632976977,-0.19925007110439705,0.04713412150515298,0.17226187684260727,0.3716822147504009,0.3275841449564759,-0.21603492682627007,-0.09746946854385573,-0.005830952092218888,0.05297721238325318,-0.4891366235714686,0.02705303580828622,0.31559569928017567
0.0901777202819192,-1.2716769458552708,-0.8092877799077561,1.0453410842750308,-0.4534826695804824,-0.6360951127916847,-0.6149339161425208,-0.2562008602282007,-0.0371473077387872,0.0993086808265173,-0.34734270060837447,0.33055181521891447,-0.33790650239508624,0.28588045409144386,0.221544324496767,0.6169541106657342,0.2792718270077214,-0.048233707529646924,0.05956785889308499,0.050077635495305334,-0.08255479557712626,-0.08647607359396535,-0.1922189144141855,0.060128444102123216,0.0763902463611174,0.262500464296123,0.2666633802572712,-0.22460746946541457,-0.11057919984381322,-0.015631007948680192,0.14414008024882063,-0.25947217322123695,-0.23536038351662286,-0.07791378051800663
0.108536601088434,-0.12345445960233468,-1.292273332363638,0.887173468180646,0.32019410829412664,-0.3970161073458021,0.15033755492224116,-0.06834332028882537,-0.2050378657612968,0.07380325337628492,0.3006107327674503,-0.11298305145027925,-0.3846480289303172,0.5984238200723485,0.41916280556403196,0.28444275786363266,0.07139386871267087,0.2737361259310474,0.17949063423228248,-0.34008255073944416,0.32282046325686625,-0.15746673348937174,-0.07587022664967996,-0.2968050615650856,0.13636888447368575,0.0693614266208073,0.16588819717869607,-0.12819980666692007,0.23072529122068364,-0.521695399848706,0.35746155872649077,-0.15637236430994278,-0.1309321112602218,-0.16649080840442282
0.112106469276672,0.17720955523899284,-2.6500548434812603,0.2642833988076452,0.3344124334756494,0.23148992784894945,0.18861285847599477,-0.08035693904635592,0.08291307058909883,-0.052072352400287916,0.49566164171614485,0.010556943791138798,-0.6732354034701233,0.5827145923655606,0.023855859877640627,-0.06263041730856726,-0.2286906972967187,0.19567552894836046,0.12038603092503418,-0.08290181177371385,0.24829150983557038,-0.1641378551361042,-0.07675325923310258,-0.4910082717785998,-0.006037988955707622,-0.1576146124296434,-0.04356825785212021,0.24169524119942695,0.11923016703454638,0.009075064047122005,0.24845893149247045,0.08122546181974834,-0.05441059922992499,0.005123070686447928
0.135830459809855,0.17234755945331673,-2.6720215547145534,0.31584158557720177,0.246436744556486,0.19869681435920306,0.17805456071229614,0.13666372726638595,0.42755518907577394,-0.009983046916934886,0.1837589799217825,0.06537807168611298,-0.5613468803776867,0.3971192183587178,-0.16526616129612057,-0.38332226893231885,-0.29925892410045746,0.09715444221891753,0.13297172638719248,-0.018044634251254684,0.17190673150448296,-0.15085944504137494,-0.10412124602706305,-0.5422794914038447,0.02010648554236156,-0.13067243358626462,-0.17580796112837274,0.03290486559653346,-0.11636185188638165,0.13641578790699338,-0.26403382522752933,0.15158588437602344,-0.1926700134946707,0.07259028355857014
