TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
-1.75430895079149,0.15288603551189756,0.12072338796743677,0.05804613791764083,0.055578575183460974,0.09708392678126673,-0.2964581261740801,0.037082608355144236,0.003415630942447531,0.06968985826495987,-0.012476867345914133,0.150351858999824,0.036667832223348844,-0.10207024070423654,0.0586169199750865,-0.025758918549724445,-0.008975122983728372,0.0733683617653427,-0.05752516359032622,-0.1178498993014975,0.07301883876561335,0.005497130388695664,-0.046634767842174046,-0.030685691871780937,0.025198362109529523,0.05194958261911439,-0.015618299027919755,-0.027857742716510404,0.07802262374111135,-0.017712426525840215,0.05374236810239504,-0.09280413851442496,0.0023074649871122717,-0.08124270856672036,-0.054350598124810336,-0.0353234970093651,-0.034850433852537326
-0.946564987391368,0.17394541791253074,-0.16334893170187859,-0.008771704878611558,-0.1255259647866152,-0.0966758287655945,-0.1482691837795732,0.10913843047618943,0.0043274599532623975,0.09182461185694532,-0.03277164198548049,0.08247613226833264,0.046783185878564594,-0.1505243808173695,0.0778011385207012,-0.03236330287116951,0.008293058567604985,0.08524964694038108,-0.09189990274681015,-0.1301635464040113,0.05641572457620834,0.009345402927103699,-0.017786495233577403,-0.015677376961375406,0.03486288810406488,0.04611697672304367,-0.013144582365983632,-0.051462031157690824,0.07904863664350605,-0.013262678034503378,0.06298155680783311,-0.0517599645200489,-0.014201136147188726,-0.0637842695165926,0.008925463249228154,-0.026252935900205214,0.008100829032484385
-0.839253719086909,-0.80522198847977,-0.41129969115477677,-0.15710108917277812,-0.07279986547261987,-0.03533629616124792,0.06832239443290405,0.13832498118789388,0.0025951842105352237,-0.0033966069124921963,-0.04302950130262431,0.008068037591581579,0.029090824723071507,-0.16550224807581804,0.05311847850983744,-0.04450482898170094,0.013485582313580475,0.04612861130502564,-0.09683823456190774,-0.14341883646987424,0.0008398633541297658,0.009702250206322337,-0.006656094485503398,-0.029035788904372258,0.029244766256846532,0.04057561292500712,-0.0040858554945609315,0.009456995262398741,0.002841981538830922,-0.034846050090765544,0.015207948327952707,-0.040492857479178385,0.022314157874137402,-0.0338953994267369,0.010068522615393862,0.009977543474573611,0.07588114018161393
-0.629508410326847,-0.844105856602163,-0.3743624128200734,0.08094643223945891,0.08882043540458857,0.24393660248107885,0.06362339216819402,0.020925260371881194,0.047506928870006536,-0.02905623602314386,-0.06825115905752104,-0.12867713337014566,-0.007074599611588329,-0.09918302020683119,0.1081804058003317,-0.03804066231945799,-0.04536851932132393,0.04534765462614301,-0.05745443648608981,-0.15279734131474162,-0.061900041424491806,0.01237070542840379,-0.0019267201916612537,0.004805048535986532,0.008548977487592037,0.021211742744391266,0.05397017756717226,-0.0023364367505178665,-0.01483106546333498,-0.01523035249272109,-0.03414874634672396,0.031248048538558344,0.046794942910271,-0.006773084824498838,0.011268828250328555,0.02948056162194356,0.02769564951447171
-0.552569765555599,0.19409243859910807,-0.6034336741505876,-0.052480411601682375,-0.1261486360376189,0.04645337843013519,0.07641436458668485,0.004949713625924927,0.0076165481281958245,0.005991244161688995,-0.07980996728675285,-0.10876115764858896,-0.06849376518850282,-0.010870223596315204,0.007658183083580259,-0.024288105458198598,-0.08756875886393715,0.041106196995530496,-0.04998603722005092,-0.11782284369029086,-0.05038161611019008,0.034762977473400125,0.0063269767320011105,0.01950190167981658,0.05679040502953867,0.0012730811922887753,0.05473253153848683,-0.03249556037958559,-0.028896733926886804,0.014259586504184713,-0.06183933117381107,0.03215018071809708,0.050557699026423,0.012545101550636607,-0.008089610763150968,0.010708511940787651,-0.03848231390979718
0.085024864095449,0.1961935555302874,-0.7197579104564726,-0.07702494560172932,-0.0648414764060554,0.15519788592855935,-0.026520286389458633,-0.0776477620830643,0.016587597557282625,0.011418590690098174,-0.035323882864053656,-0.1396575520399472,-0.06859634478637679,0.08797362124826366,-0.02592310745186649,-0.005502832212891137,-0.12993681889949762,0.03591007006928085,0.08234238663747832,-0.09606829289867926,-0.015334045314533093,0.03607817455726822,-0.03243240314354843,-0.010433796115092393,0.043845898599876684,-0.02404178037331148,0.06567468561713628,-0.07987747739692948,-0.04797058846828206,0.018315813335402335,-0.03695522524300499,0.04109411289949459,-0.010774289764126721,-0.01683639676258836,-0.01486331951314385,-0.01758969643967873,-0.08275503195010013
0.750610688492847,-0.7691770235898084,-0.716228282129793,-0.30366205081347897,-0.11847637064138443,0.02151957800386452,0.08390254936489006,-0.08966089057996002,0.012405291625464322,-0.07544802758261554,0.03146817692512244,-0.0509955749677976,-0.02045832907809749,0.061231920707120725,-0.10446489693259257,0.002352439616986261,-0.08822570280608939,0.04240184396943052,0.035748020979603445,-0.022306790912930485,0.03777737684439387,0.020029001534248754,-0.05871853438165172,0.0014910133041715382,0.006566630532722407,-0.01898817857921678,0.01128669593287302,-0.029033076235187354,-0.022588878275461948,-0.04930532480401323,-0.020341906465166582,-0.0034070865209854116,-0.02693840250006688,-0.04363939219488504,-0.03197300777184573,-0.041033854726749946,-0.051117544915381806
0.933069430133357,0.19134862925304758,-0.35800477738861725,-0.1727373484981629,0.26657012494931226,0.12730794980174598,-0.11060167888875347,-0.20512879058497074,0.1376562800831911,-0.003412217500472024,0.10160689287622302,0.06516018103328444,-0.01575852619038381,0.046719921183066185,-0.0907810989930459,0.007621381745638003,0.011679686762147949,0.12041157563190452,-0.0025134901872605002,-0.12076117012046843,0.054737669031020064,-0.017551291964702825,0.0008058994279943443,-0.017455425861261382,-0.06931039666930945,0.03931429362941729,-0.018757834535907583,0.005008758057664619,-0.010749489426780284,-0.01862421346481908,0.00890405084999224,0.00575706732500875,-0.02619298424516962,0.04576870352034381,-0.09662689135097008,0.03152825198195106,-0.02843309853100273
0.964985078500852,0.18401772930255572,-0.25417500849776226,-0.10676616429904699,0.6646048836113053,-0.10255171274115059,0.021129584314482204,-0.13775977550672527,0.05699945004086662,-0.1336599713642175,0.08181961286347979,0.0778643228046783,0.07691788227278888,0.05748542245853876,-0.06213349714863625,-0.06179906000156666,0.07764409693426774,0.002616016910103187,-0.043167998640760194,-0.07482602856819148,0.08644529108416045,-0.048546484550100556,0.04054915588273573,-0.006156046348572528,-0.0208486159603175,0.08192161858759327,-0.04851963994151792,0.006172723021110457,-0.020684504247455975,0.00859929423201243,-0.02747116319713389,0.014417857026733828,-0.025010693173884827,0.0220599733565578,-0.0012173554044220278,0.010456893779285976,-0.028111797397028144
1.15457215880067,0.23011537108316377,-0.4212264117264227,-0.3579335942708218,0.3301464845658165,-0.4059915158697422,0.053495025738996095,-0.0012002184675190017,0.060442685629518225,-0.11949065220582407,0.07900016507717761,0.13481135555662513,0.12640259981627597,0.06784173086853258,-0.0036639857966664917,-0.10580612482173081,0.07854334697806205,-0.052143725084695676,-0.04838314069112704,-0.04027069666634601,0.018261530639815473,-0.07616760058064706,0.027087457981015695,-0.0072165831799797355,-0.01924818232785561,0.0828181335837189,-0.056392405658022324,-0.03294305604685421,-0.019690420770505482,0.06166085353326078,-0.0450608586945727,-0.004423494700813267,-0.03525733165846618,0.03509673802783384,0.0315133104369529,-0.0027380105251687634,0.004456350871405774
