TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26
-0.946564987391368,-0.17090113816243424,0.31276563894495474,0.026689281156208455,-0.14994195280729467,-0.09028570830175893,-0.2785984263140342,-0.05900406928523926,-0.04041228259505395,-0.14123593682864877,0.07944904782370325,0.017302190050786988,-0.08153810226362361,0.13277912824102253,-0.11147176631377058,-0.240526776943446,-0.03770290442532533,0.2930550117297072,0.12341442430489818,-0.046104795599048516,0.014364458921695135,0.008989881901975213,-0.14537386789511306,-0.1427518978485123,-0.057082979429608,0.015034145589892611,-0.0611408024517513
-0.839253719086909,-0.975198914806955,-0.3219286184622452,0.16200200092577513,-0.35028420197307053,-0.04365686805096674,-0.04381377712271251,-0.040810507259828745,-0.07601250626506205,-0.20045389163137556,0.07507420698989961,0.16994837334541746,-0.08816255814716431,0.0794657963120629,-0.04862993127708695,-0.25796018195392934,-0.062328228784518686,0.23041085790517613,0.126183136767533,0.043000191049007666,0.004878692647751528,-0.08351307962777688,-0.12367068101005291,-0.10993130320294915,-0.07231370543277092,-0.04494276687929264,-0.07805339340323478
-0.629508410326847,-1.1147269122821108,-0.26573697617313236,0.18543224148462528,-0.43972000963446,0.26628694130539404,-0.00295654175811242,-0.10896555967278676,0.05255560478101923,0.05553693623637515,0.10932133798191168,0.10156106820164237,-0.06975163147109188,-0.05092805182226521,-0.04819989356426203,-0.23651444845482705,-0.0061905569775215,0.03122365050238193,0.137646540802979,0.1749139445781063,0.08841960235800629,0.005942239644013909,-0.05136245319351651,-0.13440751241052304,0.02852925908400093,-0.09420620598546678,-0.0878262131953046
-0.552569765555599,-0.6484194824386871,0.6624680066667957,0.3086512978906141,-0.5667206571851445,-0.09562489715207821,-0.00219279483598918,-0.10715691678645574,-0.11068419813088566,0.0240206752188373,0.013098087253345313,0.03566277550957235,-0.05769442551351204,-0.1192293091070137,-0.014527355481034968,-0.25649645438896507,0.06787190951528398,-0.06570828203515347,0.049840846934681673,0.1756345105221679,0.10517677229053377,0.09538298245645001,0.02959193249407513,-0.1733212484909666,0.03557235779207199,-0.02672811545576196,-0.07671128387851749
0.750610688492847,-1.021972147933272,-0.20838345042949472,0.5764704843735284,-0.46632402717074345,-0.2938182379801725,0.13096864682861445,-0.02088447388691886,-0.15641906277183462,0.16617109023023385,-0.26326993354576034,-0.07091629579441334,-0.1154038891799912,-0.04249432020473373,-0.0016687858908319448,-0.024110027346003857,0.09867366819068389,-0.12820522522229802,-0.11563840368473448,0.06994867648213406,0.06548053416120167,0.022248207646638027,0.11888150048946966,-0.04862890501616348,0.026238242727614377,-0.07252752914022349,0.00042645571239582046
0.933069430133357,-0.4462523549077269,0.6182314628920635,0.7449255076003777,0.11883594922646179,0.04478369500871145,0.1460467378269363,-0.04146757485785358,-0.023481028923916975,0.40182431465161467,-0.3751714636001279,-0.13247664283180519,-0.19028975542709928,-0.043157776623721694,-0.2256677570096086,-0.009821488487294338,0.07305233075587846,-0.04194729836161637,-0.09479349730789821,-0.012840698905269543,0.13305088855075856,0.005131522453790642,-0.0341324006902626,0.004413344251600224,-0.05017412307106441,-0.006457327187121474,0.1415236774059108
0.964985078500852,-0.34725927866265827,0.5569306701082777,0.7511731485995332,0.4761578751205507,0.16879271464755005,0.17852256242161352,-0.05714549215894644,0.08860368768306597,0.2617242297928585,-0.3587467748277364,-0.018406139946604692,-0.18889168639365508,0.04141715831285948,-0.12201369751692241,-0.005225308529866778,0.047343574840368434,0.1197241149128605,0.018516232558443573,0.023409937644365733,0.10012943383125508,-0.01432267614160086,-0.2183771118347017,0.12743603748295695,-0.08698036613281873,0.005999496440389444,0.12212368544471841
1.15457215880067,-0.30395426187549823,0.5423310167998378,0.7195086511215255,0.6950459512855062,-0.44582801496598157,0.1486016664560705,-0.07753992953345673,-0.07951323320241831,-0.0653259065178958,-0.26446664979197004,0.11683752589792402,-0.00043727123513408764,0.13524368832999353,0.0684822562433665,0.09358727841753778,0.04655795145834117,0.06968681275748503,0.15919779838838038,0.13583029402582242,-0.010731929121423676,-0.09355318083779636,-0.06574810900533054,0.21238784521515425,0.04355485381569388,-1.8525780351700136e-06,-0.023634330885933946
1.39767420290358,-0.13296142601682343,0.3652649973690727,0.5939003230318967,0.753683263384412,-0.23056855058348563,0.16538049684277506,-0.20704442059655484,0.16148031454881803,-0.07742632307534172,-0.04275960067482653,0.028997652522267776,0.11138908498194026,0.15674443859883821,-0.013894933329104889,-0.010883740155310592,0.09652043278162768,0.04829195966269875,0.052421321603888925,0.19933367293085216,-0.06451072251960828,-0.02759841574380674,0.1148283995609659,0.050620079252479,0.1467378017894083,0.08617657912616299,-0.06411760871741252
1.46717689965213,0.16255927207392082,0.117770302554972,0.5692067570285188,0.6387497421691349,-0.2825439064133808,0.034724397695921796,-0.3961338533493012,0.19314422822345292,-0.16883544992297558,0.06032116826432656,-0.11286812949736325,0.22446624090530473,0.16897458541963875,0.03316651690970999,-0.0891799629645779,0.044604150219277404,-0.0380818616627093,-0.04977443338392642,0.05192438785443877,-0.1617758197115592,0.025603824243936396,0.15660835157161954,-0.19741814389609819,0.1223668491495547,0.18112191958344007,-0.07099656662443424
