0,1,2,3,4,5,TOD
-14581.390852172228,-21371.81049746943,2100.9915466626244,375.83831627077285,-797.2918730290154,-705.565730562068,-0.946564987391368
78985.1847300532,-23235.53039804893,-11697.682090333265,3473.70851243493,1525.7683181073821,-41.662994868212756,-0.839253719086909
80337.4430779766,8273.012055365425,2729.7389765289927,279.4324555721425,-68.73327059158024,-2515.776092206939,-0.629508410326847
-13761.27160624217,-35125.831056213276,4595.318538898777,3264.201266386372,-34.75270744697667,311.28490277207993,-0.552569765555599
-14528.577099998545,-28943.18246762596,3679.759808970553,2756.2554145432564,26.162812934202407,-851.4765319031923,0.085024864095449
78487.48667738849,-35456.41530296203,-16624.45602191781,6671.979563982485,3815.314883666764,2536.4301712533315,0.750610688492847
-18789.729764754964,2683.742218569154,329.93619567034085,2255.034567434845,3083.7578854796193,-5289.15262159155,0.933069430133357
-20600.909693367874,18139.46442494954,-655.593906330273,3849.371604789318,4601.328321609767,-5534.162608264384,0.964985078500852
-14666.415028501897,-38797.095047814684,5698.030935851703,3775.9853924708764,5420.828854135444,-1942.100452607952,1.15457215880067
-17032.571283706264,-14662.82078119757,2076.9458531227806,873.2722429819834,4076.7637273822515,-4705.291403049351,1.16298914923932
-18432.94483662288,7.797512682415593,347.6027806917322,62.24234040143647,3846.367157953663,-4605.715528617562,1.39767420290358
-16765.926245487488,-5644.087621754352,316.5967872983787,-1494.363522006495,2668.9486108866263,-3148.675199923114,1.46717689965213
81020.05748377547,23506.951248022393,10146.964051958992,-1448.1510576790936,2270.189423648612,-1304.3295960056016,1.57934041643112
-19084.081595776704,20172.44128911816,-2078.1096004816145,-221.18827812906443,2350.533187062357,-491.69106382563615,1.90189828659735
78785.99410874482,-27932.87122793241,-14042.394430421054,2234.3201233466784,3090.7117941121337,2081.8931483425913,1.99736532572493
-17720.924161817948,3715.5483246172003,-642.2126709966484,-921.3251798979852,1603.5046722193542,-1405.5300013084382,2.08856392307049
-20680.435930108353,26409.03503373977,-1820.063057220636,2057.1414365820106,3427.254136154613,-584.9681205162768,2.10800584058625
-14365.207926929821,-31250.35492484823,3747.65671259585,-78.70800520520571,2677.419978628395,563.1765769655663,2.10959538299129
80975.4258293239,22733.552368222165,9617.458315328651,-2409.5858207350097,1849.290875798742,10.387575952373314,2.18307450301212
80327.57246864168,8329.681554247047,2186.9674853572146,-3499.6962538696725,1062.2811742256856,-355.15090573091294,2.18673876833911
-16040.193800324589,-9634.247764418138,291.0595268680696,-3765.1377119090635,1066.8253367224022,599.51095185402,2.26578497197039
-18461.78136279933,7956.169279287481,-1057.648078073682,-2170.5245901342428,2298.134381683452,-415.14123975034187,2.27083487674283
-15482.753541738664,-22426.179423805344,2356.376846085899,-1796.608177812436,2457.452180075212,229.66312695525303,2.30516343750525
-20047.19487427848,18005.46080176407,-1598.2267193685468,-1050.4653595220095,2672.53713545489,280.39374241331717,2.31073414033149
-17869.968853512102,-1378.8392787930457,-224.9025423541579,-3116.342478600477,1528.3718288292287,258.47876403953063,2.33206780874885
-19341.980466858127,11029.898830649297,-1241.9349964334317,-2614.8280320030444,2386.2629024672856,359.9283904344518,2.33281406790127
-18170.788835165782,1342.5907602280295,-475.2337514957788,-3153.0985835678616,2023.2514946251727,-67.15733381081304,2.33585780652913
-18921.88107763034,8189.002301812878,-999.7390542827422,-2403.4131815489964,2111.66679004814,-4.533607640234353,2.33867288492065
-17064.367414993063,-9383.925282328262,692.3401286018974,-2780.868578841843,1772.139217880121,65.22445498975765,2.34020485222729
-19120.052511567195,14893.242381010743,-1712.3008414437816,-1929.7558023464733,1425.164370642749,931.4291034945509,2.34614583171231
-18286.32213055794,6633.500220863516,-1234.0392945655801,-3732.5483407769148,1303.6803204696043,1420.1533355093882,2.36055933695408
-17012.77131215343,-1603.740365932616,-741.6095477785867,-5016.025788264801,799.163588729763,1778.4417981829972,2.37759728821484
-18160.939871710772,9206.732712986353,-1555.8580125290177,-3553.87264741255,933.1194218489021,1226.5721220919759,2.37964604173184
-17413.831569170106,3660.0413697282306,-1069.5765326986773,-3323.461514817101,485.169949368368,612.6134681585454,2.38513735077248
79292.31159162353,-15298.946343750551,-8776.44793917075,-1205.0898766725597,2338.748100521361,617.3399893695972,2.49109772687554
-18642.72358213924,5436.931668660709,-835.9300873487131,-3025.065258780149,2433.1119217700107,226.4174151990819,2.50804369880753
-16047.629185874857,-13454.386966307526,924.006844857139,-3163.852639293851,1385.680212885509,752.2737214790217,2.5163481317498
-19727.09798093178,21841.92441843087,-2053.742116193128,-432.86550978234607,1173.1877854166714,1434.907091452257,2.51684399395106
-13826.800425836354,-36155.29040290478,4196.321248054806,-1332.8555469129813,948.997184880161,4285.524204444064,2.53536885040444
-19252.44102648941,12286.21344413244,-1435.939265115768,-2405.093086295857,642.3160679956158,1540.5734226372285,2.53906786085162
-18833.148355179903,4218.947413124819,-808.0429646922063,-4081.4954894814928,1358.791603404799,1683.0194546042014,2.5398075029906
-18901.2447453008,5573.766899866476,-929.3276330367917,-3930.996175447531,1916.1511983559917,1373.512836967833,2.54203405058686
-19803.09773424627,15264.23855806081,-1611.5730040585702,-2429.867939251103,2479.243640470784,1106.6677287695609,2.55893733673506
-19703.019795451473,21901.16684281529,-2247.351467175732,-865.338931589259,1168.008369088503,1595.7967371253994,2.57877464916503
-22076.779202545928,50838.67145341104,-3283.8301134995227,5672.697717631888,1965.7294850392702,5843.583011686799,2.58923111297877
-17903.80790773648,12976.969366456224,-1795.6257144922392,-365.33626383995284,-1306.5503078971246,67.1848406761113,2.59335315627419
-16019.06350280194,-9652.575274843679,436.64682564902506,-1836.2655258934712,-611.9560356494279,-290.28043345759517,2.5973305284851
-18185.020701102923,7861.7233424003225,-1080.5286630892394,-1064.0758616835053,554.3282182904909,-766.8685363715848,2.6107587704159
-18117.41358397158,1262.5247595060177,-168.08247988691903,-845.0443927259928,1675.0938575452167,-1324.0534205382216,2.61496728593484
-23462.593470964723,57574.339380988815,-2731.4339334970364,8832.594315284361,3891.7060143347753,5729.191934276009,2.64752048685691
-14240.992983726204,-31249.57685910515,3603.3185157559487,-233.31295736415518,512.6102527596184,1724.5712316044273,2.65774839944431
-17748.664255344433,11571.4356094818,-1651.1544552577186,-647.5545462682194,-1686.7232668811575,185.52526293381234,2.66902438214515
80234.52909051772,5643.492899447978,948.6190917364461,-2173.1283036923837,-1566.715618260132,-477.24708588300143,2.6712265052914
80000.45406766447,653.7175166435765,-1390.805626185765,-1777.785995307906,-526.8012591069503,-752.2106081747938,2.67141187871117
-17801.00369250614,8938.388271827282,-1105.3682380240468,515.1546771602658,-459.67474555584533,-1673.0372695060669,2.67758259571282
-18327.947059920316,10453.879336411124,-886.6877781875133,1901.612922801526,189.6219384133577,-2983.5720845217734,2.68219852222396
80972.21471762862,22120.85019898486,9741.814670376878,758.6555710169273,-589.8185609733077,-1720.4938440255773,2.68246651004765
-14967.645730729622,-15053.782879289463,1313.6234504161828,832.4030548652812,-1734.273460315494,-1710.9804717539146,2.70476229064367
-17236.508818231014,-1720.0954169447448,93.95155095677273,481.68329826094964,-433.32247035570634,-1865.901597772363,2.70734302644648
-19206.232597169295,12186.69809651885,-1101.225167055415,-235.4661177399466,1306.8468466917348,-547.0242611609469,2.71476581851356
-14280.760140403652,-37441.878596342525,4749.124089281293,-57.120717668606304,2563.9879028143173,3188.5263125056417,2.72099282937656
-18611.503606648774,13260.138478428962,-1593.4730924852265,-1129.8757000695994,-285.3980077822188,1004.2280622484609,2.72411926260165
-15230.166568915885,-13705.558687827366,871.7736885219513,-1475.2104130943248,-1889.7788039960535,720.7669668879058,2.7255837211494
-16432.113974651485,625.6304513768205,-796.5260792846708,-1299.4242350592442,-3030.571831484758,674.6889885237865,2.77982401489326
-15864.85067337597,-5932.899666015344,-155.43833388457398,-1822.123145831212,-3105.062579611088,1007.3594159264661,2.77986657492998
-16169.399507369673,-1976.8071852130531,-740.1145340681494,-2463.9675039783383,-3264.5143689453657,1539.0043506021111,2.78060947421184
79600.78906270233,-8477.039644403092,-5772.767062966134,-1643.7579808799214,-920.0052204403381,669.6152466795849,2.78491893983045
