0,1,2,3,TOD
-11.33438393096517,-5.580268515164352,1.0638085275781841,1.7305823625048238,0.076173728039923
19.413333586361254,-3.170908805250252,1.250335728559804,0.07072050140660112,0.0804296199267639
-10.725153693133159,-2.2050363836447673,1.481600831975911,2.305756618462722,0.141191967448325
19.423479483341357,0.3597515453329552,1.1044214083502315,1.5016987987774415,0.232519185421688
-10.838462897546561,-2.9844457761352983,1.3553301818939738,1.1080949337030381,0.428605861994594
19.383942593904777,0.6238308683950958,1.397334183732464,0.5843808126329805,0.429446727034726
-11.88008359364796,-7.147750529221916,2.3121295374726283,0.25590064276468505,0.470634986915394
-9.725677058013586,2.8512995338215528,3.0352291820999397,0.002828651384608847,0.485514280441275
19.359613713860337,-4.26091672881581,1.7210597471042588,-2.3696966644110127,0.48984591693588
-7.840671192814057,11.212489759822986,3.3393801893232613,-0.7183153645923391,0.489850459294145
-8.928299641424058,6.264324034755769,2.3680269284286672,-0.6826698585120706,0.500831747611592
-11.712047376780323,-7.3386718417010774,0.615756957707647,-0.28357317990021413,0.591006210721104
-12.00214783328207,-9.62648343194712,-0.20013296453321808,-0.22482902245611228,0.593853790341746
-10.250937145493776,-1.5924286788119684,0.6922021138070457,-0.04420003608651359,0.599395041064227
19.37395309413643,-3.3187763211437904,1.0007098350419101,-1.6462152996254693,0.600221609461676
-9.18398158310162,4.356765384082863,0.2417246414184976,-0.8840141166900474,0.60090916558053
-10.144480899781527,-0.14153088231714928,-0.6204087247337144,-0.5419633212667038,0.600925764404066
19.36232541105249,-3.1607502591639434,-0.6026895184239457,-2.352355131832602,0.662151708626396
-10.120899466632228,-0.11398922740950787,-1.555863005118587,-0.8027267887877692,0.664468583775427
-10.206566403491234,-0.11839908488971777,-1.9857789827546977,-1.03100357913638,0.668766710094439
-10.498816059581733,-2.193407300556494,-2.694027631295351,-1.3666474122948467,0.669089247104091
-10.421125661645503,-2.186337247394688,-2.6105832697935067,-1.5231386044642792,0.675495905664683
-9.5399623038107,1.9454141765214554,-1.6463227473732422,-1.0390963106543518,0.683443434177174
19.38356516212512,-3.6787644984273165,0.31579811947974085,-1.4318218939800083,0.75648885270615
-11.988182324973517,-8.30325447251758,-0.482254885269956,1.019083543169315,0.765238319831438
19.389223670282814,0.25962038593281245,-0.6101241037707273,0.366950240660379,0.768914341072215
-9.791952666057535,1.2157150070393303,-1.392893339022686,-0.2096048949038459,0.769549509608765
19.377088622841864,3.776866569986147,-1.786248643123072,1.2110549704560212,0.769744816552444
-7.067572805446863,13.980634320575282,0.46631960572491277,-1.2671377198157607,0.844298024725161
-9.94746152247508,0.7702291421539698,-0.19423749850133473,0.08528139345785476,0.844450977949321
19.403441255320686,-1.1730782380891154,0.1575893598875834,-0.1596234968467649,0.859886665418773
19.40537502485433,3.399298372437013,-1.263107933284968,1.7317039143811175,0.86306135809356
-8.187280540328004,9.184630957993113,-0.4627994675698289,0.2767421120436863,0.935307174872683
19.407105554685366,-0.513226690137099,-0.837169057830378,0.08985557038579929,0.941432167516156
-9.540583297874546,3.3005331795423882,-0.9644266278308343,0.7425979099575206,0.944769533926698
-9.26366758054985,4.198064446245806,-1.6501227450405442,0.6587463260767412,0.950323145372958
19.394049830010665,4.794248475795914,-1.9911452962963705,2.8222266635129953,1.00083692955354
-10.936099523926874,-3.685291247695305,-0.36842063801977865,2.0144267305177164,1.00664809558842
