0,1,2,3,4,5,6,7,TOD
-6.745704937212062,-3.4228630049070348,0.6700249217684835,1.099181468258644,0.009307681576631022,0.10054070986565425,-0.29514214833627755,-0.02845423808218798,0.076173728039923
12.591020208751743,-2.086880648574016,0.708162450912086,0.984317216588204,-0.5903911637958826,0.01099102645981099,-0.425245293064504,0.7531013058742143,0.0804296199267639
-6.626254018176246,-1.4533091665541618,1.0084320035443117,1.6052862488066122,0.04205999112705593,0.314901652915833,0.4301436580477677,1.1239729906586615,0.141191967448325
12.554834888020121,0.5237283110382063,1.1094417947219946,0.9033885223937465,0.3433193331983731,0.5537777897352884,0.5418012605528157,0.8260679401282631,0.232519185421688
-6.657175180611297,-1.9183941971402088,0.9200734905770751,0.4698093639596345,0.24799366938699846,0.24953280147915521,0.8253736023946726,0.19055116875613642,0.428605861994594
12.520444536047105,0.7269114015561837,1.3329428057316477,-0.2937171554980481,0.4780259263678985,-0.3150223613661722,0.7278637587244723,-0.12346946743840423,0.429446727034726
-6.871300002076365,-4.295666269337507,1.3784021997273272,-0.37953797983434223,0.08148993427847788,-0.9831979074235895,0.9412547557875331,-0.6854245072789742,0.470634986915394
-6.46428966758243,1.5321442041726614,1.8846248060946336,-0.41304748213565845,-0.2679471491727912,-0.7109595025401872,0.6888274976357218,-0.4706628182697687,0.485514280441275
12.56422663821064,-2.9297353756818736,0.8746845846480229,-1.1282798172258375,-0.8119701001621321,-0.5475230327914448,-0.04840415485997396,-0.15374319666698963,0.48984591693588
-6.105648346359741,6.759004796971293,2.0345637295332066,-0.6965947156276547,0.053252176346391074,-0.006492455333068926,-0.7126585168607893,0.25326668212566505,0.489850459294145
-6.3238356211294295,3.626687483626785,1.4572425461258995,-0.7904307564567699,0.35090486843525864,-0.12768676431729564,-0.7951748148809572,0.19393659660445062,0.500831747611592
-6.84604435760606,-4.432389741033142,0.38099697335381966,-0.6548534871721412,0.9525154423301544,0.07621315811108868,-0.8472431361331733,-0.27521923165894163,0.591006210721104
-6.882298133905012,-5.7482106086561195,-0.09773485844533188,-0.5237937311170784,0.8379469456594015,0.5389637037513453,-0.33234468739194484,-0.2561014201750376,0.593853790341746
