TOD,PC1,PC2,PC3
0.0059456383787162,0.17065791919901674,0.17520621070344297,-0.003960584644126879
0.0152489763573463,0.20177393567607335,-0.20031511652213835,-0.009855294173835965
0.0171508319673862,-0.7903884995127671,-0.3351727712907113,-0.0007430818598883341
0.0215125728042562,-0.8227845389139071,0.04726796697265177,-0.044897372523756904
0.0233562126500812,0.21320830355977116,-0.34185196988405026,-0.042835986198473223
0.0455616641763256,0.20800680697113305,-0.27949106951071706,-0.04029901922477114
0.0668858753704981,0.18498287235750702,-0.0071501093349737475,-0.06473073228824211
0.0901023109950052,-0.7767178579455585,-0.49907934519960445,-0.01172511171366061
0.108445839560347,0.1834440027103543,0.021001890896209637,-0.004272689926858346
0.112012722518823,0.17148078463230018,0.1590164972976901,0.0022780893524192627
0.1357168743468,0.21639875129133815,-0.3749926063018504,0.029316851064051744
0.136877038960935,0.19672502646145826,-0.1396246328886037,0.021625423408292748
0.173489764909878,0.18503957270238633,-0.00047521415942177196,0.03136830870797278
0.186087516297864,0.18888917847009623,-0.04695683582204445,0.04972051946071821
0.208358096598653,-0.8379541219447605,0.22946893203939406,0.029648774169751025
0.232324745975762,-0.8132500927290788,-0.05468561797558149,0.08194484811031436
0.288256771986777,0.16930818183615284,0.18702923563997273,0.042132699335228015
0.317286445659928,-0.784786483815463,-0.39049510609196203,0.0893050356842305
0.347730071197644,0.18247726340235265,0.04032398270272354,0.04880562613372651
0.354586988903071,0.16580750817850876,0.23889867489163577,0.0314359258790224
0.355153517828401,0.21069924804150228,-0.29484391981745905,0.06756776015019642
0.382349986778477,-0.8364519132863548,0.21835878257548022,0.031122011887194635
0.383759241526956,-0.8222536899889393,0.058890507290477644,0.07506121136012864
0.415451761933437,0.19290853978219977,-0.08327648729023696,0.057226643141849505
0.417562856018191,0.17978085127174215,0.07640755311637507,0.03255444715244991
0.428247449048258,0.17423460936908053,0.13708025862595422,0.01693739608334197
0.432199846296291,0.2037642938778325,-0.20975157732010452,0.05640013667633649
0.434622824078306,0.17252743752700314,0.16265297180276353,0.038132449371131395
