TOD,PC1,PC2,PC3
0.006021438863064,0.18568936787618434,0.1751988171134409,0.011617180492730167
0.0154433843788352,0.2116990591454479,-0.19899750227548638,-0.024895253499801977
0.0173694865991158,-0.7816860811352863,-0.3225219547306742,-0.014490908200638836
0.0217868349329398,-0.8101497077607275,0.06034862267141303,-0.05532734194039662
0.0236539792007251,0.22163371503083623,-0.34268058355047154,-0.043975570045414636
0.0912510183968422,-0.7696151314082756,-0.488925859178505,-0.02191423272809042
0.109828407190697,0.19721961866233578,0.01941984631322392,0.012515915478146736
0.113440764064444,0.18717485728326466,0.15989441080324288,0.008125633603166172
0.137447118292763,0.2255324172703993,-0.3728629052405939,0.0033800516133207148
0.175701572519407,0.19720177259685726,0.0019714111402805725,-0.02037792656372553
0.188459931666573,0.2011210739598154,-0.04602085927554603,0.01580269479264181
0.211014437875058,-0.8215763612207613,0.24357031566986329,0.07188979693373758
0.29193173530297,0.18512387427652677,0.19005188994799913,0.08936559603436188
0.321331506043033,-0.7756828002767561,-0.37916476866502097,0.12690581934868753
0.352163255010744,0.1969241229369001,0.04034655606909027,0.11877534937225238
0.359107591030253,0.18179740915431422,0.23813369289150865,0.07430120614601794
0.359681342589083,0.2206148047827138,-0.29572398640763115,0.07553508504785725
0.387224537220685,-0.8213175759037739,0.23123352866254102,0.032107707859376895
0.388651758449078,-0.8093702993041805,0.07157462279361078,0.04808753113089275
0.420748324349751,0.2042727675923964,-0.0821551278035922,0.036051542262310866
0.437709928746239,0.21509141767236778,-0.20978277927704106,0.07891838560210762
0.440163796884805,0.1883063771305677,0.16228346868251417,0.0711681992273353
0.449688614212724,0.2005351262945399,-0.01002941391625097,0.06104050407860595
0.450025487950132,0.19132546595574323,0.10470840612781245,0.03391675851384212
0.451402088647877,0.19790919628576492,0.01632405744407809,0.04777031574034473
0.452679007574816,0.1938486911163683,0.07887004595381021,0.07007803766568843
0.453375419463321,0.20626244167366378,-0.08378976658462747,0.09177176726416172
0.45608622308921,0.19043777266260317,0.13999960514223175,0.1022963992516721
0.462730269483455,0.1951820620072346,0.06468014553194419,0.07680744670127564
0.470708590529088,0.20016856805077318,-0.008939170057326098,0.0728217567386331
0.47167714332029,0.19245635934435118,0.08953730306128832,0.05320678755033794
0.527471619719246,-0.7870764650982575,-0.2180771813884307,0.09695013048549066
0.536512957449926,0.1960986037939088,0.05137751004210823,0.09752149808428685
0.540999949491896,0.2090154997709894,-0.12193028181251576,0.10893078162826483
0.541269050941392,0.1849700186970088,0.19958317595806085,0.07034942951762305
0.551418591570473,0.22366637400777314,-0.34644512556029594,0.02621255046648377
0.55346785118836,0.19035394365125127,0.11357387752147258,0.0029861932224273047
0.55387852468264,0.19581867138683995,0.041728200853728664,0.004506243674836349
0.555116611760192,0.1943035472425222,0.0565612969827325,-0.007887530414532395
0.564606244871735,0.18837869643956853,0.1446891437138842,0.00628714188171199
0.575949590945403,0.18385484126443286,0.20701470747482328,0.0028408676526571145
0.582019976212569,0.16604360031831564,0.4546943868832439,0.004853546744832187
0.584430480880847,0.18948498581528322,0.1288078315580954,-0.0028471003975838213
0.586765822437222,0.20494628049907365,-0.08244598296690205,-0.0015249900768212249
0.617047406540971,0.1632646463158826,0.49887829046958804,0.006774869719698571
0.623406931075868,0.2193601819023492,-0.29399289205823714,-0.004064689612275326
0.630493923357263,0.1892386102502204,0.11637958197120324,-0.008406170305885008
0.631887316538843,-0.8078650861554061,0.04494853852549483,0.015773496893860053
0.632004751630834,-0.8026328966577174,-0.018996711428876645,0.0290855540201821
0.635926384697436,0.19191062257800462,0.08940722641288634,0.0017196547047416172
0.638875774665152,0.19093572157962926,0.10201765234163417,-0.021098983701239412
0.639047426527176,-0.8206159517944345,0.22940265430616394,-0.019174438399505285
0.653490672021814,0.20835102545767445,-0.1350489188277413,-0.021309708135846716
0.655183366782917,0.19956647187037133,-0.011380622838050435,-0.025309484604043853
0.660076370133045,0.1906226836128618,0.1115506587279147,-0.026723918080322553
0.664209238405918,0.2247601788877146,-0.361531104954045,-0.010241576973149398
0.704552283446089,0.19784694432817188,0.011114778202460417,-0.005768258447289968
0.704582336230196,0.20161993710619247,-0.048702749148305295,-0.026467690324470758
0.705107123421253,0.19796258447653958,-0.010018777117653864,-0.056887336466996584
