TOD,PC1,PC2,PC3
0.0059456383787162,0.17091849812751295,0.17291475049298413,0.009747915429176805
0.0152489763573463,0.20166326733255294,-0.20097717628999257,-0.022962964465635057
0.0171508319673862,-0.7904603388230101,-0.33607830486992285,-0.01706340805420452
0.0215125728042562,-0.8231388288929575,0.04644464396719078,-0.06252176782897975
0.0233562126500812,0.213115723399206,-0.34178554501891345,-0.05258756986520853
0.0455616641763256,0.20817521770279324,-0.27837670915906926,-0.02646655597929547
0.0668858753704981,0.18544339567577192,-0.006826242519626802,-0.01061188669684803
0.0901023109950052,-0.7761408694062852,-0.49963097286983654,0.015553370804672478
0.108445839560347,0.18379957379430284,0.017559954217745324,0.011958747831539714
0.112012722518823,0.17171253185155524,0.1574644001181429,0.01039951028501713
0.1357168743468,0.21690544337830422,-0.37597506478347914,0.03587590195265993
0.136877038960935,0.19668590241109427,-0.13922926887517295,-0.0011950380883338743
0.173489764909878,0.18488713542247004,-0.0015768002885667856,-0.00022190774447088904
0.186087516297864,0.18852072776531678,-0.04777957198496175,0.019658893785986443
0.208358096598653,-0.8376570344478498,0.22864814869797237,0.06181783876838984
0.232324745975762,-0.8130802807126054,-0.05651751150803741,0.09508550070916853
0.288256771986777,0.16992082779391832,0.18590814418903726,0.08990704521912017
0.317286445659928,-0.7842335991515791,-0.3921776807014356,0.12176981014369807
0.347730071197644,0.18318467478063685,0.03895081825693429,0.1133999707817185
0.354586988903071,0.16579531720643623,0.2366892581982898,0.06690503873043759
0.355153517828401,0.21079841975317226,-0.2962327637935833,0.07415496283073159
0.382349986778477,-0.8367357667439439,0.21780864157097302,0.021713997325472963
0.383759241526956,-0.8228413421278281,0.059060253489557374,0.038216621648831064
0.415451761933437,0.19254261012697013,-0.08147379108980946,0.032897202099636494
0.417562856018191,0.17998955836896494,0.07725579572761977,0.05169072876273742
0.428247449048258,0.17508626216274964,0.13764340110026935,0.06069610651078025
0.432199846296291,0.2044892444636144,-0.21146863711495759,0.07719460935001991
0.434622824078306,0.1729104628934468,0.16152643506281048,0.06375114063470359
0.44402773887409,0.1873968705058484,-0.010863760403844446,0.05529968428973161
0.444360371898764,0.1771031744076509,0.10325376360907333,0.03057886274117128
0.445719643349793,0.18468934535892195,0.015422948329527298,0.04562621173571714
0.446980487867387,0.17985296155156744,0.07787204633793925,0.06610614786618026
0.447668133020955,0.1939786320946236,-0.08438841050684298,0.08636660977888988
0.450344811874926,0.1752584678325297,0.138768307167871,0.09480850291983595
0.45690522013115,0.18118196751089755,0.06393779038405258,0.07026570419234723
0.464783106610678,0.18743369093931445,-0.009308838753561978,0.06736227852734143
0.465739466839212,0.1785547923651025,0.09182852801419457,0.05830027994632558
0.468312500419652,0.1832549961194586,0.04254571439763303,0.09813840494326401
0.47024142796703,0.16557796698100846,0.25281059544729806,0.09143092339219977
0.485108278985925,0.18968485724279585,-0.03515048396503197,0.08162377434650706
0.520831578167103,-0.7973084130244267,-0.23047591225766065,0.08719249057202551
