TOD,PC1,PC2
0.0059506144591901,0.15891410063820613,0.18096271310745587
0.015261738676321,0.18850391662315782,-0.1928729354741158
0.0171651860055275,-0.8037717309647162,-0.32559563337442404
0.0215305773122087,-0.835497064920506,0.056858466101655535
0.0233757601547069,0.19967606799212595,-0.33443059395710717
0.0455997960795833,0.19489186343729242,-0.2753648352082163
0.0901777202819192,-0.7899254447450645,-0.49138106348119753
0.108536601088434,0.17185223138842176,0.02471426981769596
0.112106469276672,0.16058959263808492,0.16447278845366992
0.135830459809855,0.20432483211227168,-0.36896341989629905
0.136991595400043,0.18435515695607516,-0.13181562320248327
0.173634963621368,0.17255396503912854,0.006083797505564523
0.186243258439798,0.1764221595575837,-0.040175736336510226
0.208532477647416,-0.8490552941767492,0.23996293863725424
0.288498022598261,0.15791980291757546,0.19560573459009267
0.317551992063239,-0.7977282351764531,-0.3819319951629029
0.348021096770884,0.17102438234298206,0.04636268587083201
0.354883753233385,0.15437491154762054,0.24398612255653232
0.355450756303515,0.19795532153317758,-0.289098868160136
0.382669986782207,-0.8484769869418463,0.22778438905204157
0.384080420977634,-0.835182698702433,0.0690950366873951
0.41579946579107,0.17960622138220464,-0.0739764626397134
0.417912326712853,0.1678656392778615,0.08508331369197182
0.432561567120692,0.19191898774116778,-0.20303869139924158
0.43498657276442,0.16144642863218864,0.1688425689962655
0.444399358811345,0.1752254463261268,-0.0032818293260606602
0.444732270226428,0.1651308956864695,0.11087801536678
0.446092679291906,0.17251358378921586,0.022770670957769187
0.447354579047539,0.16778426754048828,0.08515056697544021
0.448042799711658,0.18150949269916455,-0.07701214267144903
0.450721718757268,0.1635175591976828,0.1461975626034455
0.457287617613045,0.16918324222980985,0.0713853935051493
0.465172097328586,0.1750021100796662,-0.0017706893624366703
0.46612925796326,0.16609891377630123,0.09916073562255494
0.468704444991546,0.17029674270381537,0.047619394873559234
0.521267477507288,-0.8106619085552395,-0.2199715246642337
0.530202470663263,0.17028494132910985,0.05798773633711226
0.53463668652602,0.1847106715836335,-0.11504752979099549
0.534902622793543,0.15790969202915547,0.20616180990901084
0.544932784121265,0.2017172501575593,-0.3391907573978195
0.546957940265859,0.1641950005537586,0.12007804023997601
0.547363783402133,0.17016867684329146,0.048220557943089416
0.548587308050138,0.16856911468928354,0.06301326997301308
0.557965323718843,0.16172241786911917,0.150927342431094
0.569175248903936,0.1567125068443639,0.21309869270236442
0.575174234057673,0.13661196202021067,0.46033983526229943
0.577556386273979,0.16305405280003296,0.13438523545521008
0.5798642594499,0.17960458484543604,-0.07643326876485815
0.587724166664697,0.16726431668324943,0.08426351047263572
0.590209324782605,0.17206998282224084,0.02490840796815807
0.609789670354637,0.13367610920431913,0.5056336448381454
0.616074393908515,0.1971173377987085,-0.2875673646575235
0.623078028704265,0.16332218963197745,0.12235165852565162
0.624455032739714,-0.833310685152244,0.042009071866204825
0.624571086555473,-0.8277079642345718,-0.021663935818026624
0.62844659321766,0.16578515534231847,0.09584861377847699
0.631361292343037,0.16471217083938405,0.10791344671485649
0.63153092522902,-0.8479083628458314,0.22573927317174824
0.645804288694556,0.1844261490892439,-0.12904507585874955
0.647477073912422,0.1745367148824887,-0.005171726124942867
0.65231252556215,0.1644428434026386,0.11768148828655142
0.656396782873694,0.20265974378653442,-0.3513064491964965
0.658457000881962,0.16335064790133702,0.13251985737734065
0.659424248939657,0.18401175230089215,-0.11639687670693082
0.69626531141035,0.17279433814797013,0.018056275053390206
0.696295010712413,0.17685179731031045,-0.041911274786423085
0.696813625335614,0.17291838115928154,-0.0036310963401243943
0.699829655447003,-0.8197024676065715,-0.1327515943433341
0.712648148643189,-0.8425696873905065,0.15307729468060294
0.715425523525005,0.1513702820114246,0.27100220550177134
0.716518633373008,0.17512355763475912,-0.01652821209147655
0.719564729524692,0.17611622751856504,-0.029039658940368137
0.726468504444015,0.1556801622034119,0.2189723345830742
0.745163789468416,0.18242559295697913,-0.10355381307422229
0.749515302265957,0.160392559110101,0.1577639059459516
0.752046320848302,0.17142457002821612,0.01961433757404466
0.779496850748848,0.1933827230852497,-0.2539121383911919
0.79643825715493,0.16298295132600304,0.11863937328258828
0.800101690224946,-0.8274662280893811,-0.03425588960726501
0.802018690718419,0.1641459100095384,0.10942910392539594
0.803599728248944,0.16219837387955208,0.13211225831457324
0.804916964517319,0.19493613735122034,-0.26634858538030226
0.825821268924989,0.16699777860565865,0.06889250340341029
0.829057654158041,0.16550819391007088,0.08383606684553578
0.830786625751461,-0.831953799859509,0.015975756062252655
0.841332002640817,0.16284125159633017,0.11962538648203473
0.869323630772832,-0.8205978326135033,-0.11433415575512182
0.875155897462124,0.18208461906253834,-0.11963500126089632
0.891403676737805,-0.8188575437253626,-0.14802741005868625
0.89222571593973,0.1642235205056599,0.09680964115433431
0.897738492577594,0.16382832890067864,0.09860650782209437
0.903606300834559,0.15551841422419885,0.21030537720976558
0.913325750317352,0.15220030121459227,0.24586391371289895
0.914039824727911,0.17880086776615253,-0.06750686226422657
0.918247243172883,0.1556980681626797,0.21441706004755745
0.927700784055889,0.20513696627767017,-0.3819222748312603
0.930737933440042,0.17157627167091125,0.02519521946044635
0.933689718547024,0.1968107864652515,-0.2840113186071664
0.951136571205746,0.17103783260251518,0.02594888693968314
0.9534250199418,0.20343305869539197,-0.3789771167666996
0.957758063334325,-0.8720603414313686,0.5068002504100813
0.979403374247954,0.20158000897276504,-0.35744682082321727
0.981339041587569,0.20551246518077684,-0.39749485159570824
0.988237960147959,0.18380815854928298,-0.1332092130869917
