TOD,PC1,PC2
-1.75430895079149,0.17084610434275108,0.17476463294836922
-0.946564987391368,0.202222957167094,-0.199064097994886
-0.839253719086909,-0.790082438126793,-0.3327063941015879
-0.629508410326847,-0.8225135520538426,0.053198857703453464
-0.552569765555599,0.21372865868001925,-0.3363592911951112
0.085024864095449,0.20849839999235173,-0.2741027375058173
0.458468272734064,0.18548066982298053,-0.0001867100431034819
0.750610688492847,-0.7764693557147264,-0.4947983195071416
0.933069430133357,0.18340601648637467,0.024926248568371365
0.964985078500852,0.17185451895381088,0.16192196945737428
1.15457215880067,0.216851402628591,-0.373601874363781
1.16298914923932,0.19699027787288892,-0.1370515173250582
1.39767420290358,0.18546684423386076,0.00023084756804846843
1.46717689965213,0.18962870921923325,-0.04940930091223363
1.57934041643112,-0.8371972619747159,0.2280653653272998
1.68746124857948,-0.8130940692785807,-0.05834861979639032
1.90189828659735,0.16977881453399346,0.18708463095133798
1.99736532572493,-0.7848332174762283,-0.39454712531734953
2.08856392307049,0.18236357750692309,0.03779611089285737
2.10800584058625,0.16563908594638002,0.23693777530888405
2.10959538299129,0.2106249590513091,-0.29859203909218845
2.18307450301212,-0.8361184267450358,0.21565260600480776
2.18673876833911,-0.8225006699550328,0.053966807687149364
2.26578497197039,0.19282211801404897,-0.0865959288854609
2.27083487674283,0.17925093689617877,0.0751612144446679
2.29600929534971,0.1740151397896019,0.13733792257627528
2.30516343750525,0.20331085840417737,-0.2114030333037133
2.31073414033149,0.17193860129137706,0.1622694152897786
2.33206780874885,0.18660551941211315,-0.011984388081505747
2.33281406790127,0.1771753069858154,0.10024883937509349
2.33585780652913,0.1844960314221484,0.01301701584687817
2.33867288492065,0.17925766477045207,0.07527225756948479
2.34020485222729,0.19286783736320393,-0.08670023599104486
2.34614583171231,0.17403375606925106,0.13746475537357397
2.36055933695408,0.18031629648398134,0.06279750730890461
2.37759728821484,0.18660228280844204,-0.011782007371765553
2.37964604173184,0.1781964334116184,0.08801028614534347
2.38513735077248,0.18236699311309268,0.03823656310078202
2.38923433712149,0.16458472766106322,0.24985063787479453
2.42026018433576,0.1886603870171885,-0.03690173053439098
2.49109772687554,-0.7983947402466293,-0.23265666167757298
2.50804369880753,0.18134816136897094,0.05024513226995366
2.5163481317498,0.19600401058830977,-0.12400713020790055
2.51684399395106,0.16878703016275295,0.1996522518984368
2.53536885040444,0.21483673270053982,-0.34838330525503375
2.53906786085162,0.17614956027144615,0.11247320968564421
2.5398075029906,0.18244067001636022,0.037834882813330896
2.54203405058686,0.18138993483922858,0.0504145858700036
2.55893733673506,0.17405440077947648,0.13759174188571613
2.57877464916503,0.16881835497545997,0.19987862082966423
2.58923111297877,0.14787151677529603,0.4488911482535596
2.59335315627419,0.17506230420201063,0.12495866480225236
2.5973305284851,0.19280535637921506,-0.0866819081651035
2.6107587704159,0.1792152709921144,0.07523983402678226
